SubjectArea,Subject,Band,UnitASCode,OverviewCode,Section,SectionHeader,ContentType,Description,URL,Sequence
Humanities,Philosophy,Years 11 and 12,,VCEPH12OVAI05,Aims,,Bullet,"Critically reflect and develop perspectives on philosophical ideas, viewpoints and arguments",,5
Humanities,Philosophy,Years 11 and 12,,VCEPH12OVAI06,Aims,,Bullet,"Explore ideas and respond to philosophical questions, viewpoints and arguments with clarity, precision and logic",,6
Humanities,Philosophy,Years 11 and 12,,VCEPH12OVAI07,Aims,,Bullet,"Engage with primary philosophy texts and use techniques of philosophical reasoning to identify, discuss and evaluate philosophical viewpoints and arguments expressed within these texts",,7
Humanities,Philosophy,Years 11 and 12,,VCEPH12OVAI08,Aims,,Bullet,Identify and discuss relationships between responses to philosophical questions and contemporary debates.,,8
Humanities,Philosophy,Years 11 and 12,,VCEPH12OVST01,Structure,,Paragraph,The study is made up of 4 units:,,1
Humanities,Philosophy,Years 11 and 12,,VCEPH12OVST02,Structure,,Bullet,"Unit 1: Philosophy, existence and knowledge (PL011)",,2
Humanities,Philosophy,Years 11 and 12,,VCEPH12OVST03,Structure,,Bullet,Unit 2: Questions of value (PL022),,3
Humanities,Philosophy,Years 11 and 12,,VCEPH12OVST04,Structure,,Bullet,Unit 3: The good life (PL033),,4
Humanities,Philosophy,Years 11 and 12,,VCEPH12OVST05,Structure,,Bullet,Unit 4: On believing (PL034),,5
Humanities,Philosophy,Years 11 and 12,,VCEPH12OVST06,Structure,,Paragraph,Each unit deals with specific content contained in areas of study and is designed to enable students to achieve a set of outcomes for that unit. Each outcome is described in terms of key knowledge and key skills.,,6
Humanities,Philosophy,Years 11 and 12,"VCEPHU1AS1,VCEPHU1AS2,VCEPHU2AS1,VCEPHU2AS2",VCEPH12OVLA01,Levels of achievement,Units 1 and 2,Subheader,Units 1 and 2,,1
Humanities,Philosophy,Years 11 and 12,"VCEPHU1AS1,VCEPHU1AS2,VCEPHU2AS1,VCEPHU2AS2",VCEPH12OVLA02,Levels of achievement,Units 1 and 2,Paragraph,"Procedures for the assessment of levels of achievement in Units 1 and 2 are a matter for school decision. Assessment of levels of achievement for these units will not be reported to the VCAA. Schools may choose to report levels of achievement using grades, descriptive statements or other indicators.",,2
Humanities,Philosophy,Years 11 and 12,"VCEPHU3AS1,VCEPHU3AS2,VCEPHU4AS1,VCEPHU4AS2",VCEPH12OVLA03,Levels of achievement,Units 3 and 4,Subheader,Units 3 and 4,,3
Humanities,Philosophy,Years 11 and 12,"VCEPHU3AS1,VCEPHU3AS2,VCEPHU4AS1,VCEPHU4AS2",VCEPH12OVLA04,Levels of achievement,Units 3 and 4,Paragraph,The VCAA specifies the assessment procedures for students undertaking scored assessment in Units 3 and 4. Designated assessment tasks are provided in the details for each unit in VCE study designs.,,4
Humanities,Philosophy,Years 11 and 12,"VCEPHU3AS1,VCEPHU3AS2,VCEPHU4AS1,VCEPHU4AS2",VCEPH12OVLA05,Levels of achievement,,Paragraph,"The student's level of achievement in Units 3 and 4 will be determined by School-assessed Coursework (SAC) as specified in the VCE study design, and external assessment.",,5
Humanities,Philosophy,Years 11 and 12,"VCEPHU3AS1,VCEPHU3AS2,VCEPHU4AS1,VCEPHU4AS2",VCEPH12OVLA06,Levels of achievement,,Paragraph,The VCAA will report the student's level of achievement on each assessment component as a grade from A+ to E or UG (ungraded). To receive a study score the student must achieve 2 or more graded assessments in the study and receive an S for both Units 3 and 4. The study score is reported on a scale of 0-50; it is a measure of how well the student performed in relation to all others who completed the study. Teachers should refer to the current VCE Administrative Handbook for details on graded assessment and calculation of the study score.,https://www.vcaa.vic.edu.au/administration/vce-vcal-handbook/Pages/index.aspx,6
Humanities,Philosophy,Years 11 and 12,"VCEPHU3AS1,VCEPHU3AS2,VCEPHU4AS1,VCEPHU4AS2",VCEPH12OVLA07,Levels of achievement,,Paragraph,Percentage contributions to the study score in VCE Philosophy are as follows:,,7
Humanities,Philosophy,Years 11 and 12,"VCEPHU3AS1,VCEPHU3AS2,VCEPHU4AS1,VCEPHU4AS2",VCEPH12OVLA08,Levels of achievement,,Bullet,Unit 3 School-assessed Coursework: 25 per cent,,8
Humanities,Philosophy,Years 11 and 12,"VCEPHU3AS1,VCEPHU3AS2,VCEPHU4AS1,VCEPHU4AS2",VCEPH12OVLA09,Levels of achievement,,Bullet,Unit 4 School-assessed Coursework: 25 per cent,,9
Humanities,Philosophy,Years 11 and 12,"VCEPHU3AS1,VCEPHU3AS2,VCEPHU4AS1,VCEPHU4AS2",VCEPH12OVLA10,Levels of achievement,,Bullet,End-of-year examination: 50 per cent.,,10
Humanities,Philosophy,Years 11 and 12,"VCEPHU3AS1,VCEPHU3AS2,VCEPHU4AS1,VCEPHU4AS2",VCEPH12OVLA11,Levels of achievement,,Paragraph,Details of the assessment program are described in the sections on Units 3 and 4 in this study design.,,11
