SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS2,,Area of Study 2 - Creating,VCEMUU1AS2C01,Elaboration,,Creating,,At least one exercise should demonstrate their understanding of musical organisation and characteristics of at least one work selected for study in Area of Study 3.,2
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS2,,Area of Study 2 - Creating,VCEMUU1AS2C01,Elaboration,,Creating,,They develop appropriate methods of recording and preserving their music.,3
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS2,,Area of Study 2 - Creating,VCEMUU1AS2C01,Elaboration,,Creating,,"Students reflect on their creative organisation by documenting their approach to creating the music, and identifying and describing their use of music elements, concepts and compositional devices.",4
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS2,,Area of Study 2 - Creating,VCEMUU1AS2C02,Descriptor,,Creating,"On completion of this unit the student should be able to create short music works/responses that demonstrate their understanding of different approaches to musical organisation, and reflect on the creative process.",,5
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS2,,Area of Study 2 - Creating,VCEMUU1AS2C03,Descriptor,,Creating,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,6
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,VCEMUU1AS3AR01,Descriptor,,Analysing and responding,"Students analyse the treatment of specific music elements, concepts and compositional devices in music that have been created using different approaches to musical organisation.",,1
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,VCEMUU1AS3AR01,Elaboration,,Analysing and responding,,They develop skills in identifying how music is organised and the components of this organisation.,2
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,VCEMUU1AS3AR01,Elaboration,,Analysing and responding,,They develop skills in aural analysis and respond to a range of excerpts in different styles and traditions.,3
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,VCEMUU1AS3AR01,Elaboration,,Analysing and responding,,"They develop their auditory discrimination and memory skills through identifying, recreating and documenting music language concepts, for example chords, scales, melodic and rhythmic patterns.",4
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,VCEMUU1AS3AR02,Descriptor,,Analysing and responding,"On completion of this unit the student should be able to describe how music is organised in at least two music examples, responding to music characteristics in a range of music excerpts and identifying how music is organised, and identifying, recreating and documenting music language concepts presented in context and in isolation.",,5
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,VCEMUU1AS3AR03,Descriptor,,Analysing and responding,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 3.,,6
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS12,,,,UnitHeader,,Unit 2: Effect in music,,,0
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS12,,,,Paragraph,,Unit 2: Effect in music,"In this unit, students focus on the way music can be used to create an intended effect. By performing, analysing and responding to music works/examples that create different effects, students explore and develop their understanding of the possibilities of how effect can be created. Through creating their own music, they reflect this exploration and understanding.",,1
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS12,,,,Paragraph,,Unit 2: Effect in music,"Students prepare and perform ensemble and/or solo musical works to develop technical control, expression and stylistic understanding using their chosen instrument/sound source. They should perform at least one work to convey a specified effect and demonstrate this in performance.",,2
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS12,,,,Paragraph,,Unit 2: Effect in music,"They create (arrange, compose or improvise) short music exercises that reflect their understanding of the organisation of music and the processes they have studied.",,3
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS12,,,,Paragraph,,Unit 2: Effect in music,"As they analyse and respond to a wide range of music, they become familiar with the ways music creators treat elements and concepts of music and use compositional devices to create works that communicate their ideas. They continue to develop their understanding of common musical language concepts by identifying, recreating and notating these concepts.",,4
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,VCEMUU2AS1P01,Descriptor,,Performing,"In this area of study, students prepare and perform solo and group works, one of which should demonstrate their understanding of effect in music.",,1
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,VCEMUU2AS1P01,Elaboration,,Performing,,They convey meaning and/or emotion to an audience through practical music-making and further development of performance skills.,2
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,VCEMUU2AS1P02,Descriptor,,Performing,They develop their individual instrumental and musicianship skills through regular practice and develop group skills through rehearsal and performance with other musicians.,,3
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,VCEMUU2AS1P03,Descriptor,,Performing,They perform and demonstrate technical skills specific to an instrument or sound source of their own choosing.,,4
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,VCEMUU2AS1P03,Elaboration,,Performing,,"Students may present on a variety of instruments and/or sound sources, and also sing as part of their program.",5
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,VCEMUU2AS1P04,Descriptor,,Performing,"On completion of this unit the student should be able to rehearse and present planned performances using technical control, expression and stylistic understanding in at least two works (solo and/or group), describing how they intend to convey specific musical effect(s).",,6
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,VCEMUU2AS1P05,Descriptor,,Performing,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,7
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,VCEMUU2AS2C01,Descriptor,,Creating,"In this area of study, students assemble a folio of brief responses using a variety of sound sources demonstrating their understanding of the possibilities of creating effect in music.",,1
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,VCEMUU2AS2C01,Elaboration,,Creating,,They develop appropriate methods of recording and preserving their music.,2
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,VCEMUU2AS2C01,Elaboration,,Creating,,"Students reflect on their responses by documenting their approach to creating effect in their music, and identifying and describing their use of music elements, concepts and compositional devices.",3
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,VCEMUU2AS2C02,Descriptor,,Creating,On completion of this unit students should be able to create short music works/responses that exhibit their understanding of different approaches to musical effects and reflect on the creative process.,,4
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,VCEMUU2AS2C03,Descriptor,,Creating,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,5
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,VCEMUU2AS3AR01,Descriptor,,Analysing and responding,"In this area of study, students develop skills in analysing how effect can be created in music and how the treatment of elements of music, concepts and compositional devices contribute to this effect.",,1
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,VCEMUU2AS3AR01,Elaboration,,Analysing and responding,,"They respond to a range of excerpts in different styles and traditions, building understanding of how effect is realised.",2
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,VCEMUU2AS3AR01,Elaboration,,Analysing and responding,,"They continue to develop their auditory discrimination and memory skills through identifying, recreating and recording common musical language concepts and their effect, for example chords, scales and melodic and rhythmic patterns.",3
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,VCEMUU2AS3AR02,Descriptor,,Analysing and responding,"On completion of this unit the student should be able to identify the ways performers and creators convey effect in music, and they should be able to identify, recreate and document music language concepts in context and isolation.",,4
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,VCEMUU2AS3AR03,Descriptor,,Analysing and responding,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 3.,,5
Performing Arts,Music,Year 12,,,,,,StreamHeader,Music inquiry,Units 3 and 4: Music inquiry,,,0
Performing Arts,Music,Year 12,,,,,,Paragraph,Music inquiry,,"This study offers pathways for students whose main interest is a combination of performing, composing/arranging and investigating music through music making, analysing and responding in relation to their particular interests. It recognises that music is frequently a collaborative art where students work with others, and at other times individually.",,1
Performing Arts,Music,Year 12,,,,,,Paragraph,Music inquiry,,"Music making is a collective and integrated experience. It involves composing, arranging, interpreting, reimagining, improvising and critiquing music in an informed manner. All these activities involve active engagement in imaginative music making, responding and remaking. Students perform and compose/arrange music to demonstrate musical influences of an existing style and/or performer in relation to their own works and the works of others.",,2
Performing Arts,Music,Year 12,,,,,,Paragraph,Music inquiry,,"Students develop aural skills by responding to music from a range of sources across time and place, comparing their music characteristics. They analyse music works and/or styles and explore how they have influenced subsequent music makers, including students' own works. They develop an understanding of how the treatment of music elements, concepts and compositional devices in one work and/or style can be identified and explained in the works of others, leading to a reflection on their own music making.",,3
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS12,VCEMUU3INQ,,,UnitHeader,Music inquiry,Unit 3: Influence in music,,,0
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS12,VCEMUU3INQ,,,Paragraph,Music inquiry,Unit 3: Influence in music,"In this unit, through music making and responding, students focus on connections between music created in different times and/or places and the influence(s) of one on the other. Their music making involves the integrated music experiences of performing, creating and responding. They compose, arrange, interpret, reimagine, improvise and critique music in a scaffolded manner that will lead to their project in Unit 4, where students become increasingly autonomous and self-directed and less dependent on teacher direction and support.",,1
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS12,VCEMUU3INQ,,,Paragraph,Music inquiry,Unit 3: Influence in music,"Students perform music to demonstrate musical approaches influenced by an existing style and/or performer, and create/arrange short music works that include identifiable influences from an existing work/performer/style explain these influences.",,2
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS12,VCEMUU3INQ,,,Paragraph,Music inquiry,Unit 3: Influence in music,"Students develop aural skills by responding to and analysing music from a range of sources across time and place, comparing their music characteristics. They analyse a music work and/or style and explore how it has influenced subsequent music creators. They develop an understanding of how the treatment of music elements, concepts and compositional devices in one work and/or style can be identified and explained in the works of others.",,3
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,VCEMUU3AS1MM01,Descriptor,Music inquiry,Music making,"In this area of study, students focus on performing, and composing/arranging music connected with a selected music style and/or creator.",,1
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,VCEMUU3AS1MM01,Elaboration,Music inquiry,Music making,,"They use their knowledge and understanding gained in Areas of Study 2 and 3 to perform on any instrument(s) or sound source(s), and arrange/compose short works associated with the selected works studied in Area of Study 2.",2
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,VCEMUU3AS1MM02,Descriptor,Music inquiry,Music making,They explain how their work relates to the selected music style and/or creator.,,3
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,VCEMUU3AS1MM03,Descriptor,Music inquiry,Music making,"On completion of this unit the student should be able to perform a short work in the style of a selected work/creator from Area of Study 2, explain how their performance relates to the selected music style and/or creator, and create and/or arrange music and demonstrate the connection to the selected music style and/or creator.",,4
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,VCEMUU3AS1MM04,Descriptor,Music inquiry,Music making,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,5
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,VCEMUU3AS2AMM01,Descriptor,Music inquiry,Analysing for music making,"In this area of study, students focus on at least two music works from different times and/or locations, investigating how the creator’s treatment of music elements, concepts and compositional devices in one work may influence another work (or collection of minor works).",,1
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,VCEMUU3AS2AMM01,Elaboration,Music inquiry,Analysing for music making,,They examine the contexts from which the two works emerged.,2
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,VCEMUU3AS2AMM02,Descriptor,Music inquiry,Analysing for music making,"From this study, students formulate a proposal for an Area of Investigation for Unit 4.",,3
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,VCEMUU3AS2AMM02,Elaboration,Music inquiry,Analysing for music making,,The two works selected for study should display a number of direct musical connections.,4
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,VCEMUU3AS2AMM03,Descriptor,Music inquiry,Analysing for music making,"On completion of this unit the student should be able to analyse and describe the treatment of music elements, concepts and compositional devices in two works, discussing how one work has influenced the other, and formulating and presenting a proposal for an Area of Investigation for Unit 4.",,5
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,VCEMUU3AS2AMM04,Descriptor,Music inquiry,Analysing for music making,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,6
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,VCEMUU3AS3R01,Descriptor,Music inquiry,Responding,"In this area of study, students focus on further development of listening skills.",,1
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,VCEMUU3AS3R01,Elaboration,Music inquiry,Responding,,"By responding to short music excerpts, they examine how music creators treat music elements, concepts and compositional devices across different times, styles and genres.",2
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,VCEMUU3AS3R01,Elaboration,Music inquiry,Responding,,Students develop an understanding of how creators and/or styles influence others and are able to identify commonalities and differences between musical approaches.,3
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,VCEMUU3AS3R02,Descriptor,Music inquiry,Responding,"Students respond orally and in writing to selected music excerpts across a range of styles, using appropriate music terminology.",,4
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,VCEMUU3AS3R02,Elaboration,Music inquiry,Responding,,They develop skills in using musical evidence to formulate critical responses.,5
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,VCEMUU3AS3R03,Descriptor,Music inquiry,Responding,"Music excerpts should be selected from a wide range of music styles, locations and eras, including some for direct comparison of similarities and differences.",,6
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,VCEMUU3AS3R04,Descriptor,Music inquiry,Responding,"On completion of this unit the student should be able to listen and respond to selected music excerpts from 
a range of styles and identify, describe and discuss the musical characteristics of each, and compare similarities and differences.",,7
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,VCEMUU3AS3R05,Descriptor,Music inquiry,Responding,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 3.,,8
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS12,VCEMUU4INQ,,,UnitHeader,Music inquiry,Unit 4: Project,,,0
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS12,VCEMUU4INQ,,,Paragraph,Music inquiry,Unit 4: Project,"In this unit, students deepen their understanding of the influence of music by considering it at a personal level. They move from considering and reflecting on the influences in the works of others to applying new understandings of influence in their own music making. They are increasingly able to deliberate on and articulate their thinking and choices.",,1
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS12,VCEMUU4INQ,,,Paragraph,Music inquiry,Unit 4: Project,Their music making continues to focus on integrated music experiences and they become increasingly autonomous and self-directed after the modelling they experienced in Unit 3.,,2
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS12,VCEMUU4INQ,,,Paragraph,Music inquiry,Unit 4: Project,"Students perform music to demonstrate musical influences of an existing style and/or performer on their own works, and they create/arrange short music works that include identifiable influences from an existing work/performer/style explain.",,3
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS12,VCEMUU4INQ,,,Paragraph,Music inquiry,Unit 4: Project,"Students develop aural skills by responding to music from a range of sources across time and place, comparing their music characteristics. They analyse music works and/or styles and explore how they have influenced their own music making. They develop an understanding of how the treatment of music elements, concepts and compositional devices in one work and/or style can be identified and explained in their own works.",,4
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS12,VCEMUU4INQ,,,Paragraph,Music inquiry,Unit 4: Project,Students choose their own Area of Investigation. This may be:,,5
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS12,VCEMUU4INQ,,,Paragraph,Music inquiry,Unit 4: Project,"Students analyse at least two works from their chosen Area of Investigation. They discuss how the treatment of music elements, concepts and compositional devices in these works influence their own musical output. They describe the connections between these works and their own music making.",,6
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS12,VCEMUU4INQ,,,Paragraph,Music inquiry,Unit 4: Project,They perform on their chosen instrument. The works performed will come from their chosen area of investigation. They create a music work. The work should demonstrate direct connections to the chosen Area of Investigation.,,7
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS12,VCEMUU4INQ,,,Paragraph,Music inquiry,Unit 4: Project,"Students continue to respond to a wide variety of music excerpts from a range of different music traditions, times and locations. In their responses, they continue to develop skills in identifying and describing similarities and differences between musical approaches.",,8
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS1,VCEMUU4INQ,Area of Study 1 - Music making,VCEMUU4AS1MM01,Descriptor,Music inquiry,Music making,"In this area of study, students focus on performing and composing/arranging music connected with their Area of Investigation from Area of Study 2.",,1
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS1,VCEMUU4INQ,Area of Study 1 - Music making,VCEMUU4AS1MM01,Elaboration,Music inquiry,Music making,,Students use their knowledge and understanding gained in Area of Study 2 to perform works and arrange/compose short works associated with the selected works studied in Area of Study 2.,2
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS1,VCEMUU4INQ,Area of Study 1 - Music making,VCEMUU4AS1MM02,Descriptor,Music inquiry,Music making,They explain how their work has been influenced by the selected music style and/or creator.,,3
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS1,VCEMUU4INQ,Area of Study 1 - Music making,VCEMUU4AS1MM03,Descriptor,Music inquiry,Music making,On completion of this unit the student should be able to perform/create/arrange works and explain how their performance/composition/arrangement has been influenced by their selected music style and/or creator studied in Area of Study 2.,,4
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS1,VCEMUU4INQ,Area of Study 1 - Music making,VCEMUU4AS1MM04,Descriptor,Music inquiry,Music making,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,5
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS2,VCEMUU4INQ,Area of Study 2 - Analysing for music making,VCEMUU4AS2AMM01,Descriptor,Music inquiry,Analysing for music making,"In this area of study, students focus on specific influences on their personal music making, understanding and context.",,1
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS2,VCEMUU4INQ,Area of Study 2 - Analysing for music making,VCEMUU4AS2AMM02,Descriptor,Music inquiry,Analysing for music making,Students choose their own Area of Investigation.,,2
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS2,VCEMUU4INQ,Area of Study 2 - Analysing for music making,VCEMUU4AS2AMM02,Elaboration,Music inquiry,Analysing for music making,,This may be:,3
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS2,VCEMUU4INQ,Area of Study 2 - Analysing for music making,VCEMUU4AS2AMM03,Descriptor,Music inquiry,Analysing for music making,Students analyse at least two works from their chosen Area of Investigation.,,4
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS2,VCEMUU4INQ,Area of Study 2 - Analysing for music making,VCEMUU4AS2AMM03,Elaboration,Music inquiry,Analysing for music making,,"They explore the treatment 
of music elements, concepts and compositional devices in these works and discuss how this treatment influences their own musical output.",5
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS2,VCEMUU4INQ,Area of Study 2 - Analysing for music making,VCEMUU4AS2AMM03,Elaboration,Music inquiry,Analysing for music making,,Students reflect on their personal context/background as they uncover and describe connections between the works and their own music making.,6
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS2,VCEMUU4INQ,Area of Study 2 - Analysing for music making,VCEMUU4AS2AMM04,Descriptor,Music inquiry,Analysing for music making,"On completion of this unit the student should be able to analyse and describe the treatment of music elements, concepts and compositional devices in two works from their Area of Investigation, and reflect 
on how these works have influenced their own music making.",,7
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS2,VCEMUU4INQ,Area of Study 2 - Analysing for music making,VCEMUU4AS2AMM05,Descriptor,Music inquiry,Analysing for music making,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,8
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R01,Descriptor,Music inquiry,Responding,"In this area of study, students focus on continuing to develop listening skills to identify commonalities and differences between musical approaches.",,1
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R01,Elaboration,Music inquiry,Responding,,"By identifying how music creators treat music elements, concepts and compositional devices across different times, styles and genres, students develop an understanding of how creators and/or styles/cultural/social contexts influence other creators.",2
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R02,Descriptor,Music inquiry,Responding,"Students respond orally and in writing to selected music excerpts across a range of styles, using appropriate music terminology.",,3
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R02,Elaboration,Music inquiry,Responding,,They develop skills in using musical evidence to substantiate their responses.,4
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R03,Descriptor,Music inquiry,Responding,"Music excerpts should be selected from a wide range of music styles, locations, and eras, including some for direct comparison of similarities and differences.",,5
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R04,Descriptor,Music inquiry,Responding,"On completion of this unit the student should be able to identify, describe and discuss musical characteristics of selected music excerpts and compare similarities and differences between them.",,6
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R05,Descriptor,Music inquiry,Responding,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 3.,,7
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R06,Descriptor,Music inquiry,Responding,The Externally-assessed Task assesses Outcome 1 and Outcome 2 of Unit 4.,,8
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R06,Elaboration,Music inquiry,Responding,,"For this assessment, students will submit a folio that contains documentation, video recording of a performance and an audio and/or video recording of a composition/arrangement as described in the examination specifications published annually by the VCAA.",9
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R07,Descriptor,Music inquiry,Responding,The task will be assessed by a panel appointed by the VCAA.,,10
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R08,Descriptor,Music inquiry,Responding,Criteria published annually by the VCAA will be used to assess the task.,,11
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R09,Descriptor,Music inquiry,Responding,"Students will submit a folio that contains documentation, video recording of a performance and an audio and/or video recording of a composition/arrangement as described in the examination specifications published annually by the VCAA.",,12
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R10,Descriptor,Music inquiry,Responding,The folio will contain:,,13
Performing Arts,Music,Year 12,Unit 4,VCEMUU4INQAS3,VCEMUU4INQ,Area of Study 3 - Responding,VCEMUU4AS3R11,Descriptor,Music inquiry,Responding,The examination will be set by a panel appointed by the VCAA.,,14
