SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,StreamHeader,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KK,Outcome 3,Music Students,,Key Knowledge,"Ways the elements of music, concepts and compositional devices are treated in different approaches to musical organisation",,1,2
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KK,Outcome 3,Music Students,,Key Knowledge,Strategies for responding to and analysing music by identifying the music characteristics used in music excerpts,,1,3
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KK,Outcome 3,Music Students,,Key Knowledge,Music terminology for describing characteristics of music as appropriate to convention,,1,4
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KK,Outcome 3,Music Students,,Key Knowledge,"Common music concepts, for example chords, scales, melodic and rhythmic patterns",,1,5
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KK,Outcome 3,Music Students,,Key Knowledge,"Methods of documenting music graphically, for example 5-line staff notation, graphic notation, tablature, annotated track listing, rhythm grids.",,1,6
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KS,Outcome 3,Music Students,,Key Skills,"Describe the treatment of elements of music, compositional devices and concepts in selected works",,1,1
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KS,Outcome 3,Music Students,,Key Skills,Respond to selected music excerpts by identifying and describing relevant musical characteristics,,1,2
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KS,Outcome 3,Music Students,,Key Skills,"Identify, recreate and/or document common musical concepts, for example chords, scales, melodic and rhythmic patterns used in music examples in isolation and in context:",,1,3
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KS,Outcome 3,Music Students,,Key Skills,Diatonic intervals in major scales (up to one sharp or flat) within the range of an octave,"identify, recreate and/or document common musical concepts, for example chords, scales, melodic and rhythmic patterns used in music examples in isolation and in context:",2,4
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KS,Outcome 3,Music Students,,Key Skills,"Scales and modes including major, natural minor, major pentatonic, minor pentatonic","identify, recreate and/or document common musical concepts, for example chords, scales, melodic and rhythmic patterns used in music examples in isolation and in context:",2,5
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KS,Outcome 3,Music Students,,Key Skills,Melodic contours,"identify, recreate and/or document common musical concepts, for example chords, scales, melodic and rhythmic patterns used in music examples in isolation and in context:",2,6
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KS,Outcome 3,Music Students,,Key Skills,Melodic lines (up to four beats) using major scales,"identify, recreate and/or document common musical concepts, for example chords, scales, melodic and rhythmic patterns used in music examples in isolation and in context:",2,7
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KS,Outcome 3,Music Students,,Key Skills,"Triads in major scale degrees on I, ii, IV, V, vi (in major keys up to one sharp and flat)","identify, recreate and/or document common musical concepts, for example chords, scales, melodic and rhythmic patterns used in music examples in isolation and in context:",2,8
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KS,Outcome 3,Music Students,,Key Skills,"Common chord progressions: V-I, ii-V-I, I-IV-V-I, I-V-vi-IV (in major keys up to one sharp or flat)","identify, recreate and/or document common musical concepts, for example chords, scales, melodic and rhythmic patterns used in music examples in isolation and in context:",2,9
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KS,Outcome 3,Music Students,,Key Skills,Rhythms in metres including 4/4 and 3/4 using rhythmic groupings outlined below,"identify, recreate and/or document common musical concepts, for example chords, scales, melodic and rhythmic patterns used in music examples in isolation and in context:",2,10
Performing Arts,Music,Year 11,Unit 1,VCEMUU1AS3,,Area of Study 3 - Analysing and responding,,VCEMUU1AS3O3KS,Outcome 3,Music Students,,Key Skills,Use appropriate methods to document responses.,,1,11
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,,VCEMUU2AS1O1KK,Outcome 1,Music Students,,Key Knowledge,"How the composer/arranger/performer/producer/creator has used elements of music, concepts and compositional devices in the works selected for performance",,1,1
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,,VCEMUU2AS1O1KK,Outcome 1,Music Students,,Key Knowledge,"Effective instrumental practice including, as appropriate, ways of incorporating use of music-making technology, devices and sound equipment",,1,2
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,,VCEMUU2AS1O1KK,Outcome 1,Music Students,,Key Knowledge,"Strategies for developing individual instrumental techniques, as appropriate to the selected instrument and musical tradition",,1,3
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,,VCEMUU2AS1O1KK,Outcome 1,Music Students,,Key Knowledge,The possibilities for achieving an intended effect in performance.,,1,4
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,,VCEMUU2AS1O1KS,Outcome 1,Music Students,,Key Skills,Demonstrate technical control and expression in performance specific to the instrument or sound source,,1,1
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,,VCEMUU2AS1O1KS,Outcome 1,Music Students,,Key Skills,Perform works relevant to interests with at least one work associated with an intended effect,,1,2
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,,VCEMUU2AS1O1KS,Outcome 1,Music Students,,Key Skills,Identify performance challenges relevant in selected works,,1,3
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,,VCEMUU2AS1O1KS,Outcome 1,Music Students,,Key Skills,Demonstrate and discuss a planned approach to improving instrumental and presentation techniques relevant to performance of selected works,,1,4
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,,VCEMUU2AS1O1KS,Outcome 1,Music Students,,Key Skills,"Reflect on feedback, analyse effectiveness of approaches and identify issues for further development",,1,5
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS1,,Area of Study 1 - Performing,,VCEMUU2AS1O1KS,Outcome 1,Music Students,,Key Skills,Describe how a specific musical effect will be achieved and demonstrate it in performance.,,1,6
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,,VCEMUU2AS2O2KK,Outcome 2,Music Students,,Key Knowledge,"Ways in which composers combine music elements, concept and devices to create effect in their music",,1,1
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,,VCEMUU2AS2O2KK,Outcome 2,Music Students,,Key Knowledge,The technical and practical factors involved in composing and/or arranging musical ideas,,1,2
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,,VCEMUU2AS2O2KK,Outcome 2,Music Students,,Key Knowledge,Ways of developing and refining music ideas,,1,3
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,,VCEMUU2AS2O2KK,Outcome 2,Music Students,,Key Knowledge,Ways of describing and documenting the creative process,,1,4
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,,VCEMUU2AS2O2KK,Outcome 2,Music Students,,Key Knowledge,"Ways of using digital tools to develop, refine, record and document music ideas",,1,5
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,,VCEMUU2AS2O2KK,Outcome 2,Music Students,,Key Knowledge,The creative processes used in creating music for intended effect,,1,6
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,,VCEMUU2AS2O2KK,Outcome 2,Music Students,,Key Knowledge,The processes used to prepare a work for performance.,,1,7
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,,VCEMUU2AS2O2KS,Outcome 2,Music Students,,Key Skills,"Manipulate the elements of music, concepts and compositional devices in a creative process to achieve a desired effect",,1,1
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,,VCEMUU2AS2O2KS,Outcome 2,Music Students,,Key Skills,Use appropriate music terminology to identify and describe:,,1,2
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,,VCEMUU2AS2O2KS,Outcome 2,Music Students,,Key Skills,"The treatment of specified elements of music, concepts and compositional devices in creative responses",use appropriate music terminology to identify and describe:,2,3
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,,VCEMUU2AS2O2KS,Outcome 2,Music Students,,Key Skills,Creative processes used to compose music for intended effect,use appropriate music terminology to identify and describe:,2,4
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,,VCEMUU2AS2O2KS,Outcome 2,Music Students,,Key Skills,Technical and practical considerations that influence the creative processes used,use appropriate music terminology to identify and describe:,2,5
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS2,,Area of Study 2 - Creating,,VCEMUU2AS2O2KS,Outcome 2,Music Students,,Key Skills,Use appropriate methods to record and document the music.,,1,6
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KK,Outcome 3,Music Students,,Key Knowledge,"Characteristics of the elements of music, concepts and compositional devices",,1,1
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KK,Outcome 3,Music Students,,Key Knowledge,"Ways the elements of music, concepts and compositional devices can be used to create intended effect",,1,2
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KK,Outcome 3,Music Students,,Key Knowledge,Strategies for responding and analysing by identifying the music characteristics used in music excerpts,,1,3
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KK,Outcome 3,Music Students,,Key Knowledge,Ways of developing critical responses that explain the musical effect,,1,4
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KK,Outcome 3,Music Students,,Key Knowledge,Music terminology for describing characteristics of music appropriate to convention,,1,5
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KK,Outcome 3,Music Students,,Key Knowledge,"Common musical concepts, for example chords, scales, and melodic and rhythmic patterns",,1,6
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KK,Outcome 3,Music Students,,Key Knowledge,"Methods of documenting music graphically, for example 5-line staff notation, graphic notation, tablature, annotated track listing.",,1,7
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KS,Outcome 3,Music Students,,Key Skills,"Describe the treatment of elements of music, compositional devices and concepts in selected works, and their intended effect",,1,1
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KS,Outcome 3,Music Students,,Key Skills,Respond to selected music excerpts by identifying and describing relevant musical characteristics,,1,2
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KS,Outcome 3,Music Students,,Key Skills,Create critical responses that justify effect via music examples,,1,3
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KS,Outcome 3,Music Students,,Key Skills,"Identify, recreate and/or document common musical concepts, for example, chords, scales, and melodic and rhythmic patterns used in music examples in isolation and in context:",,1,4
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KS,Outcome 3,Music Students,,Key Skills,Diatonic intervals in major scales (up to one sharp or flat) within the range of an octave,"identify, recreate and/or document common musical concepts, for example, chords, scales, and melodic and rhythmic patterns used in music examples in isolation and in context:",2,5
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KS,Outcome 3,Music Students,,Key Skills,"Scales and modes including major, natural minor, major pentatonic, minor pentatonic","identify, recreate and/or document common musical concepts, for example, chords, scales, and melodic and rhythmic patterns used in music examples in isolation and in context:",2,6
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KS,Outcome 3,Music Students,,Key Skills,Melodic contours,"identify, recreate and/or document common musical concepts, for example, chords, scales, and melodic and rhythmic patterns used in music examples in isolation and in context:",2,7
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KS,Outcome 3,Music Students,,Key Skills,Melodic lines (up to four beats) using major scales,"identify, recreate and/or document common musical concepts, for example, chords, scales, and melodic and rhythmic patterns used in music examples in isolation and in context:",2,8
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KS,Outcome 3,Music Students,,Key Skills,"Triads in major scale degrees on I, ii, IV, V, vi (in major keys up to two sharps and flats)","identify, recreate and/or document common musical concepts, for example, chords, scales, and melodic and rhythmic patterns used in music examples in isolation and in context:",2,9
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KS,Outcome 3,Music Students,,Key Skills,"Common chord progressions: V-I, ii-V-I, I-IV-V-I, I-V-vi-IV (in major keys up to two sharps and flats)","identify, recreate and/or document common musical concepts, for example, chords, scales, and melodic and rhythmic patterns used in music examples in isolation and in context:",2,10
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KS,Outcome 3,Music Students,,Key Skills,Rhythms in metres including 4/4 3/4 and 6/8 using rhythmic groupings outlined below,"identify, recreate and/or document common musical concepts, for example, chords, scales, and melodic and rhythmic patterns used in music examples in isolation and in context:",2,11
Performing Arts,Music,Year 11,Unit 2,VCEMUU2AS3,,Area of Study 3 - Analysing and responding,,VCEMUU2AS3O3KS,Outcome 3,Music Students,,Key Skills,Use appropriate methods to document responses.,,1,12
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,Music inquiry,VCEMUU3INQAS1O1KK,Outcome 1,Music Students,,Key Knowledge,Technical performance requirements related to the style(s) of the studied works,,1,1
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,Music inquiry,VCEMUU3INQAS1O1KK,Outcome 1,Music Students,,Key Knowledge,"The characteristics of the studied style(s) via performance, composing/arranging",,1,2
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,Music inquiry,VCEMUU3INQAS1O1KK,Outcome 1,Music Students,,Key Knowledge,How the music characteristics of a work may influence the performance/creation of another work,,1,3
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,Music inquiry,VCEMUU3INQAS1O1KK,Outcome 1,Music Students,,Key Knowledge,Technical/practical factors that may affect the performance/creation/arrangement of a work,,1,4
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,Music inquiry,VCEMUU3INQAS1O1KK,Outcome 1,Music Students,,Key Knowledge,Ways compositional devices can be used to develop a work,,1,5
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,Music inquiry,VCEMUU3INQAS1O1KK,Outcome 1,Music Students,,Key Knowledge,"Ways of recording, documenting and preserving music.",,1,6
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,Music inquiry,VCEMUU3INQAS1O1KS,Outcome 1,Music Students,,Key Skills,Demonstrate technical skills including accuracy and control in performance specific to the instrument(s) or sound source(s),,1,1
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,Music inquiry,VCEMUU3INQAS1O1KS,Outcome 1,Music Students,,Key Skills,Perform/create/arrange a music work influenced by the music characteristics of the studied works,,1,2
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,Music inquiry,VCEMUU3INQAS1O1KS,Outcome 1,Music Students,,Key Skills,"Interpret elements of music and concepts related to the studied works in performance, composing/arranging",,1,3
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,Music inquiry,VCEMUU3INQAS1O1KS,Outcome 1,Music Students,,Key Skills,Manipulate the elements of music and concepts to create/arrange a work,,1,4
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,Music inquiry,VCEMUU3INQAS1O1KS,Outcome 1,Music Students,,Key Skills,Explain the works and performance/composing/arranging choices made in relation to the studied works,,1,5
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,Music inquiry,VCEMUU3INQAS1O1KS,Outcome 1,Music Students,,Key Skills,Describe technical/practical factors that affected the performance/composition/arrangement of the work,,1,6
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS1,VCEMUU3INQ,Area of Study 1 - Music making,Music inquiry,VCEMUU3INQAS1O1KS,Outcome 1,Music Students,,Key Skills,Preserve their works in audio format and with appropriate documentation.,,1,7
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,Music inquiry,VCEMUU3INQAS2O2KK,Outcome 2,Music Students,,Key Knowledge,The treatment of the elements of music and concepts in the works studied,,1,1
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,Music inquiry,VCEMUU3INQAS2O2KK,Outcome 2,Music Students,,Key Knowledge,The way compositional devices are used to develop the music works studied,,1,2
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,Music inquiry,VCEMUU3INQAS2O2KK,Outcome 2,Music Students,,Key Knowledge,Compositional devices used to develop each work studied,,1,3
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,Music inquiry,VCEMUU3INQAS2O2KK,Outcome 2,Music Students,,Key Knowledge,Similarities and differences in musical approach between the studied works,,1,4
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,Music inquiry,VCEMUU3INQAS2O2KK,Outcome 2,Music Students,,Key Knowledge,The context/background of the studied works,,1,5
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,Music inquiry,VCEMUU3INQAS2O2KK,Outcome 2,Music Students,,Key Knowledge,"Ways of investigating influences between creators, styles and/or genres.",,1,6
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,Music inquiry,VCEMUU3INQAS2O2KS,Outcome 2,Music Students,,Key Skills,"Identify and explain the use of elements of music, concepts and compositional devices in each studied work",,1,1
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,Music inquiry,VCEMUU3INQAS2O2KS,Outcome 2,Music Students,,Key Skills,Describe the context/background of each studied work,,1,2
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,Music inquiry,VCEMUU3INQAS2O2KS,Outcome 2,Music Students,,Key Skills,Discuss the influence of one selected work on another using evidence from the works,,1,3
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,Music inquiry,VCEMUU3INQAS2O2KS,Outcome 2,Music Students,,Key Skills,Reflect on the process by which context and style can influence other works,,1,4
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS2,VCEMUU3INQ,Area of Study 2 - Analysing for music making,Music inquiry,VCEMUU3INQAS2O2KS,Outcome 2,Music Students,,Key Skills,Formulate and present a topic proposal for Unit 4 Area of Investigation.,,1,5
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,Music inquiry,VCEMUU3INQAS3O3KK,Outcome 3,Music Students,,Key Knowledge,"The characteristics of the elements of music, concepts and compositional devices",,1,1
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,Music inquiry,VCEMUU3INQAS3O3KK,Outcome 3,Music Students,,Key Knowledge,The characteristics of compositional devices used to develop a work,,1,2
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,Music inquiry,VCEMUU3INQAS3O3KK,Outcome 3,Music Students,,Key Knowledge,"Ways in which manipulation of elements, concepts and compositional devices contributes to style and character",,1,3
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,Music inquiry,VCEMUU3INQAS3O3KK,Outcome 3,Music Students,,Key Knowledge,Ways in which similar/different musical approaches are evident in separate music works,,1,4
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,Music inquiry,VCEMUU3INQAS3O3KK,Outcome 3,Music Students,,Key Knowledge,Ways of forming and presenting responses,,1,5
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,Music inquiry,VCEMUU3INQAS3O3KK,Outcome 3,Music Students,,Key Knowledge,Music terminology and language appropriate to describing characteristics of music.,,1,6
Performing Arts,Music,Year 12,Unit 3,VCEMUU3INQAS3,VCEMUU3INQ,Area of Study 3 - Responding,Music inquiry,VCEMUU3INQAS3O3KS,Outcome 3,Music Students,,Key Skills,Respond to music from a range of music styles and traditions via listening,,1,1
