SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
English,English Language,Year 11,Unit 1,VCEELU1AS1,,Area of Study 1 - The nature and functions of language,VCEELU1AS1NFL04,Descriptor,,The nature and functions of language,"Students learn that the situational elements of a language exchange, such as the field, language mode, setting and text type, influence language choice.",,9
English,English Language,Year 11,Unit 1,VCEELU1AS1,,Area of Study 1 - The nature and functions of language,VCEELU1AS1NFL04,Elaboration,,The nature and functions of language,,"Cultural factors, such as the values, attitudes and beliefs held by participants and the wider community, also affect people’s linguistic choices.",10
English,English Language,Year 11,Unit 1,VCEELU1AS1,,Area of Study 1 - The nature and functions of language,VCEELU1AS1NFL05,Descriptor,,The nature and functions of language,On completion of this unit the student should be able to identify and describe primary aspects of the nature and functions of human language.,,11
English,English Language,Year 11,Unit 1,VCEELU1AS1,,Area of Study 1 - The nature and functions of language,VCEELU1AS1NFL06,Descriptor,,The nature and functions of language,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,12
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,VCEELU1AS2LA01,Descriptor,,Language acquisition,"This area of study focuses on the developmental stages of language acquisition, both first- and additional-language learning.",,1
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,VCEELU1AS2LA01,Elaboration,,Language acquisition,,"Students explore how, in addition to words and their meanings, people learn to use the phonological and grammatical conventions of the language, as well as the appropriate use of these conventions in different situational contexts.",2
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,VCEELU1AS2LA02,Descriptor,,Language acquisition,Students are introduced to two linguistic theories – universal grammar and usage-based accounts – that attempt to explain how children acquire their first language.,,3
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,VCEELU1AS2LA02,Elaboration,,Language acquisition,,"They research the so-called ‘critical period’, the window of opportunity during which language must be acquired.",4
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,VCEELU1AS2LA02,Elaboration,,Language acquisition,,"As children acquire language, they can be seen to change their language system gradually in response to the language use of others.",5
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,VCEELU1AS2LA02,Elaboration,,Language acquisition,,"At different stages, children’s language develops across a range of subsystems of language, allowing for increasingly complex communication and a greater range of functions.",6
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,VCEELU1AS2LA03,Descriptor,,Language acquisition,"Students also examine the similarities and differences between first- and additional-language acquisition, and multilingualism.",,7
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,VCEELU1AS2LA03,Elaboration,,Language acquisition,,They consider differences in the language acquisition process in children who are brought up multilingual compared with those who learn additional languages as they grow up.,8
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,VCEELU1AS2LA03,Elaboration,,Language acquisition,,This extends to examining the language acquisition processes in adults who learn additional languages.,9
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,VCEELU1AS2LA04,Descriptor,,Language acquisition,Students examine case studies and engage in field work to explore language acquisition.,,10
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,VCEELU1AS2LA05,Descriptor,,Language acquisition,"On completion of this unit the student should be able to identify and describe types of language acquisition, and to discuss and investigate language acquisition in the context of linguistic theories.",,11
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,VCEELU1AS2LA06,Descriptor,,Language acquisition,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,12
English,English Language,Year 11,Unit 2,VCEELU2AS12,,,,UnitHeader,,Unit 2: Language change,,,0
English,English Language,Year 11,Unit 2,VCEELU2AS12,,,,Paragraph,,Unit 2: Language change,"In this unit, students focus on language change. Languages are dynamic and language change is an inevitable and continuous process. Students consider factors contributing to change in the English language over time and factors contributing to the spread of English. They explore texts from the past and from the present and consider how language change affects each of the subsystems of language - phonetics and phonology, morphology, lexicology, syntax, discourse, and pragmatics and semantics. Students also consider how attitudes to language change can vary markedly.",,1
English,English Language,Year 11,Unit 2,VCEELU2AS12,,,,Paragraph,,Unit 2: Language change,"In addition to developing an understanding of how English has been transformed, they consider how the global spread of English has led to a diversification of the language and to English now being used by more people as an additional or a foreign language than as a first language. Students investigate how contact between English and other languages has led to the development of geographical and ethnic varieties but has also hastened the decline of the languages of indigenous peoples. They consider the cultural repercussions of the spread of English.",,2
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT01,Descriptor,,English across time,This area of study examines the changes that have occurred in English over time.,,1
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT01,Elaboration,,English across time,,"Students investigate the factors that bring about language change, including those that come from contact with other languages, from social and technological transformation, and from within the language itself.",2
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT01,Elaboration,,English across time,,They explore language change across some subsystems of language as represented in texts.,3
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT02,Descriptor,,English across time,Students consider the relationship and influence of Indo-European languages on the English language.,,4
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT03,Descriptor,,English across time,Students examine the general concept of standardisation and the notion of ‘correct English’.,,5
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT03,Elaboration,,English across time,,"While some language changes are critiqued by the wider community, with linguistic change often viewed as indicative of declining standards, others occur without widespread acknowledgment.",6
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT03,Elaboration,,English across time,,"The role of prescriptivist attitudes in establishing and maintaining standard language is considered in this area of study, as are descriptivist approaches to language change.",7
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT04,Descriptor,,English across time,"Students must be introduced to all the events and periods listed in the elective options below but study only ONE elective option in depth (that is, choose EITHER ‘Incursions’ OR ‘Inventions’ and study each of the dot points listed beneath those options in depth).",,8
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT04,Elaboration,,English across time,,The in-depth exploration must consider how significant social and cultural change impacts language and leads to language change across the subsystems of language.,9
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT04,Elaboration,,English across time,,"Teachers can consider significant texts that emerged in Old English, Middle English, Early Modern English and Modern English.",10
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT05,Descriptor,,English across time,Incursions,,11
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT06,Descriptor,,English across time,Inventions,,12
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT07,Descriptor,,English across time,On completion of this unit the student should be able to identify and describe language change and its effects on the English language and analyse attitudes to language change.,,13
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,VCEELU2AS1EAT08,Descriptor,,English across time,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,14
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,VCEELU2AS2EC01,Descriptor,,Englishes in contact,"In this area of study students consider the effects of the global spread of English by learning about both the development and decline of languages as a result of English contact, the elevation of English as a global lingua franca and the cultural consequences of language contact.",,1
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,VCEELU2AS2EC01,Elaboration,,Englishes in contact,,Students explore the many ways English is used as an expression of identity and culture in written and spoken texts,2
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,VCEELU2AS2EC02,Descriptor,,Englishes in contact,"Students explore factors that contributed to the spread of English in the past, such as trade and colonisation, and factors that continue to contribute to the spread of English today.",,3
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,VCEELU2AS2EC02,Elaboration,,Englishes in contact,,"They consider the development of Australian Englishes, including Aboriginal Australian Englishes, through the lens of colonialism.",4
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,VCEELU2AS2EC03,Descriptor,,Englishes in contact,"Students explore the development and features of English-based varieties, including pidgins and creoles, and the consequences on the languages of indigenous peoples around the world.",,5
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,VCEELU2AS2EC03,Elaboration,,Englishes in contact,,"Students become familiar with the distinctive features of a number of national, ethnic and regional varieties of English and explore the ways that some of these varieties show the effects of intensive contact with other languages.",6
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,VCEELU2AS2EC03,Elaboration,,Englishes in contact,,"Students explore how changes to and loss of language affect its users’ cultural identities and worldviews, as evidenced by language reclamation and maintenance movements in contemporary Australian society.",7
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,VCEELU2AS2EC04,Descriptor,,Englishes in contact,On completion of this unit the student should be able to identify and explain the effects of the global spread of English through spoken and written texts.,,8
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,VCEELU2AS2EC05,Descriptor,,Englishes in contact,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,9
English,English Language,Year 12,Unit 3,VCEELU3AS12,,,,UnitHeader,,Unit 3: Language variation and purpose,,,0
English,English Language,Year 12,Unit 3,VCEELU3AS12,,,,Paragraph,,Unit 3: Language variation and purpose,"In this unit students investigate English language in contemporary Australian settings. They consider language as a means of interaction, exploring how through written and spoken texts we communicate information, ideas, attitudes, prejudices and ideological stances.",,1
English,English Language,Year 12,Unit 3,VCEELU3AS12,,,,Paragraph,,Unit 3: Language variation and purpose,"Students examine the features of formal and informal language in both spoken and written language modes; the grammatical and discourse structure of language; the choice and meanings of words within texts; how words are combined to convey a message; the role played by the functions of language when conveying a message; and the particular context in which a message is conveyed. Students learn how to describe the interrelationship between words, sentences and text and explore how texts present message and meaning.",,2
English,English Language,Year 12,Unit 3,VCEELU3AS12,,,,Paragraph,,Unit 3: Language variation and purpose,"Students learn that language choices are always influenced by the function, register and tenor, and the situational and cultural contexts in which they occur. They learn that the situational elements of a language exchange, such as the field, language mode, setting and text type, influence language choice, as do the values, attitudes and beliefs held by participants and the wider community. Students learn how speakers and writers select language features and how this in turn establishes the degree of formality within a discourse. They learn how language can be indicative of relationships, power structures and purpose through the choice of a particular variety of language and through the ways in which language varieties are used in processes of inclusion and exclusion.",,3
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,VCEELU3AS1I01,Descriptor,,Informality,In this area of study students consider the way speakers and writers choose from a repertoire of language to vary the style of their language to suit particular purposes.,,1
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,VCEELU3AS1I01,Elaboration,,Informality,,"They identify the function and consider and analyse the features of informal language in written, spoken and electronic interactions, understanding that the situational and cultural contexts of an exchange influence the language used.",2
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,VCEELU3AS1I02,Descriptor,,Informality,Students examine the features that distinguish informal language from more formal language.,,3
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,VCEELU3AS1I02,Elaboration,,Informality,,They understand how spontaneity and planning can both play a role in informal language and the ways in which informality may play an important role in building rapport.,4
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,VCEELU3AS1I02,Elaboration,,Informality,,"They examine how users of informal language may be idiosyncratic in their linguistic choices and structure texts in a non-linear way, and they explore the role of colloquial language and language varieties in establishing informal registers.",5
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,VCEELU3AS1I02,Elaboration,,Informality,,"Students consider features of ‘chat’ associated with both speaking and writing, such as a reliance on sequencing, cooperation and turn-taking, as well as features that are particular to each language mode.",6
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,VCEELU3AS1I02,Elaboration,,Informality,,Students learn that speakers have at their disposal a support system of prosodic and paralinguistic cues that they can use to organise and present information.,7
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,VCEELU3AS1I02,Elaboration,,Informality,,"They explore how writers may choose to rely on abbreviations, spellings that reflect pronunciation and prosodic patterns, emoticons, emojis and context-specific graphemes.",8
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,VCEELU3AS1I02,Elaboration,,Informality,,"Both written and spoken informal texts may contain non-fluency features, ellipses, shortened lexical forms and syntactic creativity.",9
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,VCEELU3AS1I03,Descriptor,,Informality,"Students investigate how informal language use can incorporate politeness strategies; how informal language choices can build rapport by encouraging inclusivity, intimacy, solidarity and equality; and how informal language features, such as slang and swearing patterns, are important in encouraging linguistic innovation and in-group membership.",,10
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,VCEELU3AS1I04,Descriptor,,Informality,"On completion of this unit the student should be able to identify, describe and analyse distinctive features of informal language in written and spoken texts.",,11
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,VCEELU3AS1I05,Descriptor,,Informality,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,12
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F01,Descriptor,,Formality,In this area of study students consider the way speakers and writers choose from a repertoire of language to suit particular purposes.,,1
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F01,Elaboration,,Formality,,"As with informal language, the situational and cultural contexts determine whether people use formal language and in which language mode they choose to communicate.",2
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F02,Descriptor,,Formality,"They identify the function and consider and analyse the features of formal language in written, spoken and electronic interactions, understanding that the situational and cultural context of an exchange influences the language used.",,3
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F02,Elaboration,,Formality,,"They understand that formal language, in all language modes, tends to have greater cohesion, and is more likely to make some aspects of the presumed context more explicit.",4
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F02,Elaboration,,Formality,,"Formal language, however, can also be deliberately ambiguous and can obfuscate meaning.",5
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F02,Elaboration,,Formality,,"Students examine examples of formal texts, exploring how writers and speakers are more likely to consider how their audience might interpret their message.",6
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F02,Elaboration,,Formality,,Students learn that formal written texts are more likely to have been edited and formal spoken texts may have been both edited and rehearsed.,7
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F02,Elaboration,,Formality,,"Formal speech has many of the organisational features of written language, but also draws on prosody and paralinguistic features.",8
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F03,Descriptor,,Formality,Students explore the range of ways in which formal language can be used to perform various purposes.,,9
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F03,Elaboration,,Formality,,"They investigate how formal language choices, particularly politeness strategies, can reinforce or challenge social distance, relationship hierarchies and rapport.",10
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F03,Elaboration,,Formality,,"Similarly, specialised language such as jargon can reinforce the user’s authority and expertise or promote in-group solidarity.",11
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F04,Descriptor,,Formality,"Students examine texts in which speakers and writers use formal language to celebrate and commemorate, and they explore how formal language can be used to clarify, manipulate or obfuscate, particularly in public language – the language of politics, reportage, the law and bureaucracy.",,12
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F04,Elaboration,,Formality,,Students learn that formal language enables users to carefully negotiate social taboos through the employment of euphemisms and non-discriminatory language.,13
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F04,Elaboration,,Formality,,"They explore how variations in language reveal much about the intentions and values of speakers or writers, as well as the situational and cultural contexts in which formal texts are created.",14
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F05,Descriptor,,Formality,"On completion of this unit the student should be able to identify, describe and analyse distinctive features of formal language in written and spoken texts.",,15
English,English Language,Year 12,Unit 3,VCEELU3AS2,,Area of Study 2 - Formality,VCEELU3AS2F06,Descriptor,,Formality,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,16
English,English Language,Year 12,Unit 4,VCEELU4AS12,,,,UnitHeader,,Unit 4: Language variation and identity,,,0
English,English Language,Year 12,Unit 4,VCEELU4AS12,,,,Paragraph,,Unit 4: Language variation and identity,"In this unit students focus on the role of language in establishing and challenging different identities. There are many varieties of English used in contemporary Australian society, influenced by the intersection of geographical, cultural and social factors. Standard Australian English is the variety that is granted prestige in contemporary Australian society and, as such, has a central role in the complex construct of a national identity. However, the use of language varieties can play important roles in constructing users' social and cultural identities. Students examine texts to explore the ways different identities are imposed, negotiated and conveyed.",,1
English,English Language,Year 12,Unit 4,VCEELU4AS12,,,,Paragraph,,Unit 4: Language variation and identity,"Students explore how our sense of identity evolves in response to situations and experiences, and is influenced by how we see ourselves and how others see us. Through our language we express ourselves as individuals and signal our membership of particular groups. Students explore how language can distinguish between 'us' and 'them', creating solidarity and reinforcing social distance.",,2
English,English Language,Year 12,Unit 4,VCEELU4AS1,,Area of Study 1 - Language variation in Australian society,VCEELU4AS1LVAS01,Descriptor,,Language variation in Australian society,This area of study enables students to examine the range of language varieties that exist in contemporary Australian society and the role of those varieties in contributing to an increasingly contested national identity.,,1
English,English Language,Year 12,Unit 4,VCEELU4AS1,,Area of Study 1 - Language variation in Australian society,VCEELU4AS1LVAS01,Elaboration,,Language variation in Australian society,,"Standard Australian English has much in common with Englishes from other continents, but the language has also developed features across all subsystems of language that distinguish it from other Englishes.",2
English,English Language,Year 12,Unit 4,VCEELU4AS1,,Area of Study 1 - Language variation in Australian society,VCEELU4AS1LVAS02,Descriptor,,Language variation in Australian society,"Australia is not linguistically uniform, and contemporary texts in both written and spoken modes both challenge and construct notions of what it means to be Australian and what might be meant by ‘national identity’.",,3
English,English Language,Year 12,Unit 4,VCEELU4AS1,,Area of Study 1 - Language variation in Australian society,VCEELU4AS1LVAS02,Elaboration,,Language variation in Australian society,,"Increasing global contact, the influence of modern technologies and other social changes are shaping contemporary English in Australian society, and attitudes towards language continue to evolve.",4
English,English Language,Year 12,Unit 4,VCEELU4AS1,,Area of Study 1 - Language variation in Australian society,VCEELU4AS1LVAS03,Descriptor,,Language variation in Australian society,Students examine how Standard Australian English is afforded prestige by public institutions.,,5
English,English Language,Year 12,Unit 4,VCEELU4AS1,,Area of Study 1 - Language variation in Australian society,VCEELU4AS1LVAS03,Elaboration,,Language variation in Australian society,,They explore how the language varieties operating in Australia provide further dimensions to English in Australian society.,6
English,English Language,Year 12,Unit 4,VCEELU4AS1,,Area of Study 1 - Language variation in Australian society,VCEELU4AS1LVAS03,Elaboration,,Language variation in Australian society,,They consider a range of migrant ethnolects and Aboriginal Australian Englishes in addition to exploring language features associated with emerging and established stereotypes that can be adopted subconsciously or deliberately to establish or challenge identities.,7
English,English Language,Year 12,Unit 4,VCEELU4AS1,,Area of Study 1 - Language variation in Australian society,VCEELU4AS1LVAS03,Elaboration,,Language variation in Australian society,,Students also consider and challenge the validity and use of language features associated with stereotypes in contemporary Australian society.,8
English,English Language,Year 12,Unit 4,VCEELU4AS1,,Area of Study 1 - Language variation in Australian society,VCEELU4AS1LVAS04,Descriptor,,Language variation in Australian society,"On completion of this unit the student should be able to identify, describe and analyse varieties of English in Australian society, the attitudes towards them and the identities they reflect.",,9
English,English Language,Year 12,Unit 4,VCEELU4AS1,,Area of Study 1 - Language variation in Australian society,VCEELU4AS1LVAS05,Descriptor,,Language variation in Australian society,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,10
English,English Language,Year 12,Unit 4,VCEELU4AS2,,Area of Study 2 - Individual and group identities,VCEELU4AS2IGI01,Descriptor,,Individual and group identities,"In this area of study students focus on the role of language in reflecting, imposing, negotiating and conveying individual and group identities.",,1
English,English Language,Year 12,Unit 4,VCEELU4AS2,,Area of Study 2 - Individual and group identities,VCEELU4AS2IGI01,Elaboration,,Individual and group identities,,They examine how language users play different roles within speech communities and are able to construct their identities through subconscious and conscious language variation.,2
English,English Language,Year 12,Unit 4,VCEELU4AS2,,Area of Study 2 - Individual and group identities,VCEELU4AS2IGI01,Elaboration,,Individual and group identities,,"In this work, students engage with social variables including age, gender, sexuality, occupation, interests, aspiration and education.",3
English,English Language,Year 12,Unit 4,VCEELU4AS2,,Area of Study 2 - Individual and group identities,VCEELU4AS2IGI01,Elaboration,,Individual and group identities,,"While individual identity can be derived from the character traits that make us unique, our social identities are drawn from our membership of particular groups.",4
English,English Language,Year 12,Unit 4,VCEELU4AS2,,Area of Study 2 - Individual and group identities,VCEELU4AS2IGI01,Elaboration,,Individual and group identities,,"Students investigate how, as individuals, we make language choices that draw on our understanding of social expectations and community attitudes.",5
English,English Language,Year 12,Unit 4,VCEELU4AS2,,Area of Study 2 - Individual and group identities,VCEELU4AS2IGI02,Descriptor,,Individual and group identities,Students examine overt and covert prestige in speech communities.,,6
English,English Language,Year 12,Unit 4,VCEELU4AS2,,Area of Study 2 - Individual and group identities,VCEELU4AS2IGI02,Elaboration,,Individual and group identities,,"They consider how knowing and being able to exploit overt norms – which are typically associated with Standard Australian English – allows users to convey a prestigious identity associated with their class, education, occupation, social status and aspirations.",7
English,English Language,Year 12,Unit 4,VCEELU4AS2,,Area of Study 2 - Individual and group identities,VCEELU4AS2IGI02,Elaboration,,Individual and group identities,,"They also consider how covert norms – those that are given prestige by local groups – can be powerful in conveying identities, establishing those who use them as members of the ‘in’ group, while those who are unable to conform are excluded.",8
English,English Language,Year 12,Unit 4,VCEELU4AS2,,Area of Study 2 - Individual and group identities,VCEELU4AS2IGI03,Descriptor,,Individual and group identities,"Students learn how societal attitudes, personal associations and individual prejudices can lead to social disadvantage and discrimination.",,9
English,English Language,Year 12,Unit 4,VCEELU4AS2,,Area of Study 2 - Individual and group identities,VCEELU4AS2IGI04,Descriptor,,Individual and group identities,"On completion of this unit the student should be able to identify, describe and analyse how variation in language, linguistic repertoires and language choices reflects and conveys people’s identities.",,10
English,English Language,Year 12,Unit 4,VCEELU4AS2,,Area of Study 2 - Individual and group identities,VCEELU4AS2IGI05,Descriptor,,Individual and group identities,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,11
English,English Language,Year 12,Unit 4,VCEELU4AS2,,Area of Study 2 - Individual and group identities,VCEELU4AS2IGI06,Descriptor,,Individual and group identities,The examination will be set by a panel appointed by the VCAA.,,12
English,English Language,Year 12,Unit 4,VCEELU4AS2,,Area of Study 2 - Individual and group identities,VCEELU4AS2IGI06,Elaboration,,Individual and group identities,,All the key knowledge and key skills that underpin the outcomes in Units 3 and 4 are examinable.,13
