SubjectArea,Subject,Band,AssessmentType,AssessmentInformationDetails,AssessmentYears,UnitASCode,ExamReportCode,EQCode,SectionCode,StrategyType,ExamQuestion,ResponseSource,Content,Example,Sequence
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB2,VCECHERBCM,,Question 2b,ExaminerCommentary,Any valid semi-structural representation of pentan-1-ol. Typical examples of acceptable forms are:,,19
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB2,VCECHERBCM,,Question 2b,ExaminerCommentary,CH3CH2CH2CH2CH2OH   or   CH3(CH2)4OH   or   CH3(CH2)3CH2OH,,20
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB2,VCECHERBCM,,Question 2b,ExaminerCommentary,Students should be aware that a representation such as 'OHCH2CH2CH2CH2CH3' is an incorrect representation of a terminal hydroxyl group.,,21
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB2,VCECHERBCM,,Question 2c,ExaminerCommentary,Either propan-1-ol or 1-propanol were acceptable responses. Both of these follow IUPAC nomenclature conventions.,,22
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB2,VCECHERBCM,,Question 2d,ExaminerCommentary,Any of the following qualitative tests were accepted for the first mark.,,23
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB2,VCECHERBCM,,Question 2d,ExaminerCommentary,The second mark was associated with the correct observation applicable to the test chosen.,,24
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB2,VCECHERBCM,,Question 2d,ExaminerCommentary,"* The indicator must be able to undergo a distinct colour change at a pH less than 7.
** Normally the smell is described as 'sweet' or 'fruity', but any 'smell' was accepted as a significant number of students would have manufactured biodiesel as part of their laboratory work and biodiesels do not have this type of 'fruity' smell.
*** Group 1 metals were not accepted as these produce gas if any labile hydrogen is present, and therefore cannot be used to identify the compound specifically as a carboxylic acid.",,25
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB2,VCECHERBCM,,Question 2d,ExaminerCommentary,"Incorrect responses such as 'limewater test' could not be awarded marks as this tests the product of the reaction between a carboxylic acid and a metal carbonate, not the carboxylic acid itself. The addition of an acid to limewater produces a salt and water, which cannot be observed.",,26
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB2,VCECHERBCM,,Question 2d,ExaminerCommentary,"In order to gain these marks for the limewater test, the student needed to indicate that the unknown organic compound had to be reacted with a metal carbonate first, and the gas produced then tested using the limewater test to confirm the presence of carbon dioxide being evolved.",,27
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB2,VCECHERBCM,,Question 2d,ExaminerCommentary,A clear skeletal diagram was required as represented below.,,28
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB2,VCECHERBCM,,Question 2d,ExaminerCommentary,The only significant issue that arose from this question related to the fact that some students did not use the box provided on page 14 (as specified in the question) and instead provided their response in the blank space at the bottom of page 15. Students are reminded to provide responses in the correct location on the examination.,,29
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3a,ExaminerCommentary,"Students needed to calculate the correct value for the energy released, with units.",,30
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3a,ExaminerCommentary,Energy released: 9.5 × 17 + 3.4 × 3.7 + 47.3 × 16 = 1044 kJ or 1.0 × 103 kJ,,31
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3b,ExaminerCommentary,Peptide bond/link or amide bond/link,,32
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3b,ExaminerCommentary,The reaction type is a condensation reaction.,,33
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3b,ExaminerCommentary,Either of leucine or serine was accepted.,,34
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBLR,LimitedStrategies,Question 3b,ExaminerCommentary,Many students were unable to successfully identify either of these compounds.,,35
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3c,ExaminerCommentary,"Students needed to identify that oleic acid has just one C=C present in its structure, and that stearic acid does not have a C=C. This response could also have been represented by stating that oleic acid had two fewer hydrogens present in its structure compared with stearic acid.",,36
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3c,ExaminerCommentary,"Students needed to be careful and not state that stearic had 'no double bonds', as this could not be accepted.",,37
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3c,ExaminerCommentary,"When asked to identify a difference, a direct comparison of the two compounds is usually required. It was insufficient to provide a response such as 'Oleic acid has one C=C double bond' as this did not indicate whether the stearic has no C=C bonds or has multiple C=C bonds.",,38
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3c,ExaminerCommentary,Either of the following equations was accepted:,,39
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3c,ExaminerCommentary,C18H34O2 + 25½O2  18CO2 + 17H2O,,40
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3c,ExaminerCommentary,2C18H34O2 + 51O2  36CO2 + 34H2O,,41
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3c,ExaminerCommentary,The first mark was awarded for the correct identification of reactants and products.,,42
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3c,ExaminerCommentary,The second mark was awarded for correct balancing of the equation.,,43
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3c,ExaminerCommentary,The first mark was awarded for correctly identifying two bond types that differed in the structures of oleic acid and stearic acids and then using the data provided in the Data Book to predict the greatest enthalpy change.,,44
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3c,ExaminerCommentary,The second mark was awarded to students who correctly identified an extra bond type that enhanced their prediction.,,45
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB3,VCECHERBCM,,Question 3c,ExaminerCommentary,It was common to see responses gain the first mark for the comparison of data for the C=C (614 kJ) associated with oleic acid and either the C-C (346 kJ) or the C-H (414 kJ) of stearic acid. The second mark was harder to obtain as fewer responses demonstrated that ½(O=O) or 2(O-H) were also involved in the enthalpy change.,,46
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4a,ExaminerCommentary,The correct response required by students was:,,47
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4a,ExaminerCommentary,"However, given the nature of this question being novel, and the lack of familiarity of students with this expression, a correct representation of the relevant product and reactant concentrations was also accepted for this examination.",,48
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4b,ExaminerCommentary,Students needed to calculate the correct value for the partial pressure.,,49
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4b,ExaminerCommentary,Therefore PNH3 = 0.696 kPa,,50
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4b,ExaminerCommentary,"This question was not well answered, even when the correct representation was used.",,51
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4c,ExaminerCommentary,The first mark was awarded for any one of the following three valid stresses that caused Q  K:,,52
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4c,ExaminerCommentary,Removal of product / addition of reactant / reduction in volume (increase in all partial pressures).,,53
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4c,ExaminerCommentary,The second mark was awarded for the correct identification of the forward shift in the equilibrium.,,54
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4c,ExaminerCommentary,The third mark was awarded for a description of how this shift applied to either:,,55
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4c,ExaminerCommentary,The partial changes in quantities associated with the stress,,56
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4c,ExaminerCommentary,Restoring the equilibrium so that Q = K.,,57
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBLR,LimitedStrategies,Question 4c,ExaminerCommentary,Some responses did not gain full marks as they failed to provide sufficiently specific responses that linked directly to the stress they had selected.,,58
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4c,ExaminerCommentary,Attempts to provide a response based on temperature change could not be accepted as the stem of the question emphasised that the process occurred at a constant temperature. Students are reminded to fully read the stem of each question.,,59
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4d,ExaminerCommentary,The first mark was awarded for a clear identification of what the term 'conflict' related to in terms of the optimal rate and temperature when ammonia is being produced. A good example showing detailed understanding of this conflict could have been:,,60
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBER,EnhancedStrategies,Question 4d,StudentResponse,,"Due to the exothermic nature of the equilibrium, at high temperature the rate of formation of ammonia is high but the yield will be low, whereas at low temperature the rate of formation of ammonia is too slow but the yield is very high.",61
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4d,ExaminerCommentary,"The second mark was awarded for a clear statement that linked the presence of the catalyst to allowing a sufficiently fast rate to be occurring at a lower temperature, and hence reducing energy requirements.",,62
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4d,ExaminerCommentary,"The third mark was awarded for a clear statement that linked the lower temperature requirements with the green chemistry principle of 'catalysis', which states that 'Catalysts ... using less energy and reagents in reaction processes/pathways'. Therefore, a student needed to show reasoning for this choice based on linking the lower temperature to this concept.",,63
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB4,VCECHERBCM,,Question 4d,ExaminerCommentary,"Most responses effectively linked the green chemistry principle to this issue, but often did not fully identify the 'conflict' that was asked for in the stem of the question.",,64
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5a,ExaminerCommentary,The first mark was awarded for the correct calculation of the mole of butane:,,65
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5a,ExaminerCommentary,N(C4H10) = 0.580 / 58 = 0.010 mol,,66
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5a,ExaminerCommentary,"The second mark was awarded for calculating the correct quantity of energy released, with units:",,67
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5a,ExaminerCommentary,E = 0.010 × 2880 = 28.8 kJ,,68
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5a,ExaminerCommentary,"The mark was awarded for the correct calculation of the energy change of the water, with units:",,69
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5a,ExaminerCommentary,E = 100 × 4.18 × 35.6 = 14.9 kJ,,70
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5a,ExaminerCommentary,"It was concerning to see some responses using the density of water, 0.997, in these calculations as, even if it was relevant, this was only applicable in the previous study design and Data Book.",,71
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5a,ExaminerCommentary,The first mark was awarded for the correct calculation of the % energy efficiency.,,72
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5a,ExaminerCommentary,The second mark was awarded for the value being quoted to three significant figures.,,73
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5a,ExaminerCommentary,% Efficiency = 100 × 14.9 / 28.8 = 51.7%,,74
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,"The first mark was awarded for the response demonstrating that a solution calorimeter needs to be calculated because energy is needed to heat the water and it is needed to heat the internal components of the calorimeter; that is, energy from the reaction is not solely transferred to the water (hence why q = mC∆T cannot be used).",,75
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,"The second mark was awarded for understanding that, without this calibration factor, we cannot use the change in temperature of an unknown reaction to determine an accurate value for the enthalpy change. Without calibration, the enthalpy value obtained will always be less than the true value for a given calorimeter using a fixed quantity of solution.",,76
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,"The first mark was awarded for the correct calculation of energy released, with units:",,77
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,Energy released(based in limiting reagent) = 0.048 × 24.5 = 1.176 kJ or 1176 J,,78
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,The second mark was awarded for the correct change in temperature:,,79
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,Change in temperature = 1176 / 470 = 2.5 °C,,80
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,The third mark was awarded for the correct final temperature:,,81
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,Maximum temperature reached = 25.0 + 2.5 = 27.5 °C,,82
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,Errors occurred when:,,83
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,The stoichiometry was not taken into account when determining the energy released,,84
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,There was no consideration of the units of the energy and the calibration factor,,85
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,Responses determined a negative energy released and subtracted the temperature change.,,86
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,Any of the following were valid responses:,,87
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,The concentration of KI in the stock solution was higher than 0.960 M.,,88
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,The amount of KI added to the calorimeter was too high.,,89
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,The total volume of solution in the calorimeter was lower than that used to calibrate it.,,90
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,The calorimeter's calibration factor was smaller than the true value.,,91
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB5,VCECHERBCM,,Question 5b,ExaminerCommentary,This question was not well answered.,,92
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6a,ExaminerCommentary,"To gain the mark, the response needed to clearly identify the bond type as O-H and state that it was due to an 'alcohol' as shown in the Data Book (i.e. O-H (alcohol)).",,93
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6b,ExaminerCommentary,M/z = 56,,94
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6b,ExaminerCommentary,"Students should avoid attempting to use 'm/z' as a unit (for example, '56 m/z').",,95
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6b,ExaminerCommentary,Either of the following representations were accepted:,,96
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6b,ExaminerCommentary,[ C4H9O ]+ or [ (CH3)2CCH2OH ]+,,97
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6c,ExaminerCommentary,One mark was awarded for recognising that the compound had only four carbon environments.,,98
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6c,ExaminerCommentary,One mark was awarded for recognising that the compound must have two carbons in the same environment.,,99
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6c,ExaminerCommentary,The third mark could be obtained from any one of the following:,,100
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6c,ExaminerCommentary,A statement that Compound X has a side chain/branch or is a non-linear molecule,,101
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6c,ExaminerCommentary,A statement that Compound X has a point of symmetry,,102
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6c,ExaminerCommentary,Any reference to one of the specific peaks located on the spectra being matched to a particular carbon type and chemical shift from item 23 of the Data Book.,,103
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6d,ExaminerCommentary,The integration curve is a representation of the area of a signal for a hydrogen environment or a 'peak area'.,,104
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6d,ExaminerCommentary,"This question was not well answered, and often responses to Question 6d.ii were repeat answers. Careful reading of the question was needed to understand the correct terminology that applied to each of these two questions.",,105
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6d,ExaminerCommentary,The relative size of an integration curve is proportional to the ratio or the relative number of hydrogens present in that hydrogen environment.,,106
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6d,ExaminerCommentary,The relative size of an integration curve shown in the table indicates that the ratio of hydrogens present in each of the compound's four hydrogen environments are 1:2:2:6.,,107
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6d,ExaminerCommentary,"This question was not well answered, and often responses did not relate understanding of these integration curves back to the structure of Compound X.",,108
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6d,ExaminerCommentary,The first mark was awarded for understanding that the peak at 0.96 suggests that an R-CH3 group is present.,,109
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6d,ExaminerCommentary,The second mark was awarded for linking the information from Question 6d.iii and stating that therefore there must be two R-CH3 groups present in Compound X.,,110
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6e,ExaminerCommentary,The first mark was awarded for any structure showing the correct atoms connected to form an alcohol with a chemical formula of C5H11ClO.,,111
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB6,VCECHERBCM,,Question 6e,ExaminerCommentary,"The second mark was awarded for the correct structure of 3-chloro-2,2-dimethylpropan-1-ol.",,112
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB7,VCECHERBCM,,Question 7a,ExaminerCommentary,The anode is the iron (Fe) electrode.,,113
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB7,VCECHERBCM,,Question 7a,ExaminerCommentary,2H2O(l) + 2e− → H2(g) + 2OH−(aq),,114
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB7,VCECHERBCM,,Question 7a,ExaminerCommentary,This question was assessed for the use of states.,,115
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB7,VCECHERBCM,,Question 7a,ExaminerCommentary,"Students need to be aware that for reactions that occur during a specific redox process, the single-headed arrow '→' is required.",,116
Science,Chemistry,Year 12,Final Exam,Post Exam Report,2024,,VCECHERB,VCECH24EQB7,VCECHERBCM,,Question 7a,ExaminerCommentary,A significant number of students responded to this question by writing an equation based on either iron or platinum reacting. It is recommended that students sketch out a diagram of the cell to assist them to understand the processes occurring at each electrode.,,117
