SubjectArea,Subject,Band,Unit,UnitASCode,AreaofStudy,Outcome,OutcomeCode,ExampleType,ContentType,ExampleText,ParentText,URLTitle,URL,Sequence
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Classification and identification: Conduct experiments demonstrating trends within the periodic table based on data related to the physical and chemical properties of a selection of elements and their position in the periodic table. Work in groups to predict the properties of other elements; compare predictions with actual properties.,,,,12
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Classification and identification: Investigate practically the trends in reactivity as you go down a group in the periodic table; for example, the alkaline earth metals or the halogens.",,,,13
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Simulation: Use an interactive digital representation of the periodic table to model how trends such as electronegativity, first ionisation energy and melting / boiling point are exhibited across the elements of the periodic table.",,,,14
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Classification and identification: Investigate alternative representations of the periodic table, such as the periodic table of endangered elements or the periodic table of scarcity, which illustrate the relative amount of each element available for utilisation in society; discuss why multiple formats for the arrangement of elements in a periodic table are useful.",,,,15
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KS,Activity,Bullet,"Classification and identification: Compare the chemical properties of main group metals and transition metals; for example, reaction with water and reaction with acid (where safe), including testing for products and formation of colourless and coloured compounds.",,,,16
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Create a periodic table using representations of the electronic structures of elements 1-36; annotate the table to highlight trends in structures and properties.,,,,17
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Case study: Select an endangered element and use the information on individual elements to summarise why it is endangered and what can be done in the future to conserve the element. Work in small groups to argue that your selected element should be prioritised by society in taking action for conservation.,,,,18
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Product, process or system development: Develop an endangered element 'Top 10' list equivalent to the 'Red List' of endangered animal species, justifying selection of elements.",,,,19
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Literature review: Investigate another 'trend' in the periodic table, namely the recyclability of the element. Compare the properties of the 30-35 elements often found in electronic devices, to establish what makes separation and recovery of most elements difficult.",,,,20
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Paragraph,Key knowledge: Covalent substances,,,,21
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Simulation: View computer-generated models of covalent molecular compounds and compare the naming of the molecular and electron geometry of common polyatomic molecules.,,,,22
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Literature review: Research on the internet, using secondary sources, how computer modelling of molecules can be used in medicinal drug design and customisation of polymers for purpose.",,,,23
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Modelling: Individually create ball-and-stick models of simple polyatomic molecules of different shapes; for example H2, Cl2, O2, HCl, H2O, NH3, CH4, CO2, C2H6 and C2H4. Sketch them using appropriate chemical conventions to indicate their three-dimensional shape; annotate the models to show polarities and to explain their shapes. Bring together the different molecular models to show the alignments of the molecules and annotate them to show the operation of the intermolecular bonding forces.",,,,24
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Simulation: Use an interactive applet to build simple monoatomic and polyatomic molecules, and associate common molecule names with multiple representations.",,,,25
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Graph the boiling points of alkanes and explain these in terms of intermolecular bonding.,,,,26
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Demonstrate molecular polarity by the deflection of liquids using a static electrical charge; for example, a charged rod will deflect a stream of water from a tap.",,,,27
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Simulation: Simulate how the relative electronegativity of different atoms in a polyatomic molecule affects the molecule's polarity and predict molecular polarity using bond polarity and molecular shape.,,,,28
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Investigate the polarity of molecules by making bush soap from acacia leaves and compare the capacity of different species of acacia to form a soapy foam. (see Detailed example 1),,,,29
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Use a predict-observe-explain approach to investigate volume contraction in alcohol-water mixtures. (see Detailed example 2),,,,30
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Simulation: Build a molecule by utilising the Lewis Dot structures of atoms using 'Molecule Builder'.,,,,31
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Controlled experiment: Investigate the relationship between the number of hydroxide bonds in a molecule and the strength of the hydrogen bonding by comparing the rate at which a small marble sinks in test tubes containing propan-1-ol, propane-1,2-diol and propane-1,2,3-triol.",,,,32
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Literature review: Investigate some allotropes of carbon and research the technological innovations that apply to these allotropes; present an infographic or information sheet that summarises your findings.,,,,33
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Explain the properties of graphite in 'lead' pencils; distinguish between different grades of pencil in terms of the HB graphite scale, including applications; for example, explaining the circumstances in which artists would use a 4B or 2H pencil.",,,,34
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Product, process or system development: Create and annotate models of diamond, graphite, a 'buckyball' and a carbon nanotube; compare similarities and differences between their structures; explain their properties in terms of their structures.",,,,35
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Paragraph,Key knowledge: Reactions of metals,,,,36
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Modelling: Participate in group work to model the structure and properties of different metals.,,,,37
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KS,Activity,Bullet,"Classification and identification: Compare the physical properties of metals, for example malleability, hardness, electrical conductivity, heat conductivity, and density.",,,,38
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Investigate iron's position in the reactivity series by heating it with copper and magnesium oxides.,,,,39
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Controlled experiment: Perform simple displacement reactions with pieces of different metals, dilute hydrochloric acid and metal nitrate solutions, to deduce an activity series of metals.",,,,40
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Simulation: Simulate the change to the representation of the metal ions and free-moving electrons when a metal is hit with a hammer.,,,,41
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KS,Activity,Bullet,"Classification and identification: Compare the chemical properties of main group metals and transition metals, for example, reaction with water and reaction with acid (where safe), including testing for products and formation of colourless and coloured compounds.",,,,42
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Controlled experiment: React magnesium and calcium with hydrochloric acid to find out which is the most reactive, and generalise the findings to determine the reactivity of group 1 and 2 metals.",,,,43
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Controlled experiment: Measure the relative level of corrosion in different atmospheric conditions, by conducting a controlled experiment varying the corrosion of metals in dry air, moist air and air polluted by acidic sulfur dioxide.",,,,44
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Extract copper from a solution of a copper ore using electrolysis and / or extract copper by heating malachite and carbon.,,,,45
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Illustrate Dalton's theory that atoms are rearranged in chemical reactions by carrying out a series of experiments whereby a sample of copper metal is reacted to form a series of copper compounds and then extracted as the metal.,,,,46
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Modelling: Model the properties of alloys, for example using plasticine and sand.",,,,47
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Controlled experiment: investigate experimentally the effects of annealing, quenching, and tempering on metals using metal pins or nails; determine which type of heat treatment results in the hardest and / or the strongest metal.",,,,48
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Literature review: Students access secondary sources on the internet to investigate innovative processes for metal recycling from electronic devices, including hard to recover metals such as gold and silver. Students can compare these processes with crude, hazardous chemical processes using strong acids, utilised predominantly in low- and middle-income countries, leading to serious toxic residue build-up.",,,,49
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Case study: Create a presentation or infographic on ""metal recycling""; choose one metal of interest; explain why that particular metal needs to be recycled; identify whether the metal can be considered to be endangered; outline a common recycling technique and explain how it contributes to a ""circular economy"".",,,,50
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Fieldwork: Visit a community facility that is involved in metal recycling; draw a flowchart of processes involved in the recycling; discuss how any 'linear economy' processes can be improved to move towards a 'circular economy'.,,,,51
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Paragraph,Key knowledge: Reactions of ionic compounds,,,,52
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Modelling: Participate in group work to model the structures and properties of different ionic compounds.,,,,53
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Investigate the physical properties of ionic compounds; for example, malleability, hardness, density, electrical conductivity, and heat conductivity.",,,,54
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Examine mineral crystals using a hand lens and a stereomicroscope; investigate the factors that affect ionic crystal formation over time; for example, temperature, humidity.",,,,55
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Simulation: Build an ionic compound from its component ions by using the 'Ionic Compounds' mode (Molecule Builder).,,,,56
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Simulation: Use an interactive applet to investigate both ionic and covalent bonding; interact with as many combinations of atoms as possible to determine the type of bond and the number of atoms needed to form each compound.,,,,57
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Classification and identification: Implement a sequence of small confirmatory tests to identify the presence of anions and cations in salts, and to then identify the ions in different samples of unknown ionic salts.",,,,58
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Participate in the RACI crystal growing competition.,,,,59
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Controlled experiment: Investigate the types of substances that conduct electricity and test the conductivity of covalent and ionic substances in solid and molten states to demonstrate that covalent substances never conduct electricity even as a liquid, whereas ionic compounds conduct when in molten form.",,,,60
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Paragraph,Key knowledge: Separation and identification of the compounds of mixtures,,,,61
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Classification and identification: Create a table to classify given substances according to their polarity (polar or non-polar character) and predict their solubility in a range of solvents.,,,,62
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Controlled experiment: Perform a chromatography experiment to purify a mixture of organic substances.,,,,63
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Explain why different solvents (for example, water and turpentine) are required to clean paint brushes.",,,,64
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Product, process or system development: Make a lava lamp and explain how the concepts of polarity and density are demonstrated by the lava lamp.",,,,65
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Literature review: Research the role of emulsifiers in foods (for example, French dressing compared with mayonnaise) or cosmetics (for example, the use of beeswax in skincare products).",,,,66
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Make soap from acacia leaves or green seed pods (see Making bush soap. Compare the soapiness produced by different species of acacia plants; compare the experimental procedure with the procedure used at Science In First Language - Bush Soap - YouTube.,,,,67
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Controlled experiment: Capillary action, or capillarity, can be demonstrated by the tendency of a liquid to rise in a narrow tube and results from the intermolecular attractions within and between the liquid and solid materials. Investigate capillary action by formulating hypotheses and undertaking experiments for one of the following research questions:",,,,68
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Is capillary action related to the polarity of the liquid?,"Controlled experiment: Capillary action, or capillarity, can be demonstrated by the tendency of a liquid to rise in a narrow tube and results from the intermolecular attractions within and between the liquid and solid materials. Investigate capillary action by formulating hypotheses and undertaking experiments for one of the following research questions:",,,69
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,How does the capillary diameter affect capillary action?,"Controlled experiment: Capillary action, or capillarity, can be demonstrated by the tendency of a liquid to rise in a narrow tube and results from the intermolecular attractions within and between the liquid and solid materials. Investigate capillary action by formulating hypotheses and undertaking experiments for one of the following research questions:",,,70
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,How is capillary action affected by different capillary tube materials; for example glass or plastic?,"Controlled experiment: Capillary action, or capillarity, can be demonstrated by the tendency of a liquid to rise in a narrow tube and results from the intermolecular attractions within and between the liquid and solid materials. Investigate capillary action by formulating hypotheses and undertaking experiments for one of the following research questions:",,,71
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,Does temperature affect capillary action?,"Controlled experiment: Capillary action, or capillarity, can be demonstrated by the tendency of a liquid to rise in a narrow tube and results from the intermolecular attractions within and between the liquid and solid materials. Investigate capillary action by formulating hypotheses and undertaking experiments for one of the following research questions:",,,72
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,How does capillary action differ for polar liquids of different densities?,"Controlled experiment: Capillary action, or capillarity, can be demonstrated by the tendency of a liquid to rise in a narrow tube and results from the intermolecular attractions within and between the liquid and solid materials. Investigate capillary action by formulating hypotheses and undertaking experiments for one of the following research questions:",,,73
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,How does capillary action differ for non-polar liquids of different densities?,"Controlled experiment: Capillary action, or capillarity, can be demonstrated by the tendency of a liquid to rise in a narrow tube and results from the intermolecular attractions within and between the liquid and solid materials. Investigate capillary action by formulating hypotheses and undertaking experiments for one of the following research questions:",,,74
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Simulation: Use a simulation of the separation of plant pigments (spinach, maple) being separated by paper chromatography to demonstrate how the Rf values of components separated (carotene, xanthophyll, chlorophyll a and b) vary according to the solvent used.",,,,75
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,Activity,Bullet,"Fieldwork: Collect natural materials from the environment (fallen leaves, petals, peeled bark) and develop a hypothesis related to the coloured components of the materials; for example, that leaves from deciduous trees contain pigments in summer that are not present in winter, or that the yellow colour in different flowers contains the same pigments. Test hypotheses by using chromatography to separate pigments and measuring their Rf values.",,,,76
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KS,Activity,Bullet,"Simulation: Compare the movement of more / less polar molecules in a thin layer chromatography simulation, when more / less polar solvents are used.",,,,77
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,DetailedExample,Paragraph,Making bush soap from acacia leaves,,,,78
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,DetailedExampleStep,Paragraph,Aim,,,,79
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,DetailedExampleStep,Paragraph,To make soap from acacia leaves as an application of the polarity of a group of chemicals classified as saponins.,,,,80
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,DetailedExampleStep,Paragraph,Introduction,,,,81
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,DetailedExampleStep,Paragraph,"Aboriginal knowledge systems extend to the use of native plants that can be found across the continent. These plants have not only provided a source of food for Aboriginal people but have also provided medicines and tools. Aboriginal people also discovered that they could use native plants to help maintain cleanliness, which helped to ensure ongoing health and wellbeing. Just like the soaps and detergents we use today, Aboriginal people discovered that leaves from particular trees would foam up into a soapy lather that could be used as a cleaning agent.",,,,82
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,DetailedExampleStep,Paragraph,"The active ingredients in plant materials that produce a soapy lather are known as saponins. These molecules are amphiphilic, having both polar and non-polar ends on their molecules.",,,,83
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,DetailedExampleStep,Paragraph,Science skills,,,,84
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KS,DetailedExampleStep,Paragraph,Teachers should identify and inform students of the relevant key science skills embedded in the task.,,,,85
Science,Chemistry,Year 11,Unit 1,VCECHU1AS1,Area of Study 1 - How do the chemical structures of materials explain their properties and reactions?,Outcome 1,VCECHU1AS1O1KK,DetailedExampleStep,Paragraph,Health and safety notes,,,,86
