SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB01,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"Knowledge of the structure and properties of matter has developed over time through scientific and technological research, leading to the production of a range of useful chemicals, materials and products for society.",,1
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB01,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,"Chemists today, through sustainable practices, seek to improve the efficiency with which natural resources are used to meet human needs for chemical products and services.",2
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB01,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,Chemists also learn from Aboriginal and Torres Strait Islander peoples about the ways that they sustainably modify and process raw materials using techniques developed over millennia.,3
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB01,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,"Sustainability requires innovation in designing and discovering new chemicals, production processes and product management systems that will provide increased yield or performance at a lower cost while meeting the goals of protecting and enhancing human health and the environment.",4
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB02,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"In this area of study students undertake an investigation involving the selection and evaluation of a recent discovery, innovation, advance, case study, issue or challenge linked to the knowledge and skills developed in Unit 1 Area of Study 1 and/or Area of Study 2, including consideration of sustainability concepts (green chemistry principles, sustainable development and the transition towards a circular economy).",,5
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB02,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,Examples of investigation topics and possible research questions are provided below.,6
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB03,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"Students may select a research question related to the investigation topics included below or, in conjunction with their teacher, develop their own research question related to Unit 1 Area of Study 1 and/or Area of Study 2.",,7
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB03,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,"Possible starting points when developing a research question may include visiting a chemical laboratory, local chemical manufacturer or industrial plant; announcements of recent materials science research findings; an interview with an expert involved in materials science or sustainability; an expert’s published point of view; a public concern about an issue related to the production of a chemical or material; ‘green field’ research leading to new technologies; changes in government funding or policy or new government initiatives, such as incentives promoting the transition from a linear economy to a circular economy; case studies related to how Aboriginal and Torres Strait Islander peoples process natural materials for particular purposes; a TED talk; a YouTube presentation; or an article from a scientific publication.",8
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB04,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"Students apply critical and creative thinking and science inquiry skills to prepare a communication to explain the relevant chemical concepts associated with their investigation, critically examine the information and data available to answer the research question, and identify the sociocultural, economic, political, legal and ethical implications of the selected investigation in terms of sustainability.",,9
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB05,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"Today’s chemists are involved in many branches of chemistry, covering all 118 elements in the periodic table.",,10
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB05,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,"Some of these elements are now considered to be critical and endangered, particularly due to the prevalence of modern technologies that rely on many different scarce minerals.",11
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB05,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,"It has been estimated that 
44 elements will soon be, or are already, facing supply limitations, making a future of continuing technological advancement uncertain.",12
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB06,Descriptor,,How can chemical principles be applied to create a more sustainable future?,Questions that may be explored in this investigation include:,,13
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB07,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"Which chemicals are used in the manufacture of fireworks, what is the environmental impact of the combustion of these chemicals to produce the colourful effects seen in fireworks displays, and what alternatives are available?",,14
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB08,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"Based on their usefulness for society, how would you compare the value of lanthanoids and actinoids with the value of other metal groups in the periodic table?",,15
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB09,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"Why is helium classified as a critical and endangered element, and how can it be saved given that its atmospheric recovery is almost impossible?",,16
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB10,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"How is indium mined and used in the manufacture of products such as LCD screen televisions and computer monitors, mobile phones or photovoltaic panels, and what alternatives are available if indium becomes scarce?",,17
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB11,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"How do the properties of the metalloids (such as germanium, antimony, tellurium) differ so much to their neighbours on the periodic table, and how have these properties made them highly important for society and consequentially scarce in supply?",,18
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB12,Descriptor,,How can chemical principles be applied to create a more sustainable future?,How are precious metals from electronic waste (e-waste) recycled and what are the environmental and economic benefits of these recovery processes?,,19
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB13,Descriptor,,How can chemical principles be applied to create a more sustainable future?,Both natural and synthetic polymers play an important role in everyday life.,,20
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB13,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,"The cells in animals and plants are built of, and metabolise, natural polymers.",21
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB13,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,Proteins and carbohydrates in our food are both polymers.,22
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB13,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,"Synthetic polymers are used for a myriad of purposes in everyday life but may present challenges in terms 
of the by-products resulting from their manufacture or breakdown, and their persistence in the environment.",23
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB13,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,"The sustainability of polymers can be considered in terms of whether these plastics can be avoided by using different products or activities, reduced through design, or replaced by different materials.",24
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB14,Descriptor,,How can chemical principles be applied to create a more sustainable future?,Questions that may be explored in this investigation include:,,25
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB15,Descriptor,,How can chemical principles be applied to create a more sustainable future?,What are plant-based biopolymers and what are the impacts of their production on the environment?,,26
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB16,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"How do biodegradable and degradable polymers, compostable polymers and recyclable polymers differ in structure, production and environmental impacts?",,27
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB17,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"What is the difference between micropolymers and nanopolymers, and how are used plastic materials and litter managed and repurposed?",,28
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB18,Descriptor,,How can chemical principles be applied to create a more sustainable future?,Is the recycling of packaging products containing aluminium more sustainable than LDPE polymer-based packaging products?,,29
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB19,Descriptor,,How can chemical principles be applied to create a more sustainable future?,Why is the sale of plastic water bottles and single-use plastics banned in many countries?,,30
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB20,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"How do animal proteins compare with non-animal proteins for different applications, such as meat substitutes and non-animal leather?",,31
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB21,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"How do the chemical structures of elastomers differ from the structures of thermosetting and thermoplastic polymers, and what are the implications of the production of elastomers for society?",,32
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB22,Descriptor,,How can chemical principles be applied to create a more sustainable future?,What impact does the vulcanisation of rubber have on the environment and the communities where rubber is sourced and produced?,,33
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB23,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"What are the risks and benefits to the environment of the manufacturing, production and application of synthetic fibres for the textile industry (for example, synthetic grass, active wear, shoes and single-use plastics such as takeaway cups, containers, and electrical and electronic products such as mobile phone cords and USB flash drives)?",,34
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB24,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"Throughout history, people all over the world have hypothesised, experimented, made empirical observations, gathered evidence, recognised patterns, verified through repetition, and made inferences and predictions to help them to make sense of the world around them and their place within it.",,35
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB24,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,Recent research and discussion have confirmed many Aboriginal and Torres Strait Islander groups use the environment and its resources to solve the challenges they face in the different Australian climates in ways that are more sustainable than similar materials produced in Western society.,36
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB24,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,Their solutions can be explained by a variety of organic and non-organic chemical processes.,37
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB25,Descriptor,,How can chemical principles be applied to create a more sustainable future?,Questions that may be explored in this investigation include:,,38
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB26,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"Which plants are important to Aboriginal and Torres Strait Islander peoples for their medicinal properties, how are the plants processed before they are used, and what are the active ingredients (for example, the terpineols, cineoles and pinenes as the active constituents of tea trees and eucalyptus resin)?",,39
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB27,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"What are the chemical processes that occur when Aboriginal and Torres Strait Islander peoples detoxify poisonous food items: for example, the preparation of nardoo as a food source by heating, and the detoxification of cycad seeds through the removal of cycasins?",,40
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB28,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"How do Aboriginal and Torres Islander peoples utilise animal fats, calcination and plant pigments to vary the properties of the paints they make, and how does this compare to Western paint production processes and materials?",,41
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB29,Descriptor,,How can chemical principles be applied to create a more sustainable future?,How do binders and fixatives work to allow Aboriginal and Torres Islander peoples’ paintings to be preserved for thousands of years?,,42
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB30,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"How do Aboriginal and Torres Islander peoples’ glue formulations parallel the use of modern epoxy resins, and how sustainable are the chemical processes involved in producing these materials?",,43
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB31,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"How are plant-based toxins such as saponins used in Aboriginal and Torres Strait Islander peoples’ fishing practices, and how is this similar to other First Nation Peoples’ fishing practices around the world?",,44
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB32,Descriptor,,How can chemical principles be applied to create a more sustainable future?,Kakadu plums have long been a component of Aboriginal and Torres Islander Peoples diets.,,45
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB32,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,What active ingredients do they contain that may make them a ‘super food’?,46
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB33,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"In Australia, new materials that are useful for society tend to be produced through a linear economy in which products are purchased, used and then thrown away.",,47
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB33,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,"Increasingly, manufacturing companies are moving towards a circular economy, which seeks to reduce the environmental impacts of production and consumption while enabling economic growth through more productive use of natural resources and creation of less waste.",48
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB34,Descriptor,,How can chemical principles be applied to create a more sustainable future?,Research questions that may be explored in this investigation include:,,49
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB35,Descriptor,,How can chemical principles be applied to create a more sustainable future?,What is ‘green steel’ and what are the implications of its production for human health and the environment?,,50
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB36,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"Research a metal mined in Australia: for example, gold, copper or lithium.",,51
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB36,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,How is the metal processed and what are its useful properties?,52
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB36,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,To what extent has the metal production and use moved towards a circular economy over the last decade?,53
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB36,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,What innovations have led to the production of the metal being more sustainable over time?,54
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB37,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"Select a commercial product that is available in different formulations: for example, vinegar (fermented, synthetic); salt (river salt, sea salt, iodised salt, Himalayan salt); cleaning products (soaps and detergents); oil (fish oil, coconut oil, olive oil); or milk (whole milk, skim milk, low-fat milk, A2 milk, plant milks such as almond, soy and coconut).",,55
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB37,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,What ingredients are in the product?,56
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB37,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,How do the ingredients compare in the different product formulations?,57
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB37,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,How is the product made?,58
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB37,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,To what extent does the production of the product involve a linear economy or a circular economy?,59
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB37,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,How does the production and use of the product impact human health and the environment?,60
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB38,Descriptor,,How can chemical principles be applied to create a more sustainable future?,"Select a product whose composition has changed over time: for example, hair comb (tortoiseshell to polymer); dental fillings (from silver amalgam and gold to porcelain and composite resin fillings); contact lenses (glass to polymers); paints (lead-based to oil-based and water-based); and tennis racquet strings (from cat gut to nylon and polyester).",,61
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB38,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,How have the properties and efficacies of the products changed over time?,62
Science,Chemistry,Year 11,Unit 1,VCECHU1AS3,,Area of Study 3 - How can chemical principles be applied to create a more sustainable future?,VCECHU1AS3HCCPB38,Elaboration,,How can chemical principles be applied to create a more sustainable future?,,To what extent have the manufacturing processes become ‘greener’?,63
