SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,StreamHeader,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
English,Literature,Year 11,Unit 2,VCELIU2AS1,,Area of Study 1 - Voices of Country,,VCELIU2AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,The impact of colonisation on and the place of reconciliation in literary representations of and by Aboriginal and Torres Strait Islander peoples,,1,3
English,Literature,Year 11,Unit 2,VCELIU2AS1,,Area of Study 1 - Voices of Country,,VCELIU2AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,"Aboriginal and Torres Strait Islander experiences of colonisation and its ongoing consequences, and issues of reconciliation and reclamation as represented in a text(s)",,1,4
English,Literature,Year 11,Unit 2,VCELIU2AS1,,Area of Study 1 - Voices of Country,,VCELIU2AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,"The conventions of presentation, discussion and/or debate",,1,5
English,Literature,Year 11,Unit 2,VCELIU2AS1,,Area of Study 1 - Voices of Country,,VCELIU2AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,"The features appropriate for creative and/or analytical written and/or oral responses, including structure, conventions and language",,1,6
English,Literature,Year 11,Unit 2,VCELIU2AS1,,Area of Study 1 - Voices of Country,,VCELIU2AS1O1KS,Outcome 1,Literature Students,,Key Skills,"Engage with and explore Aboriginal and Torres Strait Islander perspectives, knowledge and storytelling",,1,1
English,Literature,Year 11,Unit 2,VCELIU2AS1,,Area of Study 1 - Voices of Country,,VCELIU2AS1O1KS,Outcome 1,Literature Students,,Key Skills,Investigate and research the voices and stories of Aboriginal and Torres Strait Islander peoples,,1,2
English,Literature,Year 11,Unit 2,VCELIU2AS1,,Area of Study 1 - Voices of Country,,VCELIU2AS1O1KS,Outcome 1,Literature Students,,Key Skills,Reflect on literary representations of and by Aboriginal and Torres Strait Islander peoples,,1,3
English,Literature,Year 11,Unit 2,VCELIU2AS1,,Area of Study 1 - Voices of Country,,VCELIU2AS1O1KS,Outcome 1,Literature Students,,Key Skills,Comment on and understand assumptions and representations in a text(s) that comes from a colonial viewpoint,,1,4
English,Literature,Year 11,Unit 2,VCELIU2AS1,,Area of Study 1 - Voices of Country,,VCELIU2AS1O1KS,Outcome 1,Literature Students,,Key Skills,Share and listen to stories within the context of Australian culture and landscapes,,1,5
English,Literature,Year 11,Unit 2,VCELIU2AS1,,Area of Study 1 - Voices of Country,,VCELIU2AS1O1KS,Outcome 1,Literature Students,,Key Skills,Develop and produce creative and/or analytical responses to texts,,1,6
English,Literature,Year 11,Unit 2,VCELIU2AS2,,Area of Study 2 - The text in its context,,VCELIU2AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,The features of society and the ideas and behaviour that the text appears to endorse and/or critique,,1,1
English,Literature,Year 11,Unit 2,VCELIU2AS2,,Area of Study 2 - The text in its context,,VCELIU2AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,"The ways the literary forms, features and language of texts reveal the specific time period and/or culture represented in a text",,1,2
English,Literature,Year 11,Unit 2,VCELIU2AS2,,Area of Study 2 - The text in its context,,VCELIU2AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,"The ways in which characters, setting, events and ideas convey the social and cultural concerns of a text",,1,3
English,Literature,Year 11,Unit 2,VCELIU2AS2,,Area of Study 2 - The text in its context,,VCELIU2AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,"The conventions of presentation, discussion and/or debate",,1,4
English,Literature,Year 11,Unit 2,VCELIU2AS2,,Area of Study 2 - The text in its context,,VCELIU2AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,"The features appropriate for creative and/or analytical written and/or oral responses, including structure, conventions and language",,1,5
English,Literature,Year 11,Unit 2,VCELIU2AS2,,Area of Study 2 - The text in its context,,VCELIU2AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Explore and analyse how a text represents its historical, social and cultural context",,1,1
English,Literature,Year 11,Unit 2,VCELIU2AS2,,Area of Study 2 - The text in its context,,VCELIU2AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Develop critical responses to a text by examining how the literary form, features and language are used in the text to reveal the specific period and/or culture represented in the text",,1,2
English,Literature,Year 11,Unit 2,VCELIU2AS2,,Area of Study 2 - The text in its context,,VCELIU2AS2O2KS,Outcome 2,Literature Students,,Key Skills,Explore how a text enables an understanding of a specific time period and/or culture,,1,3
English,Literature,Year 11,Unit 2,VCELIU2AS2,,Area of Study 2 - The text in its context,,VCELIU2AS2O2KS,Outcome 2,Literature Students,,Key Skills,Develop and produce creative and/or analytical responses to texts,,1,4
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,"The ways the literary forms, features and language of texts affect the making of meaning",,1,1
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,"The ways the context of a text informs viewpoints, assumptions and ideas",,1,2
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,The ways that the viewpoints of the creators may inform or influence adaptations of texts,,1,3
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,Differences in meaning that may be created when a text is adapted or transformed,,1,4
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,"The conventions of presentation, discussion and/or debate",,1,5
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,"The features appropriate for analytical responses, including structure, conventions and language",,1,6
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KS,Outcome 1,Literature Students,,Key Skills,"Analyse a text in terms of literary forms, features and language",,1,1
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KS,Outcome 1,Literature Students,,Key Skills,"Explore and analyse viewpoints, assumptions and ideas of a text",,1,2
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KS,Outcome 1,Literature Students,,Key Skills,Discuss and explore the similarities and differences between the original and the adapted or transformed text,,1,3
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KS,Outcome 1,Literature Students,,Key Skills,"Apply and explore the conventions of presentation, discussion and/or debate",,1,4
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KS,Outcome 1,Literature Students,,Key Skills,Develop and produce analytical responses to texts,,1,5
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KS,Outcome 1,Literature Students,,Key Skills,"Identify and analyse similarities and differences in the texts under consideration, exploring ideas, structures, features, forms and language",,2,6
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KS,Outcome 1,Literature Students,,Key Skills,Select and use textual evidence to illustrate and support assertions and interpretations,,2,7
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KS,Outcome 1,Literature Students,,Key Skills,Interweave the exploration of texts under consideration to foreground comparison and contrast as the key element of analysis,,2,8
English,Literature,Year 12,Unit 3,VCELIU3AS1,,Area of Study 1 - Adaptations and transformations,,VCELIU3AS1O1KS,Outcome 1,Literature Students,,Key Skills,"Plan, create and refine a response that is expressive and fluent",,2,9
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,"The historical, social and cultural context in which a text is set and/or written",,1,1
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,The ideas of a text and the ways in which they are presented,,1,2
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,"The views, values and assumptions of a text, and the ways these are endorsed, challenged and/or marginalised",,1,3
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,"An interpretation of a set text through close reading and exploration, and in consideration of the text's context",,1,4
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,A second interpretation of a set text through an exploration of a supplementary reading,,1,5
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,"The ways the literary form, features and language of a text make meaning",,1,6
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,"The conventions of presentation, discussion and/or debate",,1,7
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,"The features appropriate for analytical responses, including structure, conventions and language",,1,8
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Explore the historical, social and cultural context of a text",,1,1
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KS,Outcome 2,Literature Students,,Key Skills,Identify and explore the ideas of a text and the ways in which they are presented,,1,2
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Explore, discuss and analyse the views, values and assumptions of a text within its historical, social and cultural context",,1,3
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Develop and explore an interpretation of a set text drawn from discussion and analysis of the ideas, views and values",,1,4
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Develop and explore a second interpretation of a set text through an exploration of a supplementary reading, considering the implications of changing historical, social and cultural contexts",,1,5
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Apply and explore the conventions of presentation, discussion and/or debate",,1,6
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KS,Outcome 2,Literature Students,,Key Skills,Develop and produce an analytical response to texts,,1,7
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Examine the text to produce coherent, sustained and plausible interpretations",,2,8
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Acknowledge the significance of historical, social and cultural contexts in understanding texts, and develop interpretations that take these into account",,2,9
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Identify and explore ideas and the views and values expressed about those ideas, and explain how authors communicate these in a text",,2,10
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KS,Outcome 2,Literature Students,,Key Skills,Use quotations and examples to illustrate and support interpretations and assertions,,2,11
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KS,Outcome 2,Literature Students,,Key Skills,Explore supplementary reading to further develop interpretations,,2,12
English,Literature,Year 12,Unit 3,VCELIU3AS2,,Area of Study 2 - Developing interpretations,,VCELIU3AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Plan, create and refine a response that is logically sequenced, cogent and fluent",,2,13
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,"Understanding of the point of view, context and form of the original text",,1,1
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,"The conventions of presentation, discussion and/or debate",,1,2
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,"The ways the literary form, features and language convey the ideas of the original text",,1,3
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KK,Outcome 1,Literature Students,,Key Knowledge,"Techniques used to create, recreate or adapt a text and how they represent particular views and values",,1,4
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KS,Outcome 1,Literature Students,,Key Skills,"Discuss elements of construction, context, point of view and form particular to the text, and apply understanding of these in a creative response",,1,1
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KS,Outcome 1,Literature Students,,Key Skills,"Analyse closely the literary form, features and language of a text",,1,2
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KS,Outcome 1,Literature Students,,Key Skills,Reflect on how language choices and literary features from the original text are used in their adaptation,,1,3
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KS,Outcome 1,Literature Students,,Key Skills,"Apply and explore the conventions of presentation, discussion and/or debate",,1,4
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KS,Outcome 1,Literature Students,,Key Skills,Develop and produce creative responses to texts,,1,5
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KS,Outcome 1,Literature Students,,Key Skills,Consider key ideas or elements from the original text to develop a creative response,,2,6
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KS,Outcome 1,Literature Students,,Key Skills,Choose a form that demonstrates a connection with and understanding of the original text,,2,7
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KS,Outcome 1,Literature Students,,Key Skills,"Use structures and features that reflect the original text, exploring point of view and context",,2,8
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KS,Outcome 1,Literature Students,,Key Skills,Use stylistically appropriate features drawn from the original text,,2,9
English,Literature,Year 12,Unit 4,VCELIU4AS1,,Area of Study 1 - Creative responses to texts,,VCELIU4AS1O1KS,Outcome 1,Literature Students,,Key Skills,"Plan, create and refine a creative response that is fluent and coherent",,2,10
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,How the nuances of language shape understanding of a whole text,,1,1
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,Correlations between key passages of a text when developing a coherent view,,1,2
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,The views and values suggested in a text,,1,3
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,"The conventions of presentation, discussion and/or debate",,1,4
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KK,Outcome 2,Literature Students,,Key Knowledge,The language conventions associated with formal textual analysis,,1,5
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Analyse the literary form, features and language throughout a text, and synthesise analysis of these elements into a coherent view",,1,1
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KS,Outcome 2,Literature Students,,Key Skills,Analyse how key passages contribute to an understanding of the whole text,,1,2
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Apply and explore the conventions of presentation, discussion and/or debate",,1,3
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KS,Outcome 2,Literature Students,,Key Skills,Develop and produce analytical responses to texts,,1,4
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KS,Outcome 2,Literature Students,,Key Skills,Develop an understanding of the text and propose interpretations,,2,5
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KS,Outcome 2,Literature Students,,Key Skills,Explore the ways key passages reveal developments in the text and how they relate to the text as a whole,,2,6
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Closely read and annotate passages, exploring and analysing key language and literary features to unpack meanings and test interpretations",,2,7
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KS,Outcome 2,Literature Students,,Key Skills,Select significant examples from the passages to analyse in order to present an interpretation of the passages in the context of the whole text,,2,8
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Closely analyse the nuances of literary forms, features and language by considering their diverse effects and meanings, and considering these effects and meanings in relation to an interpretation of the text as a whole",,2,9
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Embed an understanding of the text's context, views and values in the interpretation",,2,10
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KS,Outcome 2,Literature Students,,Key Skills,Develop an authentic voice,,2,11
English,Literature,Year 12,Unit 4,VCELIU4AS2,,Area of Study 2 - Close analysis of texts,,VCELIU4AS2O2KS,Outcome 2,Literature Students,,Key Skills,"Plan, create and refine a coherent, expressive and fluent response",,2,12
