SubjectArea,Subject,Band,AssessmentType,AssessmentInformationDetails,AssessmentYears,UnitASCode,ExamReportCode,EQCode,SectionCode,StrategyType,ExamQuestion,ResponseSource,Content,Example,Sequence
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ1,VCEACERLR,LimitedStrategies,Question 1c,ExaminerCommentary,Referring to the First In First Out cost assignment method being used for fresh food to ensure that the oldest inventory is sold first.,,33
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ1,VCEACERCM,,Question 1c,ExaminerCommentary,"Students should understand why a particular cost assignment method is chosen by a business. While many students were able to provide a rote-learned definition, they needed to demonstrate their understanding of the benefits of each method.",,34
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ1,VCEACERER,EnhancedStrategies,Question 1c,StudentResponse,The following is an example of a high-scoring student response:,"Using identified cost, items of inventory are tagged and coded so the cost price of inventory that is being sold and received (e.g. sales returns) is accurately known, enabling accurate figure of cost of sales to be determined leading to an accurate net profit as well as the inventory value in the balance sheet. However this method is time-consuming and expensive and is typically used for slower-moving inventory of higher cost prices. As the make-up and wigs are lower priced, Blozzo Bazaar uses FIFO likely as the additional cost incurred by identified cost outweigh the benefit of more accurate reports. Additionally due to the lower cost impact of using FIFO which assumes the first inventory received is the first to sell, would not be as significant on the accuracy of cost of goods sold and net profit. Hence, the business likely uses different methods based on the nature of inventory and speed of inventory turnover.",35
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERCM,,Question 2a,ExaminerCommentary,"This question required students to use financial and non-financial information to discuss the impact of the owner changing supplier, while considering the financial and ethical considerations regarding their decision.",,36
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERCM,,Question 2a,ExaminerCommentary,"In this question, 25 per cent of students scored at least five marks. Students who performed well accurately used correct accounting terminology to support their response. When referring to the inventory turnover, for example, the correct terminology is 'slower' or 'faster', rather than 'increasing' or 'decreasing'.",,37
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERER,EnhancedStrategies,Question 2a,ExaminerCommentary,Higher-scoring responses used detailed accounting terminology and were able to provide a discussion that was supported by a comprehensive understanding of both the financial and ethical implications of decisions made by a business owner.,,38
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERER,EnhancedStrategies,Question 2a,ExaminerCommentary,Higher scoring responses covered areas such as:,,39
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERER,EnhancedStrategies,Question 2a,ExaminerCommentary,The decision to change to a new supplier has had a minimal impact on sales over the period.,,40
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERER,EnhancedStrategies,Question 2a,ExaminerCommentary,"Gross Profit Margin and Net Profit increased in 2023, which are both positive changes. However, likely due to the decline in quality, sales returns increased while customer satisfaction declined.",,41
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERER,EnhancedStrategies,Question 2a,ExaminerCommentary,"There was a decline in sales in 2024, possibly due to a loss of reputation and repeat business from regular customers. The trend of increasing sales returns and declining customer satisfaction continued and does not augur well for future sales. Brand loyalty has likely been damaged by retaining the Me4 logo on what the company knows are inferior inventory, which is questionable ethically as customers have not been made aware of the lower quality.",,42
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERER,EnhancedStrategies,Question 2a,ExaminerCommentary,"The business may consider using a 'second' brand to distinguish the new products and retain some of the inventory from the old supplier, even if it has to increase the mark-up to maintain profitability. Repeat customers generally value quality and will move to competitors if necessary. Buying in larger quantities has also led to a build-up of inventory, as shown by the slower inventory turnover. This could lead to obsolescence, decline in return on assets or future discounting to clear inventory.",,43
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERER,EnhancedStrategies,Question 2a,ExaminerCommentary,The increased Net Profit Margin could be due to the business improving its expense control by reducing sales and service staff.,,44
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERER,EnhancedStrategies,Question 2a,ExaminerCommentary,"Overall, the change, while positive in 2023, may lead to further declines in 2025 and beyond. It has not been a beneficial change.",,45
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERLR,LimitedStrategies,Question 2a,ExaminerCommentary,"Lower-scoring responses used incorrect accounting terminology such as references to inventory turnover increasing, rather than being slower. They also only listed the main points rather than discussing both the positives and negatives of the owner's decision to change suppliers.",,46
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERCM,,Question 2b,ExaminerCommentary,General Journal,,47
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERCM,,Question 2b,ExaminerCommentary,This question required students to identify the nature of a transaction from references to source documents.,,48
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERCM,,Question 2b,ExaminerCommentary,"Students were awarded one mark for Inventory and GST Clearing entries, with Accounts Payable receiving one mark. One mark was awarded for Delivery and GST Clearing entries, with Bank receiving one mark.",,49
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERLR,LimitedStrategies,Question 2b,ExaminerCommentary,Common errors included:,,50
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERLR,LimitedStrategies,Question 2b,ExaminerCommentary,Recording Accounts Payable as Bank in first entry,,51
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERLR,LimitedStrategies,Question 2b,ExaminerCommentary,Recording Bank as Accounts Payable in second entry,,52
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERLR,LimitedStrategies,Question 2b,ExaminerCommentary,Incorrectly calculating the mark-up,,53
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERLR,LimitedStrategies,Question 2b,ExaminerCommentary,Referring to delivery as Prepaid Delivery expense.,,54
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERCM,,Question 2b,ExaminerCommentary,Students should practise recording general journal entries directly from source documents information.,,55
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERCM,,Question 2c,ExaminerCommentary,This question required students to explain why delivery costs were recorded as a period cost and not as a product cost.,,56
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERER,EnhancedStrategies,Question 2c,ExaminerCommentary,"To achieve full marks, students were required to justify why the business would use the First In First Out cost assignment method for low-cost inventory, and Identified Cost for higher-cost inventory. Responses that referred to the accuracy of each method for determining cost of sales and inventory valuation and provided a definition of each method were awarded full marks.",,57
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERER,EnhancedStrategies,Question 2c,ExaminerCommentary,"Higher-scoring responses explained that while both period costs and product costs involved getting the inventory into location ready for sale, the multiple lines of inventory, including tents, sleeping bags and cooking appliances, resulted in it not being possible to logically allocate the delivery cost to each individual item of inventory.",,58
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERCM,,Question 2c,ExaminerCommentary,"As the delivery cost could not be logically allocated to each item of inventory, it would be recorded as a period cost rather than a product cost.",,59
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERLR,LimitedStrategies,Question 2c,ExaminerCommentary,Lower-scoring responses provided a definition of period cost but did not explain how this related to the inventory in the question.,,60
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERER,EnhancedStrategies,Question 2c,StudentResponse,The following is an example of a high-scoring student response.,"A product cost is a cost incurred to bring inventory into a location and condition ready for sale, which may be logically allocated to individual items, whereas a period cost is any cost incurred to bring inventory into a location and condition ready for sale which may not be logically allocated to individual items. As the delivery cost of $3 000 for Me4Camping included three different items, the $3 000 may not be logically allocated to each item as it can't be assumed that each item would incur the same delivery cost. Thus, the delivery cost must be recorded as a period cost.",61
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERCM,,Question 2d,ExaminerCommentary,This question required students to explain the effect on Net Profit of treating the delivery as a period cost rather than a product cost.,,62
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERER,EnhancedStrategies,Question 2d,ExaminerCommentary,"To achieve full marks, students were required to refer to net profit being lower, as not all inventory had been sold during the period. The entire delivery would not be recognised as a cost of sale during the year ended 30 June 2024.",,63
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERER,EnhancedStrategies,Question 2d,ExaminerCommentary,"Higher-scoring responses explained that because not all inventory had been sold, the net profit would be lower, as the period cost would result in a higher cost of goods sold than the product cost.",,64
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ2,VCEACERLR,LimitedStrategies,Question 2d,ExaminerCommentary,"Lower-scoring responses referred to net profit decreasing, rather than being lower, and did not refer to all inventory not being sold.",,65
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERER,EnhancedStrategies,Question 3a,ExaminerCommentary,"This question required students to prepare the Capital Ledger account to determine the capital contribution made by the owner. The information provided included cash and inventory drawings made by the owner, and students were not required to complete a Drawings Ledger. To achieve full marks, students needed to post the transfer entry from Drawings to the Capital Ledger. Students appeared to be unprepared for this task, with many posting both cash and inventory in the Capital Ledger. Cross-references were also an issue, with students using Capital Contribution rather than Bank as the cross-reference capital contribution made by the owner.",,66
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERER,EnhancedStrategies,Question 3a,ExaminerCommentary,Capital,,67
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERCM,,Question 3a,ExaminerCommentary,"Students were awarded one mark for Drawings and Profit and Loss Summary, one mark for Balances and one mark for Bank.",,68
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERLR,LimitedStrategies,Question 3a,ExaminerCommentary,Common errors included:,,69
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERLR,LimitedStrategies,Question 3a,ExaminerCommentary,Recording the inventory and cash drawings in the Capital account,,70
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERLR,LimitedStrategies,Question 3a,ExaminerCommentary,Using the cross-reference Capital Contribution instead of Bank,,71
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERLR,LimitedStrategies,Question 3a,ExaminerCommentary,Not including totals at the base of the ledger account.,,72
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERCM,,Question 3b,ExaminerCommentary,This question required students to prepare the Financing Activities section of the Cash Flow Statement for the three months to 30 September 2024. Fifty per cent of students were able to achieve at least four marks for this question. Some students were able to show all Cash Flows correctly but incorrectly referred to Cash Flows from Operating or Investing Activities.,,73
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERCM,,Question 3b,ExaminerCommentary,Cowpers Carpets,,74
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERCM,,Question 3b,ExaminerCommentary,Cash Flow Statement (extract) for the three months ending 30 September 2024,,75
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERCM,,Question 3b,ExaminerCommentary,"Students were awarded one mark for Capital, one mark for Loan Received, one mark for Drawings, one mark for Loan Paid and one mark for formatting.",,76
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERLR,LimitedStrategies,Question 3b,ExaminerCommentary,Common errors included:,,77
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERLR,LimitedStrategies,Question 3b,ExaminerCommentary,Referring to Capital as cash contribution or Bank,,78
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERLR,LimitedStrategies,Question 3b,ExaminerCommentary,Combining loan received and loan repayment,,79
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERLR,LimitedStrategies,Question 3b,ExaminerCommentary,Including inventory drawings as cash drawings,,80
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERLR,LimitedStrategies,Question 3b,ExaminerCommentary,Not using the correct title for Net Cash Flow from Financing Activities.,,81
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERCM,,Question 3b,ExaminerCommentary,"This question was generally well handled, although attention to detail was an issue for some students. When preparing accounting reports such as the Cash Flow Statement, it is important that students check the format of their reports to ensure that they are using the correct titles.",,82
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERCM,,Question 3c,ExaminerCommentary,This question required students to explain two possible reasons why the Net Cash Flow from Operating Activities for the business was higher than the Net Profit of the business.,,83
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERER,EnhancedStrategies,Question 3c,ExaminerCommentary,"To achieve full marks, students were required to explain two examples that resulted in Net Cash Flows from Operating Activities being higher than Net Profit. A response could include two well-explained examples that demonstrated an understanding of the difference between Net Profit and the cash flows from the day-to-day trading activities of the business. The examples needed to result in Net Profit being lower, and therefore examples such as credit sales being greater than collections from accounts receivable were not acceptable; however, collections from accounts receivable being greater than credit sales was an acceptable response.",,84
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERER,EnhancedStrategies,Question 3c,ExaminerCommentary,"Higher-scoring responses explained the difference between Net Cash Flows from Operating Activities (being net cash flows from day-to-day trading activities) and Net Profit. They provided reasons such as non-cash expenses, including depreciation expense, inventory loss, inventory write-downs, bad debts or changes in accrued and prepaid expenses, which decrease net profit while having no impact on Net Cash Flows from Operating Activities. Higher-scoring responses recognised that all sales were made on a credit basis and therefore if the business collected more cash from accounts receivable than sales during the period, this would result in Net Cash Flow from Operating Activities being greater than Net Profit. The same would occur if cost of sales was greater than payments to accounts payable.",,85
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERLR,LimitedStrategies,Question 3c,ExaminerCommentary,Lower-scoring responses:,,86
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERLR,LimitedStrategies,Question 3c,ExaminerCommentary,Did not refer to Net Cash Flows from Operating Activities being cash flows relating to day-to-day trading activities,,87
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERLR,LimitedStrategies,Question 3c,ExaminerCommentary,Did not make a distinction between cash and profit,,88
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERLR,LimitedStrategies,Question 3c,ExaminerCommentary,Referred to examples such as capital contributions or loans that were not cash flows from operating activities.,,89
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ3,VCEACERCM,,Question 3c,ExaminerCommentary,"While many students appeared to have a good understanding of the topic, there was a considerable number of students who were not able to achieve marks in this question. It is important that students are prepared for a range of questions such as this that focus on Operating Activities in the Cash Flow Statement, rather than relying on rote-learned responses.",,90
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ4,VCEACERCM,,Question 4a,ExaminerCommentary,"This question required students to adjust 2024 financial information to prepare a Budgeted Income Statement for the year ending 30 June 2025. The question was well handled, with 57 per cent of students achieving at least four marks. This question assessed a range of skills including formatting of a Budgeted Income Statement, applying mark-up and Balance Day Adjustments. While many students performed well, only 15 per cent achieved full marks. There was a range of errors, such as not using the full term 'Depreciation of Vehicle' in the report.",,91
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ4,VCEACERCM,,Question 4a,ExaminerCommentary,"One mark was awarded for Sales, one mark for Sales Returns, one mark for Cost of Sales, one mark for Wages, one mark for Rent, one mark for Depreciation of Vehicle and one mark for format.",,92
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ4,VCEACERLR,LimitedStrategies,Question 4a,ExaminerCommentary,Common errors included:,,93
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ4,VCEACERLR,LimitedStrategies,Question 4a,ExaminerCommentary,Incorrectly formatting Budgeted Income Statement,,94
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ4,VCEACERLR,LimitedStrategies,Question 4a,ExaminerCommentary,Incorrectly applying mark-up when calculating Cost of Sales,,95
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ4,VCEACERLR,LimitedStrategies,Question 4a,ExaminerCommentary,Incorrectly calculating Wages,,96
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ4,VCEACERLR,LimitedStrategies,Question 4a,ExaminerCommentary,Not taking into consideration the change in Rent from 1 January 2025,,97
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ4,VCEACERLR,LimitedStrategies,Question 4a,ExaminerCommentary,"Not apportioning the depreciation of the new vehicle, which was only owned from 1 March 2024.",,98
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ4,VCEACERCM,,Question 4a,ExaminerCommentary,Many students did not correctly calculate the mark-up for the Cost of Sales amount.,,99
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ4,VCEACERCM,,Question 4b,ExaminerCommentary,This question required students to explain how the business would use the Budgeted Income Statement during the year ended 30 June 2025.,,100
Business and Economics,Accounting,Year 12,Final Exam,Post Exam Report,2024,,VCEACER,VCEAC24EQ4,VCEACERER,EnhancedStrategies,Question 4b,ExaminerCommentary,"To achieve full marks, students were required to consider how the Budgeted Income Statement can be used as part of the planning and control process for the business during the year ended 30 June 2024.",,101
