SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA05,Descriptor,,Power and national political actors,"In this area of study, students are introduced to the central concepts of power and legitimacy.",,5
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA05,Elaboration,,Power and national political actors,,"Power comes in different forms and arises from different sources, such as legal authority, or military, economic, diplomatic, cultural and technological capacities.",6
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA05,Elaboration,,Power and national political actors,,This capacity can be thought of as ‘power to…’ do something.,7
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA05,Elaboration,,Power and national political actors,,"Political actors can also use power in more coercive, even illegitimate, ways that can be thought of as ‘power over…’ other political actors or ordinary people.",8
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA06,Descriptor,,Power and national political actors,"Students investigate the types of political actors within states including Australia, and the sources and forms of their power.",,9
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA06,Elaboration,,Power and national political actors,,"Legitimacy is the belief that an institution, party or ruler has the right to exercise power.",10
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA06,Elaboration,,Power and national political actors,,This transforms power into authority and is necessary for the maintenance of political stability and the peaceful achievement of change.,11
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA06,Elaboration,,Power and national political actors,,"Legitimacy may be democratic (for example, through elections), or non-democratic (for example, through manipulation, fear or economic performance), any of which may provide a kind of consent to being governed over.",12
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA06,Elaboration,,Power and national political actors,,"Domestic political actors may be formal political institutions such as the executive, legislative and judicial branches of government, or groups and individuals outside the formal institutions of government.",13
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA06,Elaboration,,Power and national political actors,,"The sources and forms of power of domestic political actors, and their claimed legitimacy or legitimising narratives, are linked to the type of political system those domestic political actors belong to.",14
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA07,Descriptor,,Power and national political actors,"In this area of study, students engage with political thinking through the ideas, institutions and processes that underpin the legitimacy of the Australian system of government.",,15
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA07,Elaboration,,Power and national political actors,,"Using one example of a contested political issue, students assess the political significance of the use of power by different political actors.",16
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA07,Elaboration,,Power and national political actors,,"This example may be in the context of any of the following: a state or federal election; a federal-state issue; a negotiation between political parties in the Australian parliament; a leadership contest; a community protest or movement; a judicial investigation into an issue or person; a media exposé of an issue, organisation or political actor; a national crisis or responses to a natural, environmental or man-made disaster; or another appropriate example.",17
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA08,Descriptor,,Power and national political actors,On completion of this unit the student should be able to explain the sources of power and legitimacy of national political actors and analyse the political significance of Australian political actors’ use of power in a contested domestic political issue.,,18
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,,Area of Study 1 - Power and national political actors,VCEPOU1AS1PNPA09,Descriptor,,Power and national political actors,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,19
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA01,Descriptor,,Power and global political actors,Which actors can act globally?,,1
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA02,Descriptor,,Power and global political actors,What makes a global political actor powerful?,,2
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA03,Descriptor,,Power and global political actors,What are the interests and perspectives of various global actors?,,3
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA04,Descriptor,,Power and global political actors,How does global interconnectedness impact on the power of global actors?,,4
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA05,Descriptor,,Power and global political actors,What is the political significance of global actors?,,5
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA06,Descriptor,,Power and global political actors,"In this area of study, students focus on the political actors who can move beyond and across national and regional boundaries to pursue their interests globally.",,6
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA06,Elaboration,,Power and global political actors,,This has been facilitated by the increasing interconnectedness of the world.,7
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA06,Elaboration,,Power and global political actors,,"These ‘global’ actors are predominantly states and their leaders, institutions of global governance or of regional cooperation, non-government organisations, transnational corporations of all kinds and some high-profile individuals.",8
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA06,Elaboration,,Power and global political actors,,"For the purposes of this study, global actors are defined as states, regional groupings, institutions of global governance and non-state actors.",9
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA06,Elaboration,,Power and global political actors,,"States include actors who have defined territory, permanent populations and widely recognised sovereignty.",10
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA06,Elaboration,,Power and global political actors,,"States can be organised into formal regional groupings such as the European Union, ASEAN or the Pacific Islands Forum.",11
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA06,Elaboration,,Power and global political actors,,"Institutions of global governance have global scope and states as members; they facilitate cooperation and manage relations between states, develop and enforce global rules and law, and play a part in dispute resolution.",12
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA06,Elaboration,,Power and global political actors,,"Non-state actors include any other actors on the global stage, including nations, transnational corporations, individuals, non-government organisations and illegal groups.",13
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA07,Descriptor,,Power and global political actors,"Since the Treaty of Westphalia (1648) placed state sovereignty at the centre of the European political system, the principle of sovereignty has been widely accepted, allowing states to become prominent global actors, unlike some nations who are at a significant disadvantage because they are not regarded as sovereign entities.",,14
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA07,Elaboration,,Power and global political actors,,States are able to use various forms of power in the pursuit of their interests in a global setting and this use can be either legitimate or illegitimate.,15
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA07,Elaboration,,Power and global political actors,,"However, the rise of other global actors, largely as a result of global interconnectedness, has challenged the power and primacy of states as political actors.",16
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA08,Descriptor,,Power and global political actors,The increasingly interconnected global system influences the ability and power of all global political actors to pursue and achieve their interests.,,17
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA08,Elaboration,,Power and global political actors,,"When actors share interests, they may use their power to cooperate.",18
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA08,Elaboration,,Power and global political actors,,"However, a divergence of interests between actors may lead to conflict.",19
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA08,Elaboration,,Power and global political actors,,The actions of global political actors in the pursuit of their interests have consequences for other actors and impacts on political stability and/or change.,20
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA09,Descriptor,,Power and global political actors,"Students engage with political thinking through an inquiry into the power, interests and perspectives of global actors’ responses to an issue.",,21
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA09,Elaboration,,Power and global political actors,,They explain how ideology and interests can lead to a global political actor becoming involved in conflict or cooperation.,22
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA09,Elaboration,,Power and global political actors,,"They analyse the power of a variety of global political actors and examine the impact of global interconnectedness on that power, leading to an assessment of the political significance of those actors.",23
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA10,Descriptor,,Power and global political actors,"On completion of this unit the student should be able to analyse the power, interests and perspectives of global political actors and evaluate their political significance in at least one global issue.",,24
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,,Area of Study 2 - Power and global political actors,VCEPOU1AS2PGPA11,Descriptor,,Power and global political actors,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,25
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS12,,,,UnitHeader,,Unit 2: Democracy: stability and change,,,0
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS12,,,,Paragraph,,Unit 2: Democracy: stability and change,"In this unit, students investigate the key principles of democracy and assess the degree to which these principles are expressed, experienced and challenged, in Australia and internationally. They consider democratic principles in the Australian context and complete an in-depth study of a political issue or crisis that inherently challenges basic democratic ideas or practice. Students also investigate the degree to which global political actors and trends can challenge, inhibit or undermine democracy, and evaluate the political significance of these challenges. Each area of study focuses on concepts that form essential disciplinary knowledge, and which allow students to gradually build on their understanding of what it is to think politically.",,1
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS12,,,,Paragraph,,Unit 2: Democracy: stability and change,"VCE Politics is a contemporary study and focus must be on examples and case studies from within the last 10 years. These examples and case studies may need to be contextualised by a brief outline of historical causes (more than 10 years ago); however, the focus must be on the contribution of short-term causes (within the last 10 years) to the contemporary issue and/or crisis.",,2
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,,Area of Study 1 - Issues for Australia’s democracy,VCEPOU2AS1IAD01,Descriptor,,Issues for Australia’s democracy,To what extent does Australia have a democratic culture?,,1
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,,Area of Study 1 - Issues for Australia’s democracy,VCEPOU2AS1IAD02,Descriptor,,Issues for Australia’s democracy,"What are the principles, values and features that nurture Australian democracy?",,2
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,,Area of Study 1 - Issues for Australia’s democracy,VCEPOU2AS1IAD03,Descriptor,,Issues for Australia’s democracy,How democratic are Australia’s political institutions and processes?,,3
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,,Area of Study 1 - Issues for Australia’s democracy,VCEPOU2AS1IAD04,Descriptor,,Issues for Australia’s democracy,What are the political issues facing Australian democracy today?,,4
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,,Area of Study 1 - Issues for Australia’s democracy,VCEPOU2AS1IAD05,Descriptor,,Issues for Australia’s democracy,"In this area of study, students analyse the operation of Australian democracy, democratic institutions and processes, and assess the political significance of challenges to democratic principles.",,5
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,,Area of Study 1 - Issues for Australia’s democracy,VCEPOU2AS1IAD05,Elaboration,,Issues for Australia’s democracy,,"Students investigate at least one of the issues detailed below and consider its relationship to the success of Australian democracy, the tensions and conflict between forces working for political stability and those working for change, and how the democratic rights of citizens may challenge established policies, practices and norms.",6
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,,Area of Study 1 - Issues for Australia’s democracy,VCEPOU2AS1IAD05,Elaboration,,Issues for Australia’s democracy,,This investigation requires students to broaden their knowledge of the key Australian democratic institutions and processes that operate in Australia and the ability of Australian citizens to participate meaningfully in the political system.,7
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,,Area of Study 1 - Issues for Australia’s democracy,VCEPOU2AS1IAD05,Elaboration,,Issues for Australia’s democracy,,Students engage with political thinking through an investigation into at least one of the listed options to evaluate the strength of Australian democracy and consider if reforms to Australia’s political system are appropriate or required.,8
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,,Area of Study 1 - Issues for Australia’s democracy,VCEPOU2AS1IAD06,Descriptor,,Issues for Australia’s democracy,"In developing a course, teachers select at least one of the following political issues within Australia’s democracy to be studied in-depth.",,9
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,,Area of Study 1 - Issues for Australia’s democracy,VCEPOU2AS1IAD07,Descriptor,,Issues for Australia’s democracy,The VCE Politics support materials will provide detailed information on each of the political issues.,,10
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,,Area of Study 1 - Issues for Australia’s democracy,VCEPOU2AS1IAD08,Descriptor,,Issues for Australia’s democracy,On completion of this unit the student should be able to analyse at least one Australian political issue and evaluate the extent to which Australian democracy and democratic principles are upheld.,,11
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,,Area of Study 1 - Issues for Australia’s democracy,VCEPOU2AS1IAD09,Descriptor,,Issues for Australia’s democracy,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,12
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS2,,Area of Study 2 - Global challenges to democracy,VCEPOU2AS2GCD01,Descriptor,,Global challenges to democracy,What are the challenges to the legitimacy and spread of democracy globally?,,1
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS2,,Area of Study 2 - Global challenges to democracy,VCEPOU2AS2GCD02,Descriptor,,Global challenges to democracy,How politically significant are the global challenges to democracy?,,2
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS2,,Area of Study 2 - Global challenges to democracy,VCEPOU2AS2GCD03,Descriptor,,Global challenges to democracy,To what extent does democracy contribute to global stability and/or opportunities for change?,,3
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS2,,Area of Study 2 - Global challenges to democracy,VCEPOU2AS2GCD04,Descriptor,,Global challenges to democracy,"In this area of study, students analyse global challenges to the principles of democracy and assess threats to their effectiveness, legitimacy, spread and impact.",,4
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS2,,Area of Study 2 - Global challenges to democracy,VCEPOU2AS2GCD04,Elaboration,,Global challenges to democracy,,Students explore at least one global issue or crisis that challenges the importance of democratic principles and consider the causes and consequences of this issue or crisis.,5
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS2,,Area of Study 2 - Global challenges to democracy,VCEPOU2AS2GCD04,Elaboration,,Global challenges to democracy,,"Through their investigation, students discover the significant impact states and other global actors may have on the legitimacy and spread of democratic principles, such as free and fair elections, accountability and transparency in political processes, rule of law, human rights, equality and the separation of powers.",6
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS2,,Area of Study 2 - Global challenges to democracy,VCEPOU2AS2GCD04,Elaboration,,Global challenges to democracy,,"They analyse the degree to which the interests of global actors can significantly undermine or promote these principles, especially in situations of crisis where political, economic or security needs may be prioritised over human rights or the rule of law.",7
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS2,,Area of Study 2 - Global challenges to democracy,VCEPOU2AS2GCD05,Descriptor,,Global challenges to democracy,"Through the study of at least one option below, students evaluate the global impact of these challenges to the principles of democracy.",,8
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS2,,Area of Study 2 - Global challenges to democracy,VCEPOU2AS2GCD06,Descriptor,,Global challenges to democracy,"In developing a course, teachers select at least one of the following options to be studied in depth.",,9
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS2,,Area of Study 2 - Global challenges to democracy,VCEPOU2AS2GCD07,Descriptor,,Global challenges to democracy,The VCE Politics support materials will provide detailed information on each of the options.,,10
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS2,,Area of Study 2 - Global challenges to democracy,VCEPOU2AS2GCD08,Descriptor,,Global challenges to democracy,On completion of this unit the student should be able to analyse at least one global challenge to the legitimacy and spread of democracy and evaluate the political significance of this challenge to democratic principles.,,11
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS2,,Area of Study 2 - Global challenges to democracy,VCEPOU2AS2GCD09,Descriptor,,Global challenges to democracy,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,12
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS12,,,,UnitHeader,,Unit 3: Global cooperation and conflict,,,0
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS12,,,,Paragraph,,Unit 3: Global cooperation and conflict,"In this unit, students investigate an issue and a crisis that pose challenges to the global community. Students begin with an investigation into an issue of global scale, such as climate change, global economic instability, the issue of development or weapons of mass destruction. Students also examine the causes and consequences of a humanitarian crisis that may have begun in one state but which has crossed over into neighbouring states and requires an emergency response. This crisis must be chosen from the areas of human rights, armed conflict and the mass movement of people. They consider the causes of these issues and crises, and investigate their consequences on a global level and for a variety of global actors.",,1
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS12,,,,Paragraph,,Unit 3: Global cooperation and conflict,"For the purposes of this study, global actors are defined as states, regional groupings, institutions of global governance and non-state actors. States are political actors who have defined territory, permanent populations and widely recognised sovereignty. States can be organised into formal regional groupings, such as the European Union, ASEAN or the Pacific Islands Forum. Institutions of global governance have global scope, are composed of states and facilitate cooperation and peaceful relations between states, enforce global rules and law and play a part in dispute resolution. Non-state actors include any other actors on the global stage: transnational corporations; individuals; and non-government organisations such as Human Rights Watch or Greenpeace and terrorist groups or international criminal networks. Importantly, students develop an appreciation for the perspectives and interests global actors bring to contemporary issues and crises, which can be multifaceted and changeable. Students come to understand that the responses of global actors to these issues or crises may take a variety of forms, such as cooperation, disengagement and/or conflict, and they assess the degree to which these responses can effectively resolve the issue or crisis. Students consider how the actions and responses of global actors contribute to creating global and regional political stability and/or change.",,2
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS12,,,,Paragraph,,Unit 3: Global cooperation and conflict,"VCE Politics is a contemporary study and focus must be on examples and case studies from within the last 10 years. These examples and case studies may need to be contextualised by a brief outline of historical causes (more than 10 years ago); however, the focus must be on the contribution of short-term causes (within the last 10 years) to the contemporary issue or crisis.",,3
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR01,Descriptor,,"Global issues, global responses",What makes an issue global?,,1
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR02,Descriptor,,"Global issues, global responses",Why are global issues significant for global actors?,,2
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR03,Descriptor,,"Global issues, global responses",What are the causes of global issues?,,3
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR04,Descriptor,,"Global issues, global responses",How can global issues be resolved?,,4
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR05,Descriptor,,"Global issues, global responses",What are the key challenges to the resolution of global issues?,,5
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR06,Descriptor,,"Global issues, global responses","In this area of study, students examine the causes, consequences and significance of a global issue that by its very nature transcends national and regional boundaries.",,6
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR06,Elaboration,,"Global issues, global responses",,"Students consider the range of factors that may cause conflict, such as social, political, economic, environmental, ideological, cultural and/or technological factors.",7
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR06,Elaboration,,"Global issues, global responses",,Global actors may involve themselves in a cooperative effort with other actors to attempt a resolution of the issue or they may pursue their own objectives in a way that brings them into conflict with other global actors.,8
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR07,Descriptor,,"Global issues, global responses","Students investigate the effectiveness of the institutions available to address these issues, including international laws and the global institutions that facilitate cooperation between global actors.",,9
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR07,Elaboration,,"Global issues, global responses",,"For the purpose of this study, international law encompasses a wide range of rules and norms that are designed to govern the actions of states in international relations, such as treaties, declarations, bilateral and multilateral agreements and even decisions made by bodies such as the United Nations Security Council.",10
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR07,Elaboration,,"Global issues, global responses",,"Students analyse the challenges to resolving these issues, including the different perspectives of global actors, their often-competing interests and the impact of global interconnectedness on the chosen issue.",11
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR08,Descriptor,,"Global issues, global responses","In developing a course, teachers must select one of the following global issues to be studied in depth.",,12
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR09,Descriptor,,"Global issues, global responses","Climate change presents policy makers with significant difficulties, some of which stem from the unprecedented level of cooperation required from global actors.",,13
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR09,Elaboration,,"Global issues, global responses",,The perspectives of global actors influence the degree to which they either cooperate with other actors or come into conflict.,14
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR09,Elaboration,,"Global issues, global responses",,Students consider whether national interests prevail over finding solutions to global climate challenges and how other economic priorities and political factors affect its resolution.,15
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR10,Descriptor,,"Global issues, global responses","The interconnectedness of the world economy has brought with it innumerable benefits but has also increased the capacity for global economic instability, conflict and inequality.",,16
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR10,Elaboration,,"Global issues, global responses",,"International institutions are increasingly challenged in their efforts to coordinate global economic stability in the face of multiple intersecting global social, political and environmental crises.",17
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR10,Elaboration,,"Global issues, global responses",,There is an increasing tendency for economic conditions within states to have an impact on other states and global actors.,18
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR10,Elaboration,,"Global issues, global responses",,Students consider whether political stability and instability is a feature related to the interdependence of the global economy.,19
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR11,Descriptor,,"Global issues, global responses","The issue of how best to facilitate economic, social and human development of states and their citizens has been of continuing and pressing significance for global actors.",,20
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR11,Elaboration,,"Global issues, global responses",,Lack of development has many negative impacts on both people and the planet.,21
Humanities,Politics,Year 12,Unit 3,VCEPOU3AS1,,"Area of Study 1 - Global issues, global responses",VCEPOU3AS1GIGR11,Elaboration,,"Global issues, global responses",,"Global responses to this issue are spearheaded by the unanimous adoption of the United Nations’ Sustainable Development Goals, but states have been adversely affected in their progress towards these goals by the coronavirus (COVID-19) pandemic, rising inequalities, political illiberalism and the struggle for global power by rival states.",22
