SubjectArea,Subject,Band,Unit,UnitASCode,AreaofStudy,Outcome,OutcomeCode,ExampleType,ContentType,ExampleText,ParentText,URLTitle,URL,Sequence
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KS,Activity,Bullet,"As a class, identify domestic political actors in a number of countries, such as federal and state leaders, autocrats, political parties, federal courts, terrorist groups, cultural groups, protestors, local media outlets and non-government organisations. Explore each actors' sources of power, including legal, military, economic, diplomatic, cultural and technological by investigating examples of issues within different states. Build at least one example into a case study by using guided inquiry questions to explain recent decisions, uses of power, interactions with governments, and the outcome(s) of actions.",,,,9
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KS,Activity,Bullet,Discuss what makes a national political actor 'politically significant'.,,,,10
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,Activity,Bullet,"Map Australia's 'separation of powers' at both a federal and state level, including the overlap between branches, the checks and balances they put on each other, and examples of their power(s). Discuss the connection between the separation of powers and responsible government. Compare the ways in which governments are held accountable in democratic institutions such as the Australian Parliament, U.S. Congress, and UK Parliament, and in non-democratic systems such as China's National People's Congress and the United Arab Emirates Federal National Council. Compare the source of the Australian government's legitimacy with that of a non-democratic state, such as China, by investigating processes and values that are the source(s) of legitimacy for that state.",,,,11
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,Activity,Bullet,"Hold a class debate on what makes the use of power by a government legitimate. Discuss teacher-provided case studies of various governments to support ideas. Alternatively or additionally, research further case studies.",,,,12
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KS,Activity,Bullet,"Use the AEC's information sheets to discuss Australia's election system, including preferential and proportional voting, to determine the way in which it provides legitimacy to political actors.",,,,13
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,Activity,Bullet,Hold a simplified mock election using the preferential system and evaluate this voting system in terms of its ability to deliver popular sovereignty. See AEC Get Voting.,,,,14
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,Activity,Bullet,"Explore the AEC's data from the 2022 Australian federal election to examine the legitimacy of the Labor government. Investigate the primary vote, preferences, and the history-making composition of the Parliament. Discuss the government's mandate as a result of the data and the impact of this on their exercise of power.",,,,15
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,Activity,Bullet,Complete a contested political issue case study inquiry.,,,,16
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,DetailedExample,Paragraph,Contested domestic political issue inquiry,,,,17
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,DetailedExampleStep,Paragraph,"Use the who / what / where / when / why / how inquiry process to investigate a domestic political issue as outlined on page 18 of the Study Design and the political significance of key Australian political actors involved.
Create inquiry questions regarding the political issue and the power and significance of key actors using the question stems (who / what / where / when / why / how). Teachers may provide none, some or all of the questions to students to guide the inquiry.
The answers could be left in a table, or could be used to create a report that is structured using subheadings based on the points that should be addressed below. The answers should aim to explain both the political significance of key Australian political actors, and the contested political issue itself.
Sources for answers to the guided questions should include articles from a variety of news sources and websites for different groups and organisations. Information should be corroborated before being used to answer the questions.",,,,18
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,DetailedExampleStep,Paragraph,Questions and answers should address the following:,,,,19
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,DetailedExampleStep,Bullet,"Origin, causes and nature of the contested political issue",,,,20
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,DetailedExampleStep,Bullet,"Key actors in the conflict, including individuals, political parties and organisations",,,,21
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,DetailedExampleStep,Bullet,"Political significance of the actors, based on their impact (or lack of impact) on the course of the issue, and the consequence(s) of their action(s) on political stability and / or change in Australia",,,,22
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,DetailedExampleStep,Bullet,Competing interests of the key actors,,,,23
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,DetailedExampleStep,Bullet,Sources and forms of the actors' power,,,,24
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,DetailedExampleStep,Bullet,"Actors' perspectives on the issue, based on ideologies and competing interests",,,,25
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,DetailedExampleStep,Bullet,Legitimising narratives about contributions to political stability and change based on ideologies and competing interests,,,,26
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,DetailedExampleStep,Bullet,Capacity of actors to achieve their interests,,,,27
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS1,Area of Study 1 - Power and national political actors,Outcome 1,VCEPOU1AS1O1KK,DetailedExampleStep,Bullet,Overall consequences of the contested policy conflict for political stability and / or change in Australia.,,,,28
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,,,OutcomeHeading,Outcome 2,,,,1
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,,,OutcomeDescription,"Analyse the power, interests and perspectives of global political actors and evaluate their political significance in at least one global issue.",,,,2
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,,,SectionHeading,Examples of learning activities,,,,3
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KS,Activity,Bullet,"Discuss the differences between domestic and global actors. Brainstorm a list of different political actors and construct a Venn diagram to map out whether they act domestically, globally or both.",,,,4
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,"Create a mind map of the advantages and power that are conferred on states due to the possession of sovereignty. This can be split into different types of powers such as military, economic, diplomatic, political, cultural and technological. For example, Australia generates $154 billion in export revenue from iron ore, one of the resources it has ownership of as a result of sovereignty.",,,,5
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,"Brainstorm a list of all of the geographical features of a given state. Conduct a PMI activity on each of the features of one state as to whether they help a state maintain sovereignty or whether they create sovereignty risks. (For example, Australia's large coastal border has been exploited by illegal groups, such as people smugglers, and has required the introduction of, and significant investment in Operation Sovereign Borders as a response; however, Australia's island status has allowed it to have significant economic advantages such as offshore drilling for gas.)",,,,6
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,"Investigate two institutions of global governance and find a case study for each where they have influenced global politics; for example, the World Health Organization (WHO) and the Organisation for Economic Cooperation and Development (OECD). Compare the results of each case study and assess the power, perspective and extent to which each global actor is politically significant.",,,,7
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,"Investigate the background, objectives, structure, functions and activities of the United Nations (UN). Compare the structure, membership and functions of the General Assembly and the Security Council and debate which of these is more significant for the overall effective functioning of the UN.",,,,8
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,Create a flowchart or other graphic describing the nature of international law and the processes by which it may be created by the UN. Start your investigation by reading Our work - Uphold International Law.,,,,9
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,"Investigate the power of the UN to facilitate cooperation between global actors by selecting three or four key treaties relating to global issues and examining the parties and signatories to the treaty(ies), non-signatories and reservations and exclusions. Go to the UN Treaty Collection and click on the Depositary tab - choose status of treaties.",,,,10
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,"Role-play a meeting of the UN Security Council regarding one or more contemporary issues and attempt to pass a resolution on each issue. Each student represents a different member of the UN Security Council. The P5 (UN Security Council's five permanent members) must be included if the class is smaller than 15. Afterwards, analyse which states had the most power in the room and the reasons the resolution passed or failed. Visit the Step-by-Step Outline for Organizing a Model UN session.",,,,11
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KS,Activity,Bullet,"Analyse a range of political sources relating to the perspectives of various global actors on aspects of a specific issue, such as climate change, human rights or poverty. Actors may include states, institutions of global governance, regional organisations, and non-state actors. Sources may include websites, speeches, submissions, white papers, statistics, graphs and tables, campaigns, tweets, cartoons, images and videos.",,,,12
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,"In small groups, brainstorm reasons why a global actor might act in a way that is not in their interests. Discuss as a class the difference between interests and perspectives, with students explaining their own interests and perspectives. As a follow up, discuss if one global actor's perspectives and interests can be opposed to one other's and if so, then why? This can lead to a discussion on cosmopolitanism versus realism.",,,,13
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,"Participate in a class debate on the perspectives of different global actors towards a global issue such as climate change. A variety of different global actors, such as the United Nations, Australia or another state, a transnational corporation and a protest group should be allotted to participants. Work in groups to develop a response to an issue from the allotted actor.",,,,14
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,"In groups, create a table of different power types used and held by the various actors and include case study examples in order to effectively compare their capacity for and use of different types of power (for example: military, economic, diplomatic, cultural, technological, media power, etc.) As an extension, hypothesise how a global actor may gain access to a type of power that they do not currently hold / use (for example, a state may use state-sponsored terrorism or create alliances to offset military weakness).",,,,15
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,"In groups of three, research the impact of global interconnectedness on global actors. Each group is responsible for one specific global actor from the possible range (i.e. states, institutions of global governance, regional organisations, non-government organisations, illegal non-state actors and transnational corporations). Each student from within each group researches a different example of each type of actor. For example, three different states with varying degrees of power, three different IGOs, three different NGOs of varying sizes. Students then present the results of their findings to the class, who take notes about the significance of interconnectedness for the power of global actors in general. Complete a response to the question: 'Explain, using examples, the impact of interconnectedness on the power of global actors', drawing on the evidence found in this activity and extrapolating it to form an argument.",,,,16
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KS,Activity,Bullet,Debate or evaluate the prompt: 'Increased interconnectedness has benefited all global actors except states'.,,,,17
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,"Using a class polling tool such as mentimeter, create a list of all the global actors studied so far and vote / rank them from most to least powerful. Justify choices to form the basis of some informal debate and discussion.",,,,18
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,"Place different global actor types on cue cards (one global actor type per card) and rank, from top to bottom, the political significance that is the impact and importance of that global actor type within a given issue. Create a list of many global issues (such as health, armed conflict, terrorism, economic instability, people movement, climate change, arms control and development) and rearrange / re-rank the global actors in order of significance based on each new global issue. Discuss the trends observed across the different issues. As a class, discuss and establish the criteria for evaluating political significance.",,,,19
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,Activity,Bullet,"Investigate the power, interests and perspectives of a number of global actors involved in a political issue.",,,,20
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExample,Paragraph,"Power, interests and perspectives of global political actors - Summary table",,,,21
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExampleStep,Bullet,"Choose an issue that will allow students to investigate the power, interests, perspectives and political significance of different global actors",,,,22
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExampleStep,Paragraph,"Examples of suitable issues include: climate change, conflicting perspectives and interests over the Great Barrier Reef or the Amazon rainforest, corporate tax evasion, offshoring, indentured labour in the 2022 World Cup, an emergency human rights situation (such as refugee flows in Europe or a protest in Iran), or the activities of a Transnational Corporation in a particular state (such as the pharmaceutical industry's approach to intellectual property rights in developing countries or the activities of agricultural / mining companies in Brazil).",,,,23
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExampleStep,Paragraph,"Allocate a global actor type to each group (two or three students). Research the different attributes, power, perspective, interests, and political significance of two or three specific actors within that type and involved in that issue. (Not all issues will have the full range of global actors involved.)",,,,24
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExampleStep,Bullet,Each group then creates a presentation / poster / digital resource / case study based on their findings. These can either be explained to the class or the finished resources can be placed around the room where students can move around and take notes.,,,,25
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExampleStep,Bullet,"Students, in their groups, complete a class table in order to get a broad and deep understanding of the different attributes, power, perspective, interests, and significance of a range of global actors.",,,,26
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExampleStep,Paragraph,"See attachment - Power, interests and perspectives of global actors summary table for an example of the table headings that could be used. Teachers may like to select different specific actors for each type of global actor to create a pathway to their chosen option study in Unit 2 Area of Study 2 or even through to the chosen Unit 3 Global Issue or Contemporary Crisis.",,,,27
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExampleStep,Paragraph,Extension activity: Structured questions based on table findings,,,,28
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExampleStep,Paragraph,The following are examples of possible structured questions:,,,,29
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExampleStep,Paragraph,Lower order questions:,,,,30
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KS,DetailedExampleStep,Bullet,Identify two global actors that have the capacity for diplomatic power.,,,,31
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExampleStep,Bullet,Outline two ways in which one global actor holds or exercises power.,,,,32
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExampleStep,Paragraph,Middle order questions:,,,,33
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KS,DetailedExampleStep,Bullet,Compare the perspectives of two global actors on one political issue.,,,,34
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExampleStep,Bullet,Explain how interconnectedness has impacted the power of one global actor.,,,,35
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KK,DetailedExampleStep,Paragraph,Higher order questions:,,,,36
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KS,DetailedExampleStep,Bullet,Evaluate the extent to which one global actor has been effective in pursuing its aims.,,,,37
Humanities,Politics,Year 11,Unit 1,VCEPOU1AS2,Area of Study 2 - Power and global political actors,Outcome 2,VCEPOU1AS2O2KS,DetailedExampleStep,Bullet,Analyse the political significance of two global actors.,,,,38
Humanities,Politics,Year 11,Unit 2,VCEPOU2,,,,,UnitHeading,Unit 2 - Democracy: stability and change,,,,1
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,,,OutcomeHeading,Outcome 1,,,,1
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,,,OutcomeDescription,Analyse at least one Australian political issue and evaluate the extent to which Australian democracy and democratic principles are upheld..,,,,2
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,,,SectionHeading,Examples of learning activities,,,,3
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Bullet,Create a mind map of the key concepts to demonstrate the connections between them. Include definitions and examples of them in the mind map. Discuss how each of the concepts contributes to the operation of Australia's democracy and democratic institutions and processes and add this to the mind map.,,,,4
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KS,Activity,Bullet,"Discuss the characteristics of Australia's democratic system, including the Constitution, the federal system, responsible government, free and fair elections, compulsory voting, an appointed head of state, and political parties. Demonstrate the ways in which they are interrelated in a flowchart.",,,,5
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Bullet,"Individually or in groups, create a new democratic political system using democratic principles to unpack and apply an understanding of what democracy is.",,,,6
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Bullet,"As a class, brainstorm questions that could form the basis of inquiry into an issue that poses a challenge to Australia's democracy and democratic institutions. Display the key inquiry questions in the classroom and answer them through activities that relate to the political issue.",,,,7
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Paragraph,"Political inquiry options
Teachers can refer to the detailed option descriptions and inquiry questions. (See Option details.)",,,,8
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Paragraph,Big money and democracy,,,,9
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KS,Activity,Bullet,"Analyse recent political donations to political parties or candidates and /or electoral funding data. Identify the donors providing the largest donations to the major parties and to other groups like the TEAL Independents. Discuss the implications of these donations on the outcome of elections, the actions of governments, and democracy in terms of popular sovereignty and mandate.",,,,10
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Bullet,Explore Australia's campaign funding and disclosure laws and compare with other Australian states and / or democratic systems. Evaluate the effectiveness of the laws in protecting accountability and transparency.,,,,11
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Bullet,"Watch the documentary Big Deal (2021), also available in segments via the ABC's Education website with activities and discussion prompts. Record evidence of the impact of big money on Australia's democratic political culture in terms of:",,,,12
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Bullet,"Equality of access to, participation in, and engagement with democratic processes","Watch the documentary Big Deal (2021), also available in segments via the ABC's Education website with activities and discussion prompts. Record evidence of the impact of big money on Australia's democratic political culture in terms of:",,,13
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Bullet,Trust in government,"Watch the documentary Big Deal (2021), also available in segments via the ABC's Education website with activities and discussion prompts. Record evidence of the impact of big money on Australia's democratic political culture in terms of:",,,14
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Bullet,The existence of many political parties,"Watch the documentary Big Deal (2021), also available in segments via the ABC's Education website with activities and discussion prompts. Record evidence of the impact of big money on Australia's democratic political culture in terms of:",,,15
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Bullet,Political ideology,"Watch the documentary Big Deal (2021), also available in segments via the ABC's Education website with activities and discussion prompts. Record evidence of the impact of big money on Australia's democratic political culture in terms of:",,,16
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Bullet,The influence of the media.,"Watch the documentary Big Deal (2021), also available in segments via the ABC's Education website with activities and discussion prompts. Record evidence of the impact of big money on Australia's democratic political culture in terms of:",,,17
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Bullet,"Debate the significance of the impact of big money on Australia's political culture. Does it promote, enhance or undermine democratic principles and the ability of political institutions to carry out their roles and functions?",,,,18
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Paragraph,Australia and global citizenship,,,,19
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KS,Activity,Bullet,Discuss the concept of global citizenship in terms of whether democratic principles and practices enable or limit effective global participation and relationships.,,,,20
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KS,Activity,Bullet,"Analyse the impact of decisions made by Australia's federal governments in the last 10 years in terms of their contributions to political stability or change in Australia's status as a global citizen. Consider key foreign policy actions regarding issues relating to areas such as the environment, trade, national and global security, health, and people movement.",,,,21
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KS,Activity,Bullet,"Discuss the significance of Australia's participation in global forums and international organisations identified by the Department of Foreign Affairs and Trade for establishing and maintaining global citizenship. Consider the impact of actions (and inactions) of Australia's leaders, including prime ministers and key ministers (such as Foreign Affairs ministers) over the last 10 years.",,,,22
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KS,Activity,Bullet,"Identify the ways in which Australia's approach to global citizenship has promoted, enhanced or undermined its democratic institutions and processes (e.g. free and fair elections, human rights protections). Explain different examples or case studies in terms of how Australia's action or inaction as a global citizen has impacted its democratic system. Include various perspectives, such as those from the United Nations, the Australian Human Rights Commission, different politicians and political parties, media outlets, etc.",,,,23
Humanities,Politics,Year 11,Unit 2,VCEPOU2AS1,Area of Study 1 - Issues for Australia's democracy,Outcome 1,VCEPOU2AS1O1KK,Activity,Paragraph,"Australia's First Nations Peoples: voice, treaty, truth",,,,24
