SubjectArea,Subject,SubjectStreamCode,SubjectStreamName,Band,AssessmentType,AssessmentInformationDetails,AssessmentYears,UnitASCode,ExamReportCode,EQCode,SectionCode,SectionName,QuestionNumber,QuestionLabel,Marks,ContentType,Content,StimulusSource,Sequence
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB2,B,Section B,2,Q2,13,Question,"Australian sea lions (Neophoca cinerea) are sea- and land-dwelling mammals and are only found
around the western and southern coasts of Australia. They are camivorous, consuming ocean fish and
shellfish. They hunt in the ocean and breed on land. Sixty-six breeding colonies have been identified,
with 28 in Western Australia and 38 in South Australia.
Ve
et (e , ""
VT A e
E e
5 - et
A
Source: Australian Fisheries Management Authority <www.afma gov.au>
Sea lions were heavily hunted fol
owing European settlement, as part of commercial operations,
especially in the 18th century. Large-scale hunting ceased in the 1920s.
Distribution of extant (surviving) Australian sea lion
breeding colonies and extinct regional populations
Key
current range of N. cinerea
$ additional historic range of
N. cinerea
Western
Australia
South
Houtman Australia
Abrolhos Is.
Kangaroo Is. 4,,
The Pages //'/4/ /4 Bass Strait
' Tasmania
Figure
Source: RA Campbell et al., Islands in the sea: extreme female natal site fidelity in the Australian sea lion, Neophoca cinerea', 2007
<www.researchgate.com>",,13
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB2,B,Section B,2a,Q2a,2,SubQuestion,"The International Union for Conservation of Nature (IUCN) classifies the Australian
sea lion as endangered.
Explain how the range of the sea lion (refer to Figure 1) would have contributed to this
classification.",,14
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB2,B,Section B,2b,Q2b,2,SubQuestion,"Would the management teams focused on the sea lion species be aiming to have the
classification changed to 'vulnerable' or 'critically endangered'?
Explain your choice of classification.",,15
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB2,B,Section B,2c,Q2c,2,SubQuestion,Outline why the sea lions are at particular risk from a new infectious disease.,,16
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB2,B,Section B,2d,Q2d,2,SubQuestion,"Inaddition to hunting, the sea lions are under threat from over-exploitation of their
prey, and from a reduction in their land-based habitat due to erosion.
Choose one of these threats and suggest a management strategy that wil help to
restore the range and/or population of the sea lions. Explain how this strategy will
counter the specific threat you have chosen.",,17
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB2,B,Section B,2,Q2,,MidQuestionContext,"Circle one of the threats below:
over-exploitation of prey reduction in land-based habitat due to erosion
Explanation of management strategy related to this threat:
[w]",,18
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB2,B,Section B,2e,Q2e,3,SubQuestion,"Another possible threat to the sea lions is polyfluoroalkyl substances (PFAS),
persistent organic pollutants in the environment. PFAS have been reported to cause
cancer and reproductive and developmental defects.
Between 2017 and 2020, scientists measured the concentrations of PFAS in liver
samples from 28 young sea lion pups from colonies in South Australia. Scientists
wished to investigate causes of the decline in sea lion numbers. Samples were taken :
from fresh carcasses at various sites and the scientists found high PFAS levels in
all samples.
Identify the limitations of this investigation and explain how these limitations impacted
on the scientists' ability to draw conclusions about what may be causing a decline in
sea lion numbers.",,19
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB2,B,Section B,2f,Q2f,2,SubQuestion,"The Wirangu People, who are the traditional custodians of the Chain of Bays area
in South Australia, hold the Australian sea lion in significant esteem as their spiritual
totem.
Explain why it is important to protect the sea lion in terms of cultural services.",,20
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB3,B,Section B,3,Q3,13,Question,"Apublic reserve is located in a creek valley that was a site for gold mining that began in
the 1850s. Mining declined significantly by the 1920s but still continues in the wider region
today. The waste from processes used to extract gold from the mined rock are called mine
tailings. Tailings can contain high concentrations of harmful heavy metals such as arsenic,
lead and mercury. Mine tailings are now regulated as part of any mining development
licence; however, in the early mining period these legal protections did not exist.
This public reserve is currently used by local residents. Preliminary investigation of the
site identified 110 flora species (41% were indigenous plants and 59% were exotic) and
49 different fauna species. Some significant remnant habitat trees exist within the reserve
and one rare local plant species was found (although these were planted by the local
Landcare group).
Amining company proposes to excavate, from this creek valley reserve, 3.5 million tonnes
of tailings material that covers the natural ground surface. This material will be processed
to recover gold, mercury and industrial sand.
The plan is for vegetation to be cleared from the reserve and the tailings removed
(between one to two metres in depth). The material will be moved to a nearby processing
area and storage facility on private land. The proposal aims to then progressively restore
the original landscape, the indigenous ecology, and cultural and hydrological values of the
creek valley over a five-year period.
Before the proposal can proceed, the Minister for Planning has decided that an
environmental effects statement (EES) must be prepared for consideration. An EES wil
analyse the potential effects of the project on the environment and the means of avoiding,
minimising or managing possible adverse effects.",,21
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB3,B,Section B,3a,Q3a,4,SubQuestion,"Evaluate whether the proposal to extract gold and heavy metals from the tailings
material, and eventually restore the public reserve, demonstrates the sustainability 73
principles of 'efficiency of resource use' and 'conservation of biodiversity and
ecological integrity'.
Justify your answer by including an explanation of these principles in the context of :
the proposal.",,22
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB3,B,Section B,3b,Q3b,2,SubQuestion,"Does the extraction of gold in this region prior to the 1920s demonstrate the
sustainability principle of 'intergenerational equity'? Explain.",,23
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB3,B,Section B,3c,Q3c,2,SubQuestion,"How does the environmental effects statement (EES) help to support responsible
decision-making?",,24
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB3,B,Section B,3d,Q3d,3,SubQuestion,"Given that a detailed environmental assessment of the site has not been completed,
kS explain how the 'precautionary principle' should be applied to any proposal to mine
H the tailings.",,25
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB3,B,Section B,3e,Q3e,2,SubQuestion,"Ifthe proposal were to go ahead, identify one beneficial impact on the lithosphere and
one harmful impact on the hydrosphere that may occur.",,26
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB3,B,Section B,3,Q3,,MidQuestionContext,"Beneficial impact on lithosphere
Harmful impact on hydrosphere .",,27
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB4,B,Section B,4,Q4,11,Question,"The impact of rising temperatures and the increasing frequency of heatwaves is a growing
challenge for urban areas. Rising temperatures particularly affect cities because of the
'urban heat island effect', in which urban areas are warmer than the surrounding rural land.
This is a result of the presence of roads, pathways, buildings and dark roofs that absorb
heat more than green (e.g. gardens and parks) and blue (e.g. rivers and lakes) surfaces.
With the urban heat island effect, temperatures in our urban areas can be 1-7 °C higher
than in surrounding areas.
temperature
oI m
A
Hif
O ol I HH LR AR, $ F
Bt oo oF O HAET e
rural urban rural
Source: J Rocklov, 'Short-term Effects of Ambient Temperature on Daily Deaths and Hospital Admis
ions' g
<www researchgate com> -",,28
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB4,B,Section B,4a,Q4a,3,SubQuestion,"Explain what is meant by the term 'albedo effect' and describe how it relates to the
urban heat island effect.",,29
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB4,B,Section B,4b,Q4b,2,SubQuestion,"The Intergovernmental Panel on Climate Change (IPCC) estimates that, 'in urban
areas, observed climate change has caused adverse impacts on human health,
livelihoods and key infrastructure. Hot extremes have intensified in cities
(high confidence)'.
The IPCC provided a rating of confidence as 'high confidence' for the above statement
in 2023.
Explain what is meant by 'confidence rating' and what the rating is based on.",,30
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB4,B,Section B,4c,Q4c,3,SubQuestion,"Increasingly, architects will include green roofs and green walls, also known as
[J vertical gardens, in their designs. Green roofs and vertical gardens are buildings
: covered in plants.
Explain why this would be classified as an application of new technology to impact
£ greenhouse gas levels.",,31
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB4,B,Section B,4d,Q4d,3,SubQuestion,"In 2018, the City of Melbourne adopted strategies for vertical and rooftop greening as
part of its Green Our City Strategic Action Plan. The aim is to increase the number of
high-quality green roofs and walls in the City of Melbourne as part of the city's future
planning. These green roofs and walls can reduce the impact of the urban heat island
effect by helping to cool the surrounding area.
Explain how the above strategy is an example of an adaptation option and not
mitigation option to manage climate change at a local level.",,32
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB5,B,Section B,5,Q5,8,Question,"According to the 2022 Global Status Report for Buildings and Construction, the building
and construction sector contributes to approximately 34% of the global energy demand
and 37% of global greenhouse gas emissions. Currently, the most common building
material is concrete. Hempcrete is a plant-based material. While it cannot replace concrete
for al building purposes, it does provide an option for some non-structural uses.
Hempcrete is made from hemp shiv (the woody inner portion of the plant stalk), lime and
water, while concrete is made from cement, sand, gravel or stone, and water.
Source: 'Opportunities & challenges of hempcrete as a building material for construction: An overview',
Materials Today: Proceedings <sciencedirect.com>",,33
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB5,B,Section B,5a,Q5a,3,SubQuestion,Describe the role of carbon dioxide in the enhanced greenhouse effect.,,34
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB5,B,Section B,5b,Q5b,1,SubQuestion,"Apart from water vapour and carbon dioxide, state two other major greenhouse gases
in Earth's atmosphere.",,35
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB5,B,Section B,5c,Q5c,0,SubQuestion,"Using the spaces in the table below, identify one environmental advantage and one
environmental disadvantage of using hempcrete in housing construction compared
to concrete. 2 marks :
Environmental
advantage
Environmental
disadvantage",,36
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB5,B,Section B,5d,Q5d,2,SubQuestion,"Cement production accounts for more than 7% of global carbon dioxide emissions.
For every year, world production is around 1 m? of concrete per head of population,
and each tonne of cement emits about 300kg of CO,.
Global process emissions from cement production
co,
emissions
(Mt CO,)
year
Source: Adapted from RM Andrew, 'Global CO, Emis
ions from Cement Production, 1928-2018',
< Earth System Science Data, 2019 <essd.copemicus.org>
Explain one reason why carbon dioxide emissions from cement production have
@2 increased over the period shown in the graph above.",,37
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB6,B,Section B,6,Q6,8,Question,"As more homes install solar panels on their roofs, managing the distribution of electricity
becomes a challenge. Currently, a project is investigating if using a virtual power plant
(VPP) can help to regulate the energy produced and used by households.
The VPP does not generate its own electricity. However, it will remotely turn off household
appliances, such as hot water heaters and pool pumps, when they are not required.
will also turn on electricity-generating resources, such as home solar panels, when more
electricity is required. The aim is to reduce demand in peak periods and better manage
overall supply and demand for electricity.",,38
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB6,B,Section B,6a,Q6a,2,SubQuestion,Explain why solar power is categorised as a renewable energy source.,,39
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB6,B,Section B,6b,Q6b,2,SubQuestion,"Identify one stakeholder relevant to the virtual power plant project and describe the
knowledge they bring to the energy supply issue.",,40
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB6,B,Section B,6c,Q6c,2,SubQuestion,"Suggest how remotely managing resources and appliances could improve the
reliability of the electricity grid.",,41
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB6,B,Section B,6d,Q6d,2,SubQuestion,"Explain how improved efficiency of the electricity grid could contribute to
intragenerational equity. Make the meaning of 'intragenerational equity' clear in
your response.",,42
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB7,B,Section B,7,Q7,10,Question,Coal accounts for approximately 53% of Australia's electricity generation.,,43
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB7,B,Section B,7a,Q7a,2,SubQuestion,"Acoal-fired power station generated 19000 megajoules of electrical energy from
burning 52500 megajoules of coal in one day.
Calculate the energy efficiency of this conversion. Show your working.",,44
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB7,B,Section B,7b,Q7b,1,SubQuestion,Identify the form of energy found in coal.,,45
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB7,B,Section B,7c,Q7c,2,SubQuestion,Describe the impact of the combustion of coal on the carbon cycle.,,46
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB7,B,Section B,7,Q7,,MidQuestionContext,"H=)5
- nnnn
nnn
- nnnn
nnn
Use the following information to answer parts d and e.
An open-cut coal mine was closed in 2012 and has since undergone rehabilitation.
The following measures were taken:
Topsoil was spread across the area; physical erosion-control measures were
implemented; tree hollows, woody debris and logs were incorporated into the landscape;
and nesting boxes were installed.
- Native seeds were sown and more sensitive plants were transplanted as tube-stock trees.
Revegetation with native flora was monitored and invasive weeds were removed to
ensure the success of the rehabilitation process.
The main hole created by the mine was allowed to fill with rainwater and run-off. It will
eventually flow into the nearby creek.
Recent monitoring of the site has found seven threatened species living in the area,
including the powerful owl and squirrel glider.",,47
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB7,B,Section B,7d,Q7d,2,SubQuestion,"Using the information above, state one mechanical and one biological rehabilitation
strategy used by the coal mine.",,48
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB7,B,Section B,7e,Q7e,3,SubQuestion,"Explain how the rehabilitation of the coal mine displays ecocentrism. Ensure that the
meaning of the term 'ecocentrism' is clear in your response.",,49
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB8,B,Section B,8,Q8,12,Question,"An isolated farm near the coast needs an average of 86 kilowatt hours per day of electrical energy.
currently uses an old diesel generator. One option being considered to replace the generator is a wind
turbine with blades like an aircraft propeller and a tail or vane to direct it into the wind. Small-scale wind
turbines of 5, 10 and 20 kilowatts are options for use by the farm. The graph below shows the annual
energy output of each turbine in relation to average wind speed.
Variation in wind turbine energy output
with annual average wind speed
Key - Turbine size
70000 - 20kW
|- 10kW
60000 JEp--
estimated 50000 -
annual
output (kW h) 40000
30000 44
o ""
20000 £ 2
7 - s
=
e
0 ==-="" -
annual average wind speed at turbine centre (metres per second)
Source: Adapted from Ryse Energy, 2024, <www.ryse.energy> .
A group of students has been asked to collect wind speed data on the farm. The students
oversee the installation of two anemometers on an existing tower (one at 10 metres
above the ground and the other at 20 metres). An anemometer is an instrument that
measures wind speed reading (metres per second) and direction. These anemometers are
connected to a battery-powered data logger that records wind speed and direction every hour.
The students collected data for 10 months and calculated the average monthly wind
speeds, as shown in the following table.
A wind speed and direction anemometer
3
2 - p ""
£ -~y
QkS Source: Bureau of Meteorology, 'Climate statistics for Australian locations', 2010
g <www.bom.gov.au>
Monthly average wind speed recorded by students at farm (in metres per second)
Height of Feb Apr |May | Jun | Jul |Aug | Sep | Oct | Nov | 10-month
anemometer average
wind speed
[omes [0 45 12] 5] 5] s on an 1[50 soms
[omaves[5a55]",,50
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB8,B,Section B,8a,Q8a,2,SubQuestion,List two aims of the investigation being carried out by the students.,,51
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB8,B,Section B,8b,Q8b,2,SubQuestion,"Using the wind speed data collected by the students, identify patterns in monthly
average wind speeds.",,52
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB8,B,Section B,8c,Q8c,1,SubQuestion,"Onaverage, how much electrical energy would the farm require in a year?",,53
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB8,B,Section B,8d,Q8d,3,SubQuestion,"Based on the data collected by the students and the amount of energy that different-
sized wind turbines can potentially generate (shown in the graph), would wind
generation be a suitable source of energy in producing the average annual electricity
requirements for the farm? Explain and justify your answer using data.",,54
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB8,B,Section B,8e,Q8e,2,SubQuestion,"ABureau of Meteorology weather station 12 km along the coast constantly collects
variety of weather data, including wind speed and direction, using a different type of
anemometer to that used by the students. Each year, wind data is recorded at this site
every half hour at a height of 10 m. The highest wind speed recorded by the bureau
during the students' investigation period was 18 m per second.
The data collected by the bureau produced very similar average wind speed readings
during the same 10 months that the students recorded their data. Explain whether the
closeness of the agreement between these results is demonstrating 'repeatability'.",,55
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2024,,VCEES24ERB,VCEES24EQB8,B,Section B,8f,Q8f,2,SubQuestion,"Alocal environmental group might argue both for and against the use of wind turbines
¢ in this area.
State one example of an argument for and one example of an argument against using
) wind turbines from an environmental point of view.",,56
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERA,,A,Multiple-choice questions,,,30,Header,Section A: Multiple-choice questions,,1
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERA,,A,Multiple-choice questions,,,,SubHeader,Instructions,,2
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERA,,A,Multiple-choice questions,,,,Instruction,Answer all questions in pencil on your Multiple‑Choice Answer Sheet.,,3
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERA,,A,Multiple-choice questions,,,,Instruction,Choose the response that is correct or that best answers the question.,,4
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERA,,A,Multiple-choice questions,,,,Instruction,A correct answer scores 1; an incorrect answer scores 0.,,5
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERA,,A,Multiple-choice questions,,,,Instruction,Marks will not be deducted for incorrect answers.,,6
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERA,,A,Multiple-choice questions,,,,Instruction,No marks will be given if more than one answer is completed for any question.,,7
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,,B,Section B,,,90,Header,Section B: Section B,,1
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,,B,Section B,,,,SubHeader,Instructions,,2
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,,B,Section B,,,,Instruction,Answer all questions in the spaces provided.,,3
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,,B,Section B,,,,Instruction,Write your responses in English.,,4
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,VCEES25EQB1,B,Section B,1,Q1,11,Question,"A group of Environmental Science students from Central Victoria aimed to measure the
species diversity at their local park. They used one 2 × 2 m quadrat and counted the variety
of species present. They found both exotic and native species, as shown in the table in
part a.",,5
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,VCEES25EQB1,B,Section B,1a,Q1a,2,SubQuestion,Calculate Simpson's Index of Diversity (SID) for this sample in the spaces provided.,,6
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,VCEES25EQB1,B,Section B,1,Q1,,MidQuestionContext,"Species
ni − 1
ni(ni − 1)
exotic separated tussock grass
25 − 1 = 24
exotic bearded oatgrass
2 − 1 = 1
endemic rough spear grass
3 − 1 = 2
native housefly
2 − 1 = 1
native ant
2 − 1 = 1
Σ[ni(ni − 1)]
N(N − 1)
Therefore:
SID
n
SID for the quadrat is",,7
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,VCEES25EQB1,B,Section B,1b,Q1b,3,SubQuestion,"Explain the difference between species richness and relative abundance with
reference to the students' data.",,8
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,VCEES25EQB1,B,Section B,1c,Q1c,3,SubQuestion,"One of the students suggested that, based on this data, the park should become
protected area under the Convention on International Trade in Endangered Species of
Wild Fauna and Flora (CITES) treaty.
Evaluate whether this suggestion is justified.",,9
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,VCEES25EQB1,B,Section B,1d,Q1d,3,SubQuestion,"Another method used to measure species abundance is the mark-recapture technique.
Discuss whether using the mark-recapture technique to measure the abundance of
endangered native animals follows ethical guidelines.",,10
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,VCEES25EQB2,B,Section B,2,Q2,14,Question,"The southern pygmy perch (Nannoperca australis) has been successfully reintroduced to
Bendigo Creek, where it was formerly locally extinct. This fish grows 6-8 cm in length and
occupies wetland habitat, using dense reeds and driftwood for protection from predators
and for breeding. These fish play a vital role in the Bendigo Creek ecosystem. They
consume mosquito larvae, providing a natural method of pest control. They also act as
key food source for numerous native freshwater fish and waterbird species.
Local extinction of the Bendigo Creek perch population occurred during the mid-19th
century. This was due to habitat loss and degradation, competition from invasive fish
species, prolonged drought and excessive water extraction for agriculture.
Following the reintroduction of the southern pygmy perch in 2020, populations of this fish
are now thriving in Bendigo Creek.
Due to copyright restrictions,
this material is not supplied.
Source: iNaturalist, <www.inaturalist.org/taxa/209236-Nannoperca-australis>",,11
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,VCEES25EQB2,B,Section B,2a,Q2a,1,SubQuestion,"The conservation status of the southern pygmy perch has recently been upgraded to
'near threatened' by the International Union for Conservation of Nature (IUCN).
State which conservation category the perch would most likely have belonged to
before conservation efforts.",,12
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,VCEES25EQB2,B,Section B,2b,Q2b,2,SubQuestion,Explain why competition from an invasive species is a threat to the perch.,,13
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,VCEES25EQB2,B,Section B,2c,Q2c,4,SubQuestion,"Two management strategies undertaken before the successful reintroduction of the
perch to the area were restoration of habitat and captive breeding.
Describe an action that could have been taken in each strategy. ",,14
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,VCEES25EQB2,B,Section B,2d,Q2d,2,SubQuestion,"Describe how the increasing perch population provides a regulating service for
humans. Make the meaning of the term 'regulating service' clear in your response.",,15
Science,Environmental Science,,,Year 12,Final Exam,Exam Questions,2025,,VCEES25ERB,VCEES25EQB2,B,Section B,2e,Q2e,0,SubQuestion,"Conservationists performed genetic analysis of the perch population in 2022, two
years after it had been reintroduced. They compared the genetic diversity of this
population to that of the original population.",,16
