SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,StreamHeader,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,,Area of Study 1 - Category and experience of youth,,VCESOU1AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Identify and analyse representations of youth in the media,,1,5
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,,Area of Study 1 - Category and experience of youth,,VCESOU1AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Identify and explain factors leading to different experiences of being young,,1,6
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,,Area of Study 1 - Category and experience of youth,,VCESOU1AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Gather and use a variety of relevant source materials to support observation and analysis,,1,7
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,,Area of Study 1 - Category and experience of youth,,VCESOU1AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Evaluate sources and critically reflect on their own and others' approaches to understanding the social world,,1,8
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,,Area of Study 1 - Category and experience of youth,,VCESOU1AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Synthesise evidence to draw conclusions.,,1,9
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,The sociological concept of an institution and the place and role of family as a social institution,,1,1
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"The social construct of family, including how the concept has changed over time",,1,2
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,Contemporary family compositions,,1,3
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,The use of sociological theories and perspectives to explain concepts and behaviours,,1,4
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,Functionalist and feminist views of family,,1,5
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"Comparative perspectives as a methodology in sociology, including the experience of families in Australia compared with families in other societies",,1,6
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"Key developments influencing the experience of contemporary family life such as demographic shifts, as well as cultural, economic, technological and social developments",,1,7
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,Representations of family in the media,,1,8
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,The influence of government policy and government assistance on the experience of family.,,1,9
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Explain and apply sociological concepts,,1,1
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Explain the functionalist and feminist views of family,,1,2
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Explain comparative perspectives as a methodology in sociology and apply it to the analysis of family,,1,3
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Analyse how key developments have influenced the experience of family life,,1,4
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Identify and analyse representations of family in the media,,1,5
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Explain the influence of government policy and government assistance on the experience of family,,1,6
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Gather and use a variety of relevant source materials to support observation and analysis,,1,7
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Evaluate sources and critically reflect on their own and others' approaches to understanding the social world,,1,8
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,,VCESOU1AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Synthesise evidence to draw conclusions.,,1,9
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The sociological concept of deviance:,,1,1
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The relationship between deviance and social norms,,1,2
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Deviance as a relative concept,,1,3
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Emile Durkheim's functionalist theory of deviance and its four roles of deviance:,,1,4
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Affirmation of society's cultural norms and values,,1,5
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Clarification of a society's moral boundaries,,1,6
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The unification of others in society,,1,7
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Promoting social change,,1,8
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Travis Hirschi's social control theory of deviance and the relationship between weak bonds and deviance:,,1,9
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Attachment,,1,10
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Commitment,,1,11
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Involvement,,1,12
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Belief in social values,,1,13
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Howard S. Becker's labelling theory of deviance:,,1,14
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The process of labelling,,1,15
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Responses to labelling,,1,16
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,"The nature of positive deviance: altruism, charisma, innovation, supra conformity and innate characteristics",,1,17
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Stanley Cohen's theory of moral panics:,,1,18
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The creation of folk devils,,1,19
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The role of the media in assisting in the creation of moral panics,,1,20
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The impact of moral panic on individuals and groups considered to be deviant.,,1,21
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Explain and apply sociological concepts,,1,1
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Explain how deviance is a relative concept,,1,2
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KS,Outcome 1,Sociology Students,,Key Skills,"Explain and apply the functionalist, social control and labelling theories of deviance",,1,3
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Outline examples of positive deviance,,1,4
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Analyse the impact of moral panic on individuals and groups considered to be deviant,,1,5
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Gather and use a variety of relevant source materials to support observation and analysis,,1,6
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Evaluate sources and critically reflect on their own and others' approaches to understanding the social world,,1,7
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,,VCESOU2AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Synthesise evidence to draw conclusions.,,1,8
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,The sociological concept of crime:,,1,1
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"The relationship between norms, law and crime",,1,2
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"The various types of crime, such as: crimes against the person, crimes against property, victimless crime, white-collar crime and corporate crime, hate crime and organised crime",,1,3
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"Australian data related to crime rates, including age, gender, country of birth, seriousness of offence and types of crimes committed",,1,4
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"The international nature of some types of crime, such as the illegal drug trade, people trafficking and terrorism",,1,5
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,The various ways that other nations deal with crime,,1,6
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"A range of factors that lead people to commit crimes, including the strain theory of crime",,1,7
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"The sociological concept of punishment, including the rationale and aims of punishment: retribution, deterrence, rehabilitation, societal protection and restoration",,1,8
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"The concept of recidivism, including the effectiveness of restorative justice and prison sentencing on reducing recidivism",,1,9
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"The effectiveness of alternative sentencing models on reducing recidivism, such as the Victorian Drug Court and the Koori Court.",,1,10
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Explain and apply sociological concepts,,1,1
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Discuss the various types of crime,,1,2
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KS,Outcome 2,Sociology Students,,Key Skills,"Analyse Australian data related to crime rates and identify differences according to age, gender, country of birth, seriousness of offence and types of crimes committed",,1,3
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Compare the various ways that other nations deal with crimes,,1,4
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Describe a range of factors that lead people to commit crimes,,1,5
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Evaluate the effectiveness of restorative justice and sentencing on the aims of punishment and on reducing recidivism,,1,6
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Gather and use a variety of relevant source materials to support observation and analysis,,1,7
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Evaluate sources and critically reflect on their own and others' approaches to understanding the social world,,1,8
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,,VCESOU2AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Synthesise evidence to draw conclusions.,,1,9
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The meaning of culture and its major components: non-material culture and material culture,,1,1
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The sociological imagination as conceived by Charles Wright Mills and its connection to the study of cultures,,1,2
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,A range of historical and contemporary representations of Australian Indigenous cultures that could be interpreted as ethnocentric and/or culturally relativistic representations,,1,3
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Public misconceptions about Australian Indigenous cultures concerning:,,1,4
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Past perception that Australia was land that belonged to no-one prior to European arrival,,1,5
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The perception that Australian Indigenous people share one culture,,1,6
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The perception that Australian Indigenous people mainly live in arid areas of Australia,,1,7
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The historical suppression of Australian Indigenous cultures through government policies and Indigenous responses to this suppression,,1,8
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The process of reconciliation through symbolic and practical reconciliation,,1,9
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,One issue related to changing awareness of Australian Indigenous cultures:,,1,10
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The nature of the issue,,1,11
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The historical and political context of this issue,,1,12
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,The relationship between this issue and awareness and public views of Australian Indigenous cultures,,1,13
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KK,Outcome 1,Sociology Students,,Key Knowledge,Significant indigenous and non-indigenous people (individuals and/or groups) involved and their response(s) to the issue,,1,14
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Explain and apply sociological concepts,,1,1
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Explain the process of engaging the sociological imagination to study culture,,1,2
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Analyse representations,,1,3
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Explain public misconceptions about Australian Indigenous cultures,,1,4
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Analyse the impact of one example of historical suppression on Australian Indigenous cultures,,1,5
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Analyse the process of reconciliation,,1,6
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Evaluate how the issue supports and/or limits the public awareness and views of Australian Indigenous cultures,,1,7
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Gather and use a variety of relevant source materials to support observation and analysis,,1,8
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Evaluate sources and critically reflect on their own and others' approaches to understanding the social world,,1,9
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,,VCESOU3AS1O1KS,Outcome 1,Sociology Students,,Key Skills,Synthesise evidence to draw conclusions.,,1,10
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,The nature and meaning of the sociological concepts of race and ethnicity,,1,1
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,The process of othering,,1,2
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"The nature of the theory of cultural hybridity, as informed by Stuart Hall, and its connection to experiences of ethnicity",,1,3
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,Australia's current ethnic diversity compared with other countries,,1,4
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,The historical context and contemporary concept of multiculturalism,,1,5
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,Factors that may prevent or enable a sense of belonging and inclusion in Australia's multicultural society:,,1,6
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,Responses to cultural practices,,1,7
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,Media representations,,1,8
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,Political factors,,1,9
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"The purpose of an ethical methodology with reference to voluntary participation, informed consent, privacy and the confidentiality of data",,1,10
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,The experience of a specific ethnic group in Australia's multicultural society:,,1,11
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,How the ethnic group identifies itself,,1,12
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,An overview of the non-material and material culture distinctive to the group,,1,13
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,"The impact of practising certain customs and traditions, the media and political factors on the ethnic group's sense of belonging and inclusion",,1,14
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KK,Outcome 2,Sociology Students,,Key Knowledge,How an ethical methodology was or could be applied in the study of this ethnic group.,,1,15
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Explain and apply sociological concepts,,1,1
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,,VCESOU3AS2O2KS,Outcome 2,Sociology Students,,Key Skills,Explain the theory of cultural hybridity,,1,2
