SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T07,Descriptor,,Transformations,Students consider how long-term trends in Australian history continue to resonate and be contested in contemporary Australian society.,,7
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T07,Elaboration,,Transformations,,"They explore how perspectives towards the environment, debates about race, immigration, citizenship, civil rights and land rights, and questions about Australia’s participation in war and conflict, have changed or remained the same.",8
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T07,Elaboration,,Transformations,,"They analyse a variety of diverse and competing perspectives, experiences and conditions of everyday life and consider how Australians were affected by, advocated for and challenged and/or resisted changes.",9
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T07,Elaboration,,Transformations,,"Students evaluate the contested debates and historical interpretations about the extent of continuity and change, and the impact and depth of change, in Australian society in the 20th and early 21st centuries.",10
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T08,Descriptor,,Transformations,The historical investigation selected for Area of Study 2 in Unit 3 and in Unit 4 must be the same historical investigation that was chosen for Area of Study 1 in Unit 3 and Unit 4.,,11
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T09,Descriptor,,Transformations,The key knowledge for this area of study in Units 3 and 4 comes from the following timeframes:,,12
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T10,Descriptor,,Transformations,From custodianship to the Anthropocene (1950–2010),,13
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T11,Descriptor,,Transformations,Creating a nation (1945–2008),,14
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T12,Descriptor,,Transformations,Power and resistance (1957–1998),,15
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T13,Descriptor,,Transformations,War and upheaval (1950–1992).,,16
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T14,Descriptor,,Transformations,"On completion of this unit the student should be able to analyse the changes in Australian society, and evaluate the extent to which continuity and change occurred.",,17
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T15,Descriptor,,Transformations,"To achieve this outcome the student will draw on key knowledge and key skills outlined in Area 
of Study 2.",,18
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T16,Descriptor,,Transformations,Students investigate the way in which Australian’s perspectives of the environment changed and/or remained the same after 1950.,,19
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T16,Elaboration,,Transformations,,They consider the changing nature and economic importance of rural and resource industries during this time.,20
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T16,Elaboration,,Transformations,,They explore the perspectives of conservation movements and political parties which emerged to raise awareness and/or contest land use and environmental issues.,21
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T16,Elaboration,,Transformations,,"Students analyse the role and voice of Indigenous peoples both in Australia and in other nations in the debates about environmental protection, and examine how movements challenged the extent to which human actions and responses to environmental issues changed.",22
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T17,Descriptor,,Transformations,The examination will be set by a panel appointed by the VCAA.,,23
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T17,Elaboration,,Transformations,,All the key knowledge and key skills that underpin the outcomes in Units 3 and 4 are examinable.,24
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T18,Descriptor,,Transformations,Duration: 2 hours.,,25
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T19,Descriptor,,Transformations,"Date: end-of-year, on a date to be published annually by the VCAA.",,26
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T20,Descriptor,,Transformations,VCAA examination rules will apply.,,27
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T20,Elaboration,,Transformations,,"Details of these rules are published annually in the 
VCE Administrative Handbook.",28
Humanities,Australian History,Year 12,Units 3 and 4,VCEHAUU34AS2,,Area of Study 2 - Transformations,VCEHAUU34AS2T21,Descriptor,,Transformations,The examination will be marked by assessors appointed by the VCAA.,,29
