SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,VCEHAU3AS1LAS02,Descriptor,,Living in an ancient society,"The social, political and economic features of society are interrelated and change over time.",,6
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,VCEHAU3AS1LAS02,Elaboration,,Living in an ancient society,,"Students consider the causes and consequences of these changes both from within the society and from external catalysts such as trade, warfare and the exchange of ideas.",7
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,VCEHAU3AS1LAS02,Elaboration,,Living in an ancient society,,Such inquiry involves the use of written sources and the material record.,8
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,VCEHAU3AS1LAS03,Descriptor,,Living in an ancient society,"On completion of this unit the student should be able to analyse the features of an ancient society and evaluate how these features developed, interacted and changed.",,9
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS1,,Area of Study 1 - Living in an ancient society,VCEHAU3AS1LAS04,Descriptor,,Living in an ancient society,"To achieve this outcome the student will draw on key knowledge and key skills outlined in Area 
of Study 1.",,10
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",VCEHAU3AS2PPSC01,Descriptor,,"People in power, societies in crisis","In this area of study students focus on crisis in ancient Egypt, Greece or Rome with particular reference to four significant individuals and their role in shaping events.",,1
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",VCEHAU3AS2PPSC01,Elaboration,,"People in power, societies in crisis",,"Crises take the form of internal political struggles, civil war and conflict between states.",2
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",VCEHAU3AS2PPSC01,Elaboration,,"People in power, societies in crisis",,"To understand these turning points, students analyse the causes and consequences of the crisis.",3
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",VCEHAU3AS2PPSC01,Elaboration,,"People in power, societies in crisis",,"They explore how key individuals influenced events, including, in some cases, making decisions that shaped their societies.",4
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",VCEHAU3AS2PPSC01,Elaboration,,"People in power, societies in crisis",,"Conversely, students investigate ways that the power of individuals might have been limited.",5
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",VCEHAU3AS2PPSC01,Elaboration,,"People in power, societies in crisis",,"To comprehend these individuals, students explore how their beliefs, values and attitudes informed their actions.",6
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",VCEHAU3AS2PPSC01,Elaboration,,"People in power, societies in crisis",,Investigation of these individuals develops students’ understanding of human agency.,7
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",VCEHAU3AS2PPSC02,Descriptor,,"People in power, societies in crisis",The ancient society selected for Area of Study 2 in Unit 3 and in Unit 4 must be the same ancient society that was chosen for Area of Study 1 in Unit 3 and Unit 4.,,8
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",VCEHAU3AS2PPSC03,Descriptor,,"People in power, societies in crisis",The key knowledge for this area of study in Units 3 and 4 comes from the following timeframes:,,9
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",VCEHAU3AS2PPSC04,Descriptor,,"People in power, societies in crisis","On completion of this unit the student should be able to evaluate the significance of a crisis in 
an ancient society and evaluate the role, motives and influence of key individuals involved in the crisis.",,10
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",VCEHAU3AS2PPSC05,Descriptor,,"People in power, societies in crisis","To achieve this outcome the student will draw on key knowledge and key skills outlined in Area 
of Study 2.",,11
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",VCEHAU3AS2PPSC06,Descriptor,,"People in power, societies in crisis",The examination will be set by a panel appointed by the VCAA.,,12
Humanities,Ancient History,Year 12,Unit 3,VCEHAU3AS2,,"Area of Study 2 - People in power, societies in crisis",VCEHAU3AS2PPSC06,Elaboration,,"People in power, societies in crisis",,All the key knowledge and key skills that underpin the outcomes in Units 3 and 4 are examinable.,13
