SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS1,,Area of Study 1 - Causes of revolution,VCEHRU3AS1CR03,Elaboration,,Causes of revolution,,These ideologies were utilised by individuals and popular movements to justify revolutionary action and change.,6
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS1,,Area of Study 1 - Causes of revolution,VCEHRU3AS1CR03,Elaboration,,Causes of revolution,,"In the American Revolution and French Revolution, students analyse the degree to which the influence of Enlightenment ideas were instrumental in promoting change in the American colonies and in French society.",7
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS1,,Area of Study 1 - Causes of revolution,VCEHRU3AS1CR03,Elaboration,,Causes of revolution,,"In Russia, they consider to what extent Marxist ideas challenged Tsarist Autocracy.",8
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS1,,Area of Study 1 - Causes of revolution,VCEHRU3AS1CR04,Descriptor,,Causes of revolution,Revolutions can be caused by the motivations and the intended and unintended actions of individuals who have shaped and influenced the course of revolution.,,9
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS1,,Area of Study 1 - Causes of revolution,VCEHRU3AS1CR04,Elaboration,,Causes of revolution,,"Individuals including 
Louis XVI and Emmanuel Joseph Sieyès in France, and Tsar Nicholas II and Vladimir Lenin in Russia had a significant impact on the course of revolution.",10
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS1,,Area of Study 1 - Causes of revolution,VCEHRU3AS1CR04,Elaboration,,Causes of revolution,,Popular movements such as the Sons and Daughters of Liberty in America and the Red Army in China showed that collective action could be transformed into revolutionary forces that could contribute to or hinder revolution as they sought to destroy the old order and/or established order.,11
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS1,,Area of Study 1 - Causes of revolution,VCEHRU3AS1CR05,Descriptor,,Causes of revolution,"Students evaluate historical sources about the causes of revolution and explain why differing emphases are placed on the role of events, ideas, individuals and popular movements.",,12
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS1,,Area of Study 1 - Causes of revolution,VCEHRU3AS1CR06,Descriptor,,Causes of revolution,The key knowledge for this area of study in Units 3 and 4 comes from the following timeframes:,,13
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS1,,Area of Study 1 - Causes of revolution,VCEHRU3AS1CR07,Descriptor,,Causes of revolution,"On completion of this unit the student should be able to analyse the causes of revolution, and evaluate the contribution of significant events, ideas, individuals and popular movements.",,14
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS1,,Area of Study 1 - Causes of revolution,VCEHRU3AS1CR08,Descriptor,,Causes of revolution,"To achieve this outcome the student will draw on key knowledge and key skills outlined in Area 
of Study 1.",,15
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR01,Descriptor,,Consequences of revolution,In this area of study students focus on the consequences of the revolution and evaluate the extent to which the consequences of the revolution maintained continuity and/or brought about change to society.,,1
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR01,Elaboration,,Consequences of revolution,,The success of the revolution was not guaranteed or inevitable.,2
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR01,Elaboration,,Consequences of revolution,,Students analyse the significant challenges that confronted the new regime after the initial outbreak of revolution.,3
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR01,Elaboration,,Consequences of revolution,,"They evaluate the success and outcomes of the new regime’s responses to these challenges, and the extent to which the revolution resulted in dramatic and wide-reaching political, social, cultural and economic change, progress or decline.",4
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR02,Descriptor,,Consequences of revolution,"As new political regimes attempted to consolidate power, post-revolutionary regimes were often challenged by those who opposed change.",,5
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR02,Elaboration,,Consequences of revolution,,"They may have unleashed civil war and counter-revolutions, making the survival and consolidation of the revolution the principle concern of the revolutionary state.",6
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR02,Elaboration,,Consequences of revolution,,Challenges such as the creation of a new political system in America and the Civil War in Russia had profound consequences for the revolutionaries trying to establish a new order.,7
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR02,Elaboration,,Consequences of revolution,,Revolutionary ideologies were sometimes modified and compromised as the leaders became more authoritarian and responded to opposition with violence.,8
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR02,Elaboration,,Consequences of revolution,,"In some cases there were policies of terror and repression, and the initiation of policies of social control as a strategy to maintain power.",9
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR02,Elaboration,,Consequences of revolution,,This was seen in The Terror in France and in China with the Great Proletarian Cultural Revolution.,10
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR03,Descriptor,,Consequences of revolution,Individuals such as George Washington in America had the task of leading the Continental Army to victory.,,11
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR03,Elaboration,,Consequences of revolution,,Vladimir Lenin and Leon Trotsky in Russia attempted to create significant changes to the system of government and the fabric of society.,12
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR03,Elaboration,,Consequences of revolution,,"These revolutionary leaders could not predict some of the consequences of their social, political, economic and cultural actions.",13
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR03,Elaboration,,Consequences of revolution,,"This often resulted in opposition, unforeseen reactions and unintended consequences.",14
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR04,Descriptor,,Consequences of revolution,"In analysing the past, students examine the historical perspectives of those who lived in the post-revolutionary society and their experiences of everyday conditions of life that were affected by the revolution, such as the peasants and workers in Russia and the Red Guards in China.",,15
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR05,Descriptor,,Consequences of revolution,"Students evaluate historical sources about the success and outcomes of the revolution, the new regime’s consolidation of power, the degree to which they achieved and/or compromised their revolutionary ideology, and the extent of continuity and change in the society.",,16
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR06,Descriptor,,Consequences of revolution,The revolution selected for Area of Study 2 in Unit 3 and Unit 4 must be the same revolution that was chosen for Area of Study 1 in Unit 3 and Unit 4.,,17
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR06,Elaboration,,Consequences of revolution,,The key knowledge for this area of study in Units 3 and 4 comes from the following timeframes:,18
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR07,Descriptor,,Consequences of revolution,On completion of this unit the student should be able to analyse the consequences of revolution and evaluate the extent of continuity and change in the post-revolutionary society.,,19
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR08,Descriptor,,Consequences of revolution,"To achieve this outcome the student will draw on key knowledge and key skills outlined in Area 
of Study 2.",,20
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR09,Descriptor,,Consequences of revolution,The examination will be set by a panel appointed by the VCAA.,,21
Humanities,Revolutions,Year 12,Unit 3,VCEHRU3AS2,,Area of Study 2 - Consequences of revolution,VCEHRU3AS2CR09,Elaboration,,Consequences of revolution,,All the key knowledge and key skills that underpin the outcomes in Units 3 and 4 are examinable.,22
