SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,VCEHIU1AS2SCC02,Descriptor,,Social and cultural change,The period between the wars was characterised by significant social and cultural change.,,3
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,VCEHIU1AS2SCC02,Elaboration,,Social and cultural change,,"While the 1920s, a time in Western society known as the Roaring Twenties, was largely marked by optimism and material prosperity in the West and Japan, by contrast the thirties was a period of severe economic hardship for many, dominated by the impact of the Great Depression.",4
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,VCEHIU1AS2SCC03,Descriptor,,Social and cultural change,"At the end of World War One, new governments in Italy, Germany and Japan led to the emergence of societies driven by new ideologies and, in some countries, the oppression and persecution of certain groups, most especially the Jewish community in Nazi Germany.",,5
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,VCEHIU1AS2SCC03,Elaboration,,Social and cultural change,,"In the USSR, the establishment of a communist regime in 1917 was initially greeted with support by a large proportion of the people, but under Stalin millions of people were forced to work in state-owned factories and farms and dissenters were sent to labour camps.",6
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,VCEHIU1AS2SCC04,Descriptor,,Social and cultural change,"In the USA, during the decades between the wars, controls such as prohibition and race segregation affected the lives of many people, as did the presence of groups such as the Ku Klux Klan.",,7
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,VCEHIU1AS2SCC04,Elaboration,,Social and cultural change,,"While the 1920s was characterised by material progress, new technologies, increased personal freedoms and unprecedented economic growth, the Great Depression brought hardship to many nations.",8
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,VCEHIU1AS2SCC05,Descriptor,,Social and cultural change,The creative arts both reflected and challenged social and political life and change in this period.,,9
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,VCEHIU1AS2SCC05,Elaboration,,Social and cultural change,,Mass entertainment and information by means of radio and film became widespread.,10
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,VCEHIU1AS2SCC06,Descriptor,,Social and cultural change,"In this area of study students may focus on one or more of the following contexts: Australia, China, France, Germany, Italy, Japan, Russia/USSR, the Ottoman Empire/Turkey, the British Empire/United Kingdom and/or the USA.",,11
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,VCEHIU1AS2SCC07,Descriptor,,Social and cultural change,"On completion of this unit the student should be able to explain patterns of social and cultural change in everyday life in the first half of the twentieth century, and analyse the conditions which influenced these changes.",,12
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,VCEHIU1AS2SCC08,Descriptor,,Social and cultural change,"To achieve this outcome the student will draw on key knowledge and key skills outlined in Area 
of Study 2.",,13
Humanities,History,Year 11,Unit 2,VCEHIU2AS12,,,,UnitHeader,,Unit 2: The changing world order,,,0
Humanities,History,Year 11,Unit 2,VCEHIU2AS12,,,,Paragraph,,Unit 2: The changing world order,"In this unit students investigate the nature and impact of the Cold War and challenges and changes to social, political and economic structures and systems of power in the second half of the twentieth century and the first decade of the twenty-first century.",,1
Humanities,History,Year 11,Unit 2,VCEHIU2AS12,,,,Paragraph,,Unit 2: The changing world order,"The establishment of the United Nations (UN) in 1945 was intended to take an internationalist approach to avoiding warfare, resolving political tensions and addressing threats to human life and safety. The Universal Declaration of Human Rights adopted in 1948 was the first global expression of human rights. However, despite internationalist moves, the second half of the twentieth century was dominated by the Cold War, competing ideologies of democracy and communism and proxy wars. By 1989 the USSR began to collapse. Beginning with Poland, Eastern European communist dictatorships fell one by one. The fall of the Berlin Wall was a significant turning point in modern history.",,2
Humanities,History,Year 11,Unit 2,VCEHIU2AS12,,,,Paragraph,,Unit 2: The changing world order,"The period also saw continuities in and challenges and changes to the established social, political and economic order in many countries. The continuation of moves towards decolonisation led to independence movements in former colonies in Africa, the Middle East, Asia and the Pacific. New countries were created and independence was achieved through both military and diplomatic means. Ethnic and sectarian conflicts also continued and terrorism became increasingly global.",,3
Humanities,History,Year 11,Unit 2,VCEHIU2AS12,,,,Paragraph,,Unit 2: The changing world order,"The second half of the twentieth century also saw the rise of social movements that challenged existing values and traditions, such as the civil rights movement, feminism and environmental movements, as well as new political partnerships, such as the UN, European Union, APEC, OPEC, ASEAN and the British Commonwealth of Nations.",,4
Humanities,History,Year 11,Unit 2,VCEHIU2AS12,,,,Paragraph,,Unit 2: The changing world order,"The beginning of the twenty-first century heralded both a changing world order and further advancements in technology and social mobility on a global scale. However, terrorism remained a major threat, influencing politics, social dynamics and the migration of people across the world. The attack on the World Trade Centre on 11 September, 2001 was a significant turning point for what became known as the war on global terror and shaped the first decade of the twenty-first century, including the wars in Afghanistan and Iraq. The Global Financial Crisis challenged and contributed to some change in the social, political and economic features and structures; however, many continuities remained. Technology also played a key role in shaping social and political change in different contexts. The internet significantly changed everyday life and revolutionised communication and the sharing of information and ideas, some of which challenged authority, most notably the Arab Spring.",,5
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,"Area of Study 1 - Causes, course and consequences of the Cold War",VCEHIU2AS1CCCCW01,Descriptor,,"Causes, course and consequences of the Cold War","In this area of study students focus on the causes and consequences of the Cold War; the competing ideologies that underpinned events, the consequences on people, groups and nations, and the causes of the end of the Cold War and the collapse of the USSR.",,1
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,"Area of Study 1 - Causes, course and consequences of the Cold War",VCEHIU2AS1CCCCW02,Descriptor,,"Causes, course and consequences of the Cold War",Students investigate the causes of the Cold War in the decades that followed World War Two.,,2
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,"Area of Study 1 - Causes, course and consequences of the Cold War",VCEHIU2AS1CCCCW02,Elaboration,,"Causes, course and consequences of the Cold War",,"They analyse the significant contribution of events, ideologies and individuals, and the consequences for nations and people in the period 1945–1991.",3
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,"Area of Study 1 - Causes, course and consequences of the Cold War",VCEHIU2AS1CCCCW02,Elaboration,,"Causes, course and consequences of the Cold War",,"While the USA and the USSR never engaged in direct armed conflict, they opposed each other in a range of international conflicts and proxy wars such as those in Berlin, Korea, Angola, Cuba and Vietnam.",4
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,"Area of Study 1 - Causes, course and consequences of the Cold War",VCEHIU2AS1CCCCW02,Elaboration,,"Causes, course and consequences of the Cold War",,"They both tried to exert their influence through aid and propaganda in Africa, Asia and the Americas and engaged in an arms race and a space race, with competition also extending to sport and the arts.",5
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,"Area of Study 1 - Causes, course and consequences of the Cold War",VCEHIU2AS1CCCCW03,Descriptor,,"Causes, course and consequences of the Cold War","Students consider the reasons for the end of this long-running period of ideological conflict and the collapse of the USSR in 1991, as well as exploring the legacy of communism and/or socialism in the post-Soviet era and the emergence of democracy in new nations.",,6
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,"Area of Study 1 - Causes, course and consequences of the Cold War",VCEHIU2AS1CCCCW04,Descriptor,,"Causes, course and consequences of the Cold War",On completion of this unit the student should be able to explain the causes of the Cold War and analyse its consequences on nations and people.,,7
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,"Area of Study 1 - Causes, course and consequences of the Cold War",VCEHIU2AS1CCCCW05,Descriptor,,"Causes, course and consequences of the Cold War","To achieve this outcome the student will draw on key knowledge and key skills outlined in Area 
of Study 1.",,8
Humanities,History,Year 11,Unit 2,VCEHIU2AS2,,Area of Study 2 - Challenge and change,VCEHIU2AS2CC01,Descriptor,,Challenge and change,"In this area of study students focus on the ways in which traditional ideas, values and political systems were challenged and changed by individuals and groups in a range of contexts during the second half of the twentieth century and first decade of the twenty-first century.",,1
