SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,StreamHeader,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS1,,Area of Study 1 - The rise of empires,,VCEHIU12AS1O1KS,Outcome 1,History Students,,Key Skills,Ask and use a range of historical questions to explore the features of an empire,,1,1
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Ideology and conflict,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Ask and use a range of historical questions to explore political and economic change prior to World War Two,,1,1
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Discovering civilisation,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Ask and use a range of historical questions to explore the features and development of a civilisation,,1,1
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS1,,Area of Study 1 - The rise of empires,,VCEHIU12AS1O1KS,Outcome 1,History Students,,Key Skills,Analyse sources for use as evidence,,1,2
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Ideology and conflict,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Analyse sources for use as evidence,,1,2
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Discovering civilisation,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Analyse sources for use as evidence,,1,2
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS1,,Area of Study 1 - The rise of empires,,VCEHIU12AS1O1KS,Outcome 1,History Students,,Key Skills,Identify the perspectives of people in an empire and how they changed over time,,1,3
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Ideology and conflict,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Identify the perspectives of people and how perspectives changed over time,,1,3
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Discovering civilisation,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Identify the perspectives of people in Ancient Mesopotamia and how perspectives changed over time,,1,3
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS1,,Area of Study 1 - The rise of empires,,VCEHIU12AS1O1KS,Outcome 1,History Students,,Key Skills,Identify different historical interpretations about the features of an empire and reasons for its rise and expansion,,1,4
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Ideology and conflict,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Identify different historical interpretations about political and economic change,,1,4
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Discovering civilisation,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Identify historical interpretations about the features and the development of civilisation,,1,4
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS1,,Area of Study 1 - The rise of empires,,VCEHIU12AS1O1KS,Outcome 1,History Students,,Key Skills,Analyse the causes and consequences of the rise and expansion of an empire,,1,5
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Ideology and conflict,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Analyse the consequences of World War One and the causes of World War Two,,1,5
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Discovering civilisation,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Analyse the causes and consequences of the development of civilisation in Ancient Mesopotamia,,1,5
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS1,,Area of Study 1 - The rise of empires,,VCEHIU12AS1O1KS,Outcome 1,History Students,,Key Skills,Explain how the features of an empire changed and/or stayed the same,,1,6
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Ideology and conflict,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Explain how political and economic conditions changed and/or stayed the same,,1,6
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Discovering civilisation,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Explain how the features of Ancient Mesopotamia changed and/or stayed the same,,1,6
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS1,,Area of Study 1 - The rise of empires,,VCEHIU12AS1O1KS,Outcome 1,History Students,,Key Skills,"Evaluate the significance of events, ideas, individuals and movements",,1,7
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Ideology and conflict,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,"Evaluate the historical significance of events, ideas, individuals and movements",,1,7
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Discovering civilisation,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Evaluate the historical significance of Ancient Mesopotamia,,1,7
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS1,,Area of Study 1 - The rise of empires,,VCEHIU12AS1O1KS,Outcome 1,History Students,,Key Skills,Construct arguments about the rise and expansion of an empire using sources as evidence.,,1,8
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Ideology and conflict,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Construct arguments about political and economic change using sources as evidence.,,1,8
Humanities,History,Year 11,Unit 1,VCEHIU1AS1,,Area of Study 1 - Discovering civilisation,,VCEHIU1AS1O1KS,Outcome 1,History Students,,Key Skills,Construct arguments about Ancient Mesopotamia using sources as evidence.,,1,8
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The challenges of consolidating and expanding the power of the empire, such as indigenous encounters, revolts, frontier conflict and resistance, external invasion, rivalries with other empires, logistics in maintaining food supplies, diseases and plagues, environmental disasters, and internal rivalries",,1,1
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The significant changes in how society was organised and the ways this influenced how people lived their lives, such as working conditions, workers' rights, the positions and roles of men, women and children, law and order, social control and personal freedoms and/or the influence of other social, political, economic, cultural, religious and technological changes",,1,1
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The rise of the First Babylonian Dynasty, such as the expansion of and change in the empire under Hammurabi and the development of Babylon as a centre of power, how the expression of power changed, and the decline of its rule, culminating in the sacking of Babylon (1595 BCE)",,1,1
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The political, legal, social and economic structures and management of new territories, such as colonies, governance, trading hubs, settlements, military and frontier outposts, systems of law and order, and methods of suppressing dissent",,1,2
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"Continuity and change to the social life and experiences of people, such as race, gender, sexuality, ethnicity, class, political and religious affiliation",,1,2
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The social, political and cultural features of Assyria, such as the correspondence between Shamshi-Adad and his sons, the Hammurabi's law codes, and the sacking of Babylon (1595 BCE) by the Hittites",,1,2
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The competing motivations of individuals and groups in establishing and exploiting colonies, such as political leaders, explorers, missionaries and religious groups, traders and merchants",,1,3
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The methods and consequences of inclusion and/or exclusion of certain groups from participating in the society, such as the Nuremburg laws in Germany and the Holocaust, the Great Purge in Stalinist Russia, the Immigration Restriction Act in Australia, the emergence of universal suffrage, racial segregation in the USA, and the Peace Preservation Law in Japan",,1,3
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The relationship between the archaeological site of Mari and its social, political, economic and cultural context, including the cuneiform tablets discovered there",,1,3
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The economic exchanges between the empire and its new territories and colonies, such as new resources and goods, systems of trade, markets, mercantilism, corruption, slave trade, plantations and systems of agriculture, industrial change, foods and medicines",,1,4
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The ways in which particular forms of cultural expression such as art, literature, architecture, film and music both influenced and reflected social, economic and political change",,1,4
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The rise of the Assyrian Empire, such as political changes during the reigns of Assurnasirpal II and Tiglath-pileser III",,1,4
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KK,Outcome 2,History Students,,Key Knowledge,"Differing perspectives and experiences of people in the empire, such the ruling elites, colonisers, religious authorities, urban and rural people, indigenous peoples, slaves, slave owners, women and men, families, military personnel, traders and merchants",,1,5
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The reasons for government, group and individual attempts to control, influence or resist cultural expression and use propaganda to challenge, influence and/or change political and social agendas",,1,5
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The reigns of the Assyrian kings, such as the conquest of Judah, building at Nineveh and its role as the centre of Assyrian power and how the expression of power changed",,1,5
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KK,Outcome 2,History Students,,Key Knowledge,The rise of colonial identities and cultures and their contribution to imperial identity,,1,6
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The perspectives and experiences of those affected by social and cultural change, such as the Jewish community, Sinti and Roma people, indigenous peoples, the Modern Girls of Japan's Taisho Period and African Americans",,1,6
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The significant features of the city of Nineveh and the role these features had on everyday life, such as geographical location, architectural features, palaces of Assurnasirpal, rebuilding and architectural expansion under Sennacherib, temples of Nabu and Ishtar, irrigation and aqueducts, the Royal Library of Ashurbanipal, gardens, gates and walls, and the findings from the excavations of these archaeological site",,1,6
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The intended and unintended consequences of interactions between colonisers, subjects and Indigenous peoples, such as invasion and conflict, violence and resistance, disease, cultural differences, methods of imperial control, indigenous cultural practices, social hierarchies, resistance by subject and/or indigenous peoples and the consequences of such resistance",,1,7
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The significance of individuals and/or movements that contributed to social and/or political change through cultural expression, such as artists, film makers, photographers, writers and modernist movements (Expressionism, Cubism, Futurism, the Bauhaus movement, Surrealism and Art Deco).",,1,7
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The causes and consequences of the demise of Assyria, such as civil wars between rival claimants for the throne, attacks by former vassals, and the debates over the sacking and destruction of Nineveh",,1,7
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The consequences of colonisation on the environment and society, such as threat to native plants and animals, land degradation, persecuted minorities, the lack of sustainability of traditional ways of life of indigenous peoples and/or of other subject peoples of the empire",,1,8
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KK,Outcome 2,History Students,,Key Knowledge,"Changes and developments in education, palace architecture, astronomy, the measurement of time and medicine.",,1,8
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The extent to which the power and authority of the empire changed or remained the same, such as the social, political and economic features, conditions and influences",,1,9
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KK,Outcome 2,History Students,,Key Knowledge,"The social, political, economic and cultural legacies and heritages of the empire, such as geopolitical spheres of influence, language, artistic influences, foods, travel and tourism, systems of government, cultural exchange, horticulture, fashion and medicine.",,1,10
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KS,Outcome 2,History Students,,Key Skills,Ask and use a range of historical questions to explore challenges and changes to an empire,,1,1
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Ask and use a range of historical questions to explore how everyday life changed prior to World War Two,,1,1
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Ask and use a range of historical questions to explore change in Ancient Mesopotamia,,1,1
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KS,Outcome 2,History Students,,Key Skills,Analyse sources for use as evidence,,1,2
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Analyse sources for use as evidence,,1,2
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Analyse sources for use as evidence,,1,2
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KS,Outcome 2,History Students,,Key Skills,Identify the perspectives of people in the empire and how perspectives changed over time,,1,3
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Identify the perspectives of people and how perspectives changed over time,,1,3
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Identify the perspectives of people in Ancient Mesopotamia and how perspectives changed over time,,1,3
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KS,Outcome 2,History Students,,Key Skills,Identify different historical interpretations about the changes and challenges to an empire,,1,4
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Identify different historical interpretations about continuities in and changes to everyday life,,1,4
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Identify historical interpretations about the social and political change in Ancient Mesopotamia,,1,4
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KS,Outcome 2,History Students,,Key Skills,Explain the consequences of challenges and changes to an empire,,1,5
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Analyse the causes and consequences of changes to everyday life,,1,5
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Analyse the causes and consequences of social and political changes in Ancient Mesopotamia,,1,5
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KS,Outcome 2,History Students,,Key Skills,Explain how an empire changed and/or stayed the same,,1,6
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Explain how social and cultural conditions changed and/or stayed the same,,1,6
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Explain how the features of Ancient Mesopotamia changed and/or stayed the same,,1,6
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KS,Outcome 2,History Students,,Key Skills,"Evaluate the significance of events, ideas, individuals and movements",,1,7
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,"Evaluate the significance of events, ideas, individuals and movements that influenced and resisted change",,1,7
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Evaluate the historical significance of Ancient Mesopotamia,,1,7
Humanities,History,Year 11,Units 1 and 2,VCEHIU12AS2,,"Area of Study 2 - Encounters, challenge and change",,VCEHIU12AS2O2KS,Outcome 2,History Students,,Key Skills,Construct arguments about the challenges and changes of an empire using sources as evidence.,,1,8
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Social and cultural change,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Construct arguments about social and cultural continuity and change using sources as evidence.,,1,8
Humanities,History,Year 11,Unit 1,VCEHIU1AS2,,Area of Study 2 - Ancient empires,,VCEHIU1AS2O2KS,Outcome 2,History Students,,Key Skills,Construct arguments about Ancient Mesopotamia using sources as evidence.,,1,8
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,"Area of Study 1 - Causes, course and consequences of the Cold War",,VCEHIU2AS1O1KK,Outcome 1,History Students,,Key Knowledge,"The causes of the Cold War, such as ideological differences, Yalta and Potsdam Conferences, disagreements over post-war Germany, crisis over Korea, the Nuclear Arms Race, and Superpower foreign policy",,1,1
