SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,StreamHeader,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU1AS2O2KS,Outcome 2,Drama Students,,Key Skills,"Apply symbol and transformation of character, time and place",,1,7
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU1AS2O2KS,Outcome 2,Drama Students,,Key Skills,Create an actor-audience relationship that is relevant to the selected performance styles and the selected audience,,1,8
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU1AS2O2KS,Outcome 2,Drama Students,,Key Skills,Effectively incorporate and manipulate production areas.,,1,9
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS3,,Area of Study 3 - Analysing a devised performance,,VCEDRU1AS3O3KK,Outcome 3,Drama Students,,Key Knowledge,Key knowledge for Outcomes 1 and 2,,1,1
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS3,,Area of Study 3 - Analysing a devised performance,,VCEDRU1AS3O3KK,Outcome 3,Drama Students,,Key Knowledge,"Drama terminology that can be applied to describe, reflect on and analyse devised performances.",,1,2
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS3,,Area of Study 3 - Analysing a devised performance,,VCEDRU1AS3O3KS,Outcome 3,Drama Students,,Key Skills,"Describe the application and manipulation of expressive and performance skills to develop and present characters, stories and ideas",,1,1
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS3,,Area of Study 3 - Analysing a devised performance,,VCEDRU1AS3O3KS,Outcome 3,Drama Students,,Key Skills,Describe the dramatic potential of stimulus material,,1,2
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS3,,Area of Study 3 - Analysing a devised performance,,VCEDRU1AS3O3KS,Outcome 3,Drama Students,,Key Skills,Analyse the development of characters,,1,3
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS3,,Area of Study 3 - Analysing a devised performance,,VCEDRU1AS3O3KS,Outcome 3,Drama Students,,Key Skills,Reflect on the use of play-making techniques,,1,4
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS3,,Area of Study 3 - Analysing a devised performance,,VCEDRU1AS3O3KS,Outcome 3,Drama Students,,Key Skills,"Describe and analyse the use of dramatic elements, performance styles, conventions and production areas in the presentation of devised performances",,1,5
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS3,,Area of Study 3 - Analysing a devised performance,,VCEDRU1AS3O3KS,Outcome 3,Drama Students,,Key Skills,"Analyse the application of symbol and transformation of character, time and place",,1,6
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS3,,Area of Study 3 - Analysing a devised performance,,VCEDRU1AS3O3KS,Outcome 3,Drama Students,,Key Skills,Analyse the actor-audience relationship in a performance,,1,7
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS3,,Area of Study 3 - Analysing a devised performance,,VCEDRU1AS3O3KS,Outcome 3,Drama Students,,Key Skills,"Apply relevant drama terminology to describe, reflect on and analyse a devised performance.",,1,8
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,,VCEDRU1AS4O4KK,Outcome 4,Drama Students,,Key Knowledge,Ways in which characterisation can be achieved through the manipulation of expressive and performance skills,,1,1
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,,VCEDRU1AS4O4KK,Outcome 4,Drama Students,,Key Knowledge,"Ways in which dramatic elements, conventions and production areas can be manipulated to create meaning in a performance",,1,2
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,,VCEDRU1AS4O4KK,Outcome 4,Drama Students,,Key Knowledge,"Performance styles and how they are defined by acting, conventions and production areas",,1,3
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,,VCEDRU1AS4O4KK,Outcome 4,Drama Students,,Key Knowledge,"Ways in which the actor-audience relationship can be created, maintained and/or manipulated",,1,4
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,,VCEDRU1AS4O4KK,Outcome 4,Drama Students,,Key Knowledge,Drama terminology that can be applied to analyse and evaluate performance.,,1,5
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,,VCEDRU1AS4O4KS,Outcome 4,Drama Students,,Key Skills,Evaluate the expressive and performance skills used to communicate character to an audience,,1,1
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,,VCEDRU1AS4O4KS,Outcome 4,Drama Students,,Key Skills,"Identify and evaluate the effectiveness of conventions, dramatic elements and production areas in communicating meaning in a performance",,1,2
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,,VCEDRU1AS4O4KS,Outcome 4,Drama Students,,Key Skills,"Analyse and evaluate the use of performance styles based on the way conventions, dramatic elements and production areas are used in the performance",,1,3
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,,VCEDRU1AS4O4KS,Outcome 4,Drama Students,,Key Skills,"Analyse and evaluate how the actor-audience relationship is created, maintained and/or manipulated",,1,4
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,,VCEDRU1AS4O4KS,Outcome 4,Drama Students,,Key Skills,Apply relevant drama terminology to analyse and evaluate a performance.,,1,5
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KK,Outcome 1,Drama Students,,Key Knowledge,Play-making techniques for constructing and developing devised performance work that reflects aspects of Australian identity,,1,1
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KK,Outcome 1,Drama Students,,Key Knowledge,Performance styles from a range of contexts relevant to contemporary drama practices,,1,2
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KK,Outcome 1,Drama Students,,Key Knowledge,Conventions relevant to contemporary drama practices,,1,3
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KK,Outcome 1,Drama Students,,Key Knowledge,"Application of symbol and transformation of character, time and place",,1,4
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KK,Outcome 1,Drama Students,,Key Knowledge,Expressive and performance skills,,1,5
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KK,Outcome 1,Drama Students,,Key Knowledge,Production areas relevant to the selected performance styles,,1,6
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KK,Outcome 1,Drama Students,,Key Knowledge,Sustainable sourcing and use of production areas,,1,7
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KK,Outcome 1,Drama Students,,Key Knowledge,Ways in which dramatic elements are used to shape and develop devised drama,,1,8
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KK,Outcome 1,Drama Students,,Key Knowledge,"Processes for documenting the play-making techniques used to create a devised performance, for example script-writing",,1,9
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KK,Outcome 1,Drama Students,,Key Knowledge,"Approaches to establishing, maintaining and/or manipulating relationships between actor(s) and audience to communicate meaning.",,1,10
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KS,Outcome 1,Drama Students,,Key Skills,Apply a range of play-making techniques to develop subject matter from stimulus material,,1,1
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KS,Outcome 1,Drama Students,,Key Skills,"Document ways in which selected stimulus material can be researched, interpreted and shaped into a performance",,1,2
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KS,Outcome 1,Drama Students,,Key Skills,Collate and document information on performance styles from a range of contexts,,1,3
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KS,Outcome 1,Drama Students,,Key Skills,Apply play-making techniques in the development of performance work,,1,4
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KS,Outcome 1,Drama Students,,Key Skills,Identify and use conventions relevant to contemporary drama practices,,1,5
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KS,Outcome 1,Drama Students,,Key Skills,"Apply symbol and transformation of character, time and place",,1,6
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KS,Outcome 1,Drama Students,,Key Skills,Apply expressive and performance skills,,1,7
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KS,Outcome 1,Drama Students,,Key Skills,"Identify, source and use production areas relevant to selected performance styles to give meaning to performance, considering sustainability",,1,8
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KS,Outcome 1,Drama Students,,Key Skills,Identify and use dramatic elements,,1,9
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KS,Outcome 1,Drama Students,,Key Skills,Document the play-making techniques used to construct a devised performance,,1,10
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,,VCEDRU2AS1O1KS,Outcome 1,Drama Students,,Key Skills,"Develop and rehearse approaches to establishing, maintaining and/or manipulating the relationship between actor(s) and audience to communicate meaning.",,1,11
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KK,Outcome 2,Drama Students,,Key Knowledge,How stories and ideas are conveyed to communicate meaning in performance,,1,1
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KK,Outcome 2,Drama Students,,Key Knowledge,Performance styles and conventions that reflect a range of contemporary drama practices,,1,2
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KK,Outcome 2,Drama Students,,Key Knowledge,Ways in which dramatic elements can be applied and manipulated in performance,,1,3
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KK,Outcome 2,Drama Students,,Key Knowledge,"Application of symbol and transformation of character, time and place",,1,4
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KK,Outcome 2,Drama Students,,Key Knowledge,Sustainable sourcing and application of production areas,,1,5
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KK,Outcome 2,Drama Students,,Key Knowledge,Production areas relevant to selected performance styles,,1,6
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KK,Outcome 2,Drama Students,,Key Knowledge,"Ways in which the relationship between the actor(s) and audience is established, maintained and manipulated",,1,7
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KK,Outcome 2,Drama Students,,Key Knowledge,Expressive and performance skills.,,1,8
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KS,Outcome 2,Drama Students,,Key Skills,Present a solo performance or an ensemble performance to an audience,,1,1
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KS,Outcome 2,Drama Students,,Key Skills,Shape stories and ideas to communicate meaning in performance,,1,2
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KS,Outcome 2,Drama Students,,Key Skills,Manipulate dramatic elements to convey meaning and enhance performance,,1,3
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KS,Outcome 2,Drama Students,,Key Skills,Demonstrate effective use of conventions relevant to contemporary drama practice and performance styles,,1,4
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KS,Outcome 2,Drama Students,,Key Skills,"Apply symbol and transformation of character, time and place",,1,5
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KS,Outcome 2,Drama Students,,Key Skills,Incorporate production areas relevant to selected performance styles and consider sustainability,,1,6
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KS,Outcome 2,Drama Students,,Key Skills,Apply expressive and performance skills,,1,7
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KS,Outcome 2,Drama Students,,Key Skills,"Establish, maintain and/or manipulate actor-audience relationships in a performance relevant to selected performance styles",,1,8
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,,VCEDRU2AS2O2KS,Outcome 2,Drama Students,,Key Skills,Apply techniques relevant to contemporary drama practices to engage with and affect an audience.,,1,9
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,,VCEDRU2AS3O3KK,Outcome 3,Drama Students,,Key Knowledge,Key knowledge identified in Outcomes 1 and 2,,1,1
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,,VCEDRU2AS3O3KK,Outcome 3,Drama Students,,Key Knowledge,"Relevant drama terminology to reflect on, describe, analyse and evaluate devised performances.",,1,2
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,,VCEDRU2AS3O3KS,Outcome 3,Drama Students,,Key Skills,"Describe the use of stimulus material to develop and enhance the presentation of characters, setting and context",,1,1
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,,VCEDRU2AS3O3KS,Outcome 3,Drama Students,,Key Skills,Describe the use of conventions and how they affect the performance,,1,2
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,,VCEDRU2AS3O3KS,Outcome 3,Drama Students,,Key Skills,"Describe the application of symbol and analyse transformation of character, time and place",,1,3
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,,VCEDRU2AS3O3KS,Outcome 3,Drama Students,,Key Skills,Analyse how dramatic elements are manipulated in the performance,,1,4
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,,VCEDRU2AS3O3KS,Outcome 3,Drama Students,,Key Skills,Analyse and evaluate the use of production areas in the performance,,1,5
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,,VCEDRU2AS3O3KS,Outcome 3,Drama Students,,Key Skills,Examine the use of expressive and performance skills in the performance,,1,6
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,,VCEDRU2AS3O3KS,Outcome 3,Drama Students,,Key Skills,Reflect on the use of play-making techniques and analyse the performance of their own work,,1,7
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,,VCEDRU2AS3O3KS,Outcome 3,Drama Students,,Key Skills,"Evaluate the actor-audience relationship, and how it relates to the selected performance styles and/or contemporary drama practice",,1,8
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,,VCEDRU2AS3O3KS,Outcome 3,Drama Students,,Key Skills,"Apply relevant drama terminology to reflect on, describe, analyse and evaluate performance.",,1,9
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,,VCEDRU2AS4O4KK,Outcome 4,Drama Students,,Key Knowledge,"Ways in which performance styles, conventions, dramatic elements and production areas are manipulated to structure and create meaning in a performance",,1,1
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,,VCEDRU2AS4O4KK,Outcome 4,Drama Students,,Key Knowledge,"Performance styles and how they are defined by acting, conventions and production areas",,1,2
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,,VCEDRU2AS4O4KK,Outcome 4,Drama Students,,Key Knowledge,"Ways in which the actor-audience relationship may be established, maintained and/or manipulated",,1,3
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,,VCEDRU2AS4O4KK,Outcome 4,Drama Students,,Key Knowledge,"Ways in which relevant drama terminology is applied to explain, analyse and evaluate a performance.",,1,4
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,,VCEDRU2AS4O4KS,Outcome 4,Drama Students,,Key Skills,Analyse the expressive and performance skills used to communicate character to an audience,,1,1
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,,VCEDRU2AS4O4KS,Outcome 4,Drama Students,,Key Skills,"Analyse ways in which performance styles, conventions, dramatic elements and production areas have been manipulated to communicate meaning in a performance",,1,2
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,,VCEDRU2AS4O4KS,Outcome 4,Drama Students,,Key Skills,"Explain and evaluate the effectiveness of a range of performance styles, conventions, dramatic elements and production areas in the performance",,1,3
