SubjectArea,Subject,Band,Unit,UnitASCode,AreaofStudy,Outcome,OutcomeCode,ExampleType,ContentType,ExampleText,ParentText,URLTitle,URL,Sequence
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Distribution patterns of mosses and algae in relation to orientation and altitude.,Fieldwork: Undertake fieldwork in a local environment involving sampling techniques and the use of quadrats and transects to investigate ecosystem relationships and functioning; for example:,,,22
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Record the population of duckweed (Lemna major) over a three-week period; generate and graph data, and recognise carrying capacity. Students may set up different environmental conditions (for example, added nitrate, phosphate, sulfate) to compare with a 'control'.",,,,23
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Explore the ways in which Aboriginal and Torres Strait Islander peoples have managed water as an important abiotic resource in their environment, using the Queensland Government report, How did Aboriginal peoples manage their water resources?",,,,24
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KS,Activity,Bullet,"Controlled experiment: Design and perform experiments to compare the properties of different types of soils: water permeability; water content; pH; salinity; ability for different seeds to germinate; percentage organic matter in terms of nitrate, sulfate or phosphate content.",,,,25
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KS,Activity,Bullet,"Controlled experiment: Design and perform experiments to compare the quality of different soil samples: pH; salinity; available water capacity; infiltration; aggregate stability (for example, capacity of a soil to withstand raindrops); earthworms; soil enzymes; total organic carbon content; particulate organic matter content; nutrients in terms of nitrates, phosphates, sulfates.",,,,26
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Prepare a soil mixture (for example, using compost, vermiculite, black earth, top soil, mushroom mulch, peat moss, manure, loam and / or sand) for a selected plant species, based on analysis of the requirements for optimal growth for that species (for example, tomato plants, wheat, avocado, banksia, murnong / yam daisy, native raspberry).",,,,27
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Correlational study: Investigate the motion of fallen seeds; explain how the motion is related to survival of the species.,,,,28
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Devise an investigation to test an explanation of how seeds can spread over wide distances.,,,,29
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KS,Activity,Bullet,"Use a hand lens to compare the textures of different rock types; for example, igneous rocks (granite, obsidian, basalt, gabbro); metamorphic (slate, marble, quartzite, gneiss, schist) and sedimentary (limestone, sandstone, conglomerate, shale, gypsum); test the properties of different rocks (for example, porosity; ability to be abraded; hardness) and link to their use in society.",,,,30
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Fieldwork: Visit a local geological setting (for example, river / stream bed, a rock outcrop) and identify and classify rock samples collected from that area; discuss the importance of replacing rocks in their natural setting after they have been identified and classified as part of fieldwork investigations.",,,,31
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Controlled experiment: Plan and conduct an investigation to determine the factors that affect the size and form of mineral crystals such as copper(II) sulfate; for example, the temperature of the salt solution, the type of salt that will form the crystal, or the level of saturation of the salt solution.",,,,32
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"As Earth's natural resources are depleted, researchers are studying the feasibility of using space mining to supplement these resources. Potential candidates for space mining include asteroids and other bodies in the solar system that are thought to contain rich sources of minerals. Discuss the environmental, technological, economic, legal and ethical aspects of space mining as a source of minerals and raw materials for Earth.",,,,33
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Simulation: Use videos and interactives such as the materials found at the National Geographic website to distinguish between terms related to ecological relationships: competition, predation, symbiosis, mutualism, commensalism, and parasitism.",,,,34
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Classification and identification: How is a habitat different from an ecosystem? Or a biome? Or the biosphere (global ecosystem)? Explain or illustrate the various degrees of scale, both spatial and temporal.",,,,35
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Construct a table to show the differences and similarities between food chains, food webs, energy pyramids and biomass pyramids: when are each useful? Which of these illustrates dynamic interactions?",,,,36
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KS,Activity,Bullet,Discuss the role of decomposers in ecosystems.,,,,37
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Fieldwork: Explain how a variety of sampling techniques (for example, quadrat sampling, catch-and-release, core sampling to measure tree rings, counting annuli in scales to measure the age of fish) are used to collect information about ecosystems; plan a field trip that requires the use of sampling techniques to respond to a question of interest about ecosystem functioning or relationships.",,,,38
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KS,Activity,Bullet,"Modelling: Deconstruct an established food web to identify a single food chain; visually represent the selected food chain by creating a mouth-in-mouth collage or string of dangling discs; for example, Food Chain Collage at Pinterest.",,,,39
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Explore applications of the use of food webs at The Nature Education website.,,,,40
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Modelling: Create a food web for a selected ecosystem (for example, a river using creature cards) and string.",,,,41
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Simulation: Use an online simulation to explore food web relationships; for example, Australian grassland, and Anyflip worksheets.",,,,42
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Literature review: Investigate the importance of keystone species in ecosystems. Refer to Greentumble's 12 examples.,,,,43
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Investigate mistletoe as a parasitic species on the ABC site: 'Unveiling the misunderstood magical mistletoes of Australia'.,,,,44
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Case study: Use Ecological communities: Networks of Interacting Species as a source of examples of different feeding relationships in food webs.,,,,45
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Biomass pyramids and energy pyramids are two types of ecological 'infographics' used by scientists to represent the relationships among elements in a food chain. Access the resource on the Sciencing website to find out how scientists can use these kinds of biological pyramids to determine the health of plant and animal populations by using pictures to represent concrete measurements of an ecosystem's parts.,,,,46
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Simulation: Access an interactive program such as 'Exploring biomass pyramids' to collect and analyse data from a virtual river to construct biomass and energy pyramids.,,,,47
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Correlational study: Set up two aquaria with leaf litter and place worms into one of these. Observe the changes in the tank over time: Does the leaf litter in each aquarium decompose at the same rate? Where does the matter go? Where does the energy go?,,,,48
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Select an ecosystem and create an infographic to visualise how the E.A.R. conditions / requirements are met:,,,,49
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,E: there must be a constant supply of energy,Select an ecosystem and create an infographic to visualise how the E.A.R. conditions / requirements are met:,,,50
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,A: there must be living organisms that can convert energy into useable forms,Select an ecosystem and create an infographic to visualise how the E.A.R. conditions / requirements are met:,,,51
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,R: there must be a recycling of energy and nutrients among organisms and their environment.,Select an ecosystem and create an infographic to visualise how the E.A.R. conditions / requirements are met:,,,52
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Product, process or system development: Construct a Winogradsky column - a simple device for constructing a stratified ecosystem-that illustrates different types of microbial metabolism in a colourful way. After construction, the column may be observed once a week over the course of a number of weeks. Students may set up different columns to investigate different questions related to microbial survival in different environments. A single column that is half covered with foil on one side (lengthways on the bottle) to investigate the effects of high and low light intensity may be set up. References such as the Winogradsky Column (1) and Winogradsky Column (2) provide suggested procedures involving the testing of different nutrient environments that are readily adapted to individual schools.",,,,53
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Controlled experiment: Design and perform tests to investigate the effectiveness of natural products, such as peppermint oil, lemongrass, eucalyptus oil, lavender and thyme, as insect repellants; for example, using raw fruit slices compared with fruit slices covered with the natural products and observing and recording insect behaviour.",,,,54
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Correlational study: Design and conduct an investigation to determine if areas with high plant diversity also have high animal diversity.,,,,55
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Controlled experiment: Design and perform experiments to investigate ecosystem functioning and relationships, for example:",,,,56
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,What is the effect of soil salinity on the germination of food crops?,"Controlled experiment: Design and perform experiments to investigate ecosystem functioning and relationships, for example:",,,57
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Do particular plants repel insects such as cockroaches, flies, ants or beetles?","Controlled experiment: Design and perform experiments to investigate ecosystem functioning and relationships, for example:",,,58
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Do different wavelengths of light affect the rate of photosynthesis?,"Controlled experiment: Design and perform experiments to investigate ecosystem functioning and relationships, for example:",,,59
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Does fluoridated water affect the rate of photosynthesis in plants?,"Controlled experiment: Design and perform experiments to investigate ecosystem functioning and relationships, for example:",,,60
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Design a landscaping project for an area in the school or community (for example, a rooftop garden, a plot in a community garden, a landscape that requires restoration), taking into account local conditions (for example, soil composition, prevailing winds, amount of sunlight and rainfall), and propose a course of action to ensure the sustainability of the project over time and its interaction with the surrounding environment (for example, companion planting, the use of natural fertilisers, the use of native and indigenous plant species, the inclusion of plants that attract pollinators).",,,,61
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Paragraph,Key knowledge: Earth systems thinking,,,,62
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Simulation: Introduce 'systems thinking' by being part of a class 'Triangular Connections' simulation activity. (Detailed example 1),,,,63
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Classification and identification: Use a Venn diagram to identify the unique features of Earth's four major systems and the major interactions between the systems.,,,,64
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KS,Activity,Bullet,Case study: Analyse interactions between Earth's four systems through a case study: 'Parachuting Cats - History or Hoax?' (Detailed example 2),,,,65
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Imagine a world without humans; construct a graphic that compares a world with and without humans in terms of Earth's four spheres.,,,,66
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KS,Activity,Bullet,"Classification and identification: Identify in which of Earth's four major systems some of the physical, chemical and biological processes in biogeochemical cycles operate; for example, evaporation in the water cycle (hydrosphere → atmosphere), denitrification in the nitrogen cycle (biosphere → atmosphere), sequestration in the carbon cycle (atmosphere → biosphere → lithosphere), and decomposition in the phosphorus cycle (biosphere → lithosphere).",,,,67
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Investigate the energy potential held in a potato / lemon and discuss how different energy conversions can occur.,,,,68
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Controlled experiment: Design and perform experiments to determine the factors that affect photosynthetic rates and plant growth; for example, level of carbon dioxide or oxygen, light intensity, wavelength of light, temperature.",,,,69
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Controlled experiment: Design and perform experiments to investigate the decomposition rates of different types of food scraps; consider and manage safety issues related to decomposition products.,,,,70
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Controlled experiment: Design and perform experiments to investigate how changing a biotic or abiotic factor in one of Earth's spheres affects the other spheres; examples of investigations include: whether increased carbon environments increase photosynthetic rates (atmosphere); testing 'companion planting' effectiveness (biosphere); dumping of salt into a stream (hydrosphere); or changing the number of earthworms or type of fertiliser used in soils (lithosphere).,,,,71
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Literature review: Research and annotate maps of Earth's surface to show key locations of the outputs (for example, coal, oil, gas and phosphate rocks) of the different cycles. Visit Study.com and search for 'Biogeochemical cycling and the phosphorous cycle'.",,,,72
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Draw a flow diagram to show how energy and matter move through the human body when a meal is consumed, or altered when a candle is burned, identifying the state of matter (gas, liquid or solid) and the energy transformations occurring at each stage of the flow diagram.",,,,73
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Simulation: Explore how energy flows through different types of ecosystems using an online simulation; search on the internet: 'MH model ecosystems'.,,,,74
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Comment on the quote by Ronald Wright, from A Short History of Progress (2005), that: 'If civilization is to survive, it must live on the interest, and not the capital, of nature' in terms of inputs and outputs for life.",,,,75
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Modelling: Illustrate a water cycle diagram and record a voice-over from the perspective of a character (such as a cloud / sun / water drop / plant / puddle) to represent how a raindrop can travel through various paths of the water cycle.,,,,76
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Use a graphic organiser to illustrate the main sources of the essential inputs (energy, nutrients, air and water) required for life.",,,,77
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Construct a table that compares examples of different organisms that use different methods of generating energy (photosynthesis, chemosynthesis, aerobic and anaerobic respiration); identify inputs and outputs of each energy-generating process.",,,,78
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Controlled experiment: Investigate yeast growth, with and without sugar, to explore inputs and outputs, and processes of energy production; using the 'Energy for Life' lesson from the BioEd Online website.",,,,79
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"Correlational study: Perform an aquarium investigation that explores differences between open, semi-permeable and closed systems.",,,,80
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Explain the 'system' part of the word 'ecosystem'.,,,,81
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KS,Activity,Bullet,Refer to the Earth's four systems to identify and explain the benefits and risks of:,,,,82
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,"A selected outdoor recreational activity such as fishing, camping or bushwalking",Refer to the Earth's four systems to identify and explain the benefits and risks of:,,,83
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,Area of Study 1 - How are Earth's systems organised and connected?,Outcome 1,VCEESU1AS1O1KK,Activity,Bullet,Ecotourism,Refer to the Earth's four systems to identify and explain the benefits and risks of:,,,84
