SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS1,,Area of Study 1 - How are Earth’s systems organised and connected?,VCEESU1AS1HAESO04,Descriptor,,How are Earth’s systems organised and connected?,To achieve this outcome the student will draw on key knowledge outlined in Area of Study 1 and the related key science skills on pages 7–9 of the study design.,,7
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS2,,Area of Study 2 - How do Earth’s systems change over time?,VCEESU1AS2HDESC01,Descriptor,,How do Earth’s systems change over time?,"Using field data and global satellite imaging, environmental scientists can estimate that more than 80 per cent of Earth’s surface has been transformed by long-extinct volcanoes.",,1
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS2,,Area of Study 2 - How do Earth’s systems change over time?,VCEESU1AS2HDESC01,Elaboration,,How do Earth’s systems change over time?,,"Scientists are able to monitor changes in the volume, salinity and rate of evaporation from bodies of water, and track disruptions to the hydrological and carbon cycles associated with large-scale deforestation.",2
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS2,,Area of Study 2 - How do Earth’s systems change over time?,VCEESU1AS2HDESC01,Elaboration,,How do Earth’s systems change over time?,,A comparison of the Gariwerd seasonal calendar with other Aboriginal and Torres Strait Islander peoples’ seasonal calendars and with Western planting schedules over time illustrates different approaches to crop selection and land management in response to environmental change.,3
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS2,,Area of Study 2 - How do Earth’s systems change over time?,VCEESU1AS2HDESC01,Elaboration,,How do Earth’s systems change over time?,,"In this area of study students compare Earth’s changing features, examine different ways to measure and make predictions about changes in Earth’s four systems, and explore different options for managing environmental changes and challenges.",4
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS2,,Area of Study 2 - How do Earth’s systems change over time?,VCEESU1AS2HDESC02,Descriptor,,How do Earth’s systems change over time?,The selection of learning contexts should allow students to develop practical techniques and undertake fieldwork to examine change or disruption to ecosystems and local landscapes over time.,,5
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS2,,Area of Study 2 - How do Earth’s systems change over time?,VCEESU1AS2HDESC02,Elaboration,,How do Earth’s systems change over time?,,Students develop their skills in the use of scientific equipment and apparatus.,6
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS2,,Area of Study 2 - How do Earth’s systems change over time?,VCEESU1AS2HDESC02,Elaboration,,How do Earth’s systems change over time?,,"They perform comparative tests of ecological function such as measuring the infiltration rates through rocks and soils with different permeabilities, and design practical solutions to challenges such as erosion and curbing water run-off.",7
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS2,,Area of Study 2 - How do Earth’s systems change over time?,VCEESU1AS2HDESC02,Elaboration,,How do Earth’s systems change over time?,,Students may obtain secondary data for analysis from landscape mapping tools.,8
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS2,,Area of Study 2 - How do Earth’s systems change over time?,VCEESU1AS2HDESC03,Descriptor,,How do Earth’s systems change over time?,"On completion of this unit the student should be able to analyse how changes occurring at various time and spatial scales influence Earth’s characteristics and interrelated systems, and assess the impact of diverse stakeholder values, knowledge and priorities in the solutions-focused management of a selected regional environmental challenge.",,9
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS2,,Area of Study 2 - How do Earth’s systems change over time?,VCEESU1AS2HDESC04,Descriptor,,How do Earth’s systems change over time?,To achieve this outcome the student will draw on key knowledge outlined in Area of Study 2 and the related key science skills on pages 7–9 of the study design.,,10
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS3,,Area of Study 3 - How do scientific investigations develop understanding of how Earth’s systems support life?,VCEESU1AS3HDSID01,Descriptor,,How do scientific investigations develop understanding of how Earth’s systems support life?,"Ecosystems are subject to change in response to biotic or abiotic disturbances, or variations in the magnitude or frequency of disturbances, which can have flow-on effects for the atmosphere, biosphere, hydrosphere and lithosphere.",,1
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS3,,Area of Study 3 - How do scientific investigations develop understanding of how Earth’s systems support life?,VCEESU1AS3HDSID01,Elaboration,,How do scientific investigations develop understanding of how Earth’s systems support life?,,In this area of study students adapt or design and then conduct a scientific investigation into the monitoring of ecosystems or their components and/or change in ecosystems.,2
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS3,,Area of Study 3 - How do scientific investigations develop understanding of how Earth’s systems support life?,VCEESU1AS3HDSID01,Elaboration,,How do scientific investigations develop understanding of how Earth’s systems support life?,,The investigation must include the generation of primary data.,3
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS3,,Area of Study 3 - How do scientific investigations develop understanding of how Earth’s systems support life?,VCEESU1AS3HDSID02,Descriptor,,How do scientific investigations develop understanding of how Earth’s systems support life?,The student-adapted or student-designed scientific investigation should take an Earth systems thinking approach and should relate to knowledge and skills developed in Area of Study 1 and/or Area of Study 2.,,4
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS3,,Area of Study 3 - How do scientific investigations develop understanding of how Earth’s systems support life?,VCEESU1AS3HDSID03,Descriptor,,How do scientific investigations develop understanding of how Earth’s systems support life?,"On completion of this unit the student should be able to draw an evidence-based conclusion from primary data generated from a student-designed or student-adapted scientific investigation related to ecosystem components, ecosystem monitoring and/or change affecting Earth's systems.",,5
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS3,,Area of Study 3 - How do scientific investigations develop understanding of how Earth’s systems support life?,VCEESU1AS3HDSID04,Descriptor,,How do scientific investigations develop understanding of how Earth’s systems support life?,To achieve this outcome the student will draw on key knowledge outlined in Area of Study 3 and the related key science skills on pages 7–9 of the study design.,,6
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS3,,Area of Study 3 - How do scientific investigations develop understanding of how Earth’s systems support life?,VCEESU1AS3HDSID05,Descriptor,,How do scientific investigations develop understanding of how Earth’s systems support life?,"For each outcome, at least one task selected from:",,7
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS3,,Area of Study 3 - How do scientific investigations develop understanding of how Earth’s systems support life?,VCEESU1AS3HDSID06,Descriptor,,How do scientific investigations develop understanding of how Earth’s systems support life?,"If multiple tasks are selected for Outcome 1 and/or Outcome 2, they must be different.",,8
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS3,,Area of Study 3 - How do scientific investigations develop understanding of how Earth’s systems support life?,VCEESU1AS3HDSID06,Elaboration,,How do scientific investigations develop understanding of how Earth’s systems support life?,,The same task cannot be selected more than once across Outcomes 1 and 2.,9
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS3,,Area of Study 3 - How do scientific investigations develop understanding of how Earth’s systems support life?,VCEESU1AS3HDSID07,Descriptor,,How do scientific investigations develop understanding of how Earth’s systems support life?,"Practical work is a central component of learning and assessment and may include activities such as laboratory experiments, fieldwork, simulations, modelling and other direct experiences as described in the scientific investigation methodologies on pages 9 and 10.",,10
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS3,,Area of Study 3 - How do scientific investigations develop understanding of how Earth’s systems support life?,VCEESU1AS3HDSID07,Elaboration,,How do scientific investigations develop understanding of how Earth’s systems support life?,,A minimum of ten hours of class time should be devoted to student practical activities and scientific investigations across Areas of Study 1 and 2.,11
Science,Environmental Science,Year 11,Unit 1,VCEESU1AS3,,Area of Study 3 - How do scientific investigations develop understanding of how Earth’s systems support life?,VCEESU1AS3HDSID07,Elaboration,,How do scientific investigations develop understanding of how Earth’s systems support life?,,"For Area of Study 3, a minimum of seven hours of class time should be devoted to undertaking, and communicating findings of, the student-adapted or student-designed scientific investigation.",12
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS12,,,,UnitHeader,,Unit 2: What affects Earth’s capacity to sustain life?,,,0
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS12,,,,Paragraph,,Unit 2: What affects Earth’s capacity to sustain life?,"A sustainable food and water system with a minimal environmental footprint is necessary to secure the food and water supplies that can meet the demands of current and future populations of Earth's species, including humans. Both natural and human activities can generate pollution that can cause adverse effects across Earth's four interrelated systems - the atmosphere, biosphere, hydrosphere and lithosphere - and consequently affect food and water security. Pollution can make air and water resources hazardous for plants and animals. It can directly harm soil microorganisms and larger soil-dwelling organisms, with consequences for soil biodiversity, as well as impacting on food security by impairing plant function and reducing food yields.",,1
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS12,,,,Paragraph,,Unit 2: What affects Earth’s capacity to sustain life?,"In this unit students consider pollution as well as food and water security as complex and systemic environmental challenges facing current and future generations. They examine the characteristics, impacts, assessment and management of a range of pollutants that are emitted or discharged into Earth's air, soil, water and biological systems, and explore factors that limit and enable the sustainable supply of adequate and affordable food and water.",,2
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS12,,,,Paragraph,,Unit 2: What affects Earth’s capacity to sustain life?,"A student-directed investigation is to be undertaken in Area of Study 3. The investigation explores how science can be applied to address Earth's capacity to sustain life in the context of the management of a selected pollutant and/or the maintenance of food and/or water security.
The investigation draws on the key science skills and key knowledge from Area of Study 1 and/or Area of Study 2.",,3
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS1,,Area of Study 1 - How can we manage pollution to sustain Earth’s systems?,VCEESU2AS1HCWMP01,Descriptor,,How can we manage pollution to sustain Earth’s systems?,Even landscapes or ecosystems that appear unspoiled can be adversely affected by pollution emitted from nearby as well as distant sources.,,1
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS1,,Area of Study 1 - How can we manage pollution to sustain Earth’s systems?,VCEESU2AS1HCWMP01,Elaboration,,How can we manage pollution to sustain Earth’s systems?,,"The nesting, communication and mating behaviours of certain bird communities can change when exposed to continuous noise generated in human-populated environments.",2
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS1,,Area of Study 1 - How can we manage pollution to sustain Earth’s systems?,VCEESU2AS1HCWMP01,Elaboration,,How can we manage pollution to sustain Earth’s systems?,,"Hazardous waste spills, unsustainable farming practices, strip mining, deforestation and littering may cause soil and water contamination that can lead to poor growth and reduced crop yields, loss of wildlife habitat, water and noise pollution, soil erosion and desertification.",3
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS1,,Area of Study 1 - How can we manage pollution to sustain Earth’s systems?,VCEESU2AS1HCWMP01,Elaboration,,How can we manage pollution to sustain Earth’s systems?,,The preservation of Earth’s life-supporting systems and the management of pollution are interrelated.,4
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS1,,Area of Study 1 - How can we manage pollution to sustain Earth’s systems?,VCEESU2AS1HCWMP01,Elaboration,,How can we manage pollution to sustain Earth’s systems?,,"In this area of study students link the characteristics of pollutants to their impacts on Earth’s four interrelated systems, and examine emerging opportunities to mitigate pollution discharge and manage the adverse effects of pollution for living and non-living things.",5
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS1,,Area of Study 1 - How can we manage pollution to sustain Earth’s systems?,VCEESU2AS1HCWMP02,Descriptor,,How can we manage pollution to sustain Earth’s systems?,"The selection of learning contexts should allow students to develop practical techniques and undertake fieldwork to assess and monitor air, water and soil quality.",,6
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS1,,Area of Study 1 - How can we manage pollution to sustain Earth’s systems?,VCEESU2AS1HCWMP02,Elaboration,,How can we manage pollution to sustain Earth’s systems?,,Students develop their skills in the use of scientific equipment and apparatus.,7
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS1,,Area of Study 1 - How can we manage pollution to sustain Earth’s systems?,VCEESU2AS1HCWMP02,Elaboration,,How can we manage pollution to sustain Earth’s systems?,,"They perform standard laboratory tests for pollution indicators such as dissolved oxygen and phosphate levels, and select sampling techniques that determine the number and relative abundance of introduced species, such as the use of pond nets or kick sampling.",8
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS1,,Area of Study 1 - How can we manage pollution to sustain Earth’s systems?,VCEESU2AS1HCWMP02,Elaboration,,How can we manage pollution to sustain Earth’s systems?,,Secondary data for analysis may be used to explore environmental relationships between environmental contaminants and selected aspects of Earth’s systems.,9
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS1,,Area of Study 1 - How can we manage pollution to sustain Earth’s systems?,VCEESU2AS1HCWMP03,Descriptor,,How can we manage pollution to sustain Earth’s systems?,"On completion of this unit the student should be able to explain how the chemical and physical characteristics of pollutants impact on Earth’s four systems, and recommend and justify a range of options for managing the local and global impacts of pollution.",,10
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS1,,Area of Study 1 - How can we manage pollution to sustain Earth’s systems?,VCEESU2AS1HCWMP04,Descriptor,,How can we manage pollution to sustain Earth’s systems?,To achieve this outcome the student will draw on key knowledge outlined in Area of Study 1 and the related key science skills on pages 7–9 of the study design.,,11
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS2,,Area of Study 2 - How can we manage food and water security to sustain Earth’s systems?,VCEESU2AS2HCWMF01,Descriptor,,How can we manage food and water security to sustain Earth’s systems?,"The demand by Earth’s inhabitants for adequate, nutritious food and safe water stocks places increasing pressure on our natural resources.",,1
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS2,,Area of Study 2 - How can we manage food and water security to sustain Earth’s systems?,VCEESU2AS2HCWMF01,Elaboration,,How can we manage food and water security to sustain Earth’s systems?,,"Water is critical for healthy, natural and manufactured ecosystems and determines the availability of food crops, livestock and many services that underpin human well-being.",2
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS2,,Area of Study 2 - How can we manage food and water security to sustain Earth’s systems?,VCEESU2AS2HCWMF01,Elaboration,,How can we manage food and water security to sustain Earth’s systems?,,"The supply of useable water is, however, influenced by both seasonal and long-term climatic variations.",3
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS2,,Area of Study 2 - How can we manage food and water security to sustain Earth’s systems?,VCEESU2AS2HCWMF01,Elaboration,,How can we manage food and water security to sustain Earth’s systems?,,"Drought conditions have led to changed practices such as seawater desalination, alternative dietary choices and government-imposed water restrictions.",4
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS2,,Area of Study 2 - How can we manage food and water security to sustain Earth’s systems?,VCEESU2AS2HCWMF01,Elaboration,,How can we manage food and water security to sustain Earth’s systems?,,"Conversely, flooding has led to adaptive responses such as the Gunditjmara Peoples’ engineering of local wetland swamps and sink-hole depressions, in order to construct eel traps for farming the eels that migrate annually through the system.",5
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS2,,Area of Study 2 - How can we manage food and water security to sustain Earth’s systems?,VCEESU2AS2HCWMF01,Elaboration,,How can we manage food and water security to sustain Earth’s systems?,,"In this area of study students examine various approaches for meeting the food and water security challenges facing current and future populations of humans and other species, while minimising negative environmental impacts.",6
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS2,,Area of Study 2 - How can we manage food and water security to sustain Earth’s systems?,VCEESU2AS2HCWMF01,Elaboration,,How can we manage food and water security to sustain Earth’s systems?,,Students apply ecological footprint analysis to a selected context and explore options for addressing food and water challenges for a nominated region.,7
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS2,,Area of Study 2 - How can we manage food and water security to sustain Earth’s systems?,VCEESU2AS2HCWMF02,Descriptor,,How can we manage food and water security to sustain Earth’s systems?,The selection of learning contexts should allow students to develop practical techniques and undertake fieldwork to examine the relationship between natural and human activities and the availability of food and water resources.,,8
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS2,,Area of Study 2 - How can we manage food and water security to sustain Earth’s systems?,VCEESU2AS2HCWMF02,Elaboration,,How can we manage food and water security to sustain Earth’s systems?,,Students develop their skills in the use of scientific equipment and apparatus.,9
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS2,,Area of Study 2 - How can we manage food and water security to sustain Earth’s systems?,VCEESU2AS2HCWMF02,Elaboration,,How can we manage food and water security to sustain Earth’s systems?,,"They use food and water calculators, and perform comparative analytical tests related to food and water needs, such as determining the organic matter and water contents of soil from fields with different long-term management systems.",10
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS2,,Area of Study 2 - How can we manage food and water security to sustain Earth’s systems?,VCEESU2AS2HCWMF02,Elaboration,,How can we manage food and water security to sustain Earth’s systems?,,"Students conduct user surveys to determine food and water usage, habits and attitudes, and design practical responses to environmental challenges such as improving water-use efficiency and managing nutrient-deficient soils.",11
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS2,,Area of Study 2 - How can we manage food and water security to sustain Earth’s systems?,VCEESU2AS2HCWMF03,Descriptor,,How can we manage food and water security to sustain Earth’s systems?,"On completion of this unit the student should be able to compare the advantages and limitations of different agricultural systems for achieving regional and global food security, evaluate the use of ecological footprint analysis for assessing future food and/or water security, and recommend and justify a range of options for improving food and/or water security for a nominated region.",,12
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS2,,Area of Study 2 - How can we manage food and water security to sustain Earth’s systems?,VCEESU2AS2HCWMF04,Descriptor,,How can we manage food and water security to sustain Earth’s systems?,To achieve this outcome the student will draw on key knowledge outlined in Area of Study 2 and the related key science skills on pages 7–9 of the study design.,,13
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC01,Descriptor,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,"Environmental scientists work towards new understanding and insights that can yield innovative solutions to everyday and complex challenges in local, national and global contexts.",,1
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC01,Elaboration,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,,Making connections between the work of others and their own learning enables students to explore and to compare responses to current and future environmental problems and challenges.,2
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC02,Descriptor,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,"In this area of study students investigate a contemporary example of how science is influenced by, and responds to, the needs and priorities of society in managing a selected pollutant of interest and/or in securing water or food.",,3
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC02,Elaboration,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,,"Students select and explore a recent discovery, innovation, issue, advance or case study linked to their knowledge and skills developed in Area of Study 1 and/or Area of Study 2.",4
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC02,Elaboration,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,,"Stimulus material for the investigation could include announcements of recent discoveries, an expert’s published point of view, an interview with an expert, an online presentation, an article from a scientific publication, public concern about an issue, ‘green field’ research leading to new technologies, or changes in government funding for environmental science purposes such as maximum sustainable yields in fisheries or the social impacts of resource extraction.",5
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC03,Descriptor,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,"Students apply critical and creative thinking and scientific inquiry skills to prepare a communication to: explain the relevant scientific concepts; identify the sociocultural, economic, political, legal and ethical implications of the selected endeavour for society; and critically examine how science has been used to contribute to addressing the impacts of natural and human activities.",,6
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC04,Descriptor,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,On completion of this unit the student should be able to investigate and explain how science can be applied to address the impacts of natural and human activities in the context of the management of a selected pollutant and/or the maintenance of food and/or water security.,,7
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC05,Descriptor,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,To achieve this outcome the student will draw on key knowledge outlined in Area of Study 3 and the related key science skills on pages 7–9 of the study design.,,8
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC06,Descriptor,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,"For each outcome, at least one task selected from:",,9
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC07,Descriptor,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,"If multiple tasks are selected for Outcome 1 and/or Outcome 2, they must be different.",,10
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC07,Elaboration,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,,The same task cannot be selected more than once across Outcomes 1 and 2.,11
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC08,Descriptor,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,"A response as to how science can be applied in the management of a selected pollutant or in securing food and/or water, communicated in an appropriate format for a specified audience, chosen from:",,12
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC09,Descriptor,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,"Practical work is a central component of learning and assessment and may include activities such as laboratory experiments, fieldwork, simulations, modelling and other direct experiences as described in the scientific investigation methodologies on pages 9 and 10.",,13
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC09,Elaboration,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,,A minimum of ten hours of class time should be devoted to student practical activities and investigations across Areas of Study 1 and 2.,14
Science,Environmental Science,Year 11,Unit 2,VCEESU2AS3,,Area of Study 3 - How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,VCEESU2AS3HDSEC09,Elaboration,,How do scientific endeavours contribute to minimising human impacts on Earth’s systems?,,"For Area of Study 3, a minimum of seven hours of class time should be devoted to undertaking the investigation and communicating findings.",15
Science,Environmental Science,Year 12,Unit 3,VCEESU3AS12,,,,UnitHeader,,Unit 3: How can biodiversity and development be sustained?,,,0
Science,Environmental Science,Year 12,Unit 3,VCEESU3AS12,,,,Paragraph,,Unit 3: How can biodiversity and development be sustained?,"In this unit students focus on environmental management through the application of sustainability principles. They explore the value of the biosphere to all living things by examining the concept of biodiversity and the ecosystem services important for human health and well-being. They analyse the processes that threaten biodiversity and evaluate biodiversity management strategies for a selected threatened endemic animal or plant species. Students use a selected environmental science case study with reference to sustainability principles and environmental management strategies to explore management from an Earth systems perspective, including impacts on the atmosphere, biosphere, hydrosphere and lithosphere.",,1
Science,Environmental Science,Year 12,Unit 3,VCEESU3AS12,,,,Paragraph,,Unit 3: How can biodiversity and development be sustained?,"A student-designed scientific investigation involving the generation of primary data related to biodiversity, environmental management, climate change and/or energy use is undertaken in either Unit 3 or Unit 4, or across both Units 3 and 4, and is assessed in Unit 4, Outcome 3. The design, analysis and findings of the investigation are presented in a scientific poster format as outlined on pages 11-12.",,2
Science,Environmental Science,Year 12,Unit 3,VCEESU3AS1,,Area of Study 1 - Why is maintaining biodiversity worth a sustained effort?,VCEESU3AS1WIMBW01,Descriptor,,Why is maintaining biodiversity worth a sustained effort?,Australia is one of seventeen countries described as being ‘mega diverse’ in terms of its terrestrial and marine life.,,1
Science,Environmental Science,Year 12,Unit 3,VCEESU3AS1,,Area of Study 1 - Why is maintaining biodiversity worth a sustained effort?,VCEESU3AS1WIMBW01,Elaboration,,Why is maintaining biodiversity worth a sustained effort?,,"While only accounting for 10 per cent of the global surface, this group of seventeen countries contains more than 70 per cent of the biodiversity on the planet.",2
