SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,VCEDRU1AS4AEPDP01,Elaboration,,Analysing and evaluating a professional drama performance,,"Attending, analysing and evaluating a performance by professional drama practitioners/performers provides opportunities for students to make connections with their own work and enhance their aesthetic knowledge.",3
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,VCEDRU1AS4AEPDP01,Elaboration,,Analysing and evaluating a professional drama performance,,"They build their experience and knowledge of, and skills in, how contemporary drama practices, dramatic elements, conventions, performance styles, production areas, and expressive and performance skills can be manipulated to communicate meaning in performance.",4
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,VCEDRU1AS4AEPDP02,Descriptor,,Analysing and evaluating a professional drama performance,"Students learn about ways of establishing, maintaining and/or manipulating actor–audience relationships and apply relevant drama terminology to explain, analyse and evaluate the performance.",,5
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,VCEDRU1AS4AEPDP03,Descriptor,,Analysing and evaluating a professional drama performance,"Where students are not able to attend a suitable professional performance, they may attend a community performance of a commensurate standard.",,6
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,VCEDRU1AS4AEPDP04,Descriptor,,Analysing and evaluating a professional drama performance,"On completion of this unit, the student should be able to analyse and evaluate the presentation of ideas, stories and characters in a drama performance by professional or other drama practitioners.",,7
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,VCEDRU1AS4AEPDP05,Descriptor,,Analysing and evaluating a professional drama performance,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 4.",,8
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,VCEDRU1AS4AEPDP06,Descriptor,,Analysing and evaluating a professional drama performance,Perform devised solo and/or ensemble drama work that features stories and characters.,,9
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,VCEDRU1AS4AEPDP07,Descriptor,,Analysing and evaluating a professional drama performance,Analyse the drama work created and performed in Outcomes 1 and 2 using one of the following formats:,,10
Performing Arts,Drama,Year 11,Unit 1,VCEDRU1AS4,,Area of Study 4 - Analysing and evaluating a professional drama performance,VCEDRU1AS4AEPDP08,Descriptor,,Analysing and evaluating a professional drama performance,Analyse and evaluate a drama performance by professional or other drama practitioners in response to structured questions.,,11
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS12,,,,UnitHeader,,Unit 2: Contemporary drama practices and Australian identity,,,0
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS12,,,,Paragraph,,Unit 2: Contemporary drama practices and Australian identity,"In this unit, students study aspects of Australian identity by engaging with contemporary drama practices as artists and as audiences. Contemporary drama practices are outlined in the terminology section of this study.",,1
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS12,,,,Paragraph,,Unit 2: Contemporary drama practices and Australian identity,"Students explore the work of selected contemporary drama practitioners, including Australian practitioners, and their associated performance styles. They focus on the application and documentation of play-making techniques involved in constructing a devised solo or ensemble performance. Students create, present and analyse a performance they devise based on any of the following: a person, an event, an issue, a place, an artwork, a piece of music, a text or an icon from a contemporary or historical Australian context.",,2
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS12,,,,Paragraph,,Unit 2: Contemporary drama practices and Australian identity,"In creating a performance, students engage with stimulus material to extract ideas and possibilities that allow them to explore an aspect or aspects of Australian identity, which could include engaging with the experiences and perspectives of Aboriginal and Torres Strait Islander peoples, colonial Australians, migrants, refugees, and/or urban and rural communities. They examine selected performance styles in relation to contemporary drama practices and explore the associated conventions, including those of Aboriginal and Torres Strait Islander artists and practitioners, and the broader diversity of Australian stories. Students further develop their knowledge of the conventions of transformation of character, time and place; the application of symbol, and how these conventions may be manipulated to create meaning in performance. They explore, develop and apply dramatic elements and production areas. They consider the sustainable sourcing and ethical use of materials when applying production areas.",,3
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS12,,,,Paragraph,,Unit 2: Contemporary drama practices and Australian identity,"Students analyse and evaluate their own performance work as well as undertaking an analysis and evaluation of a performance of an Australian work by professional actors, and develop an understanding of relevant drama terminology.",,4
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS12,,,,Paragraph,,Unit 2: Contemporary drama practices and Australian identity,An Australian work might:,,5
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS12,,,,Paragraph,,Unit 2: Contemporary drama practices and Australian identity,"Across this unit, students study performance styles and drama practices from a range of historical and/or social and/or cultural contexts.",,6
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS12,,,,Paragraph,,Unit 2: Contemporary drama practices and Australian identity,"Within this unit, the terms character, performance, story and style may be understood as one or more characters, performances, stories or styles.",,7
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,VCEDRU2AS1UAAI01,Descriptor,,Using Australia as inspiration,"In this area of study, students explore stimulus material to create a performance based on a person, an event, an issue, a place, an artwork, a piece of music, a text, or an icon from a contemporary or historical Australian context.",,1
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,VCEDRU2AS1UAAI01,Elaboration,,Using Australia as inspiration,,This may include Aboriginal and Torres Strait Islander Peoples’ experiences and perspectives and may include stimulus material that reflects the diverse perspectives of what it means to be Australian.,2
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,VCEDRU2AS1UAAI01,Elaboration,,Using Australia as inspiration,,"As they work with stimulus material and a performance structure, students explore and experiment with ways that play-making techniques, expressive skills, performance skills, dramatic elements, conventions, performance styles and production areas may be used to realise the dramatic potential of stimulus material and shape dramatic action.",3
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,VCEDRU2AS1UAAI01,Elaboration,,Using Australia as inspiration,,Students consider how to source and apply production areas in a sustainable way.,4
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,VCEDRU2AS1UAAI02,Descriptor,,Using Australia as inspiration,Students also consider how to intentionally use techniques to affect or engage an audience in ways that reflect contemporary drama practices.,,5
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,VCEDRU2AS1UAAI02,Elaboration,,Using Australia as inspiration,,Students record and document their use of play-making techniques and the creative processes used to shape and develop this performance work.,6
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,VCEDRU2AS1UAAI03,Descriptor,,Using Australia as inspiration,"On completion of this unit, the student should be able to devise work and document play-making techniques used to create a solo or ensemble performance that reflects an aspect or aspects of Australian identity and reflects contemporary drama practices.",,7
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS1,,Area of Study 1 - Using Australia as inspiration,VCEDRU2AS1UAAI04,Descriptor,,Using Australia as inspiration,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 1.",,8
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,VCEDRU2AS2PDP01,Descriptor,,Presenting a devised performance,"In this area of study, students present to an audience a performance of a devised work based on a person, an event, an issue, a place, an artwork, a text and/or an icon from an Australian context.",,1
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,VCEDRU2AS2PDP01,Elaboration,,Presenting a devised performance,,This may include Aboriginal and Torres Strait Islander Peoples’ stories and experiences and/or reflect the diverse perspectives of what it means to be Australian in contemporary times.,2
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,VCEDRU2AS2PDP01,Elaboration,,Presenting a devised performance,,The devised performance should be based on the work developed for Outcome 1 and should take place in a performance space relevant to the theme or the subject matter of the drama and the intended audience.,3
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,VCEDRU2AS2PDP02,Descriptor,,Presenting a devised performance,"On completion of this unit, the student should be able to present a devised performance that reflects aspects of Australian identity through the application of contemporary drama practices.",,4
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS2,,Area of Study 2 - Presenting a devised performance,VCEDRU2AS2PDP03,Descriptor,,Presenting a devised performance,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 2.",,5
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,VCEDRU2AS3AEDP01,Descriptor,,Analysing and evaluating a devised performance,"In this area of study, students reflect on, describe, analyse and evaluate their own devised performance work completed in Outcomes 1 and 2.",,1
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,VCEDRU2AS3AEDP01,Elaboration,,Analysing and evaluating a devised performance,,They reflect on and articulate the ways in which they applied play-making techniques and processes to explore and extract the dramatic potential of the stimulus material.,2
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,VCEDRU2AS3AEDP01,Elaboration,,Analysing and evaluating a devised performance,,"Students analyse their approaches to shaping and refining their work and creating, maintaining and/or manipulating the actor–audience relationship.",3
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,VCEDRU2AS3AEDP01,Elaboration,,Analysing and evaluating a devised performance,,They continue to develop their knowledge and application of relevant drama terminology.,4
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,VCEDRU2AS3AEDP02,Descriptor,,Analysing and evaluating a devised performance,"On completion of this unit, the student should be able to reflect on, describe, analyse and evaluate the development of a performance to an audience of their devised work.",,5
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS3,,Area of Study 3 - Analysing and evaluating a devised performance,VCEDRU2AS3AEDP03,Descriptor,,Analysing and evaluating a devised performance,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 3.",,6
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,VCEDRU2AS4AEADP01,Descriptor,,Analysing and evaluating an Australian drama performance,"In this area of study, students observe and analyse a performance by professional performers.",,1
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,VCEDRU2AS4AEADP01,Elaboration,,Analysing and evaluating an Australian drama performance,,Drama performances by students enrolled at school cannot be analysed for this outcome.,2
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,VCEDRU2AS4AEADP01,Elaboration,,Analysing and evaluating an Australian drama performance,,"Students apply relevant drama terminology to explain, analyse and evaluate how the use of dramatic elements, conventions, performance styles, production areas, expressive skills, performance skills, and the actor–audience relationship may be established, maintained and/or manipulated to communicate meaning in performance.",3
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,VCEDRU2AS4AEADP02,Descriptor,,Analysing and evaluating an Australian drama performance,"Where students are not able to attend a suitable professional performance, they may attend a community performance of commensurate standard.",,4
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,VCEDRU2AS4AEADP02,Elaboration,,Analysing and evaluating an Australian drama performance,,The description of Australian work on page 22 should inform the choice of performance selected for analysis.,5
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,VCEDRU2AS4AEADP03,Descriptor,,Analysing and evaluating an Australian drama performance,"On completion of this unit, the student should be able to analyse and evaluate a performance by Australian practitioners.",,6
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,VCEDRU2AS4AEADP04,Descriptor,,Analysing and evaluating an Australian drama performance,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 4.",,7
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,VCEDRU2AS4AEADP05,Descriptor,,Analysing and evaluating an Australian drama performance,Perform a devised solo or ensemble drama work that reflects aspects of Australian identity.,,8
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,VCEDRU2AS4AEADP06,Descriptor,,Analysing and evaluating an Australian drama performance,Analyse and evaluate the drama work created and performed in Outcomes 1 and 2 using one of the following formats:,,9
Performing Arts,Drama,Year 11,Unit 2,VCEDRU2AS4,,Area of Study 4 - Analysing and evaluating an Australian drama performance,VCEDRU2AS4AEADP07,Descriptor,,Analysing and evaluating an Australian drama performance,Analyse and evaluate a performance by Australian practitioners in response to structured questions.,,10
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS12,,,,UnitHeader,,Unit 3: Devised ensemble performance,,,0
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS12,,,,Paragraph,,Unit 3: Devised ensemble performance,"In this unit, students explore the work of a range of drama practitioners and draw on contemporary drama practices as they devise ensemble performance work. Students explore performance styles and associated conventions from a diverse range of contemporary and/or historical contexts. They work collaboratively to devise, develop and present an ensemble performance.",,1
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS12,,,,Paragraph,,Unit 3: Devised ensemble performance,"Students create work that reflects a specific performance style or one that draws on conventions of, or makes reference to, multiple performance styles. They use play-making techniques to extract and develop dramatic potential from stimulus material, then apply and manipulate conventions, dramatic elements, expressive skills, performance skills and production areas. Throughout the devising process, they experiment with transformation of character, time and place, and application of symbol. Students devise and shape their work to communicate meaning and to have a specific impact on their audience. They learn about ways to source and use sustainable materials when applying production areas to their ensemble performance.",,2
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS12,,,,Paragraph,,Unit 3: Devised ensemble performance,"In addition, students document and evaluate the play-making techniques applied in the creation, development and presentation of the ensemble performance. Students attend, analyse and evaluate a live professional drama performance selected from the prescribed VCE Drama Unit 3 Playlist published annually on the VCAA website.",,3
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS12,,,,Paragraph,,Unit 3: Devised ensemble performance,"In this unit, the terms character, performance, story and style can be understood as one or more characters, performances, stories or styles.",,4
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS1,,Area of Study 1 - Devising and presenting ensemble performance,VCEDRU3AS1DPEP01,Descriptor,,Devising and presenting ensemble performance,"In this area of study, students develop and present a devised ensemble performance.",,1
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS1,,Area of Study 1 - Devising and presenting ensemble performance,VCEDRU3AS1DPEP01,Elaboration,,Devising and presenting ensemble performance,,They examine the work of a range of drama practitioners working in selected performance styles to explore how dramatic work is created.,2
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS1,,Area of Study 1 - Devising and presenting ensemble performance,VCEDRU3AS1DPEP01,Elaboration,,Devising and presenting ensemble performance,,Students work with given stimulus material and guidelines that provide a starting point for the structure of a performance.,3
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS1,,Area of Study 1 - Devising and presenting ensemble performance,VCEDRU3AS1DPEP01,Elaboration,,Devising and presenting ensemble performance,,They apply their knowledge of ways in which other drama practitioners work to devise and shape their work to communicate meaning and to have an impact on their audience in specific and intentional ways.,4
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS1,,Area of Study 1 - Devising and presenting ensemble performance,VCEDRU3AS1DPEP01,Elaboration,,Devising and presenting ensemble performance,,"Students apply play-making techniques to extract dramatic potential from the stimulus, and devise and develop characters, story and meaning in the presentation of the ensemble performance.",5
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS1,,Area of Study 1 - Devising and presenting ensemble performance,VCEDRU3AS1DPEP02,Descriptor,,Devising and presenting ensemble performance,"The performance style of the resulting work may reflect one selected performance style, or it may draw on features/conventions from a range of performance styles and contemporary drama practices.",,6
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS1,,Area of Study 1 - Devising and presenting ensemble performance,VCEDRU3AS1DPEP02,Elaboration,,Devising and presenting ensemble performance,,"When creating their ensemble performance, students develop a work that incorporates application of symbol and transformation of character, time and place.",7
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS1,,Area of Study 1 - Devising and presenting ensemble performance,VCEDRU3AS1DPEP02,Elaboration,,Devising and presenting ensemble performance,,"In doing so, they address the nature of contemporary drama practice that focuses on non-realistic styles and structures, including non-linear narratives.",8
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS1,,Area of Study 1 - Devising and presenting ensemble performance,VCEDRU3AS1DPEP03,Descriptor,,Devising and presenting ensemble performance,"Students manipulate conventions, dramatic elements and production areas to create and communicate meaning in their devised ensemble.",,9
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS1,,Area of Study 1 - Devising and presenting ensemble performance,VCEDRU3AS1DPEP03,Elaboration,,Devising and presenting ensemble performance,,"They consider and explore how to establish, maintain and/or manipulate an actor–audience relationship that is relevant to the performance styles within the work.",10
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS1,,Area of Study 1 - Devising and presenting ensemble performance,VCEDRU3AS1DPEP03,Elaboration,,Devising and presenting ensemble performance,,They learn about the sourcing and application of sustainable materials when applying production areas to their ensemble performance.,11
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS1,,Area of Study 1 - Devising and presenting ensemble performance,VCEDRU3AS1DPEP04,Descriptor,,Devising and presenting ensemble performance,"On completion of this unit, the student should be able to develop and present characters within a devised ensemble performance that goes beyond a representation of real life as it is lived.",,12
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS1,,Area of Study 1 - Devising and presenting ensemble performance,VCEDRU3AS1DPEP05,Descriptor,,Devising and presenting ensemble performance,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 1.",,13
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS2,,Area of Study 2 - Analysing and evaluating a devised performance,VCEDRU3AS2AEDP01,Descriptor,,Analysing and evaluating a devised performance,"In this area of study, students focus on the process and creation of the ensemble performance devised in Outcome 1.",,1
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS2,,Area of Study 2 - Analysing and evaluating a devised performance,VCEDRU3AS2AEDP01,Elaboration,,Analysing and evaluating a devised performance,,"They describe, analyse and evaluate the creation and performance of their devised ensemble.",2
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS2,,Area of Study 2 - Analysing and evaluating a devised performance,VCEDRU3AS2AEDP01,Elaboration,,Analysing and evaluating a devised performance,,"They reflect upon the selection, application and manipulation of conventions (including application of symbol and transformation of character, time and place), dramatic elements, expressive skills, performance skills, play-making techniques, production areas and conventions of selected performance styles.",3
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS2,,Area of Study 2 - Analysing and evaluating a devised performance,VCEDRU3AS2AEDP01,Elaboration,,Analysing and evaluating a devised performance,,They consider the decisions made in relation to extracting the dramatic potential from the stimulus material and developing intended meaning in an ensemble performance for an audience.,4
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS2,,Area of Study 2 - Analysing and evaluating a devised performance,VCEDRU3AS2AEDP01,Elaboration,,Analysing and evaluating a devised performance,,"In analysing and evaluating a devised performance, they apply relevant drama terminology.",5
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS2,,Area of Study 2 - Analysing and evaluating a devised performance,VCEDRU3AS2AEDP02,Descriptor,,Analysing and evaluating a devised performance,"On completion of this unit, the student should be able to describe, analyse and evaluate the use of processes, play-making techniques and skills to create, develop, and present a devised ensemble performance.",,6
Performing Arts,Drama,Year 12,Unit 3,VCEDRU3AS2,,Area of Study 2 - Analysing and evaluating a devised performance,VCEDRU3AS2AEDP03,Descriptor,,Analysing and evaluating a devised performance,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 2.",,7
