SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,StreamHeader,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS2,,Area of Study 2 - Proving guilt,,VCELSU1AS2O2KS,Outcome 2,Legal Studies Students,,Key Skills,"Use legal reasoning and principles to identify and argue the elements of an offence, possible defences and culpability in relation to actual and/or hypothetical scenarios",,1,5
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS2,,Area of Study 2 - Proving guilt,,VCELSU1AS2O2KS,Outcome 2,Legal Studies Students,,Key Skills,Synthesise and apply legal information to actual and/or hypothetical scenarios in relation to two criminal offences.,,1,6
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,The principles of justice and experiences of the Victorian criminal justice system,,1,1
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,"The principles of justice: fairness, equality and access",,1,2
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,"Institutions that enforce criminal law, such as the police and delegated bodies",,1,3
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,The balance between institutional powers and individual rights,,1,4
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,An overview of the role and criminal jurisdictions of the Victorian courts,,1,5
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,The role of the jury in a criminal trial,,1,6
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,"The difficulties faced by different groups in the criminal justice system, such as First Nations people, young people, culturally and linguistically diverse people, people with mental health issues, and people with disabilities",,1,7
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,Sentencing,,1,8
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,"The purposes of sanctions: punishment, deterrence, denunciation, protection and rehabilitation",,1,9
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,"Types of sanctions such as fines, community correction orders and imprisonment",,1,10
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,Factors considered in sentencing,,1,11
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,"Alternative approaches to sentencing, such as the use of the Drug Court, Koori Courts and diversion programs",,1,12
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,Sentencing practices in one other Australian jurisdiction.,,1,13
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Define and use legal terminology,,1,1
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Research and analyse relevant information about criminal law and recent criminal cases,,1,2
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Describe the institutions that enforce criminal law,,1,3
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Explain the role of the Victorian courts and juries in criminal cases,,1,4
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Compare approaches to sentencing in Victoria to those in one other Australian jurisdiction,,1,5
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Discuss the principles of justice in relation to experiences of the criminal justice system,,1,6
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Discuss the ability of sanctions to achieve their purposes,,1,7
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Discuss alternative approaches to sentencing,,1,8
Business and Economics,Legal Studies,Year 11,Unit 1,VCELSU1AS3,,Area of Study 3 - Sanctions,,VCELSU1AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Synthesise and apply legal information to actual and/or hypothetical scenarios.,,1,9
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,The purposes and types of civil law,,1,1
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,"Key concepts of civil law, including:",,1,2
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,Breach,,1,3
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,Causation,,1,4
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,Loss,,1,5
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,Limitation of actions,,1,6
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,The burden of proof,,1,7
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,The standard of proof,,1,8
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,Possible plaintiffs and defendants to a civil dispute,,1,9
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,Two areas of civil law and for each area of law:,,1,10
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,The rights protected by the law,,1,11
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,The elements required to establish liability,,1,12
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,The limitation of actions,,1,13
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,Possible defences,,1,14
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,Possible remedies,,1,15
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,The impact of the breach on the parties.,,1,16
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KS,Outcome 1,Legal Studies Students,,Key Skills,Define and use legal terminology,,1,1
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KS,Outcome 1,Legal Studies Students,,Key Skills,Research and analyse relevant information about civil law,,1,2
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KS,Outcome 1,Legal Studies Students,,Key Skills,Classify civil law according to its type,,1,3
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KS,Outcome 1,Legal Studies Students,,Key Skills,Explain the purposes and key concepts of civil law,,1,4
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KS,Outcome 1,Legal Studies Students,,Key Skills,"Apply legal reasoning and principles to identify and argue the elements, possible defences and civil liability in relation to actual and/or hypothetical scenarios",,1,5
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS1,,Area of Study 1 - Civil liability,,VCELSU2AS1O1KS,Outcome 1,Legal Studies Students,,Key Skills,Synthesise and apply legal information to actual and/or hypothetical scenarios in relation to two areas of civil law.,,1,6
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KK,Outcome 2,Legal Studies Students,,Key Knowledge,The principles of justice and experiences of the civil justice system,,1,1
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KK,Outcome 2,Legal Studies Students,,Key Knowledge,"The principles of justice: fairness, equality and access",,1,2
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KK,Outcome 2,Legal Studies Students,,Key Knowledge,"Methods used to resolve a civil dispute such as mediation, conciliation and arbitration",,1,3
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KK,Outcome 2,Legal Studies Students,,Key Knowledge,"Institutions that resolve civil disputes such as tribunals, ombudsmen and complaints bodies",,1,4
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KK,Outcome 2,Legal Studies Students,,Key Knowledge,An overview of the role and civil jurisdictions of the Victorian courts,,1,5
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KK,Outcome 2,Legal Studies Students,,Key Knowledge,The role of the jury in a civil trial,,1,6
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KK,Outcome 2,Legal Studies Students,,Key Knowledge,"The difficulties faced by different groups in the civil justice system, such as First Nations people, people of low socioeconomic status, young people, and people in regional, rural and remote areas",,1,7
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KK,Outcome 2,Legal Studies Students,,Key Knowledge,Remedies,,1,8
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KK,Outcome 2,Legal Studies Students,,Key Knowledge,The purposes of remedies,,1,9
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KK,Outcome 2,Legal Studies Students,,Key Knowledge,"Types of remedies, such as damages and injunctions.",,1,10
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KS,Outcome 2,Legal Studies Students,,Key Skills,Define and use legal terminology,,1,1
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KS,Outcome 2,Legal Studies Students,,Key Skills,Research and analyse relevant information about civil law and recent civil cases,,1,2
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KS,Outcome 2,Legal Studies Students,,Key Skills,Describe the institutions that resolve civil disputes,,1,3
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KS,Outcome 2,Legal Studies Students,,Key Skills,Explain the role of the Victorian courts and juries in civil disputes,,1,4
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KS,Outcome 2,Legal Studies Students,,Key Skills,Discuss the principles of justice in relation to experiences of the civil justice system,,1,5
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KS,Outcome 2,Legal Studies Students,,Key Skills,Discuss the ability of remedies to achieve their purposes,,1,6
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS2,,Area of Study 2 - Remedies,,VCELSU2AS2O2KS,Outcome 2,Legal Studies Students,,Key Skills,Synthesise and apply legal information to actual and/or hypothetical scenarios.,,1,7
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,"The meaning and development of human rights, including the significance of the Universal Declaration of Human Rights",,1,1
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,"An overview of the ways in which human rights are protected in Australia, such as through the Australian Constitution, the Victorian Charter of Human Rights and Responsibilities, statute law and common law",,1,2
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,One human rights issue in Australia and in relation to that human rights issue:,,1,3
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,The nature and development of the human right,,1,4
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,The laws that apply to the human right in Australia,,1,5
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,Possible conflicting attitudes,,1,6
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,Possible reforms to the protection of the human right in Australia,,1,7
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KK,Outcome 3,Legal Studies Students,,Key Knowledge,"One case study in relation to the human rights issue, in which an individual or group has influenced the protection of the right.",,1,8
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Define and use legal terminology,,1,1
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Research and analyse relevant information about the protection of rights,,1,2
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Describe the role of individuals in bringing about changes in the protection of rights through cases,,1,3
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Explain the meaning and development of human rights,,1,4
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Analyse the impact of a case study on the human rights of individuals and on the legal system,,1,5
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Discuss possible reforms to the protection of rights in Australia,,1,6
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Evaluate the ways in which rights are protected in Australia,,1,7
Business and Economics,Legal Studies,Year 11,Unit 2,VCELSU2AS3,,Area of Study 3 - Human rights,,VCELSU2AS3O3KS,Outcome 3,Legal Studies Students,,Key Skills,Apply legal principles to actual and/or hypothetical scenarios.,,1,8
Business and Economics,Legal Studies,Year 12,Unit 3,VCELSU3AS1,,Area of Study 1 - The Victorian criminal justice system,,VCELSU3AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,The distinction between summary offences and indictable offences,,1,1
Business and Economics,Legal Studies,Year 12,Unit 3,VCELSU3AS1,,Area of Study 1 - The Victorian criminal justice system,,VCELSU3AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,"Key principles of the criminal justice system, including the burden of proof, the standard of proof, and the presumption of innocence",,1,2
Business and Economics,Legal Studies,Year 12,Unit 3,VCELSU3AS1,,Area of Study 1 - The Victorian criminal justice system,,VCELSU3AS1O1KK,Outcome 1,Legal Studies Students,,Key Knowledge,"The rights of an accused, including the right to be tried without unreasonable delay, the right to silence, and the right to trial by jury",,1,3
