Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 7 and 8,Creating,,VC2AMA8C01,"design and structure media arts works to communicate ideas, perspectives and meaning to an intended audience",,"using pre-production processes, such as a storyboard, shooting script or production schedule, to plan production"
Levels 7 and 8,Creating,,VC2AMA8C01,"design and structure media arts works to communicate ideas, perspectives and meaning to an intended audience",,"experimenting with media technologies and media languages to design and construct representations of people, places or concepts"
Levels 7 and 8,Creating,,VC2AMA8C01,"design and structure media arts works to communicate ideas, perspectives and meaning to an intended audience",,"experimenting with ways to use media codes and conventions to construct representations of people, places and concepts for various genres or media platforms"
Levels 7 and 8,Creating,,VC2AMA8C01,"design and structure media arts works to communicate ideas, perspectives and meaning to an intended audience",,"experimenting with audio, including sound effects, music and Foley sounds, to construct ambient sound for different places or to create or enhance an atmosphere"
Levels 7 and 8,Creating,,VC2AMA8C01,"design and structure media arts works to communicate ideas, perspectives and meaning to an intended audience",,"experimenting with media technologies and media languages to construct safe, legal, ethical and responsible representations of cultural or social groups and values"
Levels 7 and 8,Creating,,VC2AMA8C01,"design and structure media arts works to communicate ideas, perspectives and meaning to an intended audience",,"trialling ways to combine established genre conventions to make a hybrid production; for example, exploring genres such as narrative, non-narrative, experimental, micro-documentary, trailer, music video and social media video campaign"
Levels 7 and 8,Creating,,VC2AMA8C02,"apply production processes and use media arts concepts to construct representations and produce media arts works that communicate ideas, perspectives and meaning for specific audiences",,"employing questions based on viewpoints to create bias in a narrative in a production, such as ‘Do the stories leave out or emphasise information?’, ‘Do the stories present the audience with obvious heroes and villains?’ and ‘Why would media institutions engage in these practices?’"
Levels 7 and 8,Creating,,VC2AMA8C02,"apply production processes and use media arts concepts to construct representations and produce media arts works that communicate ideas, perspectives and meaning for specific audiences",,"using viewpoints to ask questions relating to forms and elements, such as ‘What elements define a genre?’ and ‘How can I create mood and setting through images, sound or framing?’"
Levels 7 and 8,Creating,,VC2AMA8C02,"apply production processes and use media arts concepts to construct representations and produce media arts works that communicate ideas, perspectives and meaning for specific audiences",,"using pre-production, production and post-production processes to produce a media arts work that represents habits or customs that will build a more sustainable future for their community or to highlight a social justice issue using an online platform"
Levels 7 and 8,Creating,,VC2AMA8C02,"apply production processes and use media arts concepts to construct representations and produce media arts works that communicate ideas, perspectives and meaning for specific audiences",,"combining established genre conventions to create meaning in a media arts work, such as framing in still and moving images; sounds in radio plays, podcasts and audiovisual works; and font size, shape and colour in print"
Levels 7 and 8,Creating,,VC2AMA8C02,"apply production processes and use media arts concepts to construct representations and produce media arts works that communicate ideas, perspectives and meaning for specific audiences",,"creating a news story in a print or digital format, focusing on a current event to communicate a perspective and to engage a specified audience"
Levels 7 and 8,Presenting,,VC2AMA8P01,"refine and present media arts works, considering the conventions of the genre, audience engagement and context",,distributing a media arts work designed to engage a specific audience using appropriate rights and permissions to upload safely to an online space in the school
Levels 7 and 8,Presenting,,VC2AMA8P01,"refine and present media arts works, considering the conventions of the genre, audience engagement and context",,reflecting on how relationships develop between media arts creators and their audiences while planning to present a media arts work to an audience
Levels 7 and 8,Presenting,,VC2AMA8P01,"refine and present media arts works, considering the conventions of the genre, audience engagement and context",,considering the impact of different audiences on the reception of and engagement with their media arts works
Levels 7 and 8,Presenting,,VC2AMA8P01,"refine and present media arts works, considering the conventions of the genre, audience engagement and context",,"complying with copyright laws and respecting Indigenous Cultural and Intellectual Property rights when presenting media arts works; for example, obtaining permission to use cultural material that belongs to a collective or a cultural group rather than an individual"
