Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Levels 9 and 10,Developing Practices,,VC2AMU10D01,"Develop, practise and refine the use of listening skills and style-specific vocal and instrumental skills and techniques to interpret music and communicate expressive effects",,"Mapping a planned approach to interpret dynamics (for example, using observations from another performance or analysis of the work and identifying sections or points where the loudest and softest dynamics will be employed), then practising to realise the plan"
Levels 9 and 10,Developing Practices,,VC2AMU10D01,"Develop, practise and refine the use of listening skills and style-specific vocal and instrumental skills and techniques to interpret music and communicate expressive effects",,"Developing technical and expressive facility and control when using voice and/or an instrument(s); for example, undertaking a systematic approach to developing and extending vocal or instrumental skills"
Levels 9 and 10,Developing Practices,,VC2AMU10D02,"Reflect on, analyse, evaluate and document their own and others’ music to inform choices they make as composers and performers about how they will interpret and manipulate elements of music and/or compositional devices",,"Listening to, analysing and comparing the performance practices of others to shape and refine their own interpretation and performance of a piece of music, evaluating preferences and developing practice strategies to achieve their own goals"
Levels 9 and 10,Developing Practices,,VC2AMU10D02,"Reflect on, analyse, evaluate and document their own and others’ music to inform choices they make as composers and performers about how they will interpret and manipulate elements of music and/or compositional devices",,"Using listening, aural skills and understanding of the information provided in scores, charts or lead-sheets to develop interpretations of repertoire in a range of styles"
Levels 9 and 10,Developing Practices,,VC2AMU10D02,"Reflect on, analyse, evaluate and document their own and others’ music to inform choices they make as composers and performers about how they will interpret and manipulate elements of music and/or compositional devices",,Exploring the concept of developing a personal voice when composing and/or performing
Levels 9 and 10,Developing Practices,,VC2AMU10D02,"Reflect on, analyse, evaluate and document their own and others’ music to inform choices they make as composers and performers about how they will interpret and manipulate elements of music and/or compositional devices",,"Using focused listening, aural or memory skills to identify, sing or play and/or notate/document music ideas, such as pitch and rhythmic patterns, intervals, scales and common chord progressions, for future use in compositions and/or performances"
Levels 9 and 10,Developing Practices,,VC2AMU10D02,"Reflect on, analyse, evaluate and document their own and others’ music to inform choices they make as composers and performers about how they will interpret and manipulate elements of music and/or compositional devices",,Developing and refining the use of aural skills relating to tuning/intonation that they can use in real time to improve levels of accuracy and control when performing
Levels 9 and 10,Creating,,VC2AMU10C01,"Interpret music in a variety of forms and styles, manipulating the elements of music and compositional devices, and using style-specific vocal and instrumental techniques to communicate ideas, perspectives and/or meaning",,"Rehearsing and refining their ability to control technical and expressive qualities in solo and/or ensemble music to achieve accuracy and fluency, and to communicate stylistic understanding"
Levels 9 and 10,Creating,,VC2AMU10C01,"Interpret music in a variety of forms and styles, manipulating the elements of music and compositional devices, and using style-specific vocal and instrumental techniques to communicate ideas, perspectives and/or meaning",,"Experimenting with and comparing how the elements of music and compositional devices are used to communicate musical intentions in traditional, digital or graphic scores from different styles"
Levels 9 and 10,Creating,,VC2AMU10C01,"Interpret music in a variety of forms and styles, manipulating the elements of music and compositional devices, and using style-specific vocal and instrumental techniques to communicate ideas, perspectives and/or meaning",,"Identifying stylistic conventions relevant to music they are learning, and planning and practising to apply the conventions as relevant in their performance of music in those styles; for example, using information from composers or performers or analysis undertaken by other musicians or commentators"
Levels 9 and 10,Creating,,VC2AMU10C01,"Interpret music in a variety of forms and styles, manipulating the elements of music and compositional devices, and using style-specific vocal and instrumental techniques to communicate ideas, perspectives and/or meaning",,"Selecting, interpreting and practising a performance program that focuses on a particular social or historical theme, music style or the work of a composer or performer(s), for example a solo or ensemble program"
Levels 9 and 10,Creating,,VC2AMU10C02,"Compose music, exploiting and combining elements of music and compositional devices relevant to chosen styles and forms to communicate ideas, perspectives and/or meaning and notate, document and/or record the music",,"Evaluating how different traditions, styles or contexts affect the way people respond to a piece of music and using this information to compose a new piece of music designed to appeal to a specific audience or fulfil a specific purpose"
Levels 9 and 10,Creating,,VC2AMU10C02,"Compose music, exploiting and combining elements of music and compositional devices relevant to chosen styles and forms to communicate ideas, perspectives and/or meaning and notate, document and/or record the music",,"Experimenting with options for using instrumentation, dynamics and expressive techniques to develop the texture of a composition"
Levels 9 and 10,Creating,,VC2AMU10C02,"Compose music, exploiting and combining elements of music and compositional devices relevant to chosen styles and forms to communicate ideas, perspectives and/or meaning and notate, document and/or record the music",,"Working collaboratively to compose songs or instrumental music, for example a song cycle, music theatre work or music for a film, animation or video game, music that explores issues related to a historical or current event, pop songs, digital compositions or dance tracks"
Levels 9 and 10,Creating,,VC2AMU10C02,"Compose music, exploiting and combining elements of music and compositional devices relevant to chosen styles and forms to communicate ideas, perspectives and/or meaning and notate, document and/or record the music",,Analysing how elements of music are typically used in a music style and using findings as a guide when arranging or re-imagining music
Levels 9 and 10,Presenting,,VC2AMU10P01,"Rehearse and present planned performances of music they have learnt and/or composed to audiences, using relevant vocal and instrumental techniques and performance styles",,"Recording and evaluating performances using digital tools; for example, listening to a recording of their own performances and identifying areas for improvement"
Levels 9 and 10,Presenting,,VC2AMU10P01,"Rehearse and present planned performances of music they have learnt and/or composed to audiences, using relevant vocal and instrumental techniques and performance styles",,"Performing their own music compositions and, as appropriate, using scores or visual material and reflecting on and evaluating personal or audience responses to the music; for example, asking questions such as ‘How did choices related to tempo, dynamics, articulation or instrumentation allow the ensemble to achieve the intended effects in their performance?’"
Levels 9 and 10,Presenting,,VC2AMU10P01,"Rehearse and present planned performances of music they have learnt and/or composed to audiences, using relevant vocal and instrumental techniques and performance styles",,"Rehearsing and presenting planned performances, and then reflecting on and evaluating how each performance may have been different and which was more successful with audiences and why"
Levels 9 and 10,Presenting,,VC2AMU10P01,"Rehearse and present planned performances of music they have learnt and/or composed to audiences, using relevant vocal and instrumental techniques and performance styles",,"Planning and presenting performances in a range of physical or virtual spaces, including providing audiences with information about the music, the performers and the ideas that the performers are intending to communicate"
