Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
English,Foundation,Language,Language for expressing and developing ideas,VC2EFLA08,"Recognise and develop awareness of vocabulary used in familiar contexts related to everyday experiences, personal interests and topics taught at school",,"Expanding vocabulary through informal interactions and planned experiences with adults and peers, texts, images, and artefacts or objects"
English,Foundation,Language,Language for expressing and developing ideas,VC2EFLA09,"Identify punctuation as a feature of written text different from letters; recognise that capital letters are used for names, and that capital letters also signal the beginning of sentences while punctuation marks signal the end",,"Commenting on capital letters encountered in everyday texts, for example ‘That’s the letter that starts my name.’ and ‘The name of my family and my town/suburb have capital letters.’"
English,Foundation,Literature,Literature and contexts,VC2EFLE01,Discuss experiences that are similar or different to their own by engaging with literary texts by Aboriginal and Torres Strait Islander authors and illustrators and a wide range of Australian and world authors and illustrators,,Engaging with texts that reflect the social and cultural groups to which students belong
English,Foundation,Literature,Literature and contexts,VC2EFLE01,Discuss experiences that are similar or different to their own by engaging with literary texts by Aboriginal and Torres Strait Islander authors and illustrators and a wide range of Australian and world authors and illustrators,,Comparing experiences depicted in stories by a wide range of world authors with their own experiences
English,Foundation,Literature,Literature and contexts,VC2EFLE01,Discuss experiences that are similar or different to their own by engaging with literary texts by Aboriginal and Torres Strait Islander authors and illustrators and a wide range of Australian and world authors and illustrators,,"Viewing stories by Aboriginal and Torres Strait Islander storytellers from print, visual, digital and multimodal sources"
English,Foundation,Literature,Literature and contexts,VC2EFLE01,Discuss experiences that are similar or different to their own by engaging with literary texts by Aboriginal and Torres Strait Islander authors and illustrators and a wide range of Australian and world authors and illustrators,,"Engaging with texts that portray Australian family life in different settings, for example suburban and remote settings"
English,Foundation,Literature,Literature and contexts,VC2EFLE01,Discuss experiences that are similar or different to their own by engaging with literary texts by Aboriginal and Torres Strait Islander authors and illustrators and a wide range of Australian and world authors and illustrators,,"Identifying some features of culture that are revealed by characters and events in stories, for example dress, food and daily routines"
English,Foundation,Literature,Engaging with and responding to literature,VC2EFLE02,Respond to stories and share feelings and thoughts about the events and characters depicted,,"Using drawing and beginning forms of writing to express personal responses to stories, poems or films"
English,Foundation,Literature,Engaging with and responding to literature,VC2EFLE02,Respond to stories and share feelings and thoughts about the events and characters depicted,,"Discussing events and characters in texts, and connecting them to their own experiences"
English,Foundation,Literature,Engaging with and responding to literature,VC2EFLE02,Respond to stories and share feelings and thoughts about the events and characters depicted,,Sharing personal responses to ideas and events experienced through texts
English,Foundation,Literature,Examining literature,VC2EFLE03,"Recognise a range of literary texts and identify features including events, characters, and beginnings and endings",,"Recognising that stories often have similar beginnings, for example ‘Once upon a time …’ and ‘A long, long time ago …’ in fairytales and ‘A girl called Amira …’ or similar to introduce a character in a storybook"
English,Foundation,Literature,Examining literature,VC2EFLE03,"Recognise a range of literary texts and identify features including events, characters, and beginnings and endings",,Identifying how stories are told in poetry
English,Foundation,Literature,Examining literature,VC2EFLE03,"Recognise a range of literary texts and identify features including events, characters, and beginnings and endings",,"Identifying typical features of fairytales, such as princes and princesses or the moral of the story"
English,Foundation,Literature,Examining literature,VC2EFLE04,"Explore and replicate the rhythms and sound patterns of poems, chants, rhymes and songs",,"Using music and actions to enhance appreciation of rhymes, poems, chants and songs"
English,Foundation,Literature,Examining literature,VC2EFLE04,"Explore and replicate the rhythms and sound patterns of poems, chants, rhymes and songs",,Reciting rhymes with actions
English,Foundation,Literature,Examining literature,VC2EFLE04,"Explore and replicate the rhythms and sound patterns of poems, chants, rhymes and songs",,Exploring rhythms used in poems by Aboriginal and Torres Strait Islander Peoples
English,Foundation,Literature,Creating literature,VC2EFLE05,"Retell and adapt a range of previously encountered literary texts through play, performance, images, drawing and writing",,Drawing and role-playing characters or events
English,Foundation,Literature,Creating literature,VC2EFLE05,"Retell and adapt a range of previously encountered literary texts through play, performance, images, drawing and writing",,"Sequencing pictures, which may involve using digital tools, to retell a story"
English,Foundation,Literacy,Interacting with others,VC2EFLY01,"Interact in informal and structured situations, using appropriate voice levels and listening while others read or speak",,"Exchanging ideas with peers in pairs and small groups, engaging in class discussions, listening to others and contributing ideas"
English,Foundation,Literacy,Interacting with others,VC2EFLY01,"Interact in informal and structured situations, using appropriate voice levels and listening while others read or speak",,"Showing understanding of appropriate listening behaviour, such as listening without interrupting, and looking at the speaker, if culturally appropriate"
English,Foundation,Literacy,Interacting with others,VC2EFLY01,"Interact in informal and structured situations, using appropriate voice levels and listening while others read or speak",,Altering volume for inside and outside situations and when speaking to an audience
English,Foundation,Literacy,Interacting with others,VC2EFLY01,"Interact in informal and structured situations, using appropriate voice levels and listening while others read or speak",,"Participating in informal interaction situations, for example play-based experiences that involve the imaginative use of spoken language"
English,Foundation,Literacy,Interacting with others,VC2EFLY01,"Interact in informal and structured situations, using appropriate voice levels and listening while others read or speak",,Listening to and following instructions
English,Foundation,Literacy,Interacting with others,VC2EFLY02,Deliver short spoken texts to an audience using features of voice,,"Sharing a personal experience, interest or discovery with peers in a semi-formal situation"
English,Foundation,Literacy,Interacting with others,VC2EFLY02,Deliver short spoken texts to an audience using features of voice,,Using visual prompts to practise staying on topic or to sequence ideas
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY03,"Recognise and generate syllables, rhyming words, alliteration patterns and phonemes in spoken words (phonological awareness)",,"Recognising and producing rhyming words when listening to rhyming stories or rhymes, for example ‘funny’ and ‘money’"
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY03,"Recognise and generate syllables, rhyming words, alliteration patterns and phonemes in spoken words (phonological awareness)",,"Identifying patterns of alliteration in spoken words, for example ‘helpful Hasma’"
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY03,"Recognise and generate syllables, rhyming words, alliteration patterns and phonemes in spoken words (phonological awareness)",,"Identifying syllables in spoken words (for example, clapping the rhythm of ‘Mon-day’, ‘Ja-cob’ or ‘Si-en-na’), which is also known as syllabification"
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY04,"Orally blend, segment and manipulate one-syllable words (phonemic awareness)",,"Saying the sounds when given a word, for example ‘can’ (‘c-a-n’) or ‘ship’ (‘sh-i-p’)"
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY04,"Orally blend, segment and manipulate one-syllable words (phonemic awareness)",,"Saying the word when given the sounds, for example ‘l-i-p’ (‘lip’) or ‘m-u-n-ch’ (‘munch’)"
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY04,"Orally blend, segment and manipulate one-syllable words (phonemic awareness)",,"Saying the new word when the beginning phoneme, medial or end phoneme in a word is replaced with a different phoneme; for example, ‘run’ becomes ‘fun’, or ‘fun’ becomes ‘fan’"
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY05,Use knowledge of letters and sounds to read and spell consonant-vowel-consonant (CVC) words (phoneme–grapheme correspondence knowledge),,"Writing consonant-vowel-consonant (CVC) words by representing sounds with the appropriate letters, and blending sounds associated with letters when reading CVC words"
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY05,Use knowledge of letters and sounds to read and spell consonant-vowel-consonant (CVC) words (phoneme–grapheme correspondence knowledge),,Making plausible spelling choices using sound–letter correspondences and morphemic knowledge
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY06,Recognise and name all upper- and lower-case letters and know the most common phoneme–grapheme correspondences (sound–letter relationships),,Recognising letters in their own name
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY06,Recognise and name all upper- and lower-case letters and know the most common phoneme–grapheme correspondences (sound–letter relationships),,Matching upper- and lower-case letters
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY06,Recognise and name all upper- and lower-case letters and know the most common phoneme–grapheme correspondences (sound–letter relationships),,Identifying sounds for upper- and lower-case letters
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY07,Read and write some high-frequency words and other familiar words,,"Knowing how to read and write some high-frequency words recognised in shared texts and texts read independently, for example ‘and’, ‘my’, ‘is’, ‘the’ and ‘go’"
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY07,Read and write some high-frequency words and other familiar words,,"Knowing how to read and write some familiar words, for example their name, the name of a character or the name of their school"
English,Foundation,Literacy,Phonic and word knowledge,VC2EFLY08,Understand that words are units of meaning and can be made of more than one meaningful part (morphemic knowledge),,"Learning that words are made up of meaningful parts; for example, ‘dogs’ has 2 meaningful parts: ‘dog’ and ‘s’, meaning more than one"
English,Foundation,Literacy,Building fluency and making meaning,VC2EFLY09,"Read decodable and authentic texts using developing phonic knowledge, and make and monitor meaning using context and emerging grammatical knowledge",,"Navigating a text correctly, starting at the right place and reading in the right direction, returning to the next line as needed and matching one spoken word to one written word"
English,Foundation,Literacy,Building fluency and making meaning,VC2EFLY09,"Read decodable and authentic texts using developing phonic knowledge, and make and monitor meaning using context and emerging grammatical knowledge",,Attempting to work out unknown words by using phonic decoding and knowledge of high-frequency words
English,Foundation,Literacy,Building fluency and making meaning,VC2EFLY09,"Read decodable and authentic texts using developing phonic knowledge, and make and monitor meaning using context and emerging grammatical knowledge",,Pausing or asking for support when meaning breaks down
English,Foundation,Literacy,Texts in context,VC2EFLY10,"Identify some familiar types of texts, such as stories and informative texts, and the contexts in which they are used",,"Recognising symbols in everyday environments and discussing why they are used, for example exit signs, school crossing signs, emblems or badges on school uniforms"
English,Foundation,Literacy,Texts in context,VC2EFLY10,"Identify some familiar types of texts, such as stories and informative texts, and the contexts in which they are used",,Using book covers to group narrative and informative texts
English,Foundation,Literacy,Texts in context,VC2EFLY10,"Identify some familiar types of texts, such as stories and informative texts, and the contexts in which they are used",,"Grouping texts according to topic; for example, grouping a set of texts, which may include informative and narrative texts, about farm animals"
English,Foundation,Literacy,"Analysing, interpreting and evaluating",VC2EFLY11,Identify some differences between narrative and informative texts,,Talking about what is ‘real’ and what is imagined in texts
English,Foundation,Literacy,"Analysing, interpreting and evaluating",VC2EFLY11,Identify some differences between narrative and informative texts,,Identifying and selecting texts for information purposes and commenting on how the text might help with a task
English,Foundation,Literacy,"Analysing, interpreting and evaluating",VC2EFLY11,Identify some differences between narrative and informative texts,,Comparing images in narrative texts with images in informative texts
English,Foundation,Literacy,"Analysing, interpreting and evaluating",VC2EFLY12,"Use comprehension strategies, such as visualising, predicting, connecting, summarising and questioning, to understand and discuss texts listened to, viewed or read independently",,"Sequencing ideas in spoken texts, retelling well-known stories, retelling stories with picture cues, and retelling information using prompts"
English,Foundation,Literacy,"Analysing, interpreting and evaluating",VC2EFLY12,"Use comprehension strategies, such as visualising, predicting, connecting, summarising and questioning, to understand and discuss texts listened to, viewed or read independently",,"Listening for specific purposes, for example for the details of a character or to answer a given question"
English,Foundation,Literacy,"Analysing, interpreting and evaluating",VC2EFLY12,"Use comprehension strategies, such as visualising, predicting, connecting, summarising and questioning, to understand and discuss texts listened to, viewed or read independently",,Relating one or 2 key facts from informative texts
English,Foundation,Literacy,"Analysing, interpreting and evaluating",VC2EFLY12,"Use comprehension strategies, such as visualising, predicting, connecting, summarising and questioning, to understand and discuss texts listened to, viewed or read independently",,Predicting what might happen in a text based on the title and cover
English,Foundation,Literacy,Creating texts,VC2EFLY13,"Create short texts to explore, record and report ideas and events, using familiar words and beginning writing knowledge",,"Using beginning writing knowledge, sound–letter relationships, known words and punctuation to create short texts"
English,Foundation,Literacy,Creating texts,VC2EFLY13,"Create short texts to explore, record and report ideas and events, using familiar words and beginning writing knowledge",,"Using writing and drawing, which may include digital tools, to represent and communicate personal responses to ideas and events experienced through texts"
English,Foundation,Literacy,Creating texts,VC2EFLY14,"Participate in shared editing of students’ own texts for meaning, spelling, capital letters and full stops",,‘reading’ their own texts back to an experienced writer
English,Foundation,Literacy,Creating texts,VC2EFLY14,"Participate in shared editing of students’ own texts for meaning, spelling, capital letters and full stops",,Participating in shared editing by circling the capital letters at the beginning of sentences
English,Foundation,Literacy,Creating texts,VC2EFLY15,Form most lower-case and upper-case letters using learnt letter formations,,"Following clear demonstrations of how to construct each letter, for example where to start and in which direction to write"
English,Foundation,Literacy,Creating texts,VC2EFLY15,Form most lower-case and upper-case letters using learnt letter formations,,Developing a functional pencil grip/grasp
