SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD01,Descriptor,,Response to hazards and disasters,"In this area of study students distinguish between a hazard and a hazard event, which can 
result in a disaster depending on its impact and interconnections.",,1
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD01,Elaboration,,Response to hazards and disasters,,"They explore the nature 
and effectiveness of specific measures such as prediction and warning programs, community preparedness and land use planning, as well as actions taken after hazards become harmful 
and destructive disasters.",2
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD01,Elaboration,,Response to hazards and disasters,,Students consider natural and human factors influencing the nature,3
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD02,Descriptor,,Response to hazards and disasters,"of responses, considering the scale of the hazard, levels of risk due to hazards, past experiences and perceptions of similar hazards and hazard events, the capacity of government organisations and communities to act, issues and challenges that arise from responses to hazards and hazard events, available technological resources and the ability to plan and develop effective prevention and mitigation measures.",,4
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD02,Elaboration,,Response to hazards and disasters,,"Students investigate the responses to the hazards selected in Area of Study 1, with reference to a variety of locations.",5
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD03,Descriptor,,Response to hazards and disasters,"On completion of this unit the student should be able to analyse and evaluate the nature, purpose and effectiveness of a range of responses to selected hazards and disasters.",,6
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD04,Descriptor,,Response to hazards and disasters,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2 and the relevant Characteristics of the study detailed on pages 6–14.,,7
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD05,Descriptor,,Response to hazards and disasters,The core assessment task for Outcome 1 is a fieldwork report of approximately 1500–2000 words (for further information see pages 13 and 14).,,8
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD06,Descriptor,,Response to hazards and disasters,"Additionally, at least one task for the assessment of each of Outcomes 1 and 2 is to be selected from the following:",,9
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD07,Descriptor,,Response to hazards and disasters,structured questions,,10
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD08,Descriptor,,Response to hazards and disasters,a case study,,11
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD09,Descriptor,,Response to hazards and disasters,a research report,,12
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD10,Descriptor,,Response to hazards and disasters,analysis of geographic data,,13
Humanities,Geography,Year 11,Unit 1,VCEGEU1AS2,,Area of Study 2 - Response to hazards and disasters,VCEGEU1AS2RHD11,Descriptor,,Response to hazards and disasters,a multimedia presentation.,,14
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS12,,,,UnitHeader,,Unit 2: Tourism: issues and challenges,,,0
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS12,,,,Paragraph,,Unit 2: Tourism: issues and challenges,"In this unit students investigate the characteristics of tourism: where it has developed, its various forms, how it has changed and continues to change and its impact on people, places and environments, issues and challenges of ethical tourism. Students select contrasting examples of tourism from within Australia and elsewhere in the world to support their investigations. Tourism involves the movement of people travelling away from and staying outside of their usual environment for more than 24 hours but not more than one consecutive year (United Nations World Tourism Organization definition). The scale of tourist movements since the 1950s and its predicted growth has had and continues to have a significant impact on local, regional and national environments, economies and cultures. The travel and tourism industry is directly responsible for a significant number of jobs globally and generates a considerable portion of global GDP.",,1
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS12,,,,Paragraph,,Unit 2: Tourism: issues and challenges,"The study of tourism at local, regional and global scales emphasises the interconnection within and between places as well as the impacts, issues and challenges that arise from various forms of tourism. For example, the interconnections of climate, landforms, culture and climate change help determine the characteristics of a place that can prove attractive to tourists. There is an interconnection between places tourists originate from and their destinations through the development of communication and transport infrastructure, employment, and cultural preservation and acculturation. The growth of tourism at all scales requires appropriate management to ensure it is environmentally, socially, culturally and economically sustainable.",,2
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS12,,,,Paragraph,,Unit 2: Tourism: issues and challenges,"Students undertake fieldwork and produce a fieldwork report using the structure provided
(see pages 13 and 14).",,3
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS1,,Area of Study 1 - Characteristics of tourism,VCEGEU2AS1CT01,Descriptor,,Characteristics of tourism,"In this area of study students examine the characteristics of tourism, the location and distribution 
of different types of tourism and tourist destinations, and the factors affecting different types of tourism.",,1
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS1,,Area of Study 1 - Characteristics of tourism,VCEGEU2AS1CT01,Elaboration,,Characteristics of tourism,,Students support this investigation with contrasting examples from within Australia and elsewhere in the world.,2
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS1,,Area of Study 1 - Characteristics of tourism,VCEGEU2AS1CT01,Elaboration,,Characteristics of tourism,,"They investigate in detail at least one tourism location using appropriate fieldwork techniques, and one other location elsewhere in the world.",3
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS1,,Area of Study 1 - Characteristics of tourism,VCEGEU2AS1CT01,Elaboration,,Characteristics of tourism,,"The selection of examples should allow students to work with a range of information sources, for example statistical data, digital images, streamed video, geospatial technologies and a variety of maps at various scales, 
as well as to undertake fieldwork.",4
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS1,,Area of Study 1 - Characteristics of tourism,VCEGEU2AS1CT02,Descriptor,,Characteristics of tourism,"On completion of this unit the student should be able to analyse the nature of tourism at a range 
of scales.",,5
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS1,,Area of Study 1 - Characteristics of tourism,VCEGEU2AS1CT03,Descriptor,,Characteristics of tourism,"To achieve this outcome the student will draw on the key knowledge and key skills outlined in 
Area of Study 1 and the relevant Characteristics of the study detailed on pages 6–14.",,6
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC01,Descriptor,,Impact of tourism: issues and challenges,"In this area of study students explore the environmental, economic, social and cultural impacts 
of different types of tourism, and the issues and challenges that these create for people and the environment.",,1
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC01,Elaboration,,Impact of tourism: issues and challenges,,"They investigate at least one tourism location using appropriate fieldwork techniques, and one location elsewhere in the world that requires an investigation of ethical tourism.",2
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC01,Elaboration,,Impact of tourism: issues and challenges,,Students evaluate the effectiveness of measures taken to enhance the positive impacts and/or to minimise the negative impacts at these locations.,3
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC01,Elaboration,,Impact of tourism: issues and challenges,,This fieldwork site could be the same fieldwork site explored in Area of Study 1.,4
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC01,Elaboration,,Impact of tourism: issues and challenges,,They investigate the interconnection of the two selected locations with their surrounding region and national context.,5
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC02,Descriptor,,Impact of tourism: issues and challenges,"On completion of this unit the student should be able to analyse the impacts of tourism on people, places and environments, and evaluate the effectiveness of strategies for managing tourism.",,6
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC03,Descriptor,,Impact of tourism: issues and challenges,"To achieve this outcome the student will draw on key knowledge and key skills outlined in Area 
of Study 2 and the relevant Characteristics of the study detailed on pages 6–14.",,7
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC04,Descriptor,,Impact of tourism: issues and challenges,The core assessment task for Outcome 2 is a fieldwork report of approximately 1500–2000 words (for further information see pages 13 and 14).,,8
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC05,Descriptor,,Impact of tourism: issues and challenges,"Additionally, at least one task for the assessment of each of Outcomes 1 and 2 is to be selected from the following:",,9
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC06,Descriptor,,Impact of tourism: issues and challenges,structured questions,,10
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC07,Descriptor,,Impact of tourism: issues and challenges,a case study,,11
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC08,Descriptor,,Impact of tourism: issues and challenges,a research report,,12
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC09,Descriptor,,Impact of tourism: issues and challenges,analysis of geographic data,,13
Humanities,Geography,Year 11,Unit 2,VCEGEU2AS2,,Area of Study 2 - Impact of tourism: issues and challenges,VCEGEU2AS2ITIC10,Descriptor,,Impact of tourism: issues and challenges,a multimedia presentation.,,14
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS12,,,,UnitHeader,,Unit 3: Changing the land,,,0
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS12,,,,Paragraph,,Unit 3: Changing the land,"This unit focuses on two investigations of geographical change: change to land cover and change to land use. Land cover includes biomes such as forest, grassland, tundra, bare lands and wetlands, as well as land covered by ice and water. Land cover is the natural state of the biophysical environment developed over time as a result of the interconnection between climate, soils, landforms and flora and fauna and, increasingly, interconnections with human activity. Natural land cover is altered by many processes such as geomorphological events, plant succession and climate change.",,1
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS12,,,,Paragraph,,Unit 3: Changing the land,"Students investigate two major processes that are changing land cover in many regions of the world: melting glaciers and ice sheets, and deforestation.",,2
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS12,,,,Paragraph,,Unit 3: Changing the land,"They investigate the distribution and causes of the two processes. They select one location for each of the processes to develop a greater understanding of the changes to land cover produced by these processes, the impacts of these changes and responses to these changes at different scales.",,3
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS12,,,,Paragraph,,Unit 3: Changing the land,"People have modified land cover to produce a range of land uses to satisfy needs such as housing, resource provision, communication and recreation. Land use change is a characteristic of both urban and rural environments and occurs at both spatial and temporal scales.",,4
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS12,,,,Paragraph,,Unit 3: Changing the land,"At a local scale students investigate land use change using appropriate fieldwork techniques and secondary sources. They investigate the processes of change, the reasons for change and the impacts of change.",,5
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS12,,,,Paragraph,,Unit 3: Changing the land,"Students undertake fieldwork and produce a fieldwork report using the structure provided
(see pages 13 and 14). They develop a research question and hypothesis and use both primary and secondary sources to collect data. Fieldwork techniques including geospatial technologies are employed to collect and present data.",,6
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS1,,Area of Study 1 - Land cover change,VCEGEU3AS1LCC01,Descriptor,,Land cover change,In this area of study students undertake an overview of global land cover and changes that have occurred over time.,,1
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS1,,Area of Study 1 - Land cover change,VCEGEU3AS1LCC01,Elaboration,,Land cover change,,"Students investigate two major processes that are changing land cover: melting glaciers and ice sheets, and deforestation.",2
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS1,,Area of Study 1 - Land cover change,VCEGEU3AS1LCC01,Elaboration,,Land cover change,,"They analyse these processes, explain their impacts on land cover and discuss responses to these land cover changes in two different locations in the world – one location for each process.",3
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS1,,Area of Study 1 - Land cover change,VCEGEU3AS1LCC01,Elaboration,,Land cover change,,"Students evaluate two different global responses to the impacts of land cover change, one global response for each process.",4
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS1,,Area of Study 1 - Land cover change,VCEGEU3AS1LCC02,Descriptor,,Land cover change,On completion of this unit the student should be able to analyse processes that result in changes to land cover and evaluate the impacts and responses resulting from these changes.,,5
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS1,,Area of Study 1 - Land cover change,VCEGEU3AS1LCC03,Descriptor,,Land cover change,"To achieve this outcome the student will draw on key knowledge and key skills outlined in Area 
of Study 1 and the relevant Characteristics of the study detailed on pages 6–14.",,6
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS2,,Area of Study 2 - Land use change,VCEGEU3AS2LUC01,Descriptor,,Land use change,"In this area of study students select a local area and use appropriate fieldwork techniques and secondary sources to investigate the nature, processes and impacts of land use change.",,1
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS2,,Area of Study 2 - Land use change,VCEGEU3AS2LUC01,Elaboration,,Land use change,,"This change may have recently occurred, be underway or be planned for the near future.",2
Humanities,Geography,Year 12,Unit 3,VCEGEU3AS2,,Area of Study 2 - Land use change,VCEGEU3AS2LUC02,Descriptor,,Land use change,"On completion of this unit the student should be able to analyse land use change and evaluate 
its impacts.",,3
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS12,,,,UnitHeader,,Unit 4: Human population: trends and issues,,,0
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS12,,,,Paragraph,,Unit 4: Human population: trends and issues,"Students investigate the geography of human populations. They explore the patterns of population change, movement and distribution, and how governments, organisations and individuals have responded to those changes in different parts of the world.",,1
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS12,,,,Paragraph,,Unit 4: Human population: trends and issues,"Students study population dynamics before undertaking an investigation into two significant population trends arising in different parts of the world. They examine the dynamics of populations and their environmental, economic, social, and cultural impacts on people and places.",,2
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS12,,,,Paragraph,,Unit 4: Human population: trends and issues,The growth of the world's population from 2.5 billion in 1950 to over 7 billion since 2010 has been on a scale without parallel in human history. Much of the current growth is occurring within developing countries while the populations in many developed countries are either growing slowly or are declining.,,3
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS12,,,,Paragraph,,Unit 4: Human population: trends and issues,"Populations change through growth and decline in fertility and mortality, and by people moving to different places. The Demographic Transition Model and population structure diagrams provide frameworks for investigating the key dynamics of population.",,4
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS12,,,,Paragraph,,Unit 4: Human population: trends and issues,"Population movements such as voluntary and forced movements over long or short terms add further complexity to population structures and to environmental, economic, social, and cultural conditions. Many factors influence population change, including the impact of government policies, economic conditions, wars and revolution, political boundary changes and hazard events.",,5
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS12,,,,Paragraph,,Unit 4: Human population: trends and issues,"Students investigate the interconnections between the reasons for population change. They evaluate strategies developed in response to population issues and challenges, in both a growing population trend of one country and an ageing population trend of another country, in different parts of the world.",,6
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS1,,Area of Study 1 - Population dynamics,VCEGEU4AS1PD01,Descriptor,,Population dynamics,In this area of study students undertake an overview of global population distribution and growth before investigating the dynamics of population change over time and space.,,1
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS1,,Area of Study 1 - Population dynamics,VCEGEU4AS1PD01,Elaboration,,Population dynamics,,"Through the study of population dynamics, students investigate growth and decline in fertility and mortality, together with population movements.",2
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS1,,Area of Study 1 - Population dynamics,VCEGEU4AS1PD01,Elaboration,,Population dynamics,,"Students study forced and voluntary, and internal and external population movements and how they can be long term or short term.",3
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS1,,Area of Study 1 - Population dynamics,VCEGEU4AS1PD01,Elaboration,,Population dynamics,,"To illustrate the dynamics of population, students examine examples from within and between countries with different economic and political conditions and social structures.",4
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS1,,Area of Study 1 - Population dynamics,VCEGEU4AS1PD01,Elaboration,,Population dynamics,,"Students develop understanding of the Demographic Transition Model and its applications, and the Malthusian theory of population.",5
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS1,,Area of Study 1 - Population dynamics,VCEGEU4AS1PD02,Descriptor,,Population dynamics,On completion of this unit the student should be able to analyse and discuss population dynamics on a global scale.,,6
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS1,,Area of Study 1 - Population dynamics,VCEGEU4AS1PD03,Descriptor,,Population dynamics,"To achieve this outcome the student will draw on key knowledge and key skills outlined in Area 
of Study 1 and the relevant Characteristics of the study on pages 6–14.",,7
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC01,Descriptor,,Population issues and challenges,Students undertake investigations into two countries with significant population trends in different parts of the world: a growing population of one country and an ageing population of another country.,,1
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC02,Descriptor,,Population issues and challenges,Students place these trends and resulting issues and challenges in their world regional context.,,2
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC02,Elaboration,,Population issues and challenges,,"Issues resulting from these population trends include, among others, meeting the differing economic and social needs of the people for each country and the needs of the environment.",3
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC02,Elaboration,,Population issues and challenges,,Students investigate issues arising from each population trend and the challenges that arise in coping with the issues.,4
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC02,Elaboration,,Population issues and challenges,,Students study the interconnection between these issues and challenges with population dynamics.,5
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC03,Descriptor,,Population issues and challenges,Students evaluate the effectiveness of strategies in response to these issues and challenges.,,6
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC03,Elaboration,,Population issues and challenges,,Strategies can be selected from government and/or non-government organisations.,7
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC03,Elaboration,,Population issues and challenges,,"Comparison 
of strategies is undertaken within each selected country.",8
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC04,Descriptor,,Population issues and challenges,On completion of this unit the student should be able to analyse the nature of significant population issues and challenges in selected countries and evaluate strategies in response to these.,,9
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC05,Descriptor,,Population issues and challenges,"To achieve this outcome the student will draw on key knowledge and key skills outlined in Area 
of Study 2 and the relevant Characteristics of the study detailed on pages 6–14.",,10
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC06,Descriptor,,Population issues and challenges,The examination will be set by a panel appointed by the VCAA.,,11
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC06,Elaboration,,Population issues and challenges,,All the key knowledge and key skills that underpin the outcomes in Units 3 and 4 are examinable.,12
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC07,Descriptor,,Population issues and challenges,Duration: two hours.,,13
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC08,Descriptor,,Population issues and challenges,"Date: end-of-year, on a date to be published annually by the VCAA.",,14
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC09,Descriptor,,Population issues and challenges,VCAA examination rules will apply.,,15
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC09,Elaboration,,Population issues and challenges,,"Details of these rules are published annually in the 
VCE Administrative Handbook.",16
Humanities,Geography,Year 12,Unit 4,VCEGEU4AS2,,Area of Study 2 - Population issues and challenges,VCEGEU4AS2PIC10,Descriptor,,Population issues and challenges,The examination will be marked by assessors appointed by the VCAA.,,17
