SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,StreamHeader,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS2,,Area of Study 2 - Interpreting scripts,,VCETSU1AS2O2KK,Outcome 2,Theatre Studies Students,,Key Knowledge,Theatre terminology.,,1,11
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS2,,Area of Study 2 - Interpreting scripts,,VCETSU1AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Interpret scripts,,1,1
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS2,,Area of Study 2 - Interpreting scripts,,VCETSU1AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Apply dramaturgical processes to interpret scripts,,1,2
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS2,,Area of Study 2 - Interpreting scripts,,VCETSU1AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Convey the contexts or any recontextualisations of selected scripts,,1,3
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS2,,Area of Study 2 - Interpreting scripts,,VCETSU1AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Apply conventions relevant to theatre styles of selected scripts,,1,4
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS2,,Area of Study 2 - Interpreting scripts,,VCETSU1AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Employ at least two production roles to interpret scripts,,1,5
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS2,,Area of Study 2 - Interpreting scripts,,VCETSU1AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Apply theatre technologies and elements of theatre composition to enhance interpretation of a script in performance,,1,6
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS2,,Area of Study 2 - Interpreting scripts,,VCETSU1AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Demonstrate understandings of the role of audiences and audience culture,,1,7
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS2,,Area of Study 2 - Interpreting scripts,,VCETSU1AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Apply elements of theatre composition to realise possibilities within a script,,1,8
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS2,,Area of Study 2 - Interpreting scripts,,VCETSU1AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,"Apply safe, ethical, inclusive and sustainable (where possible, environmentally sustainable) working practices in theatre production",,1,9
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS2,,Area of Study 2 - Interpreting scripts,,VCETSU1AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Apply theatre terminology.,,1,10
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,Approaches to performance analysis,,1,1
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,"How theatrical interpretations are informed by the historical contexts of the script including political, social and cultural",,1,2
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,The ways in which historical contexts may be recontextualised for a contemporary audience,,1,3
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,Approaches to using theatre styles and their associated conventions to shape a performance,,1,4
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,"Acting, direction and design techniques applied to a play in performance",,1,5
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,The ways in which an audience constructs meaning from a theatre performance,,1,6
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,"The establishment, maintenance and/or manipulation of actor-audience relationships",,1,7
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,Theatre technologies evident in a theatre performance,,1,8
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,Elements of theatre composition evident in a theatre performance,,1,9
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,Theatre terminology.,,1,10
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KS,Outcome 3,Theatre Studies Students,,Key Skills,Analyse the performance of a theatre production focusing on:,,1,1
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KS,Outcome 3,Theatre Studies Students,,Key Skills,Ways in which meaning is constructed by an audience,,1,2
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KS,Outcome 3,Theatre Studies Students,,Key Skills,Ways in which the performance is informed by the historical contexts of a script,,1,3
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KS,Outcome 3,Theatre Studies Students,,Key Skills,Ways in which a script and its contexts inform any recontextualisation for a contemporary audience,,1,4
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KS,Outcome 3,Theatre Studies Students,,Key Skills,How theatre styles and their associated conventions are applied in a performance,,1,5
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KS,Outcome 3,Theatre Studies Students,,Key Skills,The use of production roles in a performance,,1,6
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KS,Outcome 3,Theatre Studies Students,,Key Skills,The use of technologies in a performance,,1,7
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KS,Outcome 3,Theatre Studies Students,,Key Skills,The use of elements of theatre composition evident in a performance,,1,8
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KS,Outcome 3,Theatre Studies Students,,Key Skills,Understanding of the role of the audience and actor-audience relationships,,1,9
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,,VCETSU1AS3O3KS,Outcome 3,Theatre Studies Students,,Key Skills,Application of relevant theatre terminology.,,1,10
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KK,Outcome 1,Theatre Studies Students,,Key Knowledge,Conventions of selected contemporary theatre style(s) from 1945 to the present day,,1,1
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KK,Outcome 1,Theatre Studies Students,,Key Knowledge,Characteristics and features of selected contemporary theatre movements from 1945 to the present day,,1,2
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KK,Outcome 1,Theatre Studies Students,,Key Knowledge,Approaches to dramaturgy such as contexts and intended meaning of selected scripts,,1,3
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KK,Outcome 1,Theatre Studies Students,,Key Knowledge,Elements of theatre composition,,1,4
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KK,Outcome 1,Theatre Studies Students,,Key Knowledge,"Approaches to interpretation of these scripts through acting, direction, design",,1,5
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KK,Outcome 1,Theatre Studies Students,,Key Knowledge,"Innovations established in theatre production, such as theatre technologies through contemporary styles and/or movements",,1,6
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KK,Outcome 1,Theatre Studies Students,,Key Knowledge,Audiences and audience culture,,1,7
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KK,Outcome 1,Theatre Studies Students,,Key Knowledge,Relevant theatre terminology.,,1,8
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KS,Outcome 1,Theatre Studies Students,,Key Skills,Describe the factors that influence or have influenced the development of selected contemporary theatre styles and/or a contemporary theatre movement,,1,1
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KS,Outcome 1,Theatre Studies Students,,Key Skills,Describe how the contexts of scripts from selected contemporary theatre styles and/or a theatre movement can influence a production,,1,2
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KS,Outcome 1,Theatre Studies Students,,Key Skills,Outline conventions of specific contemporary theatre styles,,1,3
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KS,Outcome 1,Theatre Studies Students,,Key Skills,Outline the characteristics of specific contemporary theatre movements,,1,4
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KS,Outcome 1,Theatre Studies Students,,Key Skills,Identify and describe production processes that are characteristic of contemporary theatre styles and/or movements,,1,5
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KS,Outcome 1,Theatre Studies Students,,Key Skills,Apply elements of theatre composition,,1,6
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KS,Outcome 1,Theatre Studies Students,,Key Skills,Conduct dramaturgical research,,1,7
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KS,Outcome 1,Theatre Studies Students,,Key Skills,Research and discuss production roles and their application in the styles and/or movement,,1,8
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KS,Outcome 1,Theatre Studies Students,,Key Skills,Research and discuss the impact of theatre productions on audiences in contemporary theatre,,1,9
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KS,Outcome 1,Theatre Studies Students,,Key Skills,Identify and describe innovations established in theatre production in contemporary theatre,,1,10
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KS,Outcome 1,Theatre Studies Students,,Key Skills,Outline the role of audiences,,1,11
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,,VCETSU2AS1O1KS,Outcome 1,Theatre Studies Students,,Key Skills,Apply relevant theatre terminology.,,1,12
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KK,Outcome 2,Theatre Studies Students,,Key Knowledge,Conventions of contemporary theatre styles from 1945 to the present day,,1,1
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KK,Outcome 2,Theatre Studies Students,,Key Knowledge,Characteristics of contemporary theatre movements from 1945 to the present day,,1,2
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KK,Outcome 2,Theatre Studies Students,,Key Knowledge,Elements of theatre composition,,1,3
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KK,Outcome 2,Theatre Studies Students,,Key Knowledge,"Approaches to interpreting selected scripts, such as use of elements of theatre composition to explore and investigate possibilities in a script",,1,4
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KK,Outcome 2,Theatre Studies Students,,Key Knowledge,Audiences and audience culture,,1,5
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KK,Outcome 2,Theatre Studies Students,,Key Knowledge,Contexts of scripts from contemporary theatre styles and/or movements,,1,6
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KK,Outcome 2,Theatre Studies Students,,Key Knowledge,The collaborative nature of theatre production,,1,7
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KK,Outcome 2,Theatre Studies Students,,Key Knowledge,"Dramaturgy, production processes and practices for realising a theatre production for performance to an audience",,1,8
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KK,Outcome 2,Theatre Studies Students,,Key Knowledge,Ways of documenting ideas that inform interpretations of selected scripts,,1,9
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KK,Outcome 2,Theatre Studies Students,,Key Knowledge,"Approaches to applying the production roles of actor, director and/or designer in contemporary theatre from 1945 to the present day",,1,10
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KK,Outcome 2,Theatre Studies Students,,Key Knowledge,Theatre technologies used in contemporary theatre production,,1,11
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KK,Outcome 2,Theatre Studies Students,,Key Knowledge,"Safe, ethical, inclusive and sustainable (where possible, environmentally sustainable) working practices in contemporary theatre.",,1,12
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Develop interpretations of scripts from contemporary theatre styles or a movement from 1945 to the present day,,1,1
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Apply theatre styles when presenting scripts from 1945 to the present day,,1,2
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Apply dramaturgy and theatre production processes for performance to an audience,,1,3
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Employ 2 or more production roles to interpret scripts,,1,4
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Apply elements of theatre composition,,1,5
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Work collaboratively to develop an interpretation,,1,6
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Identify intended audience(s),,1,7
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,Document ideas that have contributed to the planning and development of the interpretation,,1,8
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,,VCETSU2AS2O2KS,Outcome 2,Theatre Studies Students,,Key Skills,"Apply safe, ethical, inclusive and sustainable (where possible, environmentally sustainable) working practices in theatre.",,1,9
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,,VCETSU2AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,Analysing and evaluating a theatre production,,1,1
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,,VCETSU2AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,"How the application of acting, direction and design enables an audience to construct meaning from a performance",,1,2
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,,VCETSU2AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,Ways in which contexts and/or recontextualisation possibilities are interpreted through selected production roles,,1,3
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,,VCETSU2AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,Audiences and audience culture,,1,4
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,,VCETSU2AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,How theatre styles and their associated conventions have been applied to construct intended meaning for an audience,,1,5
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,,VCETSU2AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,How elements of theatre composition are evident in a theatre production,,1,6
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,,VCETSU2AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,Approaches to using technologies in theatre production,,1,7
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,,VCETSU2AS3O3KK,Outcome 3,Theatre Studies Students,,Key Knowledge,Theatre terminology.,,1,8
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,,VCETSU2AS3O3KS,Outcome 3,Theatre Studies Students,,Key Skills,Analyse and evaluate a theatre production,,1,1
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,,VCETSU2AS3O3KS,Outcome 3,Theatre Studies Students,,Key Skills,"Analyse ways in which acting, direction and design are used to interpret the selected theatre styles evident in a production",,1,2
