SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,VCETSU1AS3ATPP01,Elaboration,,Analysing a theatre production in performance,,"Where possible, students should attend and analyse a pre-1945 play in performance.",4
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,VCETSU1AS3ATPP02,Descriptor,,Analysing a theatre production in performance,"On completion of this unit, the student should be able to analyse a live professional performance.",,5
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,VCETSU1AS3ATPP03,Descriptor,,Analysing a theatre production in performance,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 3.",,6
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,VCETSU1AS3ATPP04,Descriptor,,Analysing a theatre production in performance,"interpretation of scripts from pre-1945 through the application of acting, direction and/or design (costume, hair and make-up, props, set, lighting, sound)",,7
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,VCETSU1AS3ATPP05,Descriptor,,Analysing a theatre production in performance,"oral, visual, multimedia reports and/or presentations",,8
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,VCETSU1AS3ATPP06,Descriptor,,Analysing a theatre production in performance,structured questions,,9
Performing Arts,Theatre Studies,Year 11,Unit 1,VCETSU1AS3,,Area of Study 3 - Analysing a theatre production in performance,VCETSU1AS3ATPP07,Descriptor,,Analysing a theatre production in performance,a research report.,,10
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS12,,,,UnitHeader,,Unit 2: Contemporary theatre styles and movements,,,0
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS12,,,,Paragraph,,Unit 2: Contemporary theatre styles and movements,"In this unit, students study contemporary theatre practice through the exploration of scripts from 1945 to the present day. They select scripts from either two distinct theatre styles OR a theatre movement between 1945 and the present day. In either option, students should study at least one Australian play.",,1
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS12,,,,Paragraph,,Unit 2: Contemporary theatre styles and movements,"Contemporary theatre movements can be defined as performance styles from 1945 onwards that push the boundaries of traditional theatre styles and conventions. They often consist of a range of conventions and features and can cut across art forms, genres and disciplines.",,2
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS12,,,,Paragraph,,Unit 2: Contemporary theatre styles and movements,"This unit focuses on the application of acting, direction and design in relation to contemporary theatre practice from 1945 to the present day. Students work in production roles to interpret scripts. They study developments and innovations in theatre and apply this knowledge to their own work.",,3
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS12,,,,Paragraph,,Unit 2: Contemporary theatre styles and movements,"Students develop knowledge of, and skills relating to, theatre production processes that include dramaturgy, planning, development and presentation to an audience, and they apply these to their own work. They study safe, ethical, inclusive and sustainable working practices (where possible, using environmentally sustainable approaches) in theatre production. They develop skills in theatre production analysis and evaluation, which they apply to their own work and to the work of other practitioners.",,4
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS12,,,,Paragraph,,Unit 2: Contemporary theatre styles and movements,"Examples of theatre styles post-1945 include Kitchen Sink Drama, Immersive theatre, Verbatim theatre, Theatre of the Absurd, Australian realism, Musical theatre, Butoh, Forum theatre.",,5
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS12,,,,Paragraph,,Unit 2: Contemporary theatre styles and movements,"Examples of theatre movements post-1945 include Theatre-in-education, Aboriginal and Torres Strait Islander theatre, Feminist theatre, Post-Colonial theatre, Queer theatre, Black Rights theatre, Theatre for Climate Justice, Physical theatre, Cross-cultural theatre, Post-Dramatic theatre, Memory plays.",,6
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS12,,,,Paragraph,,Unit 2: Contemporary theatre styles and movements,Note: Some theatre movements may be linked to a particular practitioner or company. Some theatre styles or movements may have been established prior to 1945 and may still have a significant presence post-1945.,,7
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,VCETSU2AS1ECTSA01,Descriptor,,Exploring contemporary theatre styles and/or movements,"In this area of study, students select and explore scripts from contemporary theatre styles and/or movements from 1945 to the present day.",,1
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,VCETSU2AS1ECTSA01,Elaboration,,Exploring contemporary theatre styles and/or movements,,They study two or more distinct theatre styles OR two or more playwrights within one contemporary theatre movement.,2
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,VCETSU2AS1ECTSA01,Elaboration,,Exploring contemporary theatre styles and/or movements,,"In examining distinct theatre styles, students consider dramaturgy and research to explore scripts associated with the selected styles.",3
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,VCETSU2AS1ECTSA01,Elaboration,,Exploring contemporary theatre styles and/or movements,,"Similarly, in exploring playwrights and scripts from a contemporary theatre movement, students consider the style(s) and conventions implied in the selected scripts from that movement.",4
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,VCETSU2AS1ECTSA01,Elaboration,,Exploring contemporary theatre styles and/or movements,,"Dramaturgy may include the social political contexts, cultural origins, intentions, comparisons in structure and languages, production roles and performance possibilities for each of the selected scripts from either the distinct styles OR the selected theatre movement.",5
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,VCETSU2AS1ECTSA01,Elaboration,,Exploring contemporary theatre styles and/or movements,,Students learn about audiences and audience culture.,6
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,VCETSU2AS1ECTSA01,Elaboration,,Exploring contemporary theatre styles and/or movements,,"Through practical workshops and experimentation, students gain knowledge of how these styles and/or movement(s) shape and contribute to the world of contemporary theatre.",7
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,VCETSU2AS1ECTSA02,Descriptor,,Exploring contemporary theatre styles and/or movements,"On completion of this unit, the student should be able to identify and describe the distinguishing features of distinct theatre styles and/or the characteristics of a theatre movement(s) through scripts written from 1945 to the present day.",,8
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS1,,Area of Study 1 - Exploring contemporary theatre styles and/or movements,VCETSU2AS1ECTSA03,Descriptor,,Exploring contemporary theatre styles and/or movements,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 1.",,9
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,VCETSU2AS2IS01,Descriptor,,Interpreting scripts,"In this area of study, students work in at least two of the production roles of actor, director and/or designer to realise scripts from at least two distinct contemporary theatre styles or one contemporary theatre movement from 1945 to the present day.",,1
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,VCETSU2AS2IS01,Elaboration,,Interpreting scripts,,"Through this work, students gain an understanding of how production teams can work collaboratively to interpret scripts.",2
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,VCETSU2AS2IS01,Elaboration,,Interpreting scripts,,"They also learn how work in production roles is informed by, and contributes to, the development of different theatre styles and/or a theatre movement.",3
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,VCETSU2AS2IS01,Elaboration,,Interpreting scripts,,They consider ways in which theatre production work is itself shaped by the styles and contexts inherent in scripts and theatre movements.,4
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,VCETSU2AS2IS02,Descriptor,,Interpreting scripts,"Students continue to learn about theatre production processes, including dramaturgy, planning, development, performance to audiences, and audience culture, and they apply this knowledge to their own work.",,5
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,VCETSU2AS2IS02,Elaboration,,Interpreting scripts,,"Throughout the production processes, students will have opportunities to develop oral skills by participating in discussions and explaining how their work in production roles contributes to realising the production aims.",6
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,VCETSU2AS2IS02,Elaboration,,Interpreting scripts,,"They study and apply elements of theatre composition and safe, ethical, inclusive and sustainable (where possible, environmentally sustainable) working practices in theatre production.",7
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,VCETSU2AS2IS03,Descriptor,,Interpreting scripts,"On completion of this unit, the student should be able to work in production roles to interpret scripts from theatre styles or movements from 1945 to the present day.",,8
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS2,,Area of Study 2 - Interpreting scripts,VCETSU2AS2IS04,Descriptor,,Interpreting scripts,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 2.",,9
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,VCETSU2AS3AETP01,Descriptor,,Analysing and evaluating a theatre production,"In this area of study, students attend a performance and focus on analysing and evaluating a professional theatre production of a script.",,1
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,VCETSU2AS3AETP01,Elaboration,,Analysing and evaluating a theatre production,,"They study the nature of theatre production analysis and evaluation, including the application of acting, direction and design and their effect on an audience.",2
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,VCETSU2AS3AETP01,Elaboration,,Analysing and evaluating a theatre production,,"Students study the use of theatre technologies and elements of theatre composition in professional theatre performance, and they study the relationship between contexts of the script and the use of production roles.",3
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,VCETSU2AS3AETP01,Elaboration,,Analysing and evaluating a theatre production,,"Where possible, for this area of study students should attend and analyse a play in performance from the period of 1945 to the present day.",4
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,VCETSU2AS3AETP02,Descriptor,,Analysing and evaluating a theatre production,"On completion of this unit, the student should be able to analyse and evaluate a theatre production.",,5
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,VCETSU2AS3AETP03,Descriptor,,Analysing and evaluating a theatre production,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 3.",,6
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,VCETSU2AS3AETP04,Descriptor,,Analysing and evaluating a theatre production,"interpretation of scripts from contemporary theatre styles or movements from 1945 to the present day through the application of acting, direction and/or design (costume, hair and make-up, props, set, lighting, sound)",,7
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,VCETSU2AS3AETP05,Descriptor,,Analysing and evaluating a theatre production,"oral, visual, multimedia reports and/or presentations",,8
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,VCETSU2AS3AETP06,Descriptor,,Analysing and evaluating a theatre production,structured questions,,9
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,VCETSU2AS3AETP07,Descriptor,,Analysing and evaluating a theatre production,a research report,,10
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,VCETSU2AS3AETP08,Descriptor,,Analysing and evaluating a theatre production,an analytical essay.,,11
Performing Arts,Theatre Studies,Year 11,Unit 2,VCETSU2AS3,,Area of Study 3 - Analysing and evaluating a theatre production,VCETSU2AS3AETP09,Descriptor,,Analysing and evaluating a theatre production,"At least one assessment task must be practice-based, at least one task must be written, and at least one task must include an oral component.",,12
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS12,,,,UnitHeader,,Unit 3: Producing theatre,,,0
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS12,,,,Paragraph,,Unit 3: Producing theatre,"In this unit, students develop an interpretation of a script through the three stages of the theatre production process: planning, development and presentation. Students specialise in two production roles, working collaboratively to interpret and realise the production of a script. They apply the knowledge developed during this process to analyse and evaluate how production roles can be used to interpret script excerpts previously unstudied. Students develop knowledge of elements of theatre composition and safe, ethical, inclusive and sustainable (where possible, environmentally sustainable) working practices in the theatre.",,1
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS12,,,,Paragraph,,Unit 3: Producing theatre,Students attend a performance selected from the prescribed VCE Theatre Studies Playlist and analyse and evaluate the interpretation of the script of the performance. The playlist is published annually on the VCAA website.,,2
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS12,,,,Paragraph,,Unit 3: Producing theatre,"For Area of Study 1, students select two production roles from the following list:",,3
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS12,,,,Paragraph,,Unit 3: Producing theatre,Actor,,4
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS12,,,,Paragraph,,Unit 3: Producing theatre,Director,,5
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS12,,,,Paragraph,,Unit 3: Producing theatre,"Designer - any one or two of costume, hair and make-up, props, set, lighting, sound.",,6
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS12,,,,Paragraph,,Unit 3: Producing theatre,"For Area of Study 1, more than one student may specialise in each production role and schools may decide to focus only on specific production roles. These decisions will be influenced by the script selected for interpretation and/or the size of the class and/or the available resources.",,7
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS12,,,,Paragraph,,Unit 3: Producing theatre,"Across Unit 3, students engage with at least three scripts. For Area of Study 1, schools select a script for interpretation in a performance to an audience and for Area of Study 2, excerpts from a previously unstudied script are selected for analysis. For Area of Study 3, students must read and study the script for the production they attend and then analyse and evaluate the performance.",,8
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS12,,,,Paragraph,,Unit 3: Producing theatre,The production for Area of Study 3 must be selected from the prescribed VCE Theatre Studies Playlist published annually by the VCAA.,,9
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS1,,Area of Study 1 - Staging theatre,VCETSU3AS1ST01,Descriptor,,Staging theatre,"In this area of study, students focus on developing skills that can be applied to the interpretation of a script for performance to an audience.",,1
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS1,,Area of Study 1 - Staging theatre,VCETSU3AS1ST01,Elaboration,,Staging theatre,,They work collaboratively to contribute to the development of a production of a selected script.,2
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS1,,Area of Study 1 - Staging theatre,VCETSU3AS1ST01,Elaboration,,Staging theatre,,"As members of the production team, students undertake exercises and tasks throughout the three stages of the production process, leading to a performance of the selected script to an audience.",3
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS1,,Area of Study 1 - Staging theatre,VCETSU3AS1ST02,Descriptor,,Staging theatre,"Students apply dramaturgy and consider how the script’s context, styles and intended meaning can be used to inform their interpretation and any possible recontextualisations of a script for an audience, and they consider audience culture.",,4
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS1,,Area of Study 1 - Staging theatre,VCETSU3AS1ST02,Elaboration,,Staging theatre,,Students experiment and apply elements of theatre composition in order to manipulate meaning for an audience.,5
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS1,,Area of Study 1 - Staging theatre,VCETSU3AS1ST03,Descriptor,,Staging theatre,"Students develop an understanding of, and enhance their skills in, working in two production roles across all stages of the production process.",,6
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS1,,Area of Study 1 - Staging theatre,VCETSU3AS1ST03,Elaboration,,Staging theatre,,They apply dramaturgy in the work they undertake in the two production roles.,7
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS1,,Area of Study 1 - Staging theatre,VCETSU3AS1ST03,Elaboration,,Staging theatre,,"They develop skills that contribute to theatre production processes, including working collaboratively, time management, planning, scheduling, evaluating and reflecting.",8
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS1,,Area of Study 1 - Staging theatre,VCETSU3AS1ST04,Descriptor,,Staging theatre,"Throughout the production process, students develop their oral skills through discussions with others in the production team or through explaining how their work in production roles contributes to realising the production aims.",,9
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS1,,Area of Study 1 - Staging theatre,VCETSU3AS1ST04,Elaboration,,Staging theatre,,"They further develop knowledge of and apply safe, ethical, inclusive and sustainable (where possible, environmentally sustainable) working practices in theatre production.",10
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS1,,Area of Study 1 - Staging theatre,VCETSU3AS1ST05,Descriptor,,Staging theatre,"On completion of this unit, the student should be able to interpret a script across the stages of the production process through collaborative work undertaken in two production roles.",,11
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS1,,Area of Study 1 - Staging theatre,VCETSU3AS1ST06,Descriptor,,Staging theatre,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 1.",,12
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS2,,Area of Study 2 - Interpreting a script,VCETSU3AS2IS01,Descriptor,,Interpreting a script,"In this area of study, students interpret the theatrical possibilities of excerpts from a script.",,1
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS2,,Area of Study 2 - Interpreting a script,VCETSU3AS2IS01,Elaboration,,Interpreting a script,,"In doing so, they demonstrate their understanding of working in two production roles across the three stages of the production process.",2
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS2,,Area of Study 2 - Interpreting a script,VCETSU3AS2IS01,Elaboration,,Interpreting a script,,"Students respond to and interpret script excerpts and stimulus material, formulating and justifying interpretative possibilities, including recontextualisation, and they document their interpretation.",3
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS2,,Area of Study 2 - Interpreting a script,VCETSU3AS2IS01,Elaboration,,Interpreting a script,,"The documentation should include written material, annotated script excerpts and illustrations, as appropriate, to support interpretive choices.",4
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS2,,Area of Study 2 - Interpreting a script,VCETSU3AS2IS02,Descriptor,,Interpreting a script,"Students revisit their learning about the stages of the production process, their learning about dramaturgy, and ways in which their work in production roles can contribute to interpretations of scripts for performance to audiences.",,5
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS2,,Area of Study 2 - Interpreting a script,VCETSU3AS2IS02,Elaboration,,Interpreting a script,,They develop their understanding of audiences and audience culture.,6
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS2,,Area of Study 2 - Interpreting a script,VCETSU3AS2IS03,Descriptor,,Interpreting a script,"They further develop their understanding of safe, ethical, inclusive and sustainable (where possible, environmentally sustainable) theatre work practices.",,7
Performing Arts,Theatre Studies,Year 12,Unit 3,VCETSU3AS2,,Area of Study 2 - Interpreting a script,VCETSU3AS2IS04,Descriptor,,Interpreting a script,The script excerpts used for teaching and learning and assessment in this area of study must be different from scripts studied for Areas of Study 1 and 3.,,8
