SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,StreamHeader,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS1,,Area of Study 1 - Sacred texts in the past,,VCETTU2AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,Identify when and where the sacred texts took shape and developed,,1,1
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS1,,Area of Study 1 - Sacred texts in the past,,VCETTU2AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,Explain why and how the sacred texts took shape and developed,,1,2
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS1,,Area of Study 1 - Sacred texts in the past,,VCETTU2AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,"Identify and describe the historical people, places and events relating to the development of social attitudes, cultural beliefs and teachings in selected sacred texts",,1,3
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS1,,Area of Study 1 - Sacred texts in the past,,VCETTU2AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,"Describe a range of social attitudes, beliefs and teachings seen in the past to have been contained in sacred texts",,1,4
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS1,,Area of Study 1 - Sacred texts in the past,,VCETTU2AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,"Analyse the development of social attitudes, cultural beliefs and teachings in sacred texts",,1,5
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS2,,Area of Study 2 - Sacred texts today,,VCETTU2AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,The type of authority currently attributed to its sacred texts by a religious tradition and by society in general,,1,1
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS2,,Area of Study 2 - Sacred texts today,,VCETTU2AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,The ways in which a religious tradition uses its sacred texts today to understand its relationship to society,,1,2
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS2,,Area of Study 2 - Sacred texts today,,VCETTU2AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,"The ways a religious institution or group from within the religious tradition has used sacred texts to inspire and/or guide their work in society today, particularly in relation to social issues within and/or beyond their religious tradition",,1,3
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS2,,Area of Study 2 - Sacred texts today,,VCETTU2AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,Describe the type of authority currently attributed to sacred texts by a religious tradition and by society in general,,1,1
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS2,,Area of Study 2 - Sacred texts today,,VCETTU2AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,Discuss ways in which a religious tradition uses sacred texts to express its understanding of its relationship to society,,1,2
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS2,,Area of Study 2 - Sacred texts today,,VCETTU2AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,"Analyse the way an institution or a group from within a religious tradition uses sacred texts to inspire or guide others in their work in society today, particularly in relation to social issues",,1,3
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,,VCETTU2AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,The content related to a social issue common to selected sacred texts from two or more religious traditions,,1,1
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,,VCETTU2AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,"The reasons that religious traditions offer, based on the teachings and values they find in their sacred texts, for their opinions on the selected social issue",,1,2
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,,VCETTU2AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,"The similarities and differences between attitudes and approaches to a common social issue, based on the religious traditions' study of their sacred texts",,1,3
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,,VCETTU2AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,A range of challenges involved in comparing sacred texts from different religious traditions,,1,4
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,,VCETTU2AS3O3KS,Outcome 3,Texts and Traditions Students,,Key Skills,Identify the content that relates to a common social issue in selected sacred texts from two or more religious traditions,,1,1
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,,VCETTU2AS3O3KS,Outcome 3,Texts and Traditions Students,,Key Skills,Compare the values and teachings of at least one sacred text from each of two or more religious traditions in relation to the selected social issue,,1,2
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,,VCETTU2AS3O3KS,Outcome 3,Texts and Traditions Students,,Key Skills,Analyse some of the reasons for similarities and differences between religious traditions regarding their approach to social issues raised in their sacred texts,,1,3
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,,VCETTU2AS3O3KS,Outcome 3,Texts and Traditions Students,,Key Skills,Outline the challenges in comparing sacred texts from different religious traditions,,1,4
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,,VCETTU3AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,"The social, cultural, religious and political conditions and institutions of the society out of which the religious tradition emerged and developed during its foundational period",,1,1
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,,VCETTU3AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,"The historical context (that is, people, places and events) that relate to the origin and early development of the religious tradition",,1,2
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,,VCETTU3AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,"The ways that the social, cultural, religious and political conditions and institutions and historical context influenced the foundational period of the religious tradition",,1,3
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,,VCETTU3AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,"The relevant information from both primary and secondary sources, both within and outside the religious tradition",,1,4
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,,VCETTU3AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,Identify and explain the sociocultural context related to the origin and early development of the religious tradition,,1,1
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,,VCETTU3AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,"Identify and explain the people, places and events that relate to the origin and early development of the religious tradition",,1,2
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,,VCETTU3AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,Identify and explain the sociocultural conditions and institutions and historical context that influenced the foundational period of the religious tradition,,1,3
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,,VCETTU3AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,"Select, analyse and synthesise relevant information from both primary and secondary sources, both within and outside the religious tradition",,1,4
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",,VCETTU3AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,"The social, cultural, religious and political conditions contemporary with, and relevant to, the formation of the set text",,1,1
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",,VCETTU3AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,The purposes of the set text,,1,2
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",,VCETTU3AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,The literary structure of the set text,,1,3
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",,VCETTU3AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,The literary forms and techniques in the set text,,1,4
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",,VCETTU3AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,"The ways that literary forms, structure and techniques function within the set text",,1,5
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",,VCETTU3AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,The formation and intended audience of the set text,,1,6
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",,VCETTU3AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,"A range of scholarly opinion on the formation of the set text, and its purposes, literary structure and techniques",,1,7
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",,VCETTU3AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,"Identify the social, cultural, religious and political conditions and historical contexts relevant to the formation of the set text, as well as its purpose and intended audience",,1,1
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",,VCETTU3AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,"Identify the structure of the set text and the literary forms and techniques used in the set text, considering particular passages and the text as a whole",,1,2
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",,VCETTU3AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,"Explain how specific literary forms, structures and techniques contribute to the text",,1,3
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",,VCETTU3AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,Analyse the specific intended effects of literary techniques in the set text,,1,4
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",,VCETTU3AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,Use passages from the set text to support discussion and analysis,,1,5
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",,VCETTU3AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,"Examine a range of scholarly opinion related to the formation of the set text and its purposes, literary structure and techniques, using this to inform discussion",,1,6
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,"The nature of exegesis in general and of at least two exegetical methods, including sociocultural criticism and literary criticism",,1,1
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,"What the set text conveys about historical context and the sociocultural context: that is, the social, cultural, religious and political conditions and institutions within which the text developed",,1,2
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,Where and how these conditions and institutions and historical context appear in the passages for special study,,1,3
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,"The contextual placement of the passages for special study including, as appropriate:",,1,4
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,How they arose in relation to a particular historical event or circumstances,,1,5
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,The sociocultural context of the passages for special study,,1,6
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,The literary context of the passages for special study,,1,7
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,The literary forms and techniques of the passages for special study,,1,8
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,Major ideas and themes of the set text as found in the passages for special study,,1,9
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,The meaning and significance of the passages for special study for the original community,,1,10
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KK,Outcome 3,Texts and Traditions Students,,Key Knowledge,A range of scholarly commentaries on the interpretation of the passages for special study,,1,11
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KS,Outcome 3,Texts and Traditions Students,,Key Skills,Understand and apply at least two exegetical methods to selected passages from the set text,,1,1
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KS,Outcome 3,Texts and Traditions Students,,Key Skills,"Identify and describe the relationship that the purpose, meaning and teachings of texts have to their sociocultural and historical context",,1,2
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KS,Outcome 3,Texts and Traditions Students,,Key Skills,Identify and describe the literary and sociocultural context of passages for special study,,1,3
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KS,Outcome 3,Texts and Traditions Students,,Key Skills,Apply exegetical methods to the selected passages for special study,,1,4
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KS,Outcome 3,Texts and Traditions Students,,Key Skills,Explain the literary forms and techniques of the passages for special study and their effect,,1,5
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KS,Outcome 3,Texts and Traditions Students,,Key Skills,Discuss major ideas and themes found in the passages for special study,,1,6
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KS,Outcome 3,Texts and Traditions Students,,Key Skills,Discuss the meaning and significance of the passages for special study for the original community,,1,7
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,,VCETTU3AS3O3KS,Outcome 3,Texts and Traditions Students,,Key Skills,Use scholarly commentaries to inform an exegesis,,1,8
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,"The historical context conveyed by the set text and the sociocultural context (that is, the social, cultural, religious and political conditions and institutions) within which the text developed",,1,1
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,Where and how these conditions and institutions and historical context appear in the passages for special study,,1,2
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,"The contextual placement of the passages for special study including, as appropriate to the religious tradition:",,1,3
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,How they arose in relation to a particular historical event,,1,4
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,The literary context of the passages for special study in relation to their placement within the text,,1,5
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,The sociocultural context of the passages for special study,,1,6
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,The literary forms and techniques of the passages for special study,,1,7
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,Major ideas and themes of the set text as found in the passages for special study,,1,8
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,The meaning and significance of the passages for special study for the original audience,,1,9
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KK,Outcome 1,Texts and Traditions Students,,Key Knowledge,A range of scholarly commentaries on the interpretation of the passages for special study,,1,10
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,"Analyse and explain the relationship that the purpose, meaning and teachings of texts have to their sociocultural and historical context",,1,1
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,Explain the significance of the literary context and features of the passages for special study,,1,2
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,Apply exegetical methods appropriate to the religious tradition to explain contextual placement of the passages for special study,,1,3
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,Discuss major ideas and themes found in the passages for special study,,1,4
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,Discuss the meaning and significance of the passages for special study for the original audience,,1,5
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,,VCETTU4AS1O1KS,Outcome 1,Texts and Traditions Students,,Key Skills,Use scholarly commentaries to inform an exegesis,,1,6
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,,VCETTU4AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,"Themes arising from the passages for special study, and how they reflect the set text's original social, cultural, religious and historical context",,1,1
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,,VCETTU4AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,The way themes are developed throughout the set text,,1,2
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,,VCETTU4AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,"The teaching purpose of these themes, with a focus on the original audience",,1,3
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,,VCETTU4AS2O2KK,Outcome 2,Texts and Traditions Students,,Key Knowledge,Current scholarship that analyses the set themes,,1,4
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,,VCETTU4AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,Discuss significant themes arising from the passages for special study by:,,1,1
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,,VCETTU4AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,Describing the themes,discuss significant themes arising from the passages for special study by:,2,2
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,,VCETTU4AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,"Explaining the themes within the social, cultural, religious and historical context of the set text",discuss significant themes arising from the passages for special study by:,2,3
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,,VCETTU4AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,Identify how the themes are developed throughout the set text,,1,4
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,,VCETTU4AS2O2KS,Outcome 2,Texts and Traditions Students,,Key Skills,Analyse the importance of the themes to the original audience,,1,5
