SubjectArea,Subject,SubjectStreamCode,SubjectStreamName,Band,AssessmentType,AssessmentInformationDetails,AssessmentYears,UnitASCode,ExamReportCode,EQCode,SectionCode,SectionName,QuestionNumber,QuestionLabel,Marks,ContentType,Content,StimulusSource,Sequence
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2024,,VCETT24ERA,VCETT24EQA6,A,The books of Jeremiah and Ezekiel,6,Q6,30,Question,"Jeremiah 34:12-20
Then it was that the word of the LORD came to Jeremiah from the LORD:
3Thus said the Lorp, the God of Isracl: I made a covenant with your
fathers when I brought them out of the land of Egypt, the house of bondage,
saying: 14In the seventh year each of you must let go any fellow Hebrew who
may be sold to you; when he has served you six years, you must set him free.""
But your fathers would not obey Me or give ear. lsLat&:ly you turned about
and did what is proper in My sight, and each of you proclaimed a release to his
countrymen; and you made a covenant accordingly before Me in the House
which bears My name. 1°But now have you turned back and have profaned My
name; each of you has brought back the men and women whom you had given
their freedom, and forced them to be your slaves again.
'7Assuredly, thus said the Lorp: You would not obey Me and proclaim
release, each to his kinsman and countryman. Lo! I proclaim your release-
declares the Lorp-to the sword, to pestilence, and to famine; and I will
make you a horror to all the kingdoms of the earth. *I will make the men who
violated My covenant, who did not fulfill the terms of the covenant which they
made before Me, [like] the calf which they cut in two so as to pass between
the halves: ""The officers of Judah and Jerusalem, the of icials, the priests, and
all the people of the land who passed between the halves of the calf Pshall be :;'-
handed over to their enemies, to those who seek to kill them. Their carcasses
shall become food for the birds of the sky and the beasts of the earth.",,11
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2024,,VCETT24ERA,VCETT24EQA7,A,The books of Jeremiah and Ezekiel,7,Q7,30,Question,"Ezekiel 12:12-22
2And the prince among them shall carry his gear on his shoulder as he
goes out in the dark. He shall break through the wall in order to carry [his
gear] out through it; he shal cover his face, because he himself shall not see
the land with his eyes."" Brwill spread My net over him, and he shall be caught
in My snare. I will bring him to Babylon, the land of the Chaldeans, but he shall
not see it; and there he shall dic. '*And all those around him, his helpers and
all his troops, I will scatter in every direction; and I will unsheathe the sword
after them. ""*Then, when I have scattered them among the nations and dispersed
them through the countries, they shall know that I am the Lorp. '*But I will
spare a few of them from the sword, from famine, and from pestilence, that
they may recount all their abominable deeds among the nations to which they
come; and they shall know that I am the Lorp!
""The word of the LoRD came to me: '*0 mortal, eat your bread in trembling
IS and drink your water in fear and anxiety. 1And say to the people of the land:
Thus said the Lord Gop concerning the inhabitants of Jerusalem in the land
K] of Israel: They shall eat their bread in anxiety and drink their water in
£ desolation, because their land wil be desolate of its multitudes on account
'E of the lawlessness of al its inhabitants. 'The inhabited towns shall be laid
kS waste and the land shall become a desolation; then you shall know that
E am the LorDp.
2o 2The word of the LORD came to me: 220 mortal, what is this proverb that
= you have in the land of Isracl, that you say, ""The days grow many and every
vision comes to naught?""",,12
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2025,,VCETT25ERA,,A,The books of Jeremiah and Ezekiel,,,,Header,Section A: The books of Jeremiah and Ezekiel,,1
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2025,,VCETT25ERA,VCETT25EQA1,A,The books of Jeremiah and Ezekiel,1,Q1,10,Question,"Who was King Manasseh?
Describe the key features of the time periods in which he, Jeremiah and Ezekiel lived.
Explain the influence of Manasseh's religious practices on the destruction of the Temple.",,2
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2025,,VCETT25ERA,VCETT25EQA2,A,The books of Jeremiah and Ezekiel,2,Q2,10,Question,"Temple of the Lord, the Temple of the Lord, the Temple of the Lord are these
[buildings].' (Jeremiah 7:4)
Who does Jeremiah claim is saying these words? Explain what misunderstandings are
implied by this statement. Discuss two consequences of this error.",,3
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2025,,VCETT25ERA,VCETT25EQA3,A,The books of Jeremiah and Ezekiel,3,Q3,10,Question,"Explain the significance of the Sabbath in Biblical Israel. According to Jeremiah, what
would result from the people's observance of the Sabbath?
Answer all parts of Question 4.",,4
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2025,,VCETT25ERA,VCETT25EQA4,A,The books of Jeremiah and Ezekiel,4,Q4,10,Question,"Name a textual theme arising from the set text that was interpreted by the later religious
tradition that you have studied.",,5
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2025,,VCETT25ERA,VCETT25EQA4,A,The books of Jeremiah and Ezekiel,4a,Q4a,3,SubQuestion,"Briefly discuss how the religious tradition's teachings on this theme have changed at
a particular period of history. Your response should reflect the impact of particular
historical circumstances.",,6
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2025,,VCETT25ERA,VCETT25EQA4,A,The books of Jeremiah and Ezekiel,4b,Q4b,3,SubQuestion,"Explain the relevance of the original sacred text to the religious tradition's
understanding of this theme at the later stage.",,7
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2025,,VCETT25ERA,VCETT25EQA4,A,The books of Jeremiah and Ezekiel,4c,Q4c,4,SubQuestion,"Analyse how the later religious tradition was affected by later interpretations of
this theme.",,8
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2025,,VCETT25ERA,VCETT25EQA4,A,The books of Jeremiah and Ezekiel,4,Q4,,MidQuestionContext,"Part 2 - Exegetical response
Instructions
Write an exegesis on one of the following extracts.
As part of your exegesis, you must comment on the meaning and significance of the words and
phrases in bold type in the context of the extract.
In the Answer Book indicate which question you are responding to.
Your response will be assessed according to the assessment criteria set out on page 22.
Answer one question from Questions 5 to 7.",,9
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2025,,VCETT25ERA,VCETT25EQA5,A,The books of Jeremiah and Ezekiel,5,Q5,30,Question,"Jeremiah 3:6-15,
6The Lord said to me in the days of King Josiah: Have you seen what Rebel
Israel did, going to every high mountain and under every leafy tree, and whoring
there? 7I thought: After she has done all these things, she will come back to
Me. But she did not come back; and her sister, Faithless Judah, saw it. 8I noted:
Because Rebel Israel had committed adultery, I cast her off and handed her
bill of divorce; yet her sister, Faithless Judah, was not afraid-she too went
and whored. 9Indeed, the land was defiled by her casual immorality, as she
committed adultery with stone and with wood. 10And after all that, her sister,
Faithless Judah, did not return to Me wholeheartedly, but insincerely-declares
the Lord.
11And the Lord said to me: Rebel Israel has shown herself more in the right than
Faithless Judah. 12Go, make this proclamation toward the north, and say: Turn
back, O Rebel Israel-declares the Lord. I will not look on you in anger, for I am
compassionate-declares the Lord; I do not bear a grudge for all time. 13Only
recognize your sin; for you have transgressed against the Lord your God, and
scattered your favors among strangers under every leafy tree, and you have not
heeded Me-declares the Lord.
14Turn back, rebellious children-declares the Lord. Since I have espoused
you, I will take you, one from a town and two from a clan, and bring you to Zion.
15And I will give you shepherds after My own heart, who will pasture you with
knowledge and skill.
[...]
22Turn back, O rebellious children,
I will heal your afflictions!
""Here we are, we come to You,
For You, O Lord, are our God!",,10
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2025,,VCETT25ERA,VCETT25EQA6,A,The books of Jeremiah and Ezekiel,6,Q6,30,Question,"Jeremiah 29:4-14
4Thus said the Lord of Hosts, the God of Israel, to the whole community which
I exiled from Jerusalem to Babylon: 5Build houses and live in them, plant
gardens and eat their fruit. 6Take wives and beget sons and daughters; and take
wives for your sons, and give your daughters to husbands, that they may bear
sons and daughters. Multiply there, do not decrease. 7And seek the welfare of
the city to which I have exiled you and pray to the Lord in its behalf; for in its
prosperity you shall prosper.
8For thus said the Lord of Hosts, the God of Israel: Let not the prophets and
diviners in your midst deceive you, and pay no heed to the dreams they dream.
9For they prophesy to you in My name falsely; I did not send them-declares
the Lord.
10For thus said the Lord: When Babylon's seventy years are over, I will take
note of you, and I will fulfill to you My promise of favor-to bring you back to
this place. 11For I am mindful of the plans I have made concerning you-declares
the Lord-plans for your welfare, not for disaster, to give you a hopeful future.
12When you call Me, and come and pray to Me, I will give heed to you. 13You
will search for Me and find Me, if only you seek Me wholeheartedly. 14I will be
at hand for you-declares the Lord-and I will restore your fortunes. And I will
gather you from all the nations and from all the places to which I have banished
you-declares the Lord-and I will bring you back to the place from which
have exiled you.",,11
Humanities,Texts and Traditions,,,Year 12,Final Exam,Exam Questions,2025,,VCETT25ERA,VCETT25EQA7,A,The books of Jeremiah and Ezekiel,7,Q7,30,Question,"Ezekiel 34:1-11
1The word of the Lord came to me: 2O mortal, prophesy against the shepherds
of Israel. Prophesy, and say to them:
To the shepherds: Thus said the Lord God: Ah, you shepherds of Israel, who
have been tending yourselves! Is it not the flock that the shepherds ought to
tend? 3You partake of the fat, you clothe yourselves with the wool, and you
slaughter the fatlings; but you do not tend the flock. 4You have not sustained the
weak, healed the sick, or bandaged the injured; you have not brought back the
strayed, or looked for the lost; but you have driven them with harsh rigor, 5and
they have been scattered for want of anyone to tend them; scattered, they have
become prey for every wild beast. 6My sheep stray through all the mountains
and over every lofty hill; My flock is scattered all over the face of the earth, with
none to take thought of them and none to seek them. 7Hear then, O shepherds,
the word of the Lord! 8As I live-declares the Lord God: Because My flock
has been a spoil-My flock has been a prey for all the wild beasts, for want of
anyone to tend them since My shepherds have not taken thought of My flock, for
the shepherds tended themselves instead of tending the flock-9hear indeed,
O shepherds, the word of the Lord: 10Thus said the Lord God: I am going to deal
with the shepherds! I will demand a reckoning of them for My flock, and I will
dismiss them from tending the flock. The shepherds shall not tend themselves
any more; for I will rescue My flock from their mouths, and it shall not be their
prey. 11For thus said the Lord God: Here am I! I am going to take thought for My
flock and I will seek them out.",,12
