SubjectArea,Subject,Band,Unit,UnitASCode,AreaofStudy,Outcome,OutcomeCode,ExampleType,ContentType,ExampleText,ParentText,URLTitle,URL,Sequence
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,Activity,Bullet,Survey a range of consumers of different ages to develop a list of factors that influence consumers' decision making.,,,,13
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KS,Activity,Bullet,Investigate and analyse a government campaign designed to improve the living standards of Australians.,,,,14
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExample,Paragraph,Class debate / council meeting simulation: the overdevelopment of your school / local area,,,,15
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,"Separate students into small groups of three or four, each representing a certain organisation.",,,,16
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,Ask the class to consider an important community issue: the redevelopment of a local park into apartments / office building.,,,,17
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,Ask each group to present to the local council meeting.,,,,18
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,Some possible examples of organisations:,,,,19
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,VicRoads: concerned with traffic implications,,,,20
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Save our suburbs (SOS): concerned with potential over-development of the community,,,,21
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Affordable Housing Rental Scheme: concerned with ensuring Australians have access to affordable housing,,,,22
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Developers: wishing to develop the site into apartments,,,,23
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Workers union: representing the workers whose jobs will be created during and after construction,,,,24
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,The school principal team: representing your school's interests,,,,25
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Local sporting team: who will lose access to their facilities,,,,26
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,The local council: mediator of the meeting (teacher),,,,27
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,Each group should use the following 'talking points' when presenting to the council:,,,,28
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Provide a brief history and purpose of your organisation.,,,,29
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Explain the stance on the issue as a group / organisation.,,,,30
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Make three normative statements and three positive statements about the proposed development that support your stance.,,,,31
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Outline changes to the proposal that you would like to see from the perspective of the organisation or group that you represent.,,,,32
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,Question time,,,,33
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,Allow students time to prepare questions for other groups once the meeting has finished. Each group is required to ask two questions of other groups in order to better understand the issue from different perspectives.,,,,34
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,"The council (teacher) then should make a decision and final statement, weighing up the costs and benefits.",,,,35
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,Reflection,,,,36
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,Students complete the following individually:,,,,37
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KS,DetailedExampleStep,Bullet,Describe three overall costs and three overall benefits of the development.,,,,38
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Explain the importance of weighing up all costs of benefits when making a decision like this one.,,,,39
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Explain why scarcity is important with this issue. What are the scarce resources in this instance?,,,,40
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Explain how opportunity cost is an important consideration in this situation for the community.,,,,41
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExample,Paragraph,Research task: Economic systems,,,,42
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,Allocate students into groups of two or three and assign one country to each group from the list below and complete the following activities:,,,,43
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,"USA, Russia, Sweden, China, North Korea, France, Japan, Venezuela, Cuba, Luxembourg",,,,44
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,List the three different types of economic systems.,,,,45
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KS,DetailedExampleStep,Bullet,Describe two characteristics of each economic system.,,,,46
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,"In their groups, students consider the role of the government / market in the specific country assigned to them by considering the following questions and then reporting back to the class:",,,,47
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,"In your country, how are the three economic questions answered? (Give examples to support your answer.)",,,,48
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,What does the country produce?,"In your country, how are the three economic questions answered? (Give examples to support your answer.)",,,49
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,How does it produce that?,"In your country, how are the three economic questions answered? (Give examples to support your answer.)",,,50
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,For whom does it produce that?,"In your country, how are the three economic questions answered? (Give examples to support your answer.)",,,51
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,Extra research questions:,,,,52
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,To what degree is healthcare and education free in the country?,,,,53
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,What type and how much ($) welfare is available? Compare this to the median household income in the country.,,,,54
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,Give examples of the following:,,,,55
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Goods and services the government provides,,,,56
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Goods and services the market provides,,,,57
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Taxes businesses and consumers must pay,,,,58
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Government subsidies for businesses.,,,,59
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,What other roles does the government play in economic life? (Provide examples.),,,,60
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Draw a continuum to illustrate the spectrum of different systems like the one below:,,,,61
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,"Using the data you have found, plot your country on the continuum.",,,,62
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,Each group presents their findings to the class. Then individually students complete the reflection activity.,,,,63
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Paragraph,Reflection activities,,,,64
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Plot all other countries on your continuum.,,,,65
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KS,DetailedExampleStep,Bullet,Define a cost / benefit analysis and give an example of when you might have to complete a cost / benefit analysis in your life.,,,,66
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Complete a cost / benefit analysis for each economic system by listing two costs and two benefits for each different economic system. (You may wish to use a table.),,,,67
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Explain why there is an opportunity cost for countries when they adopt a certain economic system.,,,,68
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,Area of Study 1 - Thinking like an economist,Outcome 1,VCEECU1AS1O1KK,DetailedExampleStep,Bullet,Write a paragraph evaluating Australia's current mixed economic system.,,,,69
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,,,OutcomeHeading,Outcome 2,,,,1
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,,,OutcomeDescription,On completion of this unit the student should be able to explain the role of relative prices and other non-price factors in the allocation of resources in a market-based economy and analyse the extent of competition in markets.,,,,2
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,,,SectionHeading,Examples of learning activities,,,,3
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,Play the ASX Schools Sharemarket Game to learn how this market operates.,,,,4
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,"Organise an excursion to see a market in action; for example, a property auction, a fruit and vegetable market, an agricultural market, a trash and treasure market or any other market. Alternatively, students observe an online auction site looking at a particular type of product.",,,,5
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,"Organise an incursion by inviting a seller in a particular market to speak to students (online or in person); for example, a property auctioneer, an antique / art dealer / auctioneer, a manager of a supermarket, owner of a petrol station, a stockbroker, a butcher, a jeweler.",,,,6
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,"Design a series of infographics comparing and contrasting a perfectly competitive market to a range of real markets and industries in Australia; for example, a fruit and vegetable market, share market, financial market, petrol market, grocery market, mobile phone market, market for hairdressing, cinemas, shoe repairs, bakeries, primary produce market etc.",,,,7
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,Research and present a case study on an example of a recent anti-competitive case investigated by the ACCC.,,,,8
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,Distinguish between illegal and legal types of anti-competitive behaviour.,,,,9
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,"Use the ACCC website to make a series of flashcards that define and give an example of each of the following types of strategies businesses may use to increase profits: price discrimination, multiple branding, resale price maintenance, cartel, exclusive dealing, imposing minimum resale prices, unconscionable conduct.",,,,10
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,"Examine different definitions of what a market is: ACCC definition, dictionary definition, economics dictionary definition.",,,,11
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,Use a vertical line segment to plot the level of market power in various markets - from most competitive (at the bottom) to least competitive (at the top) - giving examples of each type using Australian and foreign businesses and industries.,,,,12
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KS,Activity,Bullet,"Using relative prices, analyse why resources are shifting out of one type of production into the other types of production; for example, petrol-driven cars versus electric or hybrid cars; gas and coal versus solar and wind; capital city property market versus regional property market.",,,,13
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,"Investigate the operations of a particular contemporary market you are interested in, as a major case study.",,,,14
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,Prepare and present a three to five minute podcast on the current factors influencing a particular market you are interested in.,,,,15
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,"Debate the topic: 'Market power in Australia is stronger than most other countries'. For information, see Grattan Institute.",,,,16
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,Video a lesson explaining the difference between a movement along the demand curve and a shift of the demand curve. See YouTube for some visual explanations on the price mechanism.,,,,17
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,Video a lesson explaining the difference between a movement along the supply curve and a shift of the supply curve.,,,,18
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,Distinguish between a shortage and surplus using demand and supply diagrams and written responses. Research current examples of goods that are in surplus or shortage and explain why this is the case.,,,,19
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,Prepare a short TV segment or podcast exposing the truth behind one type of illegal anti-competitive behaviour.,,,,20
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,Construct a hand-drawn or digital mind map illustrating how resources are allocated in a market-based economy.,,,,21
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,"Select two media articles about current economic issues relevant to a particular market. Write a media analysis using these articles in order to analyse and assess the current performance of this market, the key issues affecting this market and to predict future performance.",,,,22
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,"Articulate activity: list all the economic terms relevant to this area of study. Split these terms into two separate lists. Students work in pairs, one student is given list A, the other list B. Students take it in turns to define a term on their list while the other student has to guess which term is being defined.",,,,23
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,"Design a series of revision activities for this area of study using Kahoot to generate crosswords, multiple-choice questions, flashcards or an interactive lesson.",,,,24
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,Activity,Bullet,"Demand and supply cards. Design four sets of cards. One set with 10 demand side non-price factors, the other set with 10 supply side non-price factors. A third set with 10 different types of goods and another with 10 different types of services. The aim is to draw two cards - one of the non-price factors and the other a goods or service. Students take it in turns to draw a fully labelled demand and supply diagram to illustrate and explain the cards chosen.",,,,25
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExample,Paragraph,Demand and supply cards,,,,26
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Paragraph,This is a small group activity (four students per group).,,,,27
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Bullet,Design four sets of cards - see below for each suggestion for each set:,,,,28
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Paragraph,"Set one: 10 different demand side non-price factors
Set two: 10 different supply side non-price factors
Set three: 10 different types of goods
Set four: 10 different types of services
Students work in small groups to complete the task.",,,,29
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Bullet,"Each student in the group takes it in turn to pick two cards - one from either of the sets of the non-price factors, the other from the set of goods or services. The student then draws a fully labelled demand and supply diagram to illustrate and explain the possible impact of the cards chosen.",,,,30
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KS,DetailedExampleStep,Bullet,The group can then discuss whether the drawing and scenario given is correct and feasible.,,,,31
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KS,DetailedExampleStep,Bullet,Students could then also discuss other options for the same set of cards.,,,,32
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Paragraph,"The repetition of drawing new diagrams each time will give students practice in ensuring they draw the shifts in the demand or supply curve correctly, as well as marking in the changes to price and quantity and the movement along the opposite curve. They also need to label each graph drawn. All drawings should be done in pencil so that correction is easy.",,,,33
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Paragraph,Students could add to the list of goods and services as they complete this task.,,,,34
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Paragraph,"Demand-side non-price factors: each factor needs to be printed on a separate card, with demand-side non-price factors on one side and the factor on the other side:",,,,35
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Bullet,Household disposable income,,,,36
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Bullet,Population growth and demographic change,,,,37
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Bullet,Government taxation,,,,38
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Bullet,The time of year - seasons of the year,,,,39
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Bullet,The time of year - festive events,,,,40
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Bullet,Interest rates,,,,41
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Bullet,The price of substitute goods / services,,,,42
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,Area of Study 2 - Decision-making in markets,Outcome 2,VCEECU1AS2O2KK,DetailedExampleStep,Bullet,The price of complementary goods / services,,,,43
