SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,StreamHeader,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The purpose of economic activity and the effect on material and non-material living standards,,1,12
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The economic agents,,1,13
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,Economic agents and the concept of the public and private sectors of the economy,,1,14
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"The traditional economic viewpoint of consumer behaviour: self-interest, maximisation of utility, rationality, informed decision-making and marginal benefits from consumption",,1,15
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"The ways consumers and workers might respond to incentives and disincentives, including taxes and tax rebates, subsidies and regulations",,1,16
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The traditional economic viewpoint of business in the economy: profit maximisation,,1,17
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"The ways businesses might respond to incentives and disincentives, including taxes and tax rebates, subsidies and regulations",,1,18
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The traditional economic viewpoint of the government in the economy: maximisation of living standards,,1,19
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"The role of government in economic stabilisation, improving efficiency in resource allocation and redistribution of income to improve living standards",,1,20
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KS,Outcome 1,Economics Students,,Key Skills,Define key economic concepts and terms and use them appropriately,,1,1
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KS,Outcome 1,Economics Students,,Key Skills,Apply economic theory to make economic predictions and create responses that communicate economic meaning,,1,2
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KS,Outcome 1,Economics Students,,Key Skills,"Gather, synthesise and use economic data and information from a wide range of sources to analyse economic issues and assess the effect of economic decisions on relevant economic agents",,1,3
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KS,Outcome 1,Economics Students,,Key Skills,"Construct, interpret and apply economic models to analyse the consequences of economic decisions",,1,4
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS1,,Area of Study 1 - Thinking like an economist,,VCEECU1AS1O1KS,Outcome 1,Economics Students,,Key Skills,Identify the trade-offs and discuss the costs and benefits associated with a range of economic decisions by drawing conclusions based on economic criteria,,1,5
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,The assumptions of a perfectly competitive market system,,1,1
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,The law of demand and the demand curve,,1,2
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,"The effect on demand and the position of the demand curve by non-price factors, including changes in disposable income, the prices of substitutes and complements, tastes and preferences, interest rates, population and demographics, and consumer confidence",,1,3
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,The distinction between a movement along the demand curve and a shift of the demand curve,,1,4
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,The law of supply and the supply curve,,1,5
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,"The effect on supply and the position of the supply curve by non-price factors, including changes in the costs of production, technology, productivity, and climatic conditions and other disruptions",,1,6
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,The distinction between a movement along the supply curve and a shift of the supply curve,,1,7
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,The effects of changes in demand and supply on equilibrium prices and quantities,,1,8
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,The role of the market mechanism and relative prices in the allocation of resources in a market-based economy,,1,9
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,"The degree of market power in different markets, such as perfect competition, monopolistic competition, oligopoly and monopoly, and the effect on prices, resource allocation and living standards",,1,10
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,"The strategies businesses may use to increase profit, including price discrimination, multiple branding or anti-competitive behaviour as outlined in the Competition and Consumer Act 2010",,1,11
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,"One contemporary example of a market, including the degree of competition in that market",,1,12
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KS,Outcome 2,Economics Students,,Key Skills,Define key economic concepts and terms and use them appropriately,,1,1
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KS,Outcome 2,Economics Students,,Key Skills,"Gather, synthesise and use economic data and information from a wide range of sources to analyse economics issues and assess the effect of economic decisions",,1,2
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KS,Outcome 2,Economics Students,,Key Skills,Construct and interpret graphs and diagrams to represent and interpret economic information,,1,3
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KS,Outcome 2,Economics Students,,Key Skills,"Apply economic knowledge, concepts and theories to predict the effect of changes in conditions on market outcomes",,1,4
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KS,Outcome 2,Economics Students,,Key Skills,Research and synthesise information about a particular market,,1,5
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,,VCEECU1AS2O2KS,Outcome 2,Economics Students,,Key Skills,Analyse the extent of competition in markets by drawing conclusions based on economic criteria.,,1,6
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,,VCEECU1AS3O3KK,Outcome 3,Economics Students,,Key Knowledge,"Key insights of behavioural economics, including bounded rationality, bounded willpower and bounded self-interest",,1,1
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,,VCEECU1AS3O3KK,Outcome 3,Economics Students,,Key Knowledge,The differences between traditional economics and behavioural economics,,1,2
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,,VCEECU1AS3O3KK,Outcome 3,Economics Students,,Key Knowledge,The effectiveness of strategies used by government to influence consumer behaviours,,1,3
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,,VCEECU1AS3O3KK,Outcome 3,Economics Students,,Key Knowledge,The effectiveness of strategies used by producers/businesses to influence consumer behaviours,,1,4
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,,VCEECU1AS3O3KS,Outcome 3,Economics Students,,Key Skills,Define key economic concepts and terms and use them appropriately,,1,1
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,,VCEECU1AS3O3KS,Outcome 3,Economics Students,,Key Skills,Distinguish between traditional economics and behavioural economics,,1,2
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,,VCEECU1AS3O3KS,Outcome 3,Economics Students,,Key Skills,Apply economic theory to make economic predictions and create responses that communicate economic meaning,,1,3
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,,VCEECU1AS3O3KS,Outcome 3,Economics Students,,Key Skills,"Investigate and/or conduct at least one behavioural economics experiment by gathering, synthesising and using economic data and information to report on the findings",,1,4
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,,VCEECU1AS3O3KS,Outcome 3,Economics Students,,Key Skills,"Analyse the effectiveness of government and business actions that draw on behavioural economics, using data and economic information to draw conclusions supported by economic reasoning",,1,5
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The purpose of economic activity,,1,1
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The meaning of material and non-material living standards,,1,2
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The five-sector circular flow model of the economy,,1,3
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The business cycle,,1,4
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"Types of economic indicators, such as leading, lagging and coincident",,1,5
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The relationship between the business cycle and economic indicators,,1,6
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The meaning and importance of aggregate demand and its components,,1,7
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The factors that may affect the level of aggregate demand and the level of economic activity,,1,8
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The meaning and importance of aggregate supply,,1,9
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The factors that may affect the level of aggregate supply and the level of economic activity,,1,10
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The measurement of economic growth using changes in real Gross Domestic Product (GDP),,1,11
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"The potential benefits of economic growth, such as growth in material living standards, improved non-material living standards, employment opportunities and economic development",,1,12
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"The potential costs of economic growth, including boom and bust economic cycles, congestion and pollution, environmental damage, potentially widening inequality and 'affluenza'",,1,13
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The limitations associated with using real GDP and real GDP per capita to measure changes in living standards,,1,14
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,Alternative measures of economic activity and living standards,,1,15
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KS,Outcome 1,Economics Students,,Key Skills,Define key economics concepts and terms and use them appropriately,,1,1
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KS,Outcome 1,Economics Students,,Key Skills,Construct and interpret economic models including the business cycle and the five-sector circular flow model of the economy,,1,2
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KS,Outcome 1,Economics Students,,Key Skills,"Gather, synthesise and use economic data and information from a wide range of sources to analyse economic issues",,1,3
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KS,Outcome 1,Economics Students,,Key Skills,"Identify trends, patterns, similarities and differences in economic data and other information",,1,4
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,,VCEECU2AS1O1KS,Outcome 1,Economics Students,,Key Skills,Discuss the potential costs and benefits associated with increasing economic activity,,1,5
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",,VCEECU2AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,"The definition of the selected economic issue, including relevant measures and statistical indicators",,1,1
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",,VCEECU2AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,"The reasons the issue is of importance to the economy at a local, national and international level",,1,2
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",,VCEECU2AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,The economic factors influencing the extent of the selected economic issue,,1,3
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",,VCEECU2AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,"The different perspectives of households (consumers and workers), business, government and other relevant economic agents regarding the selected economic issue",,1,4
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",,VCEECU2AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,"The economic responses undertaken by relevant economic agents at a local, national and international level, to address the economic issue, including government policies",,1,5
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",,VCEECU2AS2O2KS,Outcome 2,Economics Students,,Key Skills,Define key economic concepts and terms and use them appropriately,,1,1
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",,VCEECU2AS2O2KS,Outcome 2,Economics Students,,Key Skills,"Gather, synthesise and use economic information from a range of sources to analyse economic issues",,1,2
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",,VCEECU2AS2O2KS,Outcome 2,Economics Students,,Key Skills,"Identify trends, patterns, similarities and differences in economic data and other information to draw conclusions",,1,3
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",,VCEECU2AS2O2KS,Outcome 2,Economics Students,,Key Skills,Evaluate the economic responses undertaken to address economic issues,,1,4
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"The concept of relative scarcity, including needs, wants, resources, opportunity cost and the production possibility frontier (PPF) model, and the three basic economic questions",,1,1
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"The meaning and significance of economic efficiency, including allocative efficiency, productive efficiency, dynamic efficiency and intertemporal efficiency and their relationship to the PPF model",,1,2
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The conditions for a free and perfectly competitive market,,1,3
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"The law of demand and the theory of the law of demand, including the income effect and the substitution effect",,1,4
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"The demand curve, including movements along and shifts of the demand curve",,1,5
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"Non-price factors likely to affect demand and the position of the demand curve, including changes in disposable income, the prices of substitutes and complements, preferences and tastes, interest rates, population demographics and consumer confidence",,1,6
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"The law of supply and the theory of the law of supply, including the profit motive",,1,7
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"The supply curve, including movements along and shifts of the supply curve",,1,8
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"Non-price factors likely to affect supply and the position of the supply curve, including changes in the costs of production, number of suppliers, technology, productivity and climatic conditions",,1,9
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The effects of changes in supply and demand on equilibrium prices and quantity traded,,1,10
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The meaning and significance of price elasticity of demand and supply,,1,11
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"Factors affecting price elasticity of demand, including degree of necessity, availability of substitutes, proportion of income and time",,1,12
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"Factors affecting price elasticity of supply, including spare capacity, production period and durability
of goods",,1,13
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The role of relative prices in the allocation of resources,,1,14
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,The role of free and competitive markets in promoting an efficient allocation of resources and improved living standards,,1,15
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"Types of market failure, including public goods, externalities, asymmetric information and common access resources",,1,16
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"The role and effect of indirect taxation, subsidies, regulations, advertising and direct provision as forms of government intervention in the market to address market failure",,1,17
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KK,Outcome 1,Economics Students,,Key Knowledge,"One example of a government intervention in markets that unintentionally leads to a decrease in one
of allocative, productive, dynamic or intertemporal efficiency",,1,18
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KS,Outcome 1,Economics Students,,Key Skills,Define key economic concepts and terms and use them appropriately,,1,1
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KS,Outcome 1,Economics Students,,Key Skills,Construct and interpret demand and supply diagrams and a PPF model,,1,2
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KS,Outcome 1,Economics Students,,Key Skills,Interpret and analyse statistical and graphical data,,1,3
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KS,Outcome 1,Economics Students,,Key Skills,"Gather, synthesise and use economic data and information from a wide range of sources to analyse economic issues",,1,4
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KS,Outcome 1,Economics Students,,Key Skills,Analyse how the forces of demand and supply effect equilibrium price and quantity traded,,1,5
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KS,Outcome 1,Economics Students,,Key Skills,Analyse the responsiveness of the quantity demanded and the quantity supplied to changes in price,,1,6
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",,VCEECU3AS1O1KS,Outcome 1,Economics Students,,Key Skills,Evaluate the role of free and competitive markets in achieving an efficient allocation of resources,,1,7
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS2,,Area of Study 2 - Domestic macroeconomic goals,,VCEECU3AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,The purpose of economic activity,,1,1
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS2,,Area of Study 2 - Domestic macroeconomic goals,,VCEECU3AS2O2KK,Outcome 2,Economics Students,,Key Knowledge,"The difference between material and non-material living standards and factors that may affect living standards, including access to goods and services, environmental quality, physical and mental health, crime rates and literacy rates",,1,2
