SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,VCEECU1AS2DM02,Elaboration,,Decision-making in markets,,"In studying the operation of markets and using relevant models, students consider one or more of the markets listed on the following page:",8
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,VCEECU1AS2DM03,Descriptor,,Decision-making in markets,On completion of this unit the student should be able to explain the role of relative prices and other non-price factors in the allocation of resources in a market-based economy and analyse the extent of competition in markets.,,9
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS2,,Area of Study 2 - Decision-making in markets,VCEECU1AS2DM04,Descriptor,,Decision-making in markets,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,10
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,VCEECU1AS3BE01,Descriptor,,Behavioural economics,Economics is affected significantly by human behaviour.,,1
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,VCEECU1AS3BE01,Elaboration,,Behavioural economics,,By studying behavioural economics students therefore gain an insight into the ideas and experiments of behavioural economists.,2
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,VCEECU1AS3BE01,Elaboration,,Behavioural economics,,They will develop an understanding of how the insights of behavioural economics complement the traditional economic understanding of the behaviour of economic agents.,3
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,VCEECU1AS3BE01,Elaboration,,Behavioural economics,,Students will also investigate how the observations of behavioural economists have been used to inform policy planning and implementation by government and producers/business.,4
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,VCEECU1AS3BE02,Descriptor,,Behavioural economics,"On completion of this unit the student should be able to explain how behavioural economics complements traditional understandings of decision-making, and analyse the effects of behavioural economics insights on consumers and other economic agents.",,5
Business and Economics,Economics,Year 11,Unit 1,VCEECU1AS3,,Area of Study 3 - Behavioural economics,VCEECU1AS3BE03,Descriptor,,Behavioural economics,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 3.,,6
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS12,,,,UnitHeader,,Unit 2: Economic issues and living standards,,,0
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS12,,,,Paragraph,,Unit 2: Economic issues and living standards,A core principle of economics is maximising the living standards of society. This is done through economic decisions that optimise the use of resources to produce goods and services that satisfy human needs and wants. Economic activity is therefore a key consideration for economics. Students consider the link between economic activity and economic growth and investigate the importance of economic growth in raising living standards. They evaluate the benefits and costs of continued economic growth and consider the extent to which our current measurements of living standards are adequate.,,1
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS12,,,,Paragraph,,Unit 2: Economic issues and living standards,"Economics provides useful tools for investigating contemporary issues that inspire debate and wide differences in opinion. Students undertake an applied economic analysis of two contemporary economics issues from a local, national and international perspective. They use the tools of data collection, analysis, synthesis and evaluation to examine the issue through an economics lens. They do this through investigation of the economic factors influencing the issue and via examination of its economic importance at a local, national and international level. Students consider the perspectives of relevant economic agents and evaluate the validity and effectiveness of individual and collective responses to the issue.",,2
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,VCEECU2AS1EA01,Descriptor,,Economic activity,In this area of study students consider the meaning and importance of economic activity and the factors that affect economic activity.,,1
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,VCEECU2AS1EA01,Elaboration,,Economic activity,,"They investigate how economic growth is the outcome of economic activity and how economic growth is measured, and evaluate the effects of changes in the levels of economic activity on both material and non-material living standards.",2
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,VCEECU2AS1EA01,Elaboration,,Economic activity,,Economic growth is generally thought to promote improvements in living standards as it is associated with increased incomes and literacy rates and improved health outcomes.,3
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,VCEECU2AS1EA01,Elaboration,,Economic activity,,"Students evaluate the effects of an ever-growing economy on material and non-material living standards, and consider the costs and benefits of economic growth in terms of material and non-material living standards.",4
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,VCEECU2AS1EA01,Elaboration,,Economic activity,,"They also consider alternative methods of measuring living standards, beyond economic growth.",5
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,VCEECU2AS1EA02,Descriptor,,Economic activity,"On completion of this unit the student should be able to explain the purpose of economic activity, the distinction between material and non-material living standards and the factors that may affect levels of economic activity and growth, discuss the costs and benefits of economic growth and examine the impact of economic activity on living standards using alternative measures.",,6
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS1,,Area of Study 1 - Economic activity,VCEECU2AS1EA03,Descriptor,,Economic activity,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,7
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",VCEECU2AS2AEALN01,Descriptor,,"Applied economic analysis of local, national and international economic issues","Economic issues affect all of us, influencing our daily lives and decision-making.",,1
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",VCEECU2AS2AEALN01,Elaboration,,"Applied economic analysis of local, national and international economic issues",,"The rapidly changing nature of the contemporary economy means the economic issues of importance to local areas, Australia and the international economy are constantly changing and evolving.",2
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",VCEECU2AS2AEALN02,Descriptor,,"Applied economic analysis of local, national and international economic issues",Applied economics involves students applying insights of economic theory and key economic skills to analyse economic issues.,,3
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",VCEECU2AS2AEALN02,Elaboration,,"Applied economic analysis of local, national and international economic issues",,"In this area of study, students undertake an applied economic analysis by investigating two contemporary economic issues from a local, national and international perspective through an economic lens.",4
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",VCEECU2AS2AEALN02,Elaboration,,"Applied economic analysis of local, national and international economic issues",,Students investigate two of the four following current economic issues: the changing labour market; the economics of international trade; the distribution of income and wealth; and economics and environmental sustainability.,5
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",VCEECU2AS2AEALN03,Descriptor,,"Applied economic analysis of local, national and international economic issues","The approach for each investigation will involve a similar structure, including:",,6
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",VCEECU2AS2AEALN04,Descriptor,,"Applied economic analysis of local, national and international economic issues","For each issue investigated, the key knowledge and key skills on the following page should be applied.",,7
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",VCEECU2AS2AEALN04,Elaboration,,"Applied economic analysis of local, national and international economic issues",,Detailed elaborations of the key knowledge content for each issue have been provided in the Support materials.,8
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",VCEECU2AS2AEALN05,Descriptor,,"Applied economic analysis of local, national and international economic issues","On completion of this unit the student should be able to explain the factors that affect two economic issues 
at a local, national and international level and evaluate actions to address the issues.",,9
Business and Economics,Economics,Year 11,Unit 2,VCEECU2AS2,,"Area of Study 2 - Applied economic analysis of local, national and international economic issues",VCEECU2AS2AEALN06,Descriptor,,"Applied economic analysis of local, national and international economic issues",To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,10
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS12,,,,UnitHeader,,Unit 3: Australia’s living standards,,,0
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS12,,,,Paragraph,,Unit 3: Australia’s living standards,"The Australian economy is constantly evolving. The main instrument for allocating resources is the market, but government also plays a significant role in resource allocation. In this unit students investigate the role of the market in allocating resources and examine the factors that affect the price and quantity traded for a range of goods and services. Students develop an understanding of the key measures of efficiency and how market systems might result in efficient outcomes. Students consider contemporary issues to explain the need for government intervention in markets and why markets might fail to maximise society's living standards. As part of a balanced examination, students also consider unintended consequences of government intervention in the market.",,1
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS12,,,,Paragraph,,Unit 3: Australia’s living standards,Students develop an understanding of the macroeconomy. They investigate the factors that affect the level of aggregate demand and aggregate supply in the economy and apply theories to explain how changes in these variables might affect achievement of domestic macroeconomic goals and living standards. Students assess the extent to which the Australian economy has achieved these macroeconomic goals during the past two years.,,2
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS12,,,,Paragraph,,Unit 3: Australia’s living standards,"Australia's living standards depend, in part, on strong economic relationships with its major trading partners. Students investigate the importance of international economic relationships and the effect of these on Australian living standards. Students analyse how international transactions are recorded, and examine how economic factors might affect the value of the exchange rate, the terms of trade and Australia's international competitiveness. Students also analyse how changes in the value of the exchange rate, the terms of trade and international competitiveness affect the domestic macroeconomic goals.",,3
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",VCEECU3AS1IMMSR01,Descriptor,,"An introduction to microeconomics: the market system, resource allocation and government intervention","In this area of study students investigate the role of the market in addressing the key economic questions of what and how much to produce, how to produce and for whom to produce.",,1
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",VCEECU3AS1IMMSR01,Elaboration,,"An introduction to microeconomics: the market system, resource allocation and government intervention",,"Students consider the effects of decisions made by consumers and businesses on what goods and services are produced, the quantities in which they are produced, the way they are produced and to whom they are distributed.",2
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",VCEECU3AS1IMMSR01,Elaboration,,"An introduction to microeconomics: the market system, resource allocation and government intervention",,"Students investigate the key factors that affect the level of demand and supply in markets and how these might lead to changing prices, as well as the movement of land, labour and capital resources to those areas of production that generate the most value for society.",3
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",VCEECU3AS1IMMSR01,Elaboration,,"An introduction to microeconomics: the market system, resource allocation and government intervention",,Students use models to make predictions and  consider the role of markets in achieving economic efficiency.,4
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",VCEECU3AS1IMMSR01,Elaboration,,"An introduction to microeconomics: the market system, resource allocation and government intervention",,They discuss instances where the market fails to allocate resources efficiently and evaluate whether government intervention leads to a more efficient allocation of resources in terms of maximising society’s living standards.,5
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",VCEECU3AS1IMMSR02,Descriptor,,"An introduction to microeconomics: the market system, resource allocation and government intervention",On completion of this unit the student should be able to analyse how markets operate to allocate resources and evaluate the role of markets and government intervention in achieving efficient outcomes.,,6
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS1,,"Area of Study 1 - An introduction to microeconomics: the market system, resource allocation and government intervention",VCEECU3AS1IMMSR03,Descriptor,,"An introduction to microeconomics: the market system, resource allocation and government intervention",To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,7
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS2,,Area of Study 2 - Domestic macroeconomic goals,VCEECU3AS2DMG01,Descriptor,,Domestic macroeconomic goals,"On completion of this unit the student should be able to analyse key contemporary factors that may have affected domestic macroeconomic goals over the past two years, evaluate the extent to which the goals have been achieved and discuss the effects on living standards.",,1
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS2,,Area of Study 2 - Domestic macroeconomic goals,VCEECU3AS2DMG02,Descriptor,,Domestic macroeconomic goals,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,2
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS3,,Area of Study 3 - Australia and the international economy,VCEECU3AS3AIE01,Descriptor,,Australia and the international economy,Australia is an open economy.,,1
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS3,,Area of Study 3 - Australia and the international economy,VCEECU3AS3AIE01,Elaboration,,Australia and the international economy,,"Students examine the reasons for international trade, such as the exchange of goods and services and the movement of savings and investment capital, and how these transactions might affect living standards.",2
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS3,,Area of Study 3 - Australia and the international economy,VCEECU3AS3AIE01,Elaboration,,Australia and the international economy,,Students describe how international transactions are recorded.,3
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS3,,Area of Study 3 - Australia and the international economy,VCEECU3AS3AIE01,Elaboration,,Australia and the international economy,,"Students analyse the effects of movements in the exchange rate, the terms of trade and changes in international competitiveness on the achievement of the domestic macroeconomic goals and living standards.",4
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS3,,Area of Study 3 - Australia and the international economy,VCEECU3AS3AIE02,Descriptor,,Australia and the international economy,"On completion of this unit the student should be able to analyse the factors that may affect the exchange rate, terms of trade and Australia’s international competitiveness, and discuss their impact on Australia’s international transactions and the achievement of the domestic macroeconomic goals and living standards.",,5
Business and Economics,Economics,Year 12,Unit 3,VCEECU3AS3,,Area of Study 3 - Australia and the international economy,VCEECU3AS3AIE03,Descriptor,,Australia and the international economy,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 3.,,6
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS12,,,,UnitHeader,,Unit 4: Managing the economy,,,0
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS12,,,,Paragraph,,Unit 4: Managing the economy,"The ability of the Australian economy to achieve its domestic macroeconomic goals has a significant effect on living standards in Australia. Policymakers, including the Australian Government and the Reserve Bank of Australia (RBA), can utilise a wide range of policy instruments to affect these goals and to affect living standards.",,1
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS12,,,,Paragraph,,Unit 4: Managing the economy,"This unit focuses on the role of aggregate demand policies in stabilising the business cycle to achieve the domestic macroeconomic goals. Students develop an understanding of how the Australian Government can alter the composition of budgetary outlays and receipts to directly and indirectly affect the level of aggregate demand, the achievement of domestic macroeconomic goals and living standards.",,2
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS12,,,,Paragraph,,Unit 4: Managing the economy,"Students also examine the role of the RBA with a focus on its responsibility to conduct monetary policy. Students consider how the tools of monetary policy can affect interest rates, the transmission mechanism of monetary policy to the economy and how this contributes towards the achievement of the domestic macroeconomic goals and living standards.",,3
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS12,,,,Paragraph,,Unit 4: Managing the economy,Students consider and evaluate the strengths and weaknesses of the aggregate demand policies in achieving the domestic macroeconomic goals and living standards.,,4
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS12,,,,Paragraph,,Unit 4: Managing the economy,"Expanding the productive capacity of the economy and improving Australia's international competitiveness is critical to ensuring that economic growth, low inflation and employment opportunities can be maintained both now and into the future. Students consider how the Australian Government utilises selected aggregate supply policies to pursue the achievement of the domestic macroeconomic goals and living standards over the long term.",,5
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS1,,Area of Study 1 - Aggregate demand policies and domestic economic stability,VCEECU4AS1ADPDE01,Descriptor,,Aggregate demand policies and domestic economic stability,In this area of study students examine how the RBA and the Australian Government can utilise monetary and budgetary policy respectively to affect the level of aggregate demand in the economy.,,1
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS1,,Area of Study 1 - Aggregate demand policies and domestic economic stability,VCEECU4AS1ADPDE01,Elaboration,,Aggregate demand policies and domestic economic stability,,"Students discuss the operation of aggregate demand policies, and analyse how current aggregate demand policy settings are intended to effect the achievement of the domestic macroeconomic goals and influence living standards.",2
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS1,,Area of Study 1 - Aggregate demand policies and domestic economic stability,VCEECU4AS1ADPDE01,Elaboration,,Aggregate demand policies and domestic economic stability,,Students analyse the relative strengths and weaknesses of the policies in influencing the domestic macroeconomic goals and living standards.,3
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS1,,Area of Study 1 - Aggregate demand policies and domestic economic stability,VCEECU4AS1ADPDE02,Descriptor,,Aggregate demand policies and domestic economic stability,On completion of this unit the student should be able to discuss the operation of aggregate demand policies and analyse their intended effects on the achievement of the domestic macroeconomic goals and living standards.,,4
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS1,,Area of Study 1 - Aggregate demand policies and domestic economic stability,VCEECU4AS1ADPDE03,Descriptor,,Aggregate demand policies and domestic economic stability,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,5
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS2,,Area of Study 2 - Aggregate supply policies,VCEECU4AS2ASP01,Descriptor,,Aggregate supply policies,In this area of study students examine the role of aggregate supply policies in creating a stronger macroeconomic environment so that the domestic macroeconomic goals can be more easily achieved.,,1
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS2,,Area of Study 2 - Aggregate supply policies,VCEECU4AS2ASP01,Elaboration,,Aggregate supply policies,,"They investigate the different approaches that policymakers may take to promote efficiency through productivity growth, reductions in the costs of production, and improvements in the quality and quantity of the factors of production.",2
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS2,,Area of Study 2 - Aggregate supply policies,VCEECU4AS2ASP01,Elaboration,,Aggregate supply policies,,Students analyse how these policies may affect aggregate supply and Australia’s international competitiveness and draw conclusions about the effects of these policies on the domestic macroeconomic goals and living standards.,3
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS2,,Area of Study 2 - Aggregate supply policies,VCEECU4AS2ASP02,Descriptor,,Aggregate supply policies,On completion of this unit the student should be able to discuss the operation of aggregate supply policies and analyse the effect of these policies on the domestic macroeconomic goals and living standards.,,4
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS2,,Area of Study 2 - Aggregate supply policies,VCEECU4AS2ASP03,Descriptor,,Aggregate supply policies,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,5
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS2,,Area of Study 2 - Aggregate supply policies,VCEECU4AS2ASP04,Descriptor,,Aggregate supply policies,The examination will be set by a panel appointed by the VCAA.,,6
Business and Economics,Economics,Year 12,Unit 4,VCEECU4AS2,,Area of Study 2 - Aggregate supply policies,VCEECU4AS2ASP04,Elaboration,,Aggregate supply policies,,All the key knowledge and key skills that underpin the outcomes in Units 3 and 4 are examinable.,7
