SubjectArea,Subject,Band,AssessmentType,AssessmentInformationDetails,AssessmentYears,UnitASCode,ExamReportCode,EQCode,SectionCode,StrategyType,ExamQuestion,ResponseSource,Content,Example,Sequence
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA1,VCERSERACM,,Question 1b,ExaminerCommentary,"This was a religious tradition or religious denomination-specific question. Responses needed to accurately name the tradition. Responses needed to clearly state the selected belief, make at least two points and be theologically correct.",,15
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA1,VCERSERACM,,Question 1b,ExaminerCommentary,The stated belief had to be about the nature and purpose of human life according to the tradition named. This could be expressed as a connected statement or as two separate statements.,,16
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA1,VCERSERACM,,Question 1b,ExaminerCommentary,The belief had to be relevant to the purposes of religion stated in Question 1a; the link needed to be clear.,,17
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA1,VCERSERACM,,Question 1b,ExaminerCommentary,Some responses answered this question incorrectly by discussing religion generally.,,18
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA1,VCERSERAER,EnhancedStrategies,Question 1b,StudentResponse,The following is an example of a high-scoring response:,"In the Catholic Tradition, adherents are offered that their nature is derived from being created in the image of a loving God. This is exemplified where 'God is love', according to 1 John 4:8, and God created human beings in his 'image' and that of his 'likeness' (Genesis 1:26). This, therefore, provides purpose in the meaning of existence, where humans have been created for love. As such, the call to 'love one another as I have loved you' (John 15:12) underpins the roles humans should provide on earth to fufil their designed nature.",19
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,This was a general question. Responses were to be from the perspective of religion generally.,,20
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,"Responses that were completely from the perspective of a specific religion received no marks. Responses that included a mix of general and tradition-specific points received marks for the general points, assuming they were accurate.",,21
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,The focus of this question was on why religion generally takes stances to challenges; it was not about the different types of stances.,,22
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,Each of the two reasons needed an explanatory statement.,,23
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,Points that could have been made (not exhaustive) included the following.,,24
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,Religions take stances to challenges:,,25
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,"To avoid losing key members of their leadership, leading to splits in the religious community",,26
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,"To prevent losing groups within their community who might create their own variations of the religion, or leave entirely, fragmenting the original religion",,27
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,To adapt their theology to incorporate a new way of understanding and practising the religion,,28
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,To make changes to include those ideas in their thought and practice to ensure their continued existence,,29
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,To encourage their adherents to free up discussion about the challenge,,30
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,To prevent loss of respect for the leaders and confusion among adherents,,31
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,"To maintain integrity, authenticity and continuity of the tradition",,32
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERACM,,Question 2,ExaminerCommentary,To safeguard the heritage of the tradition.,,33
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERAER,EnhancedStrategies,Question 2,StudentResponse,The following is an example of a high-scoring response:,"1. A religious tradition may take a stance on a challenge to protect the reputation of the institution. Arising ethical and moral issues, from an everchanging society, may compel religious traditions to position themselves with the change to remain credible within wider society.",34
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA2,VCERSERAER,EnhancedStrategies,Question 2,StudentResponse,,"2. A stance may also be taken to retain the status quo. While being living institutions in society, religious traditions may seek to uphold their fundamental beliefs, teachings and moral codes, thus holding the opinion of being against any change that may be presented from society.",35
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA3,VCERSERACM,,Question 3,ExaminerCommentary,This is a general question. Responses were to be from the perspective of religion generally.,,36
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA3,VCERSERACM,,Question 3,ExaminerCommentary,"Responses that were completely from the perspective of a specific tradition received no marks. Responses that included a mix of general and tradition-specific points received marks for the general points, assuming they were accurate.",,37
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA3,VCERSERACM,,Question 3,ExaminerCommentary,The emphasis of the responses should have been on how the interpretation of the significant life experience caused beliefs to be expressed differently.,,38
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA3,VCERSERACM,,Question 3,ExaminerCommentary,Points that responses could have made (not exhaustive) included the following:,,39
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA3,VCERSERACM,,Question 3,ExaminerCommentary,"The experience may be interpreted as a spiritual experience that confirms one's beliefs; this may even lead to increasing one's faith and commitment. These could be expressed through increased attendance at rituals, increased personal prayer, and involvement in social and religious communal activities.",,40
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA3,VCERSERACM,,Question 3,ExaminerCommentary,"If the experience is interpreted as the person being punished or abandoned by their Ultimate Reality, previous understanding of held beliefs could be negated. This may lead to questioning or even rejection of those beliefs, which may weaken the person's faith, leading to less commitment. These could be expressed through decreasing involvement in rituals and personal prayer, and distancing from the religious community.",,41
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA3,VCERSERACM,,Question 3,ExaminerCommentary,"If the experience is interpreted as the person being rewarded by their Ultimate Reality, existing beliefs may be strengthened. As a result, this may mean a person is inspired to follow the rituals more often, and/or to delve deeper into the religious texts and ethical guidelines of their tradition.",,42
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA3,VCERSERACM,,Question 3,ExaminerCommentary,"Even a bad significant life experience may be interpreted positively, leading a person to be inspired by their beliefs to a desire for a new way of life, expressed in greater involvement in the social structure of the religious tradition and passing on lessons learnt from the positive interpretation of the experience.",,43
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA3,VCERSERAER,EnhancedStrategies,Question 3,StudentResponse,The following is an example of a high-scoring response:,1. If adherents interpret a significant life experience as a calling by the ultimate reality towards a devout life/lifestyle they may increase and strengthen the expression of their beliefs. This may involve partaking in an increased number of rituals or going on a pilgrimage to a sacred place revered in their tradition.,44
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA3,VCERSERAER,EnhancedStrategies,Question 3,StudentResponse,,"2. If adherents interpret a significant life experience as that they have been abandoned by the ultimate reality, they may lose faith in beliefs, interact less with the various social structures of the tradition, engage less in rituals or find themselves unable to enact a spiritual experience.",45
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,This was a general question. Responses were to be from the perspective of religion generally.,,46
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,"Responses that were completely from the perspective of a specific tradition received no marks. Responses that included a mix of general and tradition-specific points received marks for the general points, assuming they were accurate.",,47
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,"The focus of this question was on the sources of stances - that is, what religions use to decide on a stance. The question was not about the types of stances.",,48
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,Points that responses could have made (not exhaustive) included:,,49
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,Beliefs,,50
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,Authority structures,,51
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,Official teachings,,52
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,Rulings of religious law,,53
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,Rulings of secular law,,54
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,Tradition,,55
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,Key individuals,,56
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,Community consensus,,57
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,Interfaith dialogue,,58
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4a,ExaminerCommentary,Ethical principles.,,59
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERAER,EnhancedStrategies,Question 4a,StudentResponse,The following is an example of a high-scoring response:,1. The beliefs of the tradition. A religion will refer to their beliefs to determine their stance to a challenge as the beliefs are the basis of the religion.,60
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERAER,EnhancedStrategies,Question 4a,StudentResponse,,2. The social structure of the tradition. A religion will refer to the social structure which consists of well-educated leaders/elders to determine a stance as they can use their knowledge.,61
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERAER,EnhancedStrategies,Question 4a,StudentResponse,,3. The texts of the tradition. A religion will refer to the texts which contain the history and religious beliefs of the tradition to determine their stance.,62
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4b,ExaminerCommentary,This was a general question. Responses were to be from the perspective of religion generally.,,63
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4b,ExaminerCommentary,"Responses that were completely from the perspective of a specific tradition received no marks. Responses that included a mix of general and tradition-specific points received marks for the general points, assuming they were accurate.",,64
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4b,ExaminerCommentary,Responses had to make a clear link between the chosen source from the response to Question 4a. with the explanation of how that source could contribute to a stance against the challenge.,,65
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERACM,,Question 4b,ExaminerCommentary,There had to be two such links stated in the response.,,66
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA4,VCERSERAER,EnhancedStrategies,Question 4b,StudentResponse,The following is an example of a high-scoring response:,The social structure and authoritative figures of a religion can provide direction and inform the adherents on the particular stance taken. They may draw on their power and knowledge to reaffirm key theological beliefs and teachings to act as a role-model for adherents to follow and take that same stance against challenges. The hierarchical structure of religious tradition also consolidate and create a communal identity guiding adherents to believe in those with the same identity and thus lead them into taking a stance against a challenge.,67
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,This was a general question. Responses were to be from the perspective of religion generally.,,68
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,"Responses that were completely from the perspective of a specific tradition received no marks. Responses that included a mix of general and tradition-specific points received marks for the general points, assuming they were accurate.",,69
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,Responses that stated or implied only one type of text (such as sacred texts) or named specific texts did not receive full marks.,,70
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,"The aspect texts should be understood as the numerous forms of communication used by religions (various written forms, visual or musical).",,71
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,There was no need to relate statements to specific types of texts. Responses could be general for all texts.,,72
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,Responses had to address how texts express meaning. This could be as two points or one detailed point.,,73
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,Responses had to address how texts respond to the search for meaning. This could be as two points or one detailed point.,,74
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,The points about expressing meaning and about responding to the search for meaning could be made separately or combined.,,75
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,Points that responses could have made (not exhaustive) included the following:,,76
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,"Texts express meaning by stating religious beliefs, ethical responsibilities, moral behaviour.",,77
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,"Texts express meaning by elaborating, explaining and critically commenting on religious beliefs, ethical responsibilities, moral behaviour.",,78
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,"Texts express meaning by informing, guiding, promoting, evaluating, inspiring adherents to understand the teachings, beliefs and practices of religions.",,79
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,Texts respond to the search for meaning by providing answers to existential questions.,,80
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,Texts respond to the search for meaning by providing accounts of people who model living the beliefs and ethics of religions.,,81
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,"Texts respond to the search for meaning by providing inspiring words, music, song, images that demonstrate how answers to the big questions of existence.",,82
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERACM,,Question 5,ExaminerCommentary,Texts respond to the search for meaning by providing a record of the history of the tradition and stories of the tradition's origin that establish its identity.,,83
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERA,VCERS24EQA5,VCERSERAER,EnhancedStrategies,Question 5,StudentResponse,The following is an example of a high-scoring response:,"Texts are the literature of the religion that can be oral, written or artistic; texts contain the history, laws, sacred stories and beliefs of a religious tradition. Texts can help teach, instruct and guide members on their quest to meaning in life. Texts provide acknowledgements of beliefs; this can enable and adherent to live a meaningful life due to the texts providing ethical principles, moral values and codes of behaviour that shape a person. Texts also validate beliefs; which in turn help provide answers to the great questions of life, the existential questions such as, where do we come from? What happens when we die? Is god real? This provides a frame of reference to help understand the world. Texts also provide comfort in the knowledge that there is a higher being or power and an ultimate reality, that is beyond oneself.",84
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSER,,VCERSERBH,,,,Section B: Section B,,0
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB1,VCERSERBCM,,Question 1,ExaminerCommentary,This was a religious tradition or religious denomination-specific question.,,1
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB1,VCERSERBCM,,Question 1,ExaminerCommentary,Two different religious beliefs of the selected tradition had to be stated clearly with accurate theology. Responses could use the same ritual for both beliefs. Either the same or different features of that ritual could be used to demonstrate each belief.,,2
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB1,VCERSERBCM,,Question 1,ExaminerCommentary,"If two or more rituals were used, they may have been described in less detail but nevertheless adequately described expression of the beliefs.",,3
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB1,VCERSERBCM,,Question 1,ExaminerCommentary,"No sources were requested in this question, therefore no marks were specifically allocated.",,4
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB1,VCERSERBCM,,Question 1,ExaminerCommentary,"Many responses began with a lengthy definition of rituals, which was unnecessary for the question and did not earn marks.",,5
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB1,VCERSERBCM,,Question 1,ExaminerCommentary,Responses that did not correctly state the two beliefs were not able to clearly show how the named ritual or rituals demonstrated the belief.,,6
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB1,VCERSERBCM,,Question 1,ExaminerCommentary,"Often ethical principles, ethical codes or social justice teachings were claimed as religious beliefs.",,7
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB1,VCERSERBCM,,Question 1,ExaminerCommentary,Many responses claimed that a named ritual showed a chosen belief but did not provide detailed description of the words or actions within the ritual that clearly demonstrated the belief.,,8
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB1,VCERSERBCM,,Question 1,ExaminerCommentary,Some students chose rituals that were not appropriate for their stated beliefs.,,9
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB1,VCERSERBER,EnhancedStrategies,Question 1,ExaminerCommentary,The following is an extract from a high-scoring response:,,10
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB1,VCERSERBER,EnhancedStrategies,Question 1,StudentResponse,,"In the Catholic Christian tradition, the aspect of rituals express the belief in the incarnation - that the ultimate reality, assumed human form in 1st century Palestine. The annual ritualistic celebration of Christmas, on the 25th of December expresses the belief in the incarnation through the Gospel read during Mass; a version of the nativity story from Matthew, Mark, Luke or John, that describe the birth of Jesus; the way in which he entered the moral real. The belief in the incarnation is also celebrated through the Eucharistic ritual, which commemorates the action of the human Christ breading bread with his disciples during the Last Supper, by sharing in the Eucharist, which is the body and blood of Christ, thus expressing that God did take on human form, and continues to do so in the celebration of the Eucharist.",11
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB1,VCERSERBER,EnhancedStrategies,Question 1,StudentResponse,,"The belief in the resurrection - that Jesus rose form the dead, is also expressed through various rituals. The celebration of Easter expresses this symbolically through the ritual of lighting the Pascal Candle, representing that Jesus had come again into the world as a 'light' for the renewal and salvation of humanity. During the Easter celebration the priest exclaims ""Christ is risen Alleluia,"" expressing the faith in the resurrection through a statement. It is also expressed through the proclamation of the prayer Nicene Creed ""he rose again on the third day,"" which is proclaimed at every mass, a communal expression of the belief of the resurrection.",12
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB2,VCERSERBCM,,Question 2,ExaminerCommentary,This was a religious tradition or religious denomination-specific question.,,13
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB2,VCERSERBCM,,Question 2,ExaminerCommentary,The focus of this question was the beliefs of a particular tradition about the relationship between humans.,,14
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB2,VCERSERBCM,,Question 2,ExaminerCommentary,"Responses had to contain clear, concise and theologically accurate statements of at least two religious beliefs about the relationship between humans.",,15
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB2,VCERSERBCM,,Question 2,ExaminerCommentary,Responses also had to provide an accurate and clear explanation of how the stated beliefs about the relationship between humans contributed to the search for meaning.,,16
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB2,VCERSERBCM,,Question 2,ExaminerCommentary,"Sources were required. These had to be relevant to the points made in the responses and be correctly cited. To correctly cite secondary sources, generally the name of the author, title of text and page number must be included; for primary sources, citations must include the name of the text, chapter and verse.",,17
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB2,VCERSERBCM,,Question 2,ExaminerCommentary,"Students are reminded that one or two words framed by inverted commas, with no cited reference, does not constitute an acceptable quotation.",,18
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB2,VCERSERBLR,LimitedStrategies,Question 2,ExaminerCommentary,"Many responses did not state beliefs about the relationship between humans. Often ethical principles, ethical codes or social justice teachings about how humans should behave were claimed as the religious beliefs about the relationship between humans.",,19
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB2,VCERSERBCM,,Question 2,ExaminerCommentary,"Explanations of how the stated beliefs (whether or not they were about the relationship between humans) contributed to the search for meaning were often vague, minimal or exaggerated.",,20
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB2,VCERSERBER,EnhancedStrategies,Question 2,ExaminerCommentary,The following is an extract from a high-scoring response:,,21
Humanities,Religion and Society,Year 12,Final Exam,Post Exam Report,2024,,VCERSERB,VCERS24EQB2,VCERSERBER,EnhancedStrategies,Question 2,StudentResponse,,"The Jewish tradition holds the belief that the relationship between humans should be one of love and helpfulness, because humans are made in the image of God and must act in line with a God of love. This belief contributes to the search for meaning as it connects with ethical teachings such as ""to love thy neighbour as thy love themselves"" (Leviticus 19:18) and provides individuals with ethical guidelines to follow.",22
