SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,VCEACU1AS2RFDRA01,Elaboration,,Recording financial data and reporting accounting information for a service business,,They use the accrual method for determining profit for a service business operating as a sole proprietor with cash and credit transactions.,2
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,VCEACU1AS2RFDRA02,Descriptor,,Recording financial data and reporting accounting information for a service business,Students use both manual methods and ICT to record financial data and report accounting information.,,3
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,VCEACU1AS2RFDRA02,Elaboration,,Recording financial data and reporting accounting information for a service business,,"They apply accounting assumptions and qualitative characteristics, and use business documents and indicators to measure business performance in order to evaluate the success or failure of the business.",4
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,VCEACU1AS2RFDRA03,Descriptor,,Recording financial data and reporting accounting information for a service business,There are many indicators to measure the performance of a business.,,5
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,VCEACU1AS2RFDRA03,Elaboration,,Recording financial data and reporting accounting information for a service business,,"Some are financial, such as the amount of profit earned compared with investment or total sales made in a given period; while others are based on non-financial information, such as the speed with which invoices are paid, number of customers visiting a store in a given period, or trends in consumer preferences.",6
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,VCEACU1AS2RFDRA04,Descriptor,,Recording financial data and reporting accounting information for a service business,"On completion of this unit, the student should be able to identify and record financial data, report and explain accounting information for a service business, and suggest and apply appropriate financial and non-financial indicators to measure business performance.",,7
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,VCEACU1AS2RFDRA05,Descriptor,,Recording financial data and reporting accounting information for a service business,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 2.",,8
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS12,,,,UnitHeader,,Unit 2: Accounting and decision-making for a trading business,,,0
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS12,,,,Paragraph,,Unit 2: Accounting and decision-making for a trading business,"In this unit, students develop their knowledge of the accounting process for sole proprietors operating a trading business, with a focus on inventory, accounts receivable, accounts payable and non-current assets. Students use manual processes and ICT, including spreadsheets, to prepare historical and budgeted accounting reports.",,1
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS12,,,,Paragraph,,Unit 2: Accounting and decision-making for a trading business,"Students analyse and evaluate the performance of the business relating to inventory, accounts receivable, accounts payable and non-current assets. They use relevant financial and other information to predict, budget and compare the potential effects of alternative strategies on the performance of the business. Using these evaluations, students develop and suggest to the owner strategies to improve business performance.",,2
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS12,,,,Paragraph,,Unit 2: Accounting and decision-making for a trading business,"Where appropriate, the accounting procedures developed in each area of study should incorporate application of the Conceptual Framework, financial indicators and the ethical considerations faced by business owners, including financial, social and environmental considerations, when making business decisions.",,3
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,VCEACU2AS1AMI01,Descriptor,,Accounting for and managing inventory,The strategic management of inventory is a key factor in determining the success or failure of a trading business.,,1
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,VCEACU2AS1AMI01,Elaboration,,Accounting for and managing inventory,,"In this area of study, students investigate use of both the First-In, First-Out (FIFO) and Identified Cost inventory cost assignment methods to record and report the movement of inventory through the business.",2
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,VCEACU2AS1AMI01,Elaboration,,Accounting for and managing inventory,,"Using both methods, students discuss the effects of relevant financial and non-financial factors, including ethical considerations, on decisions made in relation to inventory.",3
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,VCEACU2AS1AMI02,Descriptor,,Accounting for and managing inventory,"On completion of this unit, the student should be able to record and report for inventory and discuss the effects of relevant financial and non-financial factors, and ethical considerations, on the results of business decisions.",,4
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,VCEACU2AS1AMI03,Descriptor,,Accounting for and managing inventory,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 1.",,5
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,VCEACU2AS2AMARA01,Descriptor,,Accounting for and managing accounts receivable and accounts payable,Managing accounts receivable and accounts payable successfully is essential to maintaining an adequate cash flow for a business.,,1
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,VCEACU2AS2AMARA01,Elaboration,,Accounting for and managing accounts receivable and accounts payable,,"In this area of study, students record and report transactions relating to accounts receivable and accounts payable.",2
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,VCEACU2AS2AMARA01,Elaboration,,Accounting for and managing accounts receivable and accounts payable,,They examine strategies for managing credit transactions and use indicators such as accounts receivable turnover and accounts payable turnover to analyse decisions related to these areas.,3
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,VCEACU2AS2AMARA01,Elaboration,,Accounting for and managing accounts receivable and accounts payable,,"Students also take into account ethical considerations related to the management of accounts receivable and accounts payable, and the effects of these on business performance.",4
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,VCEACU2AS2AMARA02,Descriptor,,Accounting for and managing accounts receivable and accounts payable,"On completion of this unit, the student should be able to record and report for accounts receivable and accounts payable, and analyse and discuss the effects of relevant decisions, including the influence of ethical considerations, on the performance of the business.",,5
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,VCEACU2AS2AMARA03,Descriptor,,Accounting for and managing accounts receivable and accounts payable,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 2.",,6
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS3,,Area of Study 3 - Accounting for and managing non-current assets,VCEACU2AS3AMNA01,Descriptor,,Accounting for and managing non-current assets,"In this area of study, students develop an understanding of the accounting processes for non-current assets and the issues that can arise when determining a valuation for a non-current asset.",,1
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS3,,Area of Study 3 - Accounting for and managing non-current assets,VCEACU2AS3AMNA01,Elaboration,,Accounting for and managing non-current assets,,Students calculate and apply depreciation and undertake recording and reporting of depreciation.,2
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS3,,Area of Study 3 - Accounting for and managing non-current assets,VCEACU2AS3AMNA02,Descriptor,,Accounting for and managing non-current assets,"On completion of this unit, the student should be able to record and report for non-current assets and depreciation.",,3
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS3,,Area of Study 3 - Accounting for and managing non-current assets,VCEACU2AS3AMNA03,Descriptor,,Accounting for and managing non-current assets,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 3.",,4
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS12,,,,UnitHeader,,Unit 3: Financial accounting for a trading business,,,0
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS12,,,,Paragraph,,Unit 3: Financial accounting for a trading business,"This unit focuses on financial accounting for a trading business owned by a sole proprietor, and highlights the role of accounting as an information system. Students use the double entry system of recording financial data and prepare reports using the accrual basis of accounting and the perpetual method of inventory recording.",,1
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS12,,,,Paragraph,,Unit 3: Financial accounting for a trading business,"Students develop their understanding of the accounting processes for recording and reporting, and consider the effects of decisions made on the performance of the business. They interpret reports and information presented in a variety of formats and suggest strategies to the owner to improve the performance of the business.",,2
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS12,,,,Paragraph,,Unit 3: Financial accounting for a trading business,"Where appropriate, the accounting procedures developed in each area of study should incorporate the application of the Conceptual Framework, financial indicators to measure business performance, as well as the ethical considerations, including financial, social and environmental considerations, faced by business owners when making business decisions.",,3
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS1,,Area of Study 1 - Recording and analysing financial data,VCEACU3AS1RAFD01,Descriptor,,Recording and analysing financial data,"In this area of study, students focus on identifying and recording financial data for a business.",,1
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS1,,Area of Study 1 - Recording and analysing financial data,VCEACU3AS1RAFD01,Elaboration,,Recording and analysing financial data,,They use double entry accounting to record data and generate accounting information in the form of accounting reports and graphical representations.,2
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS1,,Area of Study 1 - Recording and analysing financial data,VCEACU3AS1RAFD01,Elaboration,,Recording and analysing financial data,,This information is used to assist the owner in making informed decisions about the operation of the business.,3
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS1,,Area of Study 1 - Recording and analysing financial data,VCEACU3AS1RAFD01,Elaboration,,Recording and analysing financial data,,"Students should also consider strategies to improve the performance of the business, taking into account the relevant ethical considerations.",4
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS1,,Area of Study 1 - Recording and analysing financial data,VCEACU3AS1RAFD02,Descriptor,,Recording and analysing financial data,"On completion of this unit the student should be able to record financial data using a double entry system; explain the role of the General Journal, General Ledger and inventory cards in the recording process; and describe, discuss and analyse various aspects of accounting reports and the accounting system, including ethical considerations.",,5
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS1,,Area of Study 1 - Recording and analysing financial data,VCEACU3AS1RAFD03,Descriptor,,Recording and analysing financial data,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 1.",,6
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS2,,Area of Study 2 - Preparing and interpreting accounting reports,VCEACU3AS2PIAR01,Descriptor,,Preparing and interpreting accounting reports,The preparation of financial reports at the end of the reporting period provides information to be used as a basis for planning and decision-making by the business owner.,,1
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS2,,Area of Study 2 - Preparing and interpreting accounting reports,VCEACU3AS2PIAR01,Elaboration,,Preparing and interpreting accounting reports,,Students develop their understanding of the accounting processes and complete those processes that are applicable to the end of a reporting period for a trading business.,2
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS2,,Area of Study 2 - Preparing and interpreting accounting reports,VCEACU3AS2PIAR01,Elaboration,,Preparing and interpreting accounting reports,,"They apply the accrual method of accounting to the preparation of accounting reports and draw a distinction between cash and profit, considering the implications of these differences when using reports to make decisions.",3
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS2,,Area of Study 2 - Preparing and interpreting accounting reports,VCEACU3AS2PIAR01,Elaboration,,Preparing and interpreting accounting reports,,"Students undertake an analysis of accounting reports and interpret the information, taking into account relevant ethical considerations, in order to evaluate the performance of the business.",4
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS2,,Area of Study 2 - Preparing and interpreting accounting reports,VCEACU3AS2PIAR02,Descriptor,,Preparing and interpreting accounting reports,"On completion of this unit, the student should be able to record transactions and prepare, interpret and analyse accounting reports for a trading business.",,5
Business and Economics,Accounting,Year 12,Unit 3,VCEACU3AS2,,Area of Study 2 - Preparing and interpreting accounting reports,VCEACU3AS2PIAR03,Descriptor,,Preparing and interpreting accounting reports,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 2.",,6
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS12,,,,UnitHeader,,"Unit 4: Recording, reporting, budgeting and decision-making",,,0
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS12,,,,Paragraph,,"Unit 4: Recording, reporting, budgeting and decision-making","In this unit, students further develop their understanding of accounting for a trading business owned by a sole proprietor and the role of accounting as an information system. Students use the double entry system of recording financial data and prepare reports using the accrual basis of accounting and the perpetual method of inventory recording. Both manual methods and ICT are used to record and report.",,1
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS12,,,,Paragraph,,"Unit 4: Recording, reporting, budgeting and decision-making","Students extend their understanding of the recording and reporting processes, with the inclusion of balance day adjustments and alternative depreciation methods. They investigate both the role and the importance of budgeting in decision-making for a business. They analyse and interpret accounting reports and graphical representations to evaluate the performance of a business. Using this evaluation, students suggest strategies to business owners to improve business performance.",,2
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS12,,,,Paragraph,,"Unit 4: Recording, reporting, budgeting and decision-making","Where appropriate, the accounting procedures developed in each area of study should incorporate application of the Conceptual Framework and financial indicators to measure business performance, as well as the ethical considerations, including financial, social and environmental considerations, faced by business owners when making business decisions.",,3
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS1,,Area of Study 1 - Extension of recording and reporting,VCEACU4AS1ERR01,Descriptor,,Extension of recording and reporting,"In this area of study, students further develop their understanding of the recording and reporting of financial data in the General Journal and General Ledger by focusing on balance day adjustments and the alternative methods of depreciating for non-current depreciable assets.",,1
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS1,,Area of Study 1 - Extension of recording and reporting,VCEACU4AS1ERR01,Elaboration,,Extension of recording and reporting,,Students prepare accounting reports using manual methods and ICT.,2
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS1,,Area of Study 1 - Extension of recording and reporting,VCEACU4AS1ERR01,Elaboration,,Extension of recording and reporting,,"They consider the effects of balance day adjustments on the accounting reports, and the implications of using alternative methods of depreciation on the accounting reports and on the performance of the business.",3
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS1,,Area of Study 1 - Extension of recording and reporting,VCEACU4AS1ERR01,Elaboration,,Extension of recording and reporting,,They also examine ethical considerations that may affect the recording and reporting of financial data and the effects of these on business performance.,4
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS1,,Area of Study 1 - Extension of recording and reporting,VCEACU4AS1ERR02,Descriptor,,Extension of recording and reporting,"On completion of this unit, the student should be able to record financial data and balance day adjustments using a double entry system, report accounting information using an accrual-based system, and evaluate the effects of balance day adjustments and alternative methods of depreciation on accounting reports.",,5
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS1,,Area of Study 1 - Extension of recording and reporting,VCEACU4AS1ERR03,Descriptor,,Extension of recording and reporting,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 1.",,6
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS2,,Area of Study 2 - Budgeting and decision-making,VCEACU4AS2BD01,Descriptor,,Budgeting and decision-making,Business owners must plan for future activities if they are to successfully manage the business.,,1
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS2,,Area of Study 2 - Budgeting and decision-making,VCEACU4AS2BD01,Elaboration,,Budgeting and decision-making,,Preparing budgeted accounting reports provides the owner with information that will assist in managing and developing strategies to improve business performance.,2
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS2,,Area of Study 2 - Budgeting and decision-making,VCEACU4AS2BD01,Elaboration,,Budgeting and decision-making,,"Students prepare and analyse budgeted accounting reports, both manually and using ICT, and suggest strategies to improve the performance of the business.",3
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS2,,Area of Study 2 - Budgeting and decision-making,VCEACU4AS2BD01,Elaboration,,Budgeting and decision-making,,They also discuss and evaluate the ethical considerations associated with business decision-making and business improvement.,4
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS2,,Area of Study 2 - Budgeting and decision-making,VCEACU4AS2BD02,Descriptor,,Budgeting and decision-making,"On completion of this unit, the student should be able to prepare budgeted accounting reports and variance reports for a trading business, using financial and other relevant information, and model, analyse and discuss the effects of alternative strategies on the performance of a business.",,5
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS2,,Area of Study 2 - Budgeting and decision-making,VCEACU4AS2BD03,Descriptor,,Budgeting and decision-making,"To achieve this outcome, the student will draw on key knowledge and key skills outlined in Area of Study 2.",,6
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS2,,Area of Study 2 - Budgeting and decision-making,VCEACU4AS2BD04,Descriptor,,Budgeting and decision-making,The examination will be set by a panel appointed by the VCAA.,,7
Business and Economics,Accounting,Year 12,Unit 4,VCEACU4AS2,,Area of Study 2 - Budgeting and decision-making,VCEACU4AS2BD04,Elaboration,,Budgeting and decision-making,,All the key knowledge and key skills that underpin the outcomes in Units 3 and 4 are examinable.,8
