SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,StreamHeader,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,The twofold effect of transactions on the accounting equation,,1,4
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,The distinction between cash and profit,,1,5
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Materials and supplies required by a service business,,1,6
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Indicators of business performance (financial and non-financial),,1,7
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,The purpose and use of special journals:,,1,8
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Sales Journal,,1,9
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Purchases Journal,,1,10
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Cash Receipts Journal,,1,11
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Cash Payments Journal,,1,12
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Internal control procedures to safeguard resources against theft and fraud,,1,13
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Classified accounting reports for a service business:,,1,14
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Cash Flow Statement,,1,15
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Income Statement,,1,16
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Balance Sheet,,1,17
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Graphical representations of accounting information,,1,18
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,"Ethical considerations when recording and reporting transactions, and the financial implications of those choices on the reports.",,1,19
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KS,Outcome 2,Accounting Students,,Key Skills,Use correct accounting terminology,,1,1
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KS,Outcome 2,Accounting Students,,Key Skills,Explain and apply relevant qualitative characteristics and accounting assumptions,,1,2
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KS,Outcome 2,Accounting Students,,Key Skills,Apply theoretical knowledge to simulated situations,,1,3
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KS,Outcome 2,Accounting Students,,Key Skills,"Identify, classify and record financial data, both manually and through the use of ICT",,1,4
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KS,Outcome 2,Accounting Students,,Key Skills,Explain and apply appropriate internal control procedures,,1,5
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KS,Outcome 2,Accounting Students,,Key Skills,Analyse the effects of financial transactions on the accounting equation,,1,6
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KS,Outcome 2,Accounting Students,,Key Skills,"Prepare accounting reports, including spreadsheets, for a service business, manually and using ICT",,1,7
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KS,Outcome 2,Accounting Students,,Key Skills,"Use ICT, including spreadsheets, to construct appropriate graphical representations",,1,8
Business and Economics,Accounting,Year 11,Unit 1,VCEACU1AS2,,Area of Study 2 - Recording financial data and reporting accounting information for a service business,,VCEACU1AS2O2KS,Outcome 2,Accounting Students,,Key Skills,"Discuss ethical considerations faced by business owners when recording and reporting transactions, and the financial implications of those choices.",,1,9
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,The characteristics of a trading business,,1,1
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,The accounting assumptions and qualitative characteristics,,1,2
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Documents used by a business to record financial transactions,,1,3
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Indicators used to measure business performance in relation to inventory,,1,4
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,"The accounting elements: assets, liabilities, owner's equity, revenues and expenses",,1,5
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Current and non-current assets and current and non-current liabilities,,1,6
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,The purpose and use of special journals:,,1,7
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Sales Journal,,1,8
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Purchases Journal,,1,9
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Cash Receipts Journal,,1,10
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Cash Payments Journal,,1,11
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,The cost price of inventory,,1,12
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,The purpose and use of inventory cards using the FIFO and Identified Cost methods for recording:,,1,13
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Inventory sold,,1,14
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Inventory purchased,,1,15
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Inventory returned to suppliers,,1,16
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Inventory returned by customers,,1,17
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Drawings of inventory by the owner,,1,18
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Inventory used for advertising,,1,19
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Inventory loss/gain,,1,20
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Historical and budgeted classified accounting reports for a trading business:,,1,21
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Cash Flow Statement,,1,22
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Income Statement,,1,23
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Balance Sheet,,1,24
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,"The reporting of inventory and the impact it has on the Cash Flow Statement, Income Statement and Balance Sheet",,1,25
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,"Strategies for effective inventory management, such as physical count, inventory rotation, expected inventory levels, range of complementary goods, delivery and handling procedures and internal controls to prevent theft and fraud",,1,26
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,The potential effects of alternative inventory management strategies on business performance,,1,27
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KK,Outcome 1,Accounting Students,,Key Knowledge,Ethical considerations when undertaking decision-making related to inventory.,,1,28
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KS,Outcome 1,Accounting Students,,Key Skills,Use correct accounting terminology,,1,1
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KS,Outcome 1,Accounting Students,,Key Skills,Explain and apply relevant qualitative characteristics and accounting assumptions,,1,2
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KS,Outcome 1,Accounting Students,,Key Skills,"Identify, classify and record financial data",,1,3
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KS,Outcome 1,Accounting Students,,Key Skills,Manually record transactions in the special journals and inventory cards,,1,4
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KS,Outcome 1,Accounting Students,,Key Skills,"Use ICT, including spreadsheets, to record transactions and construct appropriate graphical representations in relation to inventory",,1,5
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KS,Outcome 1,Accounting Students,,Key Skills,"Distinguish between current and non-current assets, and current and non-current liabilities",,1,6
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KS,Outcome 1,Accounting Students,,Key Skills,Prepare historical and budgeted accounting reports for a trading business using manual methods and ICT,,1,7
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KS,Outcome 1,Accounting Students,,Key Skills,Apply theoretical knowledge to simulated situations,,1,8
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KS,Outcome 1,Accounting Students,,Key Skills,"Model potential outcomes of different options, analyse the results and provide advice",,1,9
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KS,Outcome 1,Accounting Students,,Key Skills,Discuss the ethical considerations faced by business owners when making decisions in relation to inventory,,1,10
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS1,,Area of Study 1 - Accounting for and managing inventory,,VCEACU2AS1O1KS,Outcome 1,Accounting Students,,Key Skills,Discuss the effects of alternative inventory management strategies on the performance of the business.,,1,11
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,The accounting assumptions and qualitative characteristics,,1,1
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Documents used by a business to record financial transactions,,1,2
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Indicators used to measure business performance in relation to accounts receivable and accounts payable,,1,3
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,The purpose and use of special journals:,,1,4
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Sales Journal,,1,5
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Purchases Journal,,1,6
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Cash Receipts Journal,,1,7
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Cash Payments Journal,,1,8
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Transactions involving accounts receivable and accounts payable records:,,1,9
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Sales,,1,10
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Purchases,,1,11
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Sales returns,,1,12
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Purchase returns,,1,13
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Bad debts,,1,14
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Settlement discounts (GST to be excluded),,1,15
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,"The reporting of accounts receivable and accounts payable in the Cash Flow Statement, Income Statement and Balance Sheet",,1,16
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Strategies for effective management of accounts payable and accounts receivable,,1,17
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,The use of both manual methods and ICT to model and analyse the potential financial outcomes of decisions relating to accounts receivable and accounts payable,,1,18
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Non-financial factors and their impact on business performance in relation to accounts receivable and accounts payable,,1,19
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KK,Outcome 2,Accounting Students,,Key Knowledge,Ethical considerations in relation to accounts receivable and accounts payable.,,1,20
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KS,Outcome 2,Accounting Students,,Key Skills,Use correct accounting terminology,,1,1
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KS,Outcome 2,Accounting Students,,Key Skills,Explain and apply relevant qualitative characteristics and accounting assumptions,,1,2
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KS,Outcome 2,Accounting Students,,Key Skills,Apply theoretical knowledge to simulated situations,,1,3
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KS,Outcome 2,Accounting Students,,Key Skills,"Identify, classify and manually record financial data",,1,4
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KS,Outcome 2,Accounting Students,,Key Skills,Manually prepare accounting reports for a trading business,,1,5
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KS,Outcome 2,Accounting Students,,Key Skills,"Use ICT, including spreadsheets, to record transactions, model the effects of alternative strategies and construct appropriate graphical representations in relation to accounts receivable and accounts payable",,1,6
Business and Economics,Accounting,Year 11,Unit 2,VCEACU2AS2,,Area of Study 2 - Accounting for and managing accounts receivable and accounts payable,,VCEACU2AS2O2KS,Outcome 2,Accounting Students,,Key Skills,"Use ICT, including spreadsheets, to model and analyse potential financial outcomes in relation to accounts receivable and accounts payable",,1,7
