SubjectArea,Subject,SubjectStreamCode,SubjectStreamName,Band,AssessmentType,AssessmentInformationDetails,AssessmentYears,UnitASCode,ExamReportCode,EQCode,SectionCode,SectionName,QuestionNumber,QuestionLabel,Marks,ContentType,Content,StimulusSource,Sequence
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA1,A,The Tempest,1a,Q1a,4,SubQuestion,"Explain how you would apply your selected production role to recontextualise one or
more aspects of The Tempest.
In your response, refer to:
•	 your selected theme(s)
•	 one or more images or a direct quotation(s) from the dramaturgy in the Insert.",,11
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA1,A,The Tempest,1b,Q1b,4,SubQuestion,"During the planning stage, explain how work in your selected production role could
realise the storm scene.
In your response, refer to:
•	 a planning activity relevant to your selected production role
•	 your selected moment(s) in the storm scene
•	 the recontextualisation explained in part a.",,12
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA1,A,The Tempest,1c,Q1c,3,SubQuestion,"During the development stage, describe how work in your selected production role
could apply motion to rehearse, trial or experiment with an idea to realise the
storm scene.
In your response, refer to:
•	 one or more activities used to rehearse, trial or experiment with an idea
•	 the element of motion.",,13
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA1,A,The Tempest,1d,Q1d,3,SubQuestion,"During the development stage, describe how work in your selected production role
could apply theatre technologies to refine the idea explored in part c.
In your response, refer to:
•	 one or more activities used to refine the idea
•	 theatre technologies.",,14
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA1,A,The Tempest,1e,Q1e,6,SubQuestion,"A production aim is to ensure safe, ethical, inclusive and/or sustainable work practices
during the staging of the storm scene.
During the presentation stage, explain how work in your selected production role
could achieve this production aim.
In your response, refer to:
•	 the chaos and confusion conveyed in the storm scene
•	 one or more activities during the technical or dress rehearsals to refine the scene
•	 the performance
•	 the impact(s) on the production team and/or the audience.",,15
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA2,A,The Tempest,2,Q2,10,Question,"Shade the box for one production role to interpret the production of The Tempest. This production role
must be different from the production role selected for Question 1.",,16
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA2,A,The Tempest,2,Q2,,QuestionOption,"1. actor
2. director
3. designer: costume
4. designer: hair and make-up
5. designer: props
6. designer: set
7. designer: lighting
8. designer: sound",,17
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA2,A,The Tempest,2,Q2,,Question,"Caliban is enslaved by Prospero. In Script excerpt 2, Caliban angrily criticises Prospero for taking over
the island that was promised to Caliban by Caliban's mother.
The character of Caliban might be played as any gender identity and/or may be played by a group
of actors.",,18
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA2,A,The Tempest,2,Q2,,QuestionHeader,Script excerpt,,19
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA2,A,The Tempest,2,Q2,,Question,"Script excerpt 2 contains both the original Shakespearean text and a modern-day translation. Either or
both versions can be used when referencing the script excerpt.
Act I Scene 2, lines 397-411 and 433-435",,20
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA2,A,The Tempest,2,Q2,,QuestionHeader,"Original
Caliban
Modern
Caliban",,21
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA2,A,The Tempest,2,Q2,,Question,"This island's mine, by Sycorax my mother,
Which thou takest from me.
This island is mine, given to me by my mother
Sycorax. You took it from me.
When thou camest first,
Thou strok'st me and made much of me,
wouldst give me
Water with berries in
When you first came here, you petted me and
treated me well. You would give me water with
berries in it,
and teach me how
To name the bigger light, and how the less,
That burn by day and night.
and you taught me the names for the sun burning
in the daytime sky and the moon which lights
the night.
And then I loved thee
And showed thee all the qualities o' th' isle,
The fresh springs, brine pits, barren place
and fertile.
I loved you then, and I showed you all the
features of the island-the freshwater springs,
the saltwater pits, the places that were good for
growing things and those that were not.
Cursed be I that did so! All the charms
Of Sycorax, toads, beetles, bats, light on you!
A curse on me for doing all that! May all the
evil spells of Sycorax torment you with toads,
beetles, and bats!
For I am all the subjects that you have,
Which first was mine own king.
I'm the only subject you have on this island,
where once I was my own king.
And here you sty me
In this hard rock, whiles you do keep from me
The rest o' th' island.
[...]
And now you keep me confined in this cave and
don't let me go anywhere else on the island.
[...]
You taught me language, and my profit on
Is I know how to curse.
You taught me language, and all I gained from it
is that I now know how to curse.
The red plague rid you
For learning me your language!
May you die of the plague for teaching me
your language!
Source: B Florman, 'The Tempest: A Shakescleare Translation', LitCharts, LitCharts LLC, 1 May 2014,
<www.litcharts.com/shakescleare/shakespeare-translations/the-tempest/act-1-scene-2>
Reproduced with permission of LitCharts",,22
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA2,A,The Tempest,2,Q2,,QuestionHeader,End of Section,,23
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA2,A,The Tempest,2a,Q2a,5,SubQuestion,"Explain how work in your selected production role could interpret Script excerpt 2 to
realise a specific quality or trait of Caliban.
In your response, refer to:
•	 a specific quality or trait of Caliban
•	 a direct quotation of one or more lines of dialogue from Script excerpt
•	 an interrelationship with one or more other production roles.",,24
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERA,VCETS25EQA2,A,The Tempest,2b,Q2b,5,SubQuestion,"Explain how work in your selected production role could apply emphasis to realise
Caliban's status in Script excerpt 2.
In your response, refer to:
•	 emphasis
•	 a direct quotation of one or more lines of dialogue from Script excerpt
•	 one or more aspects of the dramaturgy in the Insert.",,25
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERB,,B,VCE Theatre Studies Playlist,,,10,Header,Section B: VCE Theatre Studies Playlist,,1
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERB,,B,VCE Theatre Studies Playlist,,,,SubHeader,Instructions,,2
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERB,,B,VCE Theatre Studies Playlist,,,,Instruction,Write your response in English.,,3
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERB,VCETS25EQB1,B,VCE Theatre Studies Playlist,1,Q1,10,Question,Shade the boxes for two or more production roles.,,4
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERB,VCETS25EQB1,B,VCE Theatre Studies Playlist,1,Q1,,QuestionOption,"1. actor
2. designer: costume
3. designer: hair and make-up
4. designer: props
5. designer: set
6. designer: lighting
7. designer: sound",,5
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERB,VCETS25EQB1,B,VCE Theatre Studies Playlist,1,Q1,,Question,"Evaluate how work in your selected production roles was applied to interpret one or more contexts of
the written script in performance.
In your response, refer to:",,6
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERB,VCETS25EQB1,B,VCE Theatre Studies Playlist,1,Q1,,QuestionOption,"•	 the context(s) of the written script
•	 the theatre style(s)
•	 one or more lines of dialogue or stage directions from the written script
•	 the play in performance.",,7
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERB,VCETS25EQB1,B,VCE Theatre Studies Playlist,1,Q1,,QuestionHeader,End of Section,,8
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERC,,C,VCE Theatre Studies Playlist,,,10,Header,Section C: VCE Theatre Studies Playlist,,1
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERC,,C,VCE Theatre Studies Playlist,,,,SubHeader,Instructions,,2
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERC,,C,VCE Theatre Studies Playlist,,,,Instruction,Answer all questions in the spaces provided.,,3
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERC,,C,VCE Theatre Studies Playlist,,,,Instruction,Write your responses in English.,,4
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERC,VCETS25EQC1,C,VCE Theatre Studies Playlist,1,Q1,10,Question,Shade the box for one or more aspects of variation.,,5
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERC,VCETS25EQC1,C,VCE Theatre Studies Playlist,1,Q1,,QuestionOption,"□ variation: tension
□ variation: conflict
□ variation: intensity
□ variation: energy
□ variation: space",,6
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERC,VCETS25EQC1,C,VCE Theatre Studies Playlist,1a,Q1a,5,SubQuestion,"Analyse how your selected aspect(s) of variation was applied in one or more design
decisions to realise the intended meaning of the play.
In your response, refer to one or more specific moments from the performance.",,7
Performing Arts,Theatre Studies,,,Year 12,Final Exam,Exam Questions,2025,"VCETSU3AS1,VCETSU3AS2,VCETSU3AS3,VCETSU4AS1,VCETSU4AS2,VCETSU4AS3",VCETS25ERC,VCETS25EQC1,C,VCE Theatre Studies Playlist,1b,Q1b,5,SubQuestion,"Evaluate how one or more actors applied your selected aspect(s) of rhythm to
establish, maintain and/or manipulate the actor-audience relationship.
In your response, refer to one or more specific moments from the performance.",,8
