SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,StreamHeader,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
English,English Language,Year 11,Unit 1,VCEELU1AS1,,Area of Study 1 - The nature and functions of language,,VCEELU1AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,"The influence of register, tenor and audience",,1,4
English,English Language,Year 11,Unit 1,VCEELU1AS1,,Area of Study 1 - The nature and functions of language,,VCEELU1AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,"The influence of situational and cultural contexts - including field, language mode, setting and text type - and authorial intent on language choice and preparedness",,1,5
English,English Language,Year 11,Unit 1,VCEELU1AS1,,Area of Study 1 - The nature and functions of language,,VCEELU1AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,"The subsystems of language: morphology, lexicology, syntax and semantics",,1,6
English,English Language,Year 11,Unit 1,VCEELU1AS1,,Area of Study 1 - The nature and functions of language,,VCEELU1AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,"Introduction to the subsystems of language: phonetics and phonology, and discourse and pragmatics",,1,7
English,English Language,Year 11,Unit 1,VCEELU1AS1,,Area of Study 1 - The nature and functions of language,,VCEELU1AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,"Features that distinguish speech from writing, such as paralinguistics and prosodics",,1,8
English,English Language,Year 11,Unit 1,VCEELU1AS1,,Area of Study 1 - The nature and functions of language,,VCEELU1AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,Metalanguage to discuss aspects of the nature and functions of human language,,1,9
English,English Language,Year 11,Unit 1,VCEELU1AS1,,Area of Study 1 - The nature and functions of language,,VCEELU1AS1O1KSEAL,Outcome 1,EAL Students,,Key Skills,Identify and describe key linguistic concepts as they relate to the nature and functions of human language,,1,1
English,English Language,Year 11,Unit 1,VCEELU1AS1,,Area of Study 1 - The nature and functions of language,,VCEELU1AS1O1KSEAL,Outcome 1,EAL Students,,Key Skills,"Explore and use the subsystems of language: morphology, lexicology, syntax and semantics",,1,2
English,English Language,Year 11,Unit 1,VCEELU1AS1,,Area of Study 1 - The nature and functions of language,,VCEELU1AS1O1KSEAL,Outcome 1,EAL Students,,Key Skills,Use key concepts and metalanguage to identify and describe language use in an objective and a systematic way through spoken and written Australian texts,,1,3
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,The characteristics and developmental stages for first- and additional-language learners,,1,1
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,The universal grammar and usage-based theories of language acquisition,,1,2
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,"Commonalities and differences between learning a language as a young child and as an adult, including first- and additional-language learning, and multilingualism",,1,3
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,Code switching in language learning,,1,4
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,"The subsystem of language, phonetics and phonology and the International Phonetic Alphabet (IPA)",,1,5
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,"The phonological, morphological, lexical, syntactic and semantic development of language in children, including speech sound production",,1,6
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,"Understanding of linguistic field work, including acquiring consent",,1,7
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,Metalanguage to discuss how language is acquired,,1,8
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSE,Outcome 2,English Language Students,,Key Skills,Identify and use key linguistic concepts and theories as they relate to language acquisition,,1,1
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSE,Outcome 2,English Language Students,,Key Skills,Identify and use key concepts and metalanguage appropriately to describe and analyse language use in an objective and a systematic way,,1,2
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSE,Outcome 2,English Language Students,,Key Skills,"Investigate what children need to acquire as they develop as users of spoken language in the critical period, including how they acquire language knowledge and how they learn to use language for a range of functions",,1,3
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSE,Outcome 2,English Language Students,,Key Skills,"Explore and use subsystems of language: phonetics and phonology, morphology, lexicology, syntax and semantics",,1,4
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSE,Outcome 2,English Language Students,,Key Skills,"Experience and interpret linguistic field work, including data collection",,1,5
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSE,Outcome 2,English Language Students,,Key Skills,"Use and interpret language samples of first- and additional-language acquisition, including the use of the IPA to interpret child language user samples",,1,6
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSE,Outcome 2,English Language Students,,Key Skills,Use appropriate metalanguage to discuss language acquisition,,1,7
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,The characteristics and developmental stages for first- and additional-language learners,,1,1
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,The universal grammar and usage-based theories of language acquisition,,1,2
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,"Commonalities and differences between learning a language as a young child and as an adult, including first- and additional-language learning, and multilingualism",,1,3
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,Code switching in language learning,,1,4
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,"The subsystem of language, phonetics and phonology and the International Phonetic Alphabet (IPA)",,1,5
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,"The phonological, morphological, lexical, syntactic and semantic development of language in children, including speech sound production",,1,6
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,"Understanding of linguistic field work, including acquiring consent",,1,7
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,Metalanguage to discuss how language is acquired,,1,8
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSEAL,Outcome 2,EAL Students,,Key Skills,Identify and use key linguistic concepts and theories as they relate to language acquisition,,1,1
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSEAL,Outcome 2,EAL Students,,Key Skills,Identify and use key concepts and metalanguage appropriately to describe and analyse language use in an objective and a systematic way,,1,2
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSEAL,Outcome 2,EAL Students,,Key Skills,"Investigate what children need to acquire as they develop as users of spoken language in the critical period, including how they acquire language knowledge and how they learn to use language for a range of functions",,1,3
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSEAL,Outcome 2,EAL Students,,Key Skills,"Explore and use subsystems of language: phonetics and phonology, morphology, lexicology, syntax and semantics",,1,4
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSEAL,Outcome 2,EAL Students,,Key Skills,"Experience and interpret linguistic field work, including data collection",,1,5
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSEAL,Outcome 2,EAL Students,,Key Skills,"Use and interpret language samples of first- and additional-language acquisition, including the use of the IPA to interpret child language user samples",,1,6
English,English Language,Year 11,Unit 1,VCEELU1AS2,,Area of Study 2 - Language acquisition,,VCEELU1AS2O2KSEAL,Outcome 2,EAL Students,,Key Skills,Use appropriate metalanguage to discuss language acquisition,,1,7
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,The historical development of English through key events and resulting language change,,1,1
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,The relationship of English to the Indo-European languages,,1,2
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,"The codification and the evolution of Standard English, focusing on the origins of the English spelling and grammar systems",,1,3
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,"Changes across the subsystems of language, including:",,1,4
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,Phonetics and phonology - the Great Vowel Shift,,1,5
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,"Morphology - abbreviations, acronyms, shortenings, compounding, blends, backformation, affixation",,1,6
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,"Lexicology - borrowings, commonisation, archaisms, neologisms, obsolescence",,1,7
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,Syntax - word order,,1,8
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,"Semantics - broadenings, narrowings, elevation, deterioration, shift",,1,9
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,"Attitudes to changes in language, including prescriptivism and descriptivism",,1,10
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,Metalanguage to discuss language change,,1,11
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KSE,Outcome 1,English Language Students,,Key Skills,Use key linguistic concepts and metalanguage as they relate to the changing nature of English,,1,1
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KSE,Outcome 1,English Language Students,,Key Skills,Identify and describe language change in an objective and a systematic way,,1,2
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KSE,Outcome 1,English Language Students,,Key Skills,"Trace etymologies in appropriate sources, such as databases and etymological dictionaries",,1,3
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KSE,Outcome 1,English Language Students,,Key Skills,Analyse changes in the English language over time as reflected in texts,,1,4
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KSE,Outcome 1,English Language Students,,Key Skills,Apply and analyse knowledge of the evolution of English in consideration of prescriptivism and descriptivism,,1,5
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,The historical development of English through key events and resulting language change,,1,1
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,The relationship of English to the Indo-European languages,,1,2
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,"The codification and the evolution of Standard English, focusing on the origins of the English spelling and grammar systems",,1,3
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,"Changes across the subsystems of language, including:",,1,4
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,Phonetics and phonology - the Great Vowel Shift,,1,5
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,"Morphology - abbreviations, acronyms, shortenings, compounding, blends, backformation, affixation",,1,6
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,"Lexicology - borrowings, commonisation, archaisms, neologisms, obsolescence",,1,7
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,Syntax - word order,,1,8
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,"Semantics - broadenings, narrowings, elevation, deterioration, shift",,1,9
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,"Attitudes to changes in language, including prescriptivism and descriptivism",,1,10
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KKEAL,Outcome 1,EAL Students,,Key Knowledge,Metalanguage to discuss language change,,1,11
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KSEAL,Outcome 1,EAL Students,,Key Skills,Use key linguistic concepts and metalanguage as they relate to the changing nature of English,,1,1
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KSEAL,Outcome 1,EAL Students,,Key Skills,Identify and describe language change in an objective and a systematic way,,1,2
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KSEAL,Outcome 1,EAL Students,,Key Skills,"Trace etymologies in appropriate sources, such as databases and etymological dictionaries",,1,3
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KSEAL,Outcome 1,EAL Students,,Key Skills,Analyse changes in the English language over time as reflected in texts,,1,4
English,English Language,Year 11,Unit 2,VCEELU2AS1,,Area of Study 1 - English across time,,VCEELU2AS1O1KSEAL,Outcome 1,EAL Students,,Key Skills,Apply and analyse knowledge of the evolution of English in consideration of prescriptivism and descriptivism,,1,5
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,Factors in the development of English as a world language,,1,1
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,The distinctive features of English-based varieties,,1,2
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,The distinctive features of English-based pidgins and creoles,,1,3
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,The role of English as a lingua franca,,1,4
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,"The role of language as an expression of cultures and worldviews, including representations of worldviews",,1,5
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,"The processes of language maintenance, shift and reclamation",,1,6
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,"Cultural and social effects of language change and loss, with particular reference to Aboriginal and Torres Strait Islander languages",,1,7
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKE,Outcome 2,English Language Students,,Key Knowledge,Metalanguage to discuss the global spread of English,,1,8
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KSE,Outcome 2,English Language Students,,Key Skills,Identify and use key linguistic concepts as they relate to the development of English as a world language,,1,1
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KSE,Outcome 2,English Language Students,,Key Skills,Use the subsystems of language to analyse language in written and spoken texts,,1,2
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KSE,Outcome 2,English Language Students,,Key Skills,Interpret and explain debates about language change and influence,,1,3
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KSE,Outcome 2,English Language Students,,Key Skills,"Identify and apply key concepts related to language maintenance, shift, reclamation, change and loss",,1,4
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,Factors in the development of English as a world language,,1,1
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,The distinctive features of English-based varieties,,1,2
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,The distinctive features of English-based pidgins and creoles,,1,3
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,The role of English as a lingua franca,,1,4
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,"The role of language as an expression of cultures and worldviews, including representations of worldviews",,1,5
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,"The processes of language maintenance, shift and reclamation",,1,6
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,"Cultural and social effects of language change and loss, with particular reference to Aboriginal and Torres Strait Islander languages",,1,7
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KKEAL,Outcome 2,EAL Students,,Key Knowledge,Metalanguage to discuss the global spread of English,,1,8
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KSEAL,Outcome 2,EAL Students,,Key Skills,Identify and use key linguistic concepts as they relate to the development of English as a world language,,1,1
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KSEAL,Outcome 2,EAL Students,,Key Skills,Use the subsystems of language to analyse language in written and spoken texts,,1,2
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KSEAL,Outcome 2,EAL Students,,Key Skills,Interpret and explain debates about language change and influence,,1,3
English,English Language,Year 11,Unit 2,VCEELU2AS2,,Area of Study 2 - Englishes in contact,,VCEELU2AS2O2KSEAL,Outcome 2,EAL Students,,Key Skills,"Identify and apply key concepts related to language maintenance, shift, reclamation, change and loss",,1,4
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,The role of Standard English in creating formal and informal texts,,1,1
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,Major functions that language serves when used in a given context,,1,2
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,"The influence of register, tenor and audience in informal texts",,1,3
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,The features of informal writing and informal speech as represented in a range of texts,,1,4
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,The relationship between context and features of language in informal texts,,1,5
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,Features of spoken discourse in creating informal texts,,1,6
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,"Features of informal speech and writing, including:",,1,7
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,Subsystem patterning,,1,8
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,Colloquial language,,1,9
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,Slang,,1,10
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,Taboo language,,1,11
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,Dysphemism,,1,12
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,Swearing,,1,13
English,English Language,Year 12,Unit 3,VCEELU3AS1,,Area of Study 1 - Informality,,VCEELU3AS1O1KKE,Outcome 1,English Language Students,,Key Knowledge,"Emoticons, emojis and context-specific graphemes",,1,14
