SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,StreamHeader,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
Humanities,Religion and Society,Year 11,Unit 2,VCERSU2AS3,,Area of Study 3 - Ethical issues in society,,VCERSU2AS3O3KK,Outcome 3,Religion and Society Students,,Key Knowledge,"The religious and non-religious individuals, groups and traditions that contribute to the debates about ethical issues in societies where multiple worldviews coexist",,1,3
Humanities,Religion and Society,Year 11,Unit 2,VCERSU2AS3,,Area of Study 3 - Ethical issues in society,,VCERSU2AS3O3KK,Outcome 3,Religion and Society Students,,Key Knowledge,"The ethical perspectives and moral judgments presented in the arguments by those participating
in the debates, including the authorities, norms, values and ideas on which the various ethical perspectives and moral judgments rest",,1,4
Humanities,Religion and Society,Year 11,Unit 2,VCERSU2AS3,,Area of Study 3 - Ethical issues in society,,VCERSU2AS3O3KK,Outcome 3,Religion and Society Students,,Key Knowledge,"The ethical decision-making methods involved in the debate process, and their strengths and weaknesses",,1,5
Humanities,Religion and Society,Year 11,Unit 2,VCERSU2AS3,,Area of Study 3 - Ethical issues in society,,VCERSU2AS3O3KK,Outcome 3,Religion and Society Students,,Key Knowledge,The influence of various participants' contributions to the debates,,1,6
Humanities,Religion and Society,Year 11,Unit 2,VCERSU2AS3,,Area of Study 3 - Ethical issues in society,,VCERSU2AS3O3KS,Outcome 3,Religion and Society Students,,Key Skills,Justify why the issues investigated are regarded as ethical issues,,1,1
Humanities,Religion and Society,Year 11,Unit 2,VCERSU2AS3,,Area of Study 3 - Ethical issues in society,,VCERSU2AS3O3KS,Outcome 3,Religion and Society Students,,Key Skills,"Examine the aspects of religion related to ethical decision-making processes in spiritualities, religious traditions or religious denominations, other than ethics",,1,2
Humanities,Religion and Society,Year 11,Unit 2,VCERSU2AS3,,Area of Study 3 - Ethical issues in society,,VCERSU2AS3O3KS,Outcome 3,Religion and Society Students,,Key Skills,Examine the debates about ethical issues in societies where multiple worldviews coexist,,1,3
Humanities,Religion and Society,Year 11,Unit 2,VCERSU2AS3,,Area of Study 3 - Ethical issues in society,,VCERSU2AS3O3KS,Outcome 3,Religion and Society Students,,Key Skills,Examine the ethical perspectives and moral judgments presented in the arguments by those participating in the debates,,1,4
Humanities,Religion and Society,Year 11,Unit 2,VCERSU2AS3,,Area of Study 3 - Ethical issues in society,,VCERSU2AS3O3KS,Outcome 3,Religion and Society Students,,Key Skills,"Evaluate the ethical decision-making methods involved in the debate process, and their strengths
and weaknesses",,1,5
Humanities,Religion and Society,Year 11,Unit 2,VCERSU2AS3,,Area of Study 3 - Ethical issues in society,,VCERSU2AS3O3KS,Outcome 3,Religion and Society Students,,Key Skills,Evaluate the influence of various participants' contributions to the debates,,1,6
Humanities,Religion and Society,Year 11,Unit 2,VCERSU2AS3,,Area of Study 3 - Ethical issues in society,,VCERSU2AS3O3KS,Outcome 3,Religion and Society Students,,Key Skills,"Interpret, synthesise and apply primary and secondary material",,1,7
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KK,Outcome 1,Religion and Society Students,,Key Knowledge,The aspects of religion,,1,1
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KK,Outcome 1,Religion and Society Students,,Key Knowledge,"The nature and purpose of religion in the search for meaning, which includes questions and answers relating to the big questions of life",,1,2
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KK,Outcome 1,Religion and Society Students,,Key Knowledge,The nature of religious beliefs in general,,1,3
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KK,Outcome 1,Religion and Society Students,,Key Knowledge,The purpose of religious beliefs in the search for meaning,,1,4
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KK,Outcome 1,Religion and Society Students,,Key Knowledge,"For one religious tradition or religious denomination, a range of religious beliefs related to:",,1,5
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KK,Outcome 1,Religion and Society Students,,Key Knowledge,Ultimate reality,,1,6
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KK,Outcome 1,Religion and Society Students,,Key Knowledge,The nature and purpose of human life,,1,7
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KK,Outcome 1,Religion and Society Students,,Key Knowledge,The meaning of suffering,,1,8
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KK,Outcome 1,Religion and Society Students,,Key Knowledge,Death and the afterlife,,1,9
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KK,Outcome 1,Religion and Society Students,,Key Knowledge,The relationship between ultimate reality and humanity,,1,10
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KK,Outcome 1,Religion and Society Students,,Key Knowledge,The relationship between humans,,1,11
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KK,Outcome 1,Religion and Society Students,,Key Knowledge,The relationship between human life and the rest of the natural world,,1,12
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KK,Outcome 1,Religion and Society Students,,Key Knowledge,The connections between these religious beliefs,,1,13
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KS,Outcome 1,Religion and Society Students,,Key Skills,Examine the aspects of religion and explain their interrelationship,,1,1
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KS,Outcome 1,Religion and Society Students,,Key Skills,Analyse the nature and purpose of religion and religious beliefs in the search for meaning,,1,2
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KS,Outcome 1,Religion and Society Students,,Key Skills,Examine a range of religious beliefs related to one religious tradition or religious denomination,,1,3
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KS,Outcome 1,Religion and Society Students,,Key Skills,Analyse connections between religious beliefs,,1,4
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS1,,Area of Study 1 - Responding to the search for meaning,,VCERSU3AS1O1KS,Outcome 1,Religion and Society Students,,Key Skills,"Interpret, synthesise and apply primary and secondary source material",,1,5
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS2,,Area of Study 2 - Expressing meaning,,VCERSU3AS2O2KK,Outcome 2,Religion and Society Students,,Key Knowledge,"For religion in general, the role of each of the aspects, other than beliefs, in expressing meaning and responding to the search for meaning",,1,1
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS2,,Area of Study 2 - Expressing meaning,,VCERSU3AS2O2KK,Outcome 2,Religion and Society Students,,Key Knowledge,"For religion in general, the relationship of the aspects of religion to each other",,1,2
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS2,,Area of Study 2 - Expressing meaning,,VCERSU3AS2O2KK,Outcome 2,Religion and Society Students,,Key Knowledge,For the selected religious tradition or religious denomination:,,1,3
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS2,,Area of Study 2 - Expressing meaning,,VCERSU3AS2O2KK,Outcome 2,Religion and Society Students,,Key Knowledge,How at least two religious beliefs are expressed through each of the other aspects of religion,,1,4
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS2,,Area of Study 2 - Expressing meaning,,VCERSU3AS2O2KK,Outcome 2,Religion and Society Students,,Key Knowledge,"The connections between these expressions, for each belief",,1,5
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS2,,Area of Study 2 - Expressing meaning,,VCERSU3AS2O2KK,Outcome 2,Religion and Society Students,,Key Knowledge,How the selected beliefs and their expression in each of the other aspects are intended by the selected religious tradition or religious denomination to support meaning,,1,6
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS2,,Area of Study 2 - Expressing meaning,,VCERSU3AS2O2KS,Outcome 2,Religion and Society Students,,Key Skills,"Analyse, for religion in general, the role of each of the aspects, other than beliefs, in expressing meaning and responding to the search for meaning",,1,1
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS2,,Area of Study 2 - Expressing meaning,,VCERSU3AS2O2KS,Outcome 2,Religion and Society Students,,Key Skills,Explain how the meaning of beliefs is expressed through the other aspects of religion,,1,2
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS2,,Area of Study 2 - Expressing meaning,,VCERSU3AS2O2KS,Outcome 2,Religion and Society Students,,Key Skills,"Examine how the selected beliefs and their expression in each of the other aspects are intended
by the selected religious tradition or religious denomination to support meaning",,1,3
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS2,,Area of Study 2 - Expressing meaning,,VCERSU3AS2O2KS,Outcome 2,Religion and Society Students,,Key Skills,"Interpret, synthesise and apply primary and secondary source material",,1,4
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS3,,"Area of Study 3 - Significant life experiences, religious beliefs and faith",,VCERSU3AS3O3KK,Outcome 3,Religion and Society Students,,Key Knowledge,"The relationship between different types of significant life experiences and religious beliefs, for religion in general",,1,1
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS3,,"Area of Study 3 - Significant life experiences, religious beliefs and faith",,VCERSU3AS3O3KK,Outcome 3,Religion and Society Students,,Key Knowledge,A significant life experience of a member from one religious tradition or religious denomination:,,1,2
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS3,,"Area of Study 3 - Significant life experiences, religious beliefs and faith",,VCERSU3AS3O3KK,Outcome 3,Religion and Society Students,,Key Knowledge,"The member's level of adherence to, understanding of and faith in relevant religious beliefs, and their engagement with the expressions through related aspects of religion before the significant life experience, during the experience and after the experience",,1,3
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS3,,"Area of Study 3 - Significant life experiences, religious beliefs and faith",,VCERSU3AS3O3KK,Outcome 3,Religion and Society Students,,Key Knowledge,The influence of the member's religious beliefs and related expressions on their interpretation of the significant life experience,,1,4
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS3,,"Area of Study 3 - Significant life experiences, religious beliefs and faith",,VCERSU3AS3O3KS,Outcome 3,Religion and Society Students,,Key Skills,Discuss the relationship between different types of significant life experiences and religious beliefs generally,,1,1
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS3,,"Area of Study 3 - Significant life experiences, religious beliefs and faith",,VCERSU3AS3O3KS,Outcome 3,Religion and Society Students,,Key Skills,Analyse a significant life experience of a member of a religious tradition or religious denomination,,1,2
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS3,,"Area of Study 3 - Significant life experiences, religious beliefs and faith",,VCERSU3AS3O3KS,Outcome 3,Religion and Society Students,,Key Skills,"Explain and compare the member's level of adherence to, understanding of and faith in relevant religious beliefs and their engagement with expressions through related aspects of religion before the significant life experience, during the experience and after the experience",,1,3
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS3,,"Area of Study 3 - Significant life experiences, religious beliefs and faith",,VCERSU3AS3O3KS,Outcome 3,Religion and Society Students,,Key Skills,Analyse the influence of the member's religious beliefs and related expressions on their interpretation of the significant life experience,,1,4
Humanities,Religion and Society,Year 12,Unit 3,VCERSU3AS3,,"Area of Study 3 - Significant life experiences, religious beliefs and faith",,VCERSU3AS3O3KS,Outcome 3,Religion and Society Students,,Key Skills,"Interpret, synthesise and apply primary and secondary source material",,1,5
