SubjectArea,Subject,Band,Unit,UnitASCode,AreaofStudy,Outcome,OutcomeCode,ExampleType,ContentType,ExampleText,ParentText,URLTitle,URL,Sequence
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,Activity,Bullet,"Develop a set of fundamental requirements for an organisation to be considered a formal religious tradition, religious denomination or spirituality. Discuss the presence and function of different aspects in making the religious tradition, religious denomination or spirituality a recognisable and credible entity.",,,,9
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,Activity,Bullet,"Research the nature and purpose of an organisation, such as Pastafarianism or John Frum's religion, and form a reasoned judgment as to whether it should be considered a religious tradition or not. Conduct a class debate where participants present the reasoning behind their decision to include, or not include, these as spiritual or religious traditions.",,,,10
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,Activity,Bullet,"Research and collate a list of enduring questions such as 'Does God exist?' 'What is the nature of the universe?' 'How do we know truth?' 'Do we have free will?'. Then, consider and reflect on how these questions could be answered and where one can look for suitable answers.",,,,11
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KS,Activity,Bullet,"Evaluate the arguments of individuals or groups who support, are critical of, or reject religion, with reference to the nature and purpose of religion.",,,,12
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KS,DetailedExample,Paragraph,Discuss the nature and purpose of religious traditions,,,,13
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Paragraph,Use the following definitions of religion and an introduction to the nine aspects (listed on page 10 of the study design) to generate a discussion on the nature and purpose of religions and spiritualties.,,,,14
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Paragraph,"'A religion is regarded as a set of beliefs and practices, usually involving acknowledgment of a divine or higher being or power, by which people order the conduct of their lives both practically and in a moral sense.' 
High Court of Australia, 1983",,,,15
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Paragraph,"'Belief in or acknowledgement of some superhuman power or powers (esp. a god or gods) which is typically manifested in obedience, reverence, and worship; such a belief as part of a system defining a code of living, esp. as a means of achieving spiritual or material improvement.'
The Oxford English Dictionary: Third Edition, December 2009; most recently modified version published online June 2022",,,,16
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Paragraph,"It is widely accepted that there are nine common aspects of formal religions and spiritualities: Beliefs; Ethics; Rituals; Sacred Stories; Social Structures; Spaces, places, times and artefacts; Spiritual experiences; Symbols and Texts.",,,,17
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Paragraph,Teachers use the following prompt questions to guide the discussion:,,,,18
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,"Do all religious traditions, religious denominations or spiritualties recognise a God?",,,,19
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,"When and where did certain religious traditions, religious denominations or spiritualties originate?",,,,20
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,How did they spread?,,,,21
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,"Do any of the religious traditions, religious denominations or spiritualties have common origins?",,,,22
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,"What are the main beliefs of the religious traditions, religious denominations or spiritualties?",,,,23
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,"Do they explain concepts such as creation, end of the world, life after death, ethical conduct?",,,,24
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,"What are the main practices?
Consider ideas such as:",,,,25
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,Do the believers pray or chant?,"What are the main practices?
Consider ideas such as:",,,26
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,To whom do they pray or chant?,"What are the main practices?
Consider ideas such as:",,,27
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,Where do they pray or chant?,"What are the main practices?
Consider ideas such as:",,,28
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,How often do they pray or chant?,"What are the main practices?
Consider ideas such as:",,,29
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,Are there any dietary restrictions?,"What are the main practices?
Consider ideas such as:",,,30
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,Are there any dress rules?,"What are the main practices?
Consider ideas such as:",,,31
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,Are there different gender roles?,,,,32
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,"Does the natural environment have any special significance to these religious traditions, religious denominations or spiritualties?",,,,33
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Paragraph,"Students: Imagine you are the founder of a new religious movement, which is a totally original religion of your own creation. Provide the following for the new religious movement and present it as a portfolio or multimedia presentation:",,,,34
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,Name of the religious movement,,,,35
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,List of beliefs and short explanations for each,,,,36
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,Written story of the mythical origin of the religious movement and explanation of the main themes being presented,,,,37
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,"Religious symbols, such as ritual objects, religious clothing and places of worship.",,,,38
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Paragraph,In the presentation:,,,,39
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,Explain one stage of life that is significant for someone who follows this religious movement.,,,,40
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,Provide a hierarchy of the religious leadership as an annotated diagram.,,,,41
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,Write a prayer or chant that is unique to the religious movement.,,,,42
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KS,DetailedExampleStep,Bullet,Describe any sacred food or drink and explain how it connects to the religious movement's myths and rituals.,,,,43
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS1,Area of Study 1 - The nature and purpose of religion,Outcome 1,VCERSU1AS1O1KK,DetailedExampleStep,Bullet,"Construct a system of laws and a moral code for this religious movement, as well as a way of recording these laws and moral codes in the form of a sacred text.",,,,44
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,,,OutcomeHeading,Outcome 2,,,,1
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,,,OutcomeDescription,Discuss the changing roles of religion and the interrelationship between religion and society over time.,,,,2
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,,,SectionHeading,Examples of learning activities,,,,3
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KS,Activity,Bullet,"Evaluate the role of religious traditions, religious denominations or spiritualties in contributing to the development of human society over time. Construct a series of presentation slides to highlight the similarities and differences that you find when comparing historical cities such as Babylonia, Jericho, China, Egypt, Rome or the Indus Valley, inclusive of all possible spiritual and religious traditions.",,,,4
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,Activity,Bullet,"In small groups, research the origins of several religious traditions, religious denominations or spiritualties chosen from a list. Each group investigates a different religious tradition, religious denomination or spiritualty. This task should cover a wide range of religious traditions, religious denominations or spiritualties. Each group then presents their results, including the time and place of origin, the founder (person or group), why or how the religious tradition, religious denomination or spiritualty was founded.",,,,5
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KS,Activity,Bullet,"Discuss questions such as: What is religion? What is / are its purpose(s)? Is religion good for the world or is it responsible for the world's problems? Does religion have a place in the contemporary world? Conduct a debate on whether or not religious traditions, religious denominations or spiritualties are good or bad for society.",,,,6
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,Activity,Bullet,"Research First Nations peoples' beliefs about land and sacred sites to identify similarities and differences they have with the beliefs of several other spiritual and religious traditions. Examples of other traditions to research include: Tibetan Buddhism, Judaism, Native American beliefs, Hinduism, Sikhism, Jainism or Shintoism. For each of these religious traditions or spiritualties also evaluate how these beliefs connect with other aspects of the religious tradition or spiritualty.",,,,7
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KS,Activity,Bullet,Analyse the ideas of Galileo and Copernicus and the responses of the Catholic Church in terms of the role of religion at the time.,,,,8
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,Activity,Bullet,"Visit an exhibition, museum, religious centre or similar display to investigate the significant role that religious traditions, religious denominations or spiritualties play in shaping the life and cultural practices of societies. Investigate the relationships that exist between individuals, groups, new ideas, truth narratives, rituals and traditions, with particular emphasis on changes over time.",,,,9
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,Activity,Bullet,"Develop a multimedia presentation about the extent to which certain aspects of religious traditions, religious denominations or spiritualties have adapted to new cultures and circumstances.",,,,10
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExample,Paragraph,"Research task: religious traditions, religious denominations or spiritualties",,,,11
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Paragraph,"Allocate students into small groups to conduct research into various religious traditions, religious denominations or spiritualties. The aim is to research at least seven of these, with each group looking at a different one.",,,,12
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Paragraph,Description (scope of task):,,,,13
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Paragraph,"Using information from a range of texts, research the origins and practices of one of the following religious traditions, religious denominations or spiritualties:",,,,14
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Paragraph,"Yoruba, Native American spiritualties Mesoamerican religion, Shenism, Zoroastrianism, Mahayana Buddhism, Jainism, Sikhism, Confucianism, Shinto, Shi'a Islam, Coptic Christianity, Calvinism, Taoism, Confucianism.",,,,15
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Paragraph,Choose a suitable method to present this research and ensure the following are included:,,,,16
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Bullet,The time and place of origin.,,,,17
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Bullet,The founder (person or group).,,,,18
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Bullet,"Why the religious tradition, religious denomination or spiritualty was founded.",,,,19
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Bullet,"How the religious tradition, religious denomination or spiritualty began.",,,,20
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Bullet,"The religious tradition's, religious denomination's or spiritualty's contribution to world thought (if any) and what 'Enduring Questions' they address for their culture and time.",,,,21
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Paragraph,Also:,,,,22
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KS,DetailedExampleStep,Bullet,"Evaluate the various commentaries and archaeological evidence found by your research, and provide your own comment on how accurate and believable the common theories are concerning the origins of this religious tradition, religious denomination or spiritualty.",,,,23
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Bullet,Can you find evidence of all nine aspects? Describe the aspects you find.,,,,24
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KS,DetailedExampleStep,Bullet,"Describe any practices and / or beliefs of this religious tradition, religious denomination or spiritualty that have been discarded today.",,,,25
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Paragraph,Include:,,,,26
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Bullet,A bibliography (evidence of research and a range of resources) to acknowledge the source of information.,,,,27
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Paragraph,Presentation activity,,,,28
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS2,Area of Study 2 - Religion through the ages,Outcome 2,VCERSU1AS2O2KK,DetailedExampleStep,Paragraph,"As students present their religious tradition, religious denomination or spiritualty, other students construct a table identifying the nine aspects and record information on each as it is provided.",,,,29
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,,,OutcomeHeading,Outcome 3,,,,1
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,,,OutcomeDescription,"Discuss the presence of religion in Australia, past and present.",,,,2
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,,,SectionHeading,Examples of learning activities,,,,3
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,Activity,Bullet,View a documentary about First Nations peoples' spirituality. Discuss the differences between their ideas about spirituality and religion and those perceived as embedded in institutionalised religions such as Catholicism or Islam.,,,,4
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,Activity,Bullet,"Arrange a visit to a museum (e.g. Immigration Museum, Jewish Museum of Australia or Islamic Museum of Australia) to study a topic that relates to the particular religious tradition, religious denomination or spiritualty selected for study; for example, the history of the migration of members of the religious tradition, religious denomination or spiritualty to Australia or stories of members of the religious tradition, religious denomination or spiritualty about their settlement in Australia.",,,,5
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KS,Activity,Bullet,"Evaluate the similarities and differences between First Nations peoples' approaches to spirituality and those of the people living on the same lands now. For example: the Indigenous people of North America, Canada, Scandinavia or Africa.",,,,6
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,Activity,Bullet,"In small groups, with an assigned religious tradition, religious denomination or spiritualty that has become established in Australia, research its origins and geographical spread in Australia. Use MapChart, iMapBuilder or similar ICT tool to construct a world map displaying the times and places from which the people from the different religious traditions, religious denominations or spiritualties have come.",,,,7
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,Activity,Bullet,"Research (using articles and / or podcasts) the early days of religious practice in Australia. Record and discuss the key points, and explore how these beginnings have influenced the ongoing place of religion in Australia. Topics could include: the religious traditions of the early colonialists, convict or free; religious practice in early European Australia; religious leaders and their roles.",,,,8
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KS,Activity,Bullet,"Analyse Australian data to develop a picture of how the religious profile of Australia has changed over time. Present the findings as pie charts or annotated maps showing the locations of members of a range of religious traditions, religious denominations or spiritualties in Australia. Draw conclusions about the distribution of members of a range of religious traditions, religious denominations or spiritualties in Australia.",,,,9
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KS,Activity,Bullet,Discuss the Uluru Statement from the Heart focusing on what his reveals about the complex relationship that now exists between First Nations Peoples and the secular society in which they live.,,,,10
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,Activity,Bullet,"Conduct a close analysis of two versions of the Australian National Anthem (1879 and 2021). Then, focus on one Australian song and explore its relationship to Australian culture as well to any religious tradition, religious denomination or spiritualty.",,,,11
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,DetailedExample,Paragraph,Advance Australia Fair and Australian culture over time,,,,12
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,DetailedExampleStep,Paragraph,"Students are given a copy of the original four verses of the Australian National Anthem 'Advance Australia Fair', published in 1879.",,,,13
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KS,DetailedExampleStep,Paragraph,"Students read and discuss the lyrics, giving their best interpretation for what these verses say about Australian culture and society at the time.",,,,14
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,DetailedExampleStep,Paragraph,"Students are given a copy of the modern-day version of the Australian Anthem, updated on 1 January 2021. They compare and contrast these lyrics with the original ones.",,,,15
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KS,DetailedExampleStep,Paragraph,Students identify any lyrics in the song that refer to specific historical events.,,,,16
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KS,DetailedExampleStep,Paragraph,Students discuss specific lines of the song and what they indicate about the shift in Australian culture and society since the first lyrics were written.,,,,17
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,DetailedExampleStep,Paragraph,Teacher guides students through research on other changes and adaptations to the anthem via the website 'Recognition in Anthem'.,,,,18
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,DetailedExampleStep,Paragraph,Individual task:,,,,19
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,DetailedExampleStep,Paragraph,Students choose one song from the following list and answer the questions listed below:,,,,20
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,DetailedExampleStep,Paragraph,"'Beds are Burning', 'Down Under', 'We are Australian' 'I Still Call Australia Home' 'Pub with No Beer' 'Up There Cazaly' 'Great Southern Land' 'Sounds of Then' 'Treaty' 'Waltzing Matilda' 'My Island Home' 'From Little Things Big Things Grow' 'Blue Sky Mine' 'To Her Door' 'I Was Only 19' 'Wild Colonial Boy'",,,,21
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,DetailedExampleStep,Paragraph,Questions:,,,,22
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,DetailedExampleStep,Bullet,What does the song say about Australia as a land or a people?,,,,23
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KS,DetailedExampleStep,Bullet,Discuss specific lines of the song and what they indicate about Australian culture.,,,,24
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KS,DetailedExampleStep,Bullet,Identify and describe any issues or challenges that are depicted in the song.,,,,25
Humanities,Religion and Society,Year 11,Unit 1,VCERSU1AS3,Area of Study 3 - Religion in Australia,Outcome 3,VCERSU1AS3O3KK,DetailedExampleStep,Bullet,How was Australia's collective identity captured in the song?,,,,26
