SubjectArea,Subject,SubjectStreamCode,SubjectStreamName,Band,AssessmentType,AssessmentInformationDetails,AssessmentYears,UnitASCode,ExamReportCode,EQCode,SectionCode,SectionName,QuestionNumber,QuestionLabel,Marks,ContentType,Content,StimulusSource,Sequence
Humanities,History,AUS,Australian History,Year 12,Final Exam,Exam Questions,2024,"VCEHIU3AS1,VCEHIU4AS1",VCEHIAUS24ERA,VCEHIAUS24EQA4,A,TODO - determine from exam report,4,Q4,25,Question,"War and upheaval (1909-1992)
Refer to pages 10 and 11 in the Sources Book when responding to this question.",,22
Humanities,History,AUS,Australian History,Year 12,Final Exam,Exam Questions,2024,"VCEHIU3AS1,VCEHIU4AS1",VCEHIAUS24ERA,VCEHIAUS24EQA4,A,TODO - determine from exam report,4a,Q4a,2,SubQuestion,"Using Source 13, identify two examples of how Australians responded to the news of
the outbreak of war in 1914.",,23
Humanities,History,AUS,Australian History,Year 12,Final Exam,Exam Questions,2024,"VCEHIU3AS1,VCEHIU4AS1",VCEHIAUS24ERA,VCEHIAUS24EQA4,A,TODO - determine from exam report,4b,Q4b,4,SubQuestion,"Using Source 14 and your own knowledge, describe two perspectives on the issue of
conscription during World War I",,24
Humanities,History,AUS,Australian History,Year 12,Final Exam,Exam Questions,2024,"VCEHIU3AS1,VCEHIU4AS1",VCEHIAUS24ERA,VCEHIAUS24EQA4,A,TODO - determine from exam report,4c,Q4c,5,SubQuestion,"Using Source 15 and your own knowledge, explain how increased government activity
changed the economic and social life of Australia during World War I1.",,25
Humanities,History,AUS,Australian History,Year 12,Final Exam,Exam Questions,2024,"VCEHIU3AS1,VCEHIU4AS1",VCEHIAUS24ERA,VCEHIAUS24EQA4,A,TODO - determine from exam report,4d,Q4d,6,SubQuestion,"Using Source 16 and your own knowledge, explain two key ideas that influenced the
Australian Government's decision to participate in the Vietnam War.",,26
Humanities,History,AUS,Australian History,Year 12,Final Exam,Exam Questions,2024,"VCEHIU3AS1,VCEHIU4AS1",VCEHIAUS24ERA,VCEHIAUS24EQA4,A,TODO - determine from exam report,4e,Q4e,8,SubQuestion,"Analyse the influence of the Save Our Sons campaign and the Moratorium Movement
on changing attitudes towards participation in the Viethnam War. Use evidence to
support your response.",,27
Humanities,History,AUS,Australian History,Year 12,Final Exam,Exam Questions,2024,"VCEHIU3AS2,VCEHIU4AS2",VCEHIAUS24ERB,,B,TODO - determine from exam report,,,20,Header,Section B: TODO - determine from exam report,,1
Humanities,History,AUS,Australian History,Year 12,Final Exam,Exam Questions,2024,"VCEHIU3AS2,VCEHIU4AS2",VCEHIAUS24ERB,,B,TODO - determine from exam report,,,,SubHeader,Instructions,,2
Humanities,History,AUS,Australian History,Year 12,Final Exam,Exam Questions,2024,"VCEHIU3AS2,VCEHIU4AS2",VCEHIAUS24ERB,,B,TODO - determine from exam report,,,,Instruction,Write your response in English.,,3
Humanities,History,AUS,Australian History,Year 12,Final Exam,Exam Questions,2024,"VCEHIU3AS2,VCEHIU4AS2",VCEHIAUS24ERB,VCEHIAUS24EQB1,B,TODO - determine from exam report,1,Q1,20,Question,"From custodianship to the Anthropocene (60000 BCE-2010)
'Up until 1901, European colonisation caused more change to the Australian landscape than to
Aboriginal custodianship and culture.""
To what extent do you agree with this statement?",,4
