SubjectArea,Subject,SubjectStreamCode,SubjectStreamName,Band,AssessmentType,AssessmentInformationDetails,AssessmentYears,UnitASCode,ExamReportCode,EQCode,SectionCode,SectionName,QuestionNumber,QuestionLabel,Marks,ContentType,Content,StimulusSource,Sequence
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB2,B,Section B,2b,Q2b,1,SubQuestion,"1-chloropentane is reacted with NaOH to produce Compound L.
Write the semi-structural formula for Compound L in the box provided on page 14.",,10
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB2,B,Section B,2c,Q2c,1,SubQuestion,"Cj3Hg reacts with H,O in the presence of a H;PO, catalyst to produce Compound M,
which is a primary alcohol.
Write the IUPAC name of Compound M in the box provided on page 14.",,11
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB2,B,Section B,2d,Q2d,0,SubQuestion,"Pentanoic acid is reacted with Compound M to form Compound N in the presence of
concentrated sulfuric acid, H,SO,(1).",,12
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB2,B,Section B,2i,Q2i,4,SubQuestion,"State a qualitative test to detect the presence of the functional group in pentanoic
acid, and state the expected observation(s).",,13
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB3,B,Section B,3,Q3,9,Question,"Alabel on a bread packet has the following information.
Nutritional information
Mass per 100
of bread
Carbohydrates 4739",,14
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB3,B,Section B,3a,Q3a,1,SubQuestion,"Use item 12 of the Data Book to calculate the energy typically available for the body
to use in 100 g of bread.",,15
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB3,B,Section B,3b,Q3b,0,SubQuestion,"Gluten exorphin C is derived from gluten found in bread. The skeletal structure
of gluten exorphin C is shown below.
H o
H H o
NG N A
H o N#\N [ o
05 o",,16
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB3,B,Section B,3i,Q3i,3,SubQuestion,Name the bond that joins the monomers in gluten exorphin C.,,17
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB3,B,Section B,3c,Q3c,0,SubQuestion,"The fats in bread can be broken down into compounds including oleic acid and stearic
acid. Refer to item 21 of the Data Book.",,18
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB3,B,Section B,3i,Q3i,5,SubQuestion,Identify a structural difference between oleic acid and stearic acid.,,19
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB4,B,Section B,4,Q4,8,Question,"Ammonia gas, NH3(g), can be made by reacting a mixture of nitrogen gas, N,(g), and
hydrogen gas, H,(g), using an iron catalyst.
The reaction can be represented by the equation
N(g) +3Hy(g) = 2NHa(g) AH=-92.3kJ
The equilibrium constant, K, , at 400 °C is 1.60 x 10~ kPa
In a mixture that is at equilibrium at 400 °C, the partial pressure of H, is 88.7 kPa and the
partial pressure of N, is 43.4 kPa.",,20
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB4,B,Section B,4a,Q4a,1,SubQuestion,"Write the expression for the equilibrium constant, K,",,21
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB4,B,Section B,4b,Q4b,1,SubQuestion,"Determine the partial pressure of NH,, in kPa, in the equilibrium mixture at 400°C.",,22
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB4,B,Section B,4c,Q4c,3,SubQuestion,"Ataconstant temperature of 400 °C, a change was made to the equilibrium system.
Just after the change was made, the reaction quotient, Q, was 1.20 x 10~°kPa2
Identify a change to the system that would result in this reaction quotient. Explain how
the system would respond to the change.",,23
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB4,B,Section B,4d,Q4d,3,SubQuestion,"Explain how the iron catalyst addresses the conflict between optimal rate and
temperature considerations in the production of NH,. Support your answer with
reference to one green chemistry principle. Refer to item 26.ii of the Data Book.",,24
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB5,B,Section B,5a,Q5a,0,SubQuestion,"Acontainer with 100.0 g of water was heated using a butane, C,H;g, gas burner.
The following results were obtained.
Mass of C4H,, combusted 0.580¢g
Temperature increase of water 356°C",,25
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB5,B,Section B,5i,Q5i,2,SubQuestion,"Use item 13 of the Data Book to calculate the amount of energy released by the
combustion of C4H1g.",,26
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB5,B,Section B,5,Q5,,MidQuestionContext,"ii. Calculate the amount of energy absorbed by the 100.0 g of water. 1 mark QU
- nnnn
nnn",,27
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB5,B,Section B,5i,Q5i,2,SubQuestion,Calculate the percentage energy efficiency of the system used to heat the water.,,28
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB5,B,Section B,5b,Q5b,0,SubQuestion,"Minh is provided with solutions of 0.500 M lead(ll) nitrate, Pb(NO,),(aq), and 0.960
potassium iodide, Kl(aq), to investigate the reaction below
Pb(NO3),(aq) + 2Kl(aq) - Pbly(s) + 2KNOs(aq) AH=-49.0kJ
Minh calibrated a solution calorimeter and found its calibration factor to be
470.0J °C™"". Minh performed the reaction above in the calibrated calorimeter.
The initial temperature of each solution was 25.0 °C. Minh stirred the mixture
continuously during the reaction.",,29
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB5,B,Section B,5i,Q5i,6,SubQuestion,"Explain why a calorimeter needs to be calibrated before it can be used to calculate
enthalpy changes.",,30
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB6,B,Section B,6,Q6,13,Question,"Compound X has a molecular formula of C5H4;CIO.
The infrared spectrum of Compound X is shown below.
transmit ance ' ' } I l '
M
'wave number (cm~') o
Data: National Institute of Advanced Industrial Science and Technology, SDBS Web <https//sdbs. db aist go jp> g",,31
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB6,B,Section B,6a,Q6a,1,SubQuestion,"Useitem 22 of the Data Book to identify the bond type in Compound X that has the
highest wave number.",,32
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB6,B,Section B,6b,Q6b,0,SubQuestion,"The mass spectrum of Compound X, C5H,;CI O, is shown below.
relative
intensity
m/z
Data: National Institute of Advanced Industrial Science and Technology, SDBS Web <https://sdbs.db.aist.go.jp>",,33
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB6,B,Section B,6i,Q6i,2,SubQuestion,Identify the m/z of the base peak.,,34
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB6,B,Section B,6c,Q6c,3,SubQuestion,"The ®CNMR spectrum for Compound X is shown below.
ppm
Data: National Institute of Advanced Industrial Science and Technology, SDBS Web <https://sdbs.db.aist.go.jp>
What information do the four peaks in the 3¢ NMR spectrum provide about the cU
arrangement of the five carbon atoms in the structure of Compound X? Justify your
answer.",,35
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB6,B,Section B,6d,Q6d,0,SubQuestion,"The high-resolution THNMR spectrum for Compound X is shown below.
ppm
Data: National Institute of Advanced Industrial Science and Technology, SDBS Web <https://sdbs.db.aist.go.jp>",,36
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB6,B,Section B,6i,Q6i,5,SubQuestion,"Each peakin the THNMR spectrum for Compound X is a singlet.
= Each peak has an associated integration curve.
In general, what feature of a ""THNMR peak is represented by its integration curve?",,37
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB6,B,Section B,6e,Q6e,2,SubQuestion,"Inthe space provided below, draw the structural diagram of Compound X, using the
information provided in parts a-d of Question 6.",,38
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB7,B,Section B,7a,Q7a,0,SubQuestion,"Svante adds a 1 M solution of sodium nitrate, NaNOs(aq), to a beaker. An electric
current from a 3 V power supply is then passed between an iron, Fe(s), electrode and
a platinum, Pt(s), electrode placed into the solution.
The positive terminal of the power supply is attached to the Fe electrode and the
negative terminal of the power supply is attached to the Pt electrode.
Refer to item 1 of the Data Book.",,39
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB7,B,Section B,7i,Q7i,3,SubQuestion,State which metal electrode is the anode.,,40
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB7,B,Section B,7b,Q7b,0,SubQuestion,"Lithium-ion cells are used in many electronic products. When the cell is recharging, f_
the following reactions occur at the electrodes.
Electrode X: LiCoO, - CoO, + Li* + &~ 2
Electrode Y: 6C + Li* + ™ - LiCq",,41
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB7,B,Section B,7i,Q7i,5,SubQuestion,State the polarity of Electrode X during recharging.,,42
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB7,B,Section B,7c,Q7c,0,SubQuestion,"Artificial photosynthesis can be used to produce hydrogen from water in acidic
conditions. A simplified diagram of the acidic artificial photosynthesis process is
shown below.
© light
[ roducts
= P Hy(a)
QbS] H,0() reactants
g [
c8 direction of electron flow",,43
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB7,B,Section B,7i,Q7i,4,SubQuestion,Identify the overall energy transformation that occurs during artificial photosynthesis.,,44
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB8,B,Section B,8,Q8,12,Question,"Lucia, a VCE student, investigated the production of bioethanol from the fermentation of
glucose solution in the presence of yeast. Enzymes in yeast assist with the fermentation reaction.
Lucia trialled two methods for the investigation, Method A and Method B. Both methods were
trialled once.
Method A Method
1. Dissolve 5.0 g of glucose in 100 mL of water 1. Dissolve 5.0 g of glucose in 100 mL of water
at 35 °C in a 250 mL conical flask. at 35 °C in a 250 mL conical flask.
2. Add 2.0 g of yeast to the glucose solution 2. Add 2.0 g of yeast to the glucose solution
and stir to mix. and stir to mix.
3. Quickly place the conical flask on a balance 3. Quickly place a stopper fitted with a delivery
and record the mass to one decimal place. tube in the mouth of the conical flask.
4. After 30 minutes, record the mass of the 4. Submerge the end of the delivery tube in an
conical flask to one decimal place. inverted burette filled with water at 25
5. After 30 minutes, record the volume of gas
in the burette.
- gas collected
- after 30 minutes
-
conical flask burette
glucose
solution and
yeast
1] 2824 g Lt
TaRE Sz",,45
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB8,B,Section B,8i,Q8i,2,SubQuestion,Write a balanced chemical equation for the production of bioethanol from glucose.,,46
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB8,B,Section B,8b,Q8b,0,SubQuestion,"Lucia recorded the following results for Method A and Method B.
Method A Method
Time (minutes) Mass (g) Time (minutes) Volume (mL)",,47
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB8,B,Section B,8i,Q8i,5,SubQuestion,"Calculate the amount, in mol, of gas produced using Method A. The molar mass of
the gas produced is 44.0 g mol ™""",,48
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB8,B,Section B,8c,Q8c,0,SubQuestion,"Luciadecided to use Method B with different amounts of glucose to test how changing
the concentration of the glucose solution affects the rate of bioethanol production.
Lucia recorded the volume of gas produced at three-minute intervals instead of only
after 30 minutes. The graph below shows the data produced.
ofgas 300 La
produced Pl
(mL) AR
° g
0 3 6 9 12 15 18 21 24 27 30 33 36 39 42 45 48
time (minutes)
Key 2.
~~oe-~ 10.0 g glucose per 100 mL water - e~ 20.0 g glucose per 100 mL water
Lucia's hypothesis was that the rate of the reaction would increase as the concentration
of glucose solution increased.",,49
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB8,B,Section B,8i,Q8i,3,SubQuestion,Identify the independent variable.,,50
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB8,B,Section B,8i,Q8i,2,SubQuestion,"Identify one limitation of Method B. Your answer must be different to your answer
for part b.i i.",,51
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB9,B,Section B,9,Q9,9,Question,"Paracetamol, CgHgNO,, can be made using two different reactions, Reaction P1 and
Reaction P2.
Reaction P1
Liquid ethanoic anhydride, C4HgO54(1), is added to a mixture of solid 4-aminophenol,
CgH;NO(s), and water. The resulting mixture of all reactants is heated in a hot-water bath
for 10 minutes.
60 °C, H,0
CgH;NO + C4HgO3 B s CgHgNO, + C,H40,
4-aminophenol ethanoic anhydride paracetamol ethanoic acid
(M=109gmol™) (M=102gmol™) M=151gmol"") (M=60gmol™)
Reaction P2
Liquid ethanoic acid, C,H,0,(l), is mixed with solid 4-aminophenol, CsH;NO(s). The
reactant mixture is heated in a hot water bath for 10 minutes.
heat
CgH,NO + C,H,0, - CgHgNO, + H,0
4-aminophenol ethanoic acid paracetamol water
M=109gmol""') (M=60gmol™) M=151gmol""') (M=18gmol™"") 5
Results
- For Reaction P1, the percentage yield is 87% and the percentage atom economy is 72%.
= For every 1.4 g of 4-aminophenol reacted in Reaction P2, 0.80 g of paracetamol
is produced.",,52
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB9,B,Section B,9i,Q9i,2,SubQuestion,"Calculate the percentage yield and percentage atom economy of Reaction P2, and
compare them to the results for Reaction P1. 4 marks .
ii. Use your answer to part a.i to discuss which reaction is better aligned with green
chemistry. Support your answer by referencing the relevant green chemistry
principle.
Refer to item 26.ii of the Data Book.",,53
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB9,B,Section B,9b,Q9b,3,SubQuestion,"Prevention of waste is a green chemistry principle. Refer to item 26.ii of the Data Book.
Discuss Reaction P1 and Reaction P2 in terms of this green chemistry principle.",,54
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB9,B,Section B,9i,Q9i,0,SubQuestion,United Nations Sustainable DevelopmentGoals = 22,,55
Science,Chemistry,,,Year 12,Final Exam,Exam Questions,2024,"VCECHU3AS1,VCECHU3AS2,VCECHU4AS1,VCECHU4AS2,VCECHU4AS3",VCECH24ERB,VCECH24EQB9,B,Section B,9i,Q9i,0,SubQuestion,Greenchemistry principles________~~~ 23,,56
