SubjectArea,Subject,Band,Unit,UnitASCode,AreaofStudy,Outcome,OutcomeCode,ExampleType,ContentType,ExampleText,ParentText,URLTitle,URL,Sequence
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,Activity,Bullet,"Write a film analysis of the 'Four Corners' report: 'Growing up Poor' about Australian youth growing up in Claymore in a life of poverty, or the SBS documentary series 'Struggle Street'. Consider differences in the experience of being young arising from a range of factors including social differences, unemployment, education, intergenerational inequity, and other issues identified in the documentaries.",,,,9
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KS,Activity,Bullet,"Compare and contrast the factors leading to differences in the experiences of being young in Australian film, and the impact of the mass media's representation of youth (including stereotyping, prejudice and discrimination). Possible films include Puberty Blues, Looking for Alibrandi, The Year my Voice Broke, Jasper Jones, Samson and Delilah, Bran Nue Day and One Perfect Day.",,,,10
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,Activity,Bullet,"Maintain an annotated media file, including representations of youth in the media, from print, digital and social media sources. Analyse the types, accuracy and impact of the representations, including for stereotyping, prejudice and discrimination.",,,,11
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,DetailedExample,Paragraph,Using the sociological imagination,,,,12
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KS,DetailedExampleStep,Paragraph,"Students individually describe the person they are by using the sociological imagination and addressing Willis' four interrelated facets of social phenomena: historical, cultural, structural and critical factors. Students consider the following:",,,,13
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,DetailedExampleStep,Bullet,"Historical factors - how have family background, key past events and experiences shaped the person you are?",,,,14
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,DetailedExampleStep,Bullet,"Family background - size of family, type of family, settled or moved house or migrated from overseas","Historical factors - how have family background, key past events and experiences shaped the person you are?",,,15
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,DetailedExampleStep,Bullet,"Key past events - birth of a sibling, death of a family member / friend, divorce of parents","Historical factors - how have family background, key past events and experiences shaped the person you are?",,,16
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,DetailedExampleStep,Bullet,"Experiences - overseas trip, significant camp or holiday, sport, advice from a role model, religion","Historical factors - how have family background, key past events and experiences shaped the person you are?",,,17
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,DetailedExampleStep,Bullet,"Cultural factors - what role have cultural background, traditions and belief systems played in forming your opinions and influencing your behaviour?",,,,18
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,DetailedExampleStep,Bullet,"Cultural background - the culture of your family and friends, whether or not you identify with the dominant Australian culture or another culture(s)","Cultural factors - what role have cultural background, traditions and belief systems played in forming your opinions and influencing your behaviour?",,,19
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,DetailedExampleStep,Bullet,"Traditions - family traditions and celebrations, other traditions you have incorporated from elsewhere","Cultural factors - what role have cultural background, traditions and belief systems played in forming your opinions and influencing your behaviour?",,,20
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,DetailedExampleStep,Bullet,"Belief system - religion, political ideology, political or social activism","Cultural factors - what role have cultural background, traditions and belief systems played in forming your opinions and influencing your behaviour?",,,21
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,DetailedExampleStep,Bullet,Structural factors - How have various social institutions influenced you?,,,,22
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,DetailedExampleStep,Bullet,"Family, school, social media, religious organisations, government organisations (police, parliament, courts, social welfare, other) the economy",Structural factors - How have various social institutions influenced you?,,,23
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS1,Area of Study 1 - Category and experience of youth,Outcome 1,VCESOU1AS1O1KK,DetailedExampleStep,Bullet,Critical factors - in what ways have your values and opinions about what you consider important changed over time?,,,,24
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,,,OutcomeHeading,Outcome 2,,,,1
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,,,OutcomeDescription,Analyse the institution of family and the developments influencing the experience of family.,,,,2
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,,,SectionHeading,Examples of learning activities,,,,3
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,Activity,Bullet,"Explain the sociological concept of an institution by considering physical institutions such as schools, parliament, homes, places of worship, banks hospitals, and non-physical institutions such as education, legal system, families, religion, the economy and medical care. What support do they provide and how do they maintain social order? What rules and roles are involved? How does each institution impact young people's lives? How do they impact or help other groups in society? Explain the place and role of family as a social institution.",,,,4
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,Activity,Bullet,"Use sociological imagination to consider different definitions of family. Select a type of family different from your own and prepare a written report that identifies similarities and differences between the two experiences of family life. If possible, work in pairs in which the two students are from different contemporary family compositions; this will make the comparison richer.",,,,5
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KS,Activity,Bullet,Identify similarities and differences in roles assigned to each family member in your parents' generation and then your grandparents' generation. Discuss this using the functionalist and feminist views of family.,,,,6
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,Activity,Bullet,Construct a multimedia presentation that compares the experience of family life and the changing role of family members in Australia with family life in other cultures.,,,,7
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,Activity,Bullet,"Use a 'Cause and Effect' graphic organiser to explore the effects of key demographic, cultural, economic, technological and social developments on the experience of family life. Watch episodes of the ABC series Back In Time For Dinner or clips from Back in Time For Dinner: Education Shorts to help identify examples.",,,,8
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,Activity,Bullet,"Complete a representation analysis of different depictions of family on television; the television shows should be produced in four different countries (examples include Australia, New Zealand, England, Canada, the United States).",,,,9
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KS,Activity,Bullet,"Compare and contrast television advertisements depicting families from the 1980s and now. Examples include Heart Family Commercial and Health cover for every kind of family and individual - Medibank. Analyse how key developments and issues have influenced the experience of family. View a series of current day advertisements and note the contemporary family compositions included, and those that are absent.",,,,10
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,Activity,Bullet,Write a film analysis of one of the following documentaries depicting contemporary families in Australia:,,,,11
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,Activity,Bullet,Two Men and Two Babies,Write a film analysis of one of the following documentaries depicting contemporary families in Australia:,,,12
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,Activity,Bullet,The Gayby Baby,Write a film analysis of one of the following documentaries depicting contemporary families in Australia:,,,13
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,Activity,Bullet,Making Families Happy,Write a film analysis of one of the following documentaries depicting contemporary families in Australia:,,,14
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,Activity,Paragraph,How might the functionalist and feminist perspectives respond to each of the contemporary family compositions depicted in the documentaries?,,,,15
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KS,Activity,Bullet,"Identify and analyse data such as that in the ABS Census data relating to family structure trends over time; for example, divorce rates, increasing size and aging of the population, changes to traditional gender roles, and the growth in single parent families and childless households. Construct hypotheses to explain key factors that have changed and continue to change family life in Australia. Additionally, consider the impact on families of adult children returning to live at home in the report Young adults returning to live with parents during COVID-19.",,,,16
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KS,Activity,Bullet,Analyse the influence of government policy and government assistance on the experience of family.,,,,17
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExample,Paragraph,Research report on the influence of government policy or government assistance on the experience of family,,,,18
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,"In groups, use ICT to conduct research and collate findings on the intent, rate paid (if applicable), and impact on family of one of the following policies and assistance:",,,,19
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,Federal policies include but are not limited to:,"In groups, use ICT to conduct research and collate findings on the intent, rate paid (if applicable), and impact on family of one of the following policies and assistance:",,,20
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,Newborn supplement,"In groups, use ICT to conduct research and collate findings on the intent, rate paid (if applicable), and impact on family of one of the following policies and assistance:",,,21
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,Paid parental leave,"In groups, use ICT to conduct research and collate findings on the intent, rate paid (if applicable), and impact on family of one of the following policies and assistance:",,,22
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,Family tax benefit,"In groups, use ICT to conduct research and collate findings on the intent, rate paid (if applicable), and impact on family of one of the following policies and assistance:",,,23
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,Child care benefit,"In groups, use ICT to conduct research and collate findings on the intent, rate paid (if applicable), and impact on family of one of the following policies and assistance:",,,24
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,Parenting payment,"In groups, use ICT to conduct research and collate findings on the intent, rate paid (if applicable), and impact on family of one of the following policies and assistance:",,,25
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,Carer payment,"In groups, use ICT to conduct research and collate findings on the intent, rate paid (if applicable), and impact on family of one of the following policies and assistance:",,,26
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,"Educational support payments (for example: Youth allowance, Austudy, ABSTUDY, Assistance for isolated children).","In groups, use ICT to conduct research and collate findings on the intent, rate paid (if applicable), and impact on family of one of the following policies and assistance:",,,27
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,State government (Victoria) policies include but are not limited to:,"In groups, use ICT to conduct research and collate findings on the intent, rate paid (if applicable), and impact on family of one of the following policies and assistance:",,,28
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,"Baby bundle, Kinder kit, Book bag for preps","In groups, use ICT to conduct research and collate findings on the intent, rate paid (if applicable), and impact on family of one of the following policies and assistance:",,,29
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,Maternal and child health service,"In groups, use ICT to conduct research and collate findings on the intent, rate paid (if applicable), and impact on family of one of the following policies and assistance:",,,30
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,"Government positions on surrogacy, In Vitro Fertilization (IVF) and adoption for same-sex attracted parents.","In groups, use ICT to conduct research and collate findings on the intent, rate paid (if applicable), and impact on family of one of the following policies and assistance:",,,31
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KS,DetailedExampleStep,Bullet,"Following this research, evaluate the influence of your chosen policy or assistance on the experience of family, including how it could be improved, and what the likely consequences would be for recipients if it was withdrawn.",,,,32
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,Area of Study 2 - The family,Outcome 2,VCESOU1AS2O2KK,DetailedExampleStep,Bullet,Share and collate research and findings with the rest of the class to create a comprehensive reference document on the topic.,,,,33
Humanities,Sociology,Year 11,Unit 2,VCESOU2,,,,,UnitHeading,Unit 2,,,,1
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,,,OutcomeHeading,Outcome 1,,,,1
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,,,OutcomeDescription,Analyse a range of sociological theories explaining deviant behavior and the impact of moral panic on those considered deviant.,,,,2
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,,,SectionHeading,Examples of learning activities,,,,3
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,Activity,Bullet,"Write an action (e.g. singing, dancing, playing basketball) and a location (e.g. swimming pool, restaurant, school) on separate slips of paper. Place all actions in one box and locations in another box. Draw out one from each box and decide as a class whether they would consider the scenario to be deviant for a young child, themselves, and their parents. What would the consequences be for the deviant behaviours?",,,,4
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,Activity,Bullet,"Brainstorm examples of formal deviance matched with formal sanctions, as well as examples of informal deviance and informal sanctions. Use these examples to explain how deviance is a relative concept.",,,,5
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,Activity,Bullet,"Write a film analysis of In My Blood It Runs explaining how deviance is a relative concept, the process labelling, and responses to labelling.",,,,6
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,Activity,Bullet,"Write a research report detailing the relative nature of deviance depending on location, era, situation and social status. Choose a behaviour that is considered acceptable or deviant depending on the situation, including how the behaviour has been addressed socially and / or by the law when it has been considered deviant.",,,,7
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,Activity,Bullet,"Search newspapers and magazines for examples of Durkheim's four functions of deviance that are considered essential to society. For example, affirming cultural norms (e.g. identification of threatened values or norms), clarifying moral boundaries (e.g. explicit social boundary between right and wrong), promotion of social unity (e.g. evidence of the collective outrage), and promoting social change (e.g. suggested changes to the status quo). Classify the examples according to Durkheim's four functions of deviance that are considered essential to society.",,,,8
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,Activity,Bullet,"Write a film analysis of a feature film that includes a deviant character. Attempt to describe the motivations of the character according to Hirschi's four elements of social bonding that contribute to the likelihood of an individual becoming deviant: attachment to family, commitment to social norms and institutions, involvement in activities and the belief in social values.",,,,9
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,Activity,Bullet,Research newspaper articles (or other examples of the mass media) depicting positive deviance and design a poster outlining visual examples of types of positive deviance.,,,,10
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,Activity,Bullet,"Create a flow chart to visually demonstrate the five sequential stages of a moral panic, with the mass media being a key agent in the exaggeration and distortion of messages. Choose a media article about a moral panic and assess which stage the moral panic has reached.",,,,11
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,Activity,Bullet,"Focusing on an example of a moral panic that has recently been represented in the media, respond to a teacher-developed true / false quiz based on the issue. Then discuss the less-sensational truth of the topic.",,,,12
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,Activity,Bullet,Research a moral panic and the role of the media in assisting the creation of moral panics.,,,,13
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExample,Paragraph,Moral panic and the role of the media,,,,14
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Paragraph,"In small groups, students research an example of moral panic from the list below or a more recent example.",,,,15
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,Artificial intelligence,,,,16
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,"Social media trends (for example, Tide Pods Challenge, NyQuil Chicken)",,,,17
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,Killer clowns,,,,18
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,Violence in the city,,,,19
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,Youth gangs in Melbourne,,,,20
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,Cronulla riots.,,,,21
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Paragraph,Research the following points and present findings as a fact sheet:,,,,22
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,What was the initial incident that sparked the moral panic?,,,,23
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,How did the media cover the incident?,,,,24
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,What were some of the exaggerated claims made by the media?,,,,25
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,Who were the moral entrepreneurs?,,,,26
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,How did the media create folk devils in relation to this incident?,,,,27
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,"Were there any real-world consequences of this moral panic? If so, describe.",,,,28
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KS,DetailedExampleStep,Bullet,Compare the media reporting on the moral panic by three different media sources.,,,,29
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Paragraph,Evaluate:,,,,30
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,"How the media covered the incident, including exaggerated claims and the creation of folk devils.",,,,31
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Paragraph,Consider:,,,,32
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Bullet,How might the media have reported on the incident differently to avoid creating a moral panic?,,,,33
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,Area of Study 1 - Deviance,Outcome 1,VCESOU2AS1O1KK,DetailedExampleStep,Paragraph,"At the end of the activity, share findings and fact sheets with the class. This could be in the form of an infographic.",,,,34
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,Area of Study 2 - Crime,Outcome 2,,,OutcomeHeading,Outcome 2,,,,1
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,Area of Study 2 - Crime,Outcome 2,,,OutcomeDescription,Discuss crime in Australia and evaluate the effectiveness of methods of punishment in the judicial system for shaping human behaviour.,,,,2
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,Area of Study 2 - Crime,Outcome 2,,,SectionHeading,Examples of learning activities,,,,3
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,Area of Study 2 - Crime,Outcome 2,VCESOU2AS2O2KS,Activity,Bullet,"Discuss examples of the different types of crimes and then rank them from most to least serious: crimes against the person, crimes against property, hate crimes, victimless crime, white collar crime, corporate crime and organised crime. Compare and contrast the ranking with others.",,,,4
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,Area of Study 2 - Crime,Outcome 2,VCESOU2AS2O2KK,Activity,Bullet,"Collect news articles about recent legal cases. For each item, identify the type of crime, whether it violated local, state, federal or international law; the likely factors contributing to the crime, and the way that various cultures might respond to the crime.",,,,5
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,Area of Study 2 - Crime,Outcome 2,VCESOU2AS2O2KK,Activity,Bullet,"Invite a police officer to visit the school to talk about different crimes and the impact of crime on individuals, communities and society.",,,,6
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,Area of Study 2 - Crime,Outcome 2,VCESOU2AS2O2KK,Activity,Bullet,Participate in the Pentridge Prison Education Programs that incorporate interviews and original artefacts.,,,,7
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,Area of Study 2 - Crime,Outcome 2,VCESOU2AS2O2KK,Activity,Bullet,"Visit the Australian Bureau of Statistics (Crime and justice) website to find statistics on crime relating to age, gender, socioeconomic status and country of birth. Use this information to prepare a report or conduct a class panel debate about crime in Australia.",,,,8
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,Area of Study 2 - Crime,Outcome 2,VCESOU2AS2O2KS,Activity,Bullet,"Visit the Crime Statistics Agency website to compare crime in an identified area with the latest Victorian crime data. Analyse the data to determine whether the area falls above or below the state average, and determine which crimes committed are most recorded in your area. Compare findings to another area of the Victorian state data.",,,,9
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,Area of Study 2 - Crime,Outcome 2,VCESOU2AS2O2KS,Activity,Bullet,"Evaluate the discipline policies of your school and the effectiveness of consequences of undesirable behaviour, such as detention, suspension, expulsion and / or restorative justice. Consider what actions could be taken to further reduce recidivism. This could be a class debate.",,,,10
