SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F01,Descriptor,,The family,"In this area of study, students explore different definitions of the family and how families have changed over time.",,1
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F01,Elaboration,,The family,,They consider the dynamic nature of the definition of family.,2
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F01,Elaboration,,The family,,"In doing so, they explore various family forms as categorised by the Australian Bureau of Statistics, including couples with dependants, couples only, one parent families, sibling groups and multi-generational families.",3
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F01,Elaboration,,The family,,Students are introduced to comparative perspectives as a methodology in sociology.,4
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F01,Elaboration,,The family,,"They apply this methodology to the experience of family and consider a range of experiences of family life that can be found in different cultures and societies, as well as consider key influences on family life and family as a social institution.",5
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F01,Elaboration,,The family,,"As students investigate issues relating to the changing nature of family, they may relate this to functionalist and feminist views of the family.",6
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F02,Descriptor,,The family,This exploration of the family may involve questions such as: What varieties of family forms are found in different cultural groups?,,7
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F02,Elaboration,,The family,,Is there a single universal family type?,8
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F02,Elaboration,,The family,,What role does family play as a social institution in terms of influencing the values and behaviours of family members?,9
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F02,Elaboration,,The family,,Students explore issues around traditional and non-traditional forms of the family and gender roles within the family.,10
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F02,Elaboration,,The family,,"In their exploration, they analyse media representations across print, digital and social media.",11
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F03,Descriptor,,The family,"Students explore key developments influencing contemporary family life; for example, divorce rates, increasing size and ageing of the population, changes to traditional gender roles, and the growth in single parent families and childless households.",,12
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F03,Elaboration,,The family,,They explore the influence of government policy and assistance on the experience of family.,13
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F04,Descriptor,,The family,On completion of this unit the student should be able to analyse the institution of family and the developments influencing the experience of family.,,14
Humanities,Sociology,Year 11,Unit 1,VCESOU1AS2,,Area of Study 2 - The family,VCESOU1AS2F05,Descriptor,,The family,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,15
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS12,,,,UnitHeader,,Unit 2: Deviance and crime,,,0
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS12,,,,Paragraph,,Unit 2: Deviance and crime,"In this unit, students explore the concepts of deviance and crime. The study of these concepts from a sociological perspective involves ascertaining the types and degree of rule-breaking behaviour, examining traditional views of criminality and deviance and analysing why people commit crimes or engage in deviant behaviour. It also involves consideration of the justice system, how the understanding of crime and deviance has changed over time, and the relationship between crime and other aspects of a society, such as age and gender.",,1
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS12,,,,Paragraph,,Unit 2: Deviance and crime,"In Area of Study 1, students explore the concept of deviance. There are different explanations of what constitutes deviant behaviour. Generally, it is defined as involving actions that are considered to be outside the normal range of behaviour according to the majority of members of a society, or more formally, the violation of social norms. Students investigate the functionalist, social control and labelling theories of deviance.",,2
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS12,,,,Paragraph,,Unit 2: Deviance and crime,Students also explore the phenomenon known as moral panic. This refers to an intense emotional reaction from society (usually communicated through the mass media) to an issue that is perceived to threaten the social order.,,3
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS12,,,,Paragraph,,Unit 2: Deviance and crime,"In Area of Study 2, students investigate crime and punishment. They explore patterns of crime relating to age, gender and country of birth and consider the significance of a range of factors that may lead people to commit crimes such as financial situation and access to resources and employment, addiction, mental health and wellbeing issues, abuse, neglect, peer pressure and rebellion. Students explore different methods of punishment and the extent to which each of these methods serves the aims of punishment, which may include retribution, just punishment, deterrence, denunciation, rehabilitation, incapacitation, societal protection and restoration.",,4
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS12,,,,Paragraph,,Unit 2: Deviance and crime,Students may draw on primary and secondary research to inform their understanding of deviance and crime.,,5
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,VCESOU2AS1D01,Descriptor,,Deviance,"In this area of study, students focus on the concept of deviance, including how what is considered deviant may differ according to age and social status and across time and space.",,1
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,VCESOU2AS1D01,Elaboration,,Deviance,,"They learn about the meaning of deviance, how sociologists explain deviant behaviour and the impact of moral panic on those considered deviant.",2
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,VCESOU2AS1D02,Descriptor,,Deviance,"Students explore three perspectives that sociologists have established to explain deviance: Emile Durkheim’s functionalist theory, Travis Hirschi’s elaboration of social control theory and Howard S.",,3
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,VCESOU2AS1D02,Elaboration,,Deviance,,Becker’s labelling theory.,4
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,VCESOU2AS1D02,Elaboration,,Deviance,,Students also identify examples of positive deviance.,5
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,VCESOU2AS1D03,Descriptor,,Deviance,"Students develop an understanding of Stanley Cohen’s theory of moral panic, where a condition, episode, person or group emerges to become defined as a threat to societal values and interests.",,6
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,VCESOU2AS1D03,Elaboration,,Deviance,,"According to Cohen, there are five sequential stages of a moral panic, with the mass media being a key agent in the exaggeration and distortion of messages.",7
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,VCESOU2AS1D03,Elaboration,,Deviance,,"Commonly, moral panics relate to the behaviours of young people and sometimes these can be associated with behaviour or activities identified as deviant.",8
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,VCESOU2AS1D04,Descriptor,,Deviance,On completion of this unit the student should be able to analyse a range of sociological theories explaining deviant behaviour and the impact of moral panic on those considered deviant.,,9
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS1,,Area of Study 1 - Deviance,VCESOU2AS1D05,Descriptor,,Deviance,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,10
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,VCESOU2AS2C01,Descriptor,,Crime,"In this area of study, students develop an understanding of the concept of crime.",,1
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,VCESOU2AS2C01,Elaboration,,Crime,,They learn that crime and its definition are shaped by a community’s sense of what is considered right and wrong.,2
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,VCESOU2AS2C01,Elaboration,,Crime,,Some sociologists take a broader view of the definition of crime and include acts that harm other individuals or the environment.,3
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,VCESOU2AS2C01,Elaboration,,Crime,,"Generally, crime refers to an act that violates the written criminal laws of society enacted by local, state and federal governments.",4
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,VCESOU2AS2C01,Elaboration,,Crime,,"There are several categories considered by sociologists to be criminal in nature; these include crimes against the person, including hate crimes, crimes against property, victimless crime, white-collar crime, corporate crime and organised crime.",5
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,VCESOU2AS2C01,Elaboration,,Crime,,Students use Australian data to examine and analyse crime rates and consider the various factors that may contribute to people committing crimes.,6
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,VCESOU2AS2C01,Elaboration,,Crime,,It may be helpful to engage in sociological thinking during the consideration of these factors.,7
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,VCESOU2AS2C01,Elaboration,,Crime,,They investigate the international nature of some types of crime and examine the various ways that other nations deal with crime in comparison to Australia.,8
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,VCESOU2AS2C02,Descriptor,,Crime,"Students examine the aim and rationale of punishment in Australian society, including retribution and just punishment, deterrence and denunciation, rehabilitation, incapacitation and societal protection and restoration.",,9
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,VCESOU2AS2C02,Elaboration,,Crime,,"Each of these rationales for punishment aims to shape the behaviour of the offender and/or the behaviour of members of society, with a focus on how and why we punish.",10
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,VCESOU2AS2C02,Elaboration,,Crime,,Students also explore the effectiveness of prison sentencing and restorative justice as ways of reducing recidivism.,11
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,VCESOU2AS2C03,Descriptor,,Crime,On completion of this unit the student should be able to discuss crime in Australia and evaluate the effectiveness of methods of punishment in the judicial system for shaping human behaviour.,,12
Humanities,Sociology,Year 11,Unit 2,VCESOU2AS2,,Area of Study 2 - Crime,VCESOU2AS2C04,Descriptor,,Crime,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,13
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS12,,,,UnitHeader,,Unit 3: Culture and ethnicity,,,0
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS12,,,,Paragraph,,Unit 3: Culture and ethnicity,"In this unit, students explore expressions of culture and ethnicity within Australian society in two different contexts - Australian Indigenous cultures, and ethnicity in relation to migrant groups.",,1
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS12,,,,Paragraph,,Unit 3: Culture and ethnicity,"In Area of Study 1, students critically explore the historical suppression of, and increasing public awareness of, Australian Indigenous cultures. They examine the past and its influence on subsequent generations, as well as contemporary factors that may support and/or limit increasing awareness of Australian Indigenous cultures. Students consider indigenous and non-indigenous perspectives and responses in their exploration.",,2
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS12,,,,Paragraph,,Unit 3: Culture and ethnicity,"In Area of Study 2, students investigate ethnicity as a key sociological category that plays an important role in social life. Individuals often define themselves, or others, as members of at least one ethnic group based on a common heritage that gives them a unique social identity. Ethnicity is not fixed and unchanging; instead, ethnic identities constantly evolve and are shaped through a variety of political, cultural and social forces. The concept is often used in contrast to the concept of race, which generally refers to groups based on visible physical characteristics such as skin colour and facial features. Most sociologists prefer to focus on the concept of ethnicity rather than race.",,3
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS12,,,,Paragraph,,Unit 3: Culture and ethnicity,"Students develop an understanding of a variety of factors that need to be considered when investigating experiences of ethnicity. For example, the way that a group sees itself might not correspond with the way that outsiders see it. Sometimes observers place people into broad ethnic categories that do not correspond with the views of individual group members.",,4
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC01,Descriptor,,Australian Indigenous cultures,"In this area of study, students explore the meaning of culture and the distinction between material and non-material culture.",,1
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC02,Descriptor,,Australian Indigenous cultures,"Australian Indigenous cultures are diverse and are comprised of a range of symbols, languages, values and norms.",,2
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC02,Elaboration,,Australian Indigenous cultures,,The term ‘Australian Indigenous cultures’ is used in this study design to encompass this range.,3
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC02,Elaboration,,Australian Indigenous cultures,,"As students explore the meaning of culture, they consider examples from Victorian Koorie culture and wider Australian Indigenous cultures.",4
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC03,Descriptor,,Australian Indigenous cultures,Students become familiar with Charles Wright Mills’ (1959) concept of the sociological imagination.,,5
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC03,Elaboration,,Australian Indigenous cultures,,Mills considered the sociological imagination to be an awareness of the relationship between personal experience and wider society.,6
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC03,Elaboration,,Australian Indigenous cultures,,Mills emphasised the importance of seeing the connections between social structures or public issues and individual experience or personal troubles.,7
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC03,Elaboration,,Australian Indigenous cultures,,"To have a sociological imagination, a person must be able to pull away from the situation and think from an alternative point of view.",8
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC04,Descriptor,,Australian Indigenous cultures,The use of a sociological imagination assists students to examine representations of Australian Indigenous cultures.,,9
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC04,Elaboration,,Australian Indigenous cultures,,Students analyse these representations through consideration of ethnocentrism and cultural relativism.,10
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC04,Elaboration,,Australian Indigenous cultures,,"They critically investigate historical and contemporary representations found in the media and other public forums that claim to be or could be interpreted as culturally relativist, and representations that claim to be or could be interpreted as ethnocentric.",11
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC04,Elaboration,,Australian Indigenous cultures,,"Generally, contemporary representations are those created within the last ten years.",12
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC04,Elaboration,,Australian Indigenous cultures,,Students consider the implications of these representations for building awareness of Australian Indigenous cultures.,13
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC04,Elaboration,,Australian Indigenous cultures,,"In this area of study, the notion of awareness involves an examination of what information is known or understood about Australian Indigenous cultures; whereas public views about Australian Indigenous cultures relates to the opinions, biases and stereotypes that might exist or are being challenged about our First Nations Peoples.",14
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC05,Descriptor,,Australian Indigenous cultures,"In the past, the suppression of Australian Indigenous cultures was widespread.",,15
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC05,Elaboration,,Australian Indigenous cultures,,This occurred through the implementation of past policies and practices.,16
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC05,Elaboration,,Australian Indigenous cultures,,"Some of these policies and practices included the interrelated protection and segregation policies, the policy of assimilation, the integration policy and, more recently, the Northern Territory National Emergency Response (NTER), also known as The Intervention.",17
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC05,Elaboration,,Australian Indigenous cultures,,"Nevertheless, Australian Indigenous people have worked to protect and ensure the survival of their cultures.",18
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC05,Elaboration,,Australian Indigenous cultures,,Students consider a range of significant examples that highlight this suppression and Australian Indigenous responses to it.,19
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC06,Descriptor,,Australian Indigenous cultures,"Students explain the process of reconciliation through examples of both symbolic reconciliation such as speeches, truth telling and campaigns, and practical reconciliation, such as government funding for the Closing the Gap policy.",,20
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC07,Descriptor,,Australian Indigenous cultures,Students consider a range of factors that have influenced and are influencing public awareness of Australian Indigenous cultures.,,21
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC07,Elaboration,,Australian Indigenous cultures,,As students explore these factors they consider both Indigenous and non-Indigenous people and/or groups who have been or are active in these areas.,22
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC07,Elaboration,,Australian Indigenous cultures,,"Students also study an issue supporting and/or limiting awareness of Australian Indigenous cultures, using publicly accessible material produced in the last ten years.",23
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC08,Descriptor,,Australian Indigenous cultures,On completion of this unit the student should be able to analyse the impacts of historical suppression and evaluate the increasing public awareness of Australian Indigenous cultures.,,24
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS1,,Area of Study 1 - Australian Indigenous cultures,VCESOU3AS1AIC09,Descriptor,,Australian Indigenous cultures,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,25
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E01,Descriptor,,Ethnicity,"In this area of study, students examine the sociological concepts of race and ethnicity.",,1
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E01,Elaboration,,Ethnicity,,The notion of ethnicity refers to a shared cultural heritage and way of life.,2
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E01,Elaboration,,Ethnicity,,This is different from the related concept of religion.,3
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E01,Elaboration,,Ethnicity,,"For example, people can share the same religion but be of different ethnic groups.",4
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E01,Elaboration,,Ethnicity,,Students explore the process of othering in the context of ethnicity.,5
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E01,Elaboration,,Ethnicity,,Othering is a phenomenon in which some individuals or groups are defined and labelled as not fitting in within the norms of a social group.,6
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E01,Elaboration,,Ethnicity,,It may therefore play a role in the formation of prejudices against people and groups.,7
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E02,Descriptor,,Ethnicity,"Students explore the ways that cultural identity is formed and experienced by Australian ethnic migrant groups, as shaped by various material and non-material aspects of culture such as faith, tradition and customs.",,8
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E02,Elaboration,,Ethnicity,,"These ethnic groups may include descendants of early immigrants, for example from Britain or China, or include more recent wider immigration.",9
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E02,Elaboration,,Ethnicity,,"Students learn about hybridity, a key sociological theory informed by Stuart Hall related to the study of culture.",10
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E02,Elaboration,,Ethnicity,,The theory of cultural hybridity attempts to encapsulate the sense of diversity seen in dual or multiple cultural identities.,11
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E03,Descriptor,,Ethnicity,Students investigate Australia’s ethnic diversity and the factors influencing members of ethnic groups and their sense of belonging and inclusion in multicultural Australia.,,12
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E03,Elaboration,,Ethnicity,,"They consider a range of factors that may shape both belonging and inclusion such as responses to certain customs and traditions, media representations and political factors such as government policy or funding.",13
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E03,Elaboration,,Ethnicity,,Students consider the ethical implications of conducting research on human subjects in the context of research into ethnic groups.,14
Humanities,Sociology,Year 12,Unit 3,VCESOU3AS2,,Area of Study 2 - Ethnicity,VCESOU3AS2E03,Elaboration,,Ethnicity,,Students’ analyses of specific ethnic groups may be drawn from secondary sources and/or from primary research undertaken by the student.,15
