SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS1,,Area of Study 1 - The importance of sacred texts to the tradition,VCETTU1AS1ISTT06,Descriptor,,The importance of sacred texts to the tradition,"On completion of this unit the student should understand the history of the formation of the sacred text, and be able to recognise and explain the development and acceptance of the text into the religious tradition.",,10
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS1,,Area of Study 1 - The importance of sacred texts to the tradition,VCETTU1AS1ISTT07,Descriptor,,The importance of sacred texts to the tradition,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,11
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS2,,Area of Study 2 - The exegesis of texts,VCETTU1AS2ET01,Descriptor,,The exegesis of texts,"In this area of study students undertake textual analysis, which involves an understanding of the sociocultural, political, religious and historical settings of these ancient sacred texts.",,1
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS2,,Area of Study 2 - The exegesis of texts,VCETTU1AS2ET01,Elaboration,,The exegesis of texts,,This gives students an insight into the way the original community might have understood the text.,2
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS2,,Area of Study 2 - The exegesis of texts,VCETTU1AS2ET01,Elaboration,,The exegesis of texts,,"In this area of study, sociocultural refers to the social, cultural and religious influences on a text.",3
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS2,,Area of Study 2 - The exegesis of texts,VCETTU1AS2ET02,Descriptor,,The exegesis of texts,Students focus on developing understanding of the original sociocultural and historical context in which the religious tradition has placed selected texts.,,4
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS2,,Area of Study 2 - The exegesis of texts,VCETTU1AS2ET02,Elaboration,,The exegesis of texts,,"They also study the literary aspects as they apply to particular texts, and the meaning that the founding religious tradition attached to the text.",5
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS2,,Area of Study 2 - The exegesis of texts,VCETTU1AS2ET02,Elaboration,,The exegesis of texts,,This type of analysis is known as exegesis.,6
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS2,,Area of Study 2 - The exegesis of texts,VCETTU1AS2ET03,Descriptor,,The exegesis of texts,On completion of this unit the student should be able to apply basic exegetical methods to explore the texts within their sociocultural and historical contexts.,,7
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS2,,Area of Study 2 - The exegesis of texts,VCETTU1AS2ET04,Descriptor,,The exegesis of texts,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,8
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS3,,Area of Study 3 - Sacred texts and later traditions,VCETTU1AS3STLT01,Descriptor,,Sacred texts and later traditions,Religious traditions that trace their origins to times well before the 21st century inevitably carry within them evidence of change.,,1
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS3,,Area of Study 3 - Sacred texts and later traditions,VCETTU1AS3STLT01,Elaboration,,Sacred texts and later traditions,,Some changes affect the ways sacred texts are understood.,2
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS3,,Area of Study 3 - Sacred texts and later traditions,VCETTU1AS3STLT01,Elaboration,,Sacred texts and later traditions,,The religious tradition’s understandings of the sacred text today are based upon understandings that have developed over time.,3
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS3,,Area of Study 3 - Sacred texts and later traditions,VCETTU1AS3STLT01,Elaboration,,Sacred texts and later traditions,,Such understandings can also stand in tension with the understandings sought by the religious tradition today.,4
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS3,,Area of Study 3 - Sacred texts and later traditions,VCETTU1AS3STLT01,Elaboration,,Sacred texts and later traditions,,"In addition, at different points of the tradition, individuals – both from within and outside the tradition – have sought to provide a personal artistic interpretation of a text in ways that can be of value for today’s student of the religious tradition.",5
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS3,,Area of Study 3 - Sacred texts and later traditions,VCETTU1AS3STLT02,Descriptor,,Sacred texts and later traditions,In this area of study students focus on interpretations of selected sacred texts at points later than the original founding religious tradition.,,6
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS3,,Area of Study 3 - Sacred texts and later traditions,VCETTU1AS3STLT02,Elaboration,,Sacred texts and later traditions,,"These interpretations can issue from sources that might carry authority through scholarship, an instituted teaching office, charismatic leadership, or artistic insight.",7
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS3,,Area of Study 3 - Sacred texts and later traditions,VCETTU1AS3STLT02,Elaboration,,Sacred texts and later traditions,,These later interpretations may be contemporary or from an earlier point in history.,8
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS3,,Area of Study 3 - Sacred texts and later traditions,VCETTU1AS3STLT03,Descriptor,,Sacred texts and later traditions,Students will focus on at least one of the following for study:,,9
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS3,,Area of Study 3 - Sacred texts and later traditions,VCETTU1AS3STLT04,Descriptor,,Sacred texts and later traditions,The selected focus should be supported by examination of relevant scholarly discussion and religious writings.,,10
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS3,,Area of Study 3 - Sacred texts and later traditions,VCETTU1AS3STLT05,Descriptor,,Sacred texts and later traditions,On completion of this unit the student should be able to analyse a range of understandings and interpretations of sacred texts as understood or expressed by the later religious tradition.,,11
Humanities,Texts and Traditions,Year 11,Unit 1,VCETTU1AS3,,Area of Study 3 - Sacred texts and later traditions,VCETTU1AS3STLT06,Descriptor,,Sacred texts and later traditions,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 3.,,12
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS12,,,,UnitHeader,,Unit 2: Texts in society,,,0
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS12,,,,Paragraph,,Unit 2: Texts in society,"In this unit students study sacred texts as a means of investigating social attitudes on issues such as social structures, justice, authority, the environment, racism, gender and others. Therefore, the texts selected for study should be potential sources of ideas about these or other issues in society. Some of the texts may call for change in attitudes and values; others may call for changes in social, religious and political institutions. Some texts may justify or support existing social, cultural, religious and political institutions, works, attitudes and values.",,1
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS12,,,,Paragraph,,Unit 2: Texts in society,"Students consider the social context within which the sacred texts were produced, the conditions under which they are currently read, the reasons for reading them, and the types of authority attributed to them by religious traditions and society in general. They also look at the ways in which the texts shape, and are shaped by, the content of the message contained in them.",,2
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS12,,,,Paragraph,,Unit 2: Texts in society,Students compare how sacred texts from different religious traditions address these social issues.,,3
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS12,,,,Paragraph,,Unit 2: Texts in society,Outcomes 1 and 2 should be based on a range of sacred texts from one or more religious traditions.,,4
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS12,,,,Paragraph,,Unit 2: Texts in society,Outcome 3 should be based on a range of sacred texts from at least two religious traditions.,,5
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS12,,,,Paragraph,,Unit 2: Texts in society,"There are no prescribed texts for Unit 2. The following criteria should be used to select texts on which
to base courses for this unit:",,6
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS12,,,,Paragraph,,Unit 2: Texts in society,The following criteria should be used to select a religious tradition or traditions on which to base courses for this unit:,,7
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS1,,Area of Study 1 - Sacred texts in the past,VCETTU2AS1STP01,Descriptor,,Sacred texts in the past,"In this area of study students investigate the general background to selected texts, using historical research skills and scholarly works to identify people, places and events relevant to the origins of the sacred texts.",,1
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS1,,Area of Study 1 - Sacred texts in the past,VCETTU2AS1STP02,Descriptor,,Sacred texts in the past,"To understand a sacred text it should, where possible, be seen in its historical context.",,2
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS1,,Area of Study 1 - Sacred texts in the past,VCETTU2AS1STP02,Elaboration,,Sacred texts in the past,,Sacred texts are the products of certain times and places.,3
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS1,,Area of Study 1 - Sacred texts in the past,VCETTU2AS1STP02,Elaboration,,Sacred texts in the past,,"While certain issues are universal and timeless, students learn to understand the social and cultural contexts in which texts evolved.",4
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS1,,Area of Study 1 - Sacred texts in the past,VCETTU2AS1STP03,Descriptor,,Sacred texts in the past,On completion of this unit the student should be able to understand the origin and development of selected texts that express a religious tradition’s relationship to its society.,,5
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS1,,Area of Study 1 - Sacred texts in the past,VCETTU2AS1STP04,Descriptor,,Sacred texts in the past,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,6
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS2,,Area of Study 2 - Sacred texts today,VCETTU2AS2STT01,Descriptor,,Sacred texts today,In this area of study students focus on how religious traditions use their sacred texts when confronted with particular social issues.,,1
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS2,,Area of Study 2 - Sacred texts today,VCETTU2AS2STT02,Descriptor,,Sacred texts today,"Sacred texts have an impact on the attitudes and values of individuals living today, both as members of a religious tradition and as they engage with wider society.",,2
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS2,,Area of Study 2 - Sacred texts today,VCETTU2AS2STT02,Elaboration,,Sacred texts today,,This impact can be felt directly by individuals as they read the texts and by both religious and non-religious communities who are affected.,3
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS2,,Area of Study 2 - Sacred texts today,VCETTU2AS2STT02,Elaboration,,Sacred texts today,,"To varying degrees, sacred texts are seen as authoritative and as providing sources of inspiration, guidance or instruction on, for example, issues such as ecology, racism or other social issues.",4
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS2,,Area of Study 2 - Sacred texts today,VCETTU2AS2STT02,Elaboration,,Sacred texts today,,Sacred texts can also stimulate debate both within and outside a religious tradition.,5
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS2,,Area of Study 2 - Sacred texts today,VCETTU2AS2STT03,Descriptor,,Sacred texts today,"On completion of this unit the student should be able to understand the type of authority that a religious tradition currently attributes to its sacred texts, how these texts affect the current religious tradition’s understanding of its relationship to society, and the effects of the sacred text upon society today.",,6
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS2,,Area of Study 2 - Sacred texts today,VCETTU2AS2STT04,Descriptor,,Sacred texts today,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,7
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,VCETTU2AS3CRT01,Descriptor,,Comparing religious traditions,In this area of study students compare religious traditions.,,1
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,VCETTU2AS3CRT01,Elaboration,,Comparing religious traditions,,Conflict and misunderstandings are sometimes generated by the way different religious traditions view and perceive their relationship with each other.,2
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,VCETTU2AS3CRT01,Elaboration,,Comparing religious traditions,,Students explore the similarities and differences between the ways religious traditions approach and depict common social issues in their sacred texts.,3
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,VCETTU2AS3CRT01,Elaboration,,Comparing religious traditions,,"Examples of common social issues are social structures, justice, authority, the environment, racism, gender and others.",4
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,VCETTU2AS3CRT02,Descriptor,,Comparing religious traditions,Outcome 3 should be based on a range of sacred texts from at least two religious traditions to allow comparison of these religious traditions’ attitudes to social issues.,,5
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,VCETTU2AS3CRT03,Descriptor,,Comparing religious traditions,On completion of this unit the student should be able to compare the similarities and differences between the ways sacred texts of two or more religious traditions present a particular social issue.,,6
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,VCETTU2AS3CRT04,Descriptor,,Comparing religious traditions,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 3.,,7
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,VCETTU2AS3CRT05,Descriptor,,Comparing religious traditions,"The religious traditions approved for study in Units 3 and 4 are Christianity, Islam and Judaism.",,8
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,VCETTU2AS3CRT05,Elaboration,,Comparing religious traditions,,Texts for Units 3 and 4 are prescribed annually by the VCAA.,9
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,VCETTU2AS3CRT05,Elaboration,,Comparing religious traditions,,"To facilitate close reading of the texts, the VCAA will also annually prescribe certain themes and passages for special study taken from the set texts.",10
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,VCETTU2AS3CRT05,Elaboration,,Comparing religious traditions,,Students are expected to have a general knowledge of the chosen set texts as outlined in the study design and a detailed knowledge of the themes and passages for special study.,11
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,VCETTU2AS3CRT05,Elaboration,,Comparing religious traditions,,This knowledge should be developed over the students’ study of Units 3 and 4.,12
Humanities,Texts and Traditions,Year 11,Unit 2,VCETTU2AS3,,Area of Study 3 - Comparing religious traditions,VCETTU2AS3CRT06,Descriptor,,Comparing religious traditions,"Set texts, passages for special study and themes will be published annually in the VCAA Bulletin.",,13
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS12,,,,UnitHeader,,Unit 3: Texts and the early tradition,,,0
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS12,,,,Paragraph,,Unit 3: Texts and the early tradition,"The texts of a particular religious tradition are foundational in that they recount, for example, specific events, narratives, laws, prophetic pronouncements and teachings that describe the beginnings and initial development of a religious tradition. In this unit students explore the society and culture from which the religious tradition being studied was formed. They develop an understanding of the historical background that influenced the texts themselves.",,1
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS12,,,,Paragraph,,Unit 3: Texts and the early tradition,"Students develop an understanding of how the chosen set text is a response to particular social, cultural, religious, political and historical needs and events. They explore the formation of the text itself, the intended audience of that text, and the message or teaching found within the text. As a means to gaining an understanding of the content and message of a text, students become familiar with the nature of exegetical methods being used today by scholars in the religious tradition of their particular text.",,2
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS12,,,,Paragraph,,Unit 3: Texts and the early tradition,"Sociocultural and literary criticisms are two exegetical methods introduced in Unit 3 and developed further in Unit 4. Sociocultural criticism is based on an understanding of the original social, cultural, religious, political and historical experience or situation at the time of the formation of the text. Literary criticism is an exegetical method used to analyse texts according to their structure, literary forms and techniques, and the development of themes. These methods rely on an understanding of the specific formation of the text and its intended audience. This can lead to a more accurate and detailed understanding of the original intention of the sacred text.",,3
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,VCETTU3AS1BT01,Descriptor,,The background of the tradition,In this area of study students undertake a sociocultural and historical study of a religious tradition.,,1
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,VCETTU3AS1BT01,Elaboration,,The background of the tradition,,"They examine the origin and early development of the selected religious tradition, focusing on people, places and events, and social, cultural, religious and political conditions and institutions important to the development of the religious tradition.",2
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,VCETTU3AS1BT01,Elaboration,,The background of the tradition,,"This prepares students for Area of Study 2, where they are expected to come to a deeper understanding through exploration of the literary aspects and purpose of the chosen set text.",3
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,VCETTU3AS1BT02,Descriptor,,The background of the tradition,"Students become familiar with the foundational period of the selected religious tradition by drawing background information from a range of foundational texts, documentation outside the religious tradition, and contemporary scholarly resources.",,4
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,VCETTU3AS1BT03,Descriptor,,The background of the tradition,On completion of this unit the student should be able to identify and explain sociocultural conditions and historical contexts that influenced the early development of the religious tradition.,,5
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS1,,Area of Study 1 - The background of the tradition,VCETTU3AS1BT04,Descriptor,,The background of the tradition,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,6
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",VCETTU3AS2APLAS01,Descriptor,,"Audience, purposes and literary aspects of the set texts","In this area of study students develop knowledge of the set text in terms of its major purposes and literary form, structure and techniques.",,1
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",VCETTU3AS2APLAS01,Elaboration,,"Audience, purposes and literary aspects of the set texts",,Literary structure refers to the organisation of the text into parts or sections.,2
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",VCETTU3AS2APLAS01,Elaboration,,"Audience, purposes and literary aspects of the set texts",,These parts or sections may be marked by content change or by changes in literary form and techniques.,3
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",VCETTU3AS2APLAS01,Elaboration,,"Audience, purposes and literary aspects of the set texts",,"The structure can be looked at from the point of view of the text as a whole, as separate passages, or in the way one part follows another part.",4
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",VCETTU3AS2APLAS01,Elaboration,,"Audience, purposes and literary aspects of the set texts",,"Within literary criticism, students examine the formation of texts as well as the texts’ intended audiences.",5
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",VCETTU3AS2APLAS02,Descriptor,,"Audience, purposes and literary aspects of the set texts","On completion of this unit the student should be able to discuss the major purposes of the set text, and analyse literary structure and other aspects related to the formation of the set text, including knowledge of the intended audience.",,6
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS2,,"Area of Study 2 - Audience, purposes and literary aspects of the set texts",VCETTU3AS2APLAS03,Descriptor,,"Audience, purposes and literary aspects of the set texts",To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,7
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,VCETTU3AS3IT01,Descriptor,,Interpreting texts,Teachings within texts may be presented in different ways.,,1
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,VCETTU3AS3IT01,Elaboration,,Interpreting texts,,"They may be presented in the form of proverbs, codes of law, rules of behaviour, collections of sayings, prophetic pronouncements, accounts of the lives of significant individuals, or other recognisable literary forms.",2
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,VCETTU3AS3IT01,Elaboration,,Interpreting texts,,"Texts have also been developed under the influence of a historical context and certain social, cultural, religious and political conditions and institutions.",3
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,VCETTU3AS3IT01,Elaboration,,Interpreting texts,,"Exploring the context and background of texts further develops the understanding of the purpose, meaning and teachings of those texts, while consideration of literary aspects contributes to knowledge concerning formation, period and audience of those texts.",4
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,VCETTU3AS3IT02,Descriptor,,Interpreting texts,"Students develop their understanding and application of at least two exegetical methods, including sociocultural and literary criticism.",,5
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,VCETTU3AS3IT02,Elaboration,,Interpreting texts,,"In exegetical study, students analyse a text in the light of scholarship and their growing knowledge of the background to the text.",6
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,VCETTU3AS3IT02,Elaboration,,Interpreting texts,,"This analysis then leads to a synthesis of ideas regarding the purpose, meaning and teachings of any particular text within its original setting.",7
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,VCETTU3AS3IT03,Descriptor,,Interpreting texts,It is not expected that all passages for special study be addressed in detail by the end of Unit 3.,,8
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,VCETTU3AS3IT03,Elaboration,,Interpreting texts,,"Rather, it is anticipated that exegetical skills formed in Unit 3 will be further developed in Unit 4.",9
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,VCETTU3AS3IT04,Descriptor,,Interpreting texts,On completion of this unit the student should be able to understand the nature of exegetical methods and apply them to develop an interpretation of some of the passages for special study.,,10
Humanities,Texts and Traditions,Year 12,Unit 3,VCETTU3AS3,,Area of Study 3 - Interpreting texts,VCETTU3AS3IT05,Descriptor,,Interpreting texts,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 3.,,11
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS12,,,,UnitHeader,,Unit 4: Texts and their teachings,,,0
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS12,,,,Paragraph,,Unit 4: Texts and their teachings,"In this unit students continue to apply exegetical methods to the passages for special study begun in Unit 3, but to greater depth.",,1
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS12,,,,Paragraph,,Unit 4: Texts and their teachings,Some texts are regarded as essential for the continuation of a religious tradition because they function as a means of communicating teachings or understandings about the relationship between the human and the transcendent. These understandings are often expressed through themes in the particular texts.,,2
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS12,,,,Paragraph,,Unit 4: Texts and their teachings,Some of the themes contained in the foundational texts have been reinterpreted at different times by the religious tradition. In this unit students study a significant theme contained in the set text and consider the interpretation of the text in light of the theme.,,3
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,VCETTU4AS1IT01,Descriptor,,Interpreting texts,In this area of study students further develop the knowledge and skills required to write exegeses on passages from the set texts begun in Unit 3 Area of Study 3 (Interpreting texts).,,1
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,VCETTU4AS1IT01,Elaboration,,Interpreting texts,,"As the course progresses, students produce exegetical exercises that demonstrate developing skills.",2
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,VCETTU4AS1IT01,Elaboration,,Interpreting texts,,"Students should be able to write exegeses for all the passages for special study, drawing on the key knowledge and key skills for this outcome.",3
