SubjectArea,Subject,Band,AssessmentType,AssessmentInformationDetails,AssessmentYears,UnitASCode,ExamReportCode,EQCode,SectionCode,StrategyType,ExamQuestion,ResponseSource,Content,Example,Sequence
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERACM,,Question 1b,ExaminerCommentary,"For Question 1b., most students successfully detailed written features associated with the key revolutionary idea of liberty, including the Magna Charta and the Laws to Enslave America, as references to American freedoms. There were also some references to Paul Revere's prominent signature, which was also a valid response to this question.",,27
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERAER,EnhancedStrategies,Question 1c,ExaminerCommentary,High-scoring responses to Question 1c. were able to form meaningful links between the source and how the existing order was challenged. These responses made direct connections to documents such as Common Sense and other Enlightenment ideas such as Natural Rights. These responses explored exactly how the traditional order was challenged and how Paine's ideas progressed the colonists towards the development of a revolutionary situation and the eventual conception of possible independence.,,28
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERAER,EnhancedStrategies,Question 1c,ExaminerCommentary,"Specific, well-chosen evidence featured in the higher-scoring responses, while lower-scoring responses tended to cling to the material provided in the sources and typically did not provide any own knowledge.",,29
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERAER,EnhancedStrategies,Question 1c,ExaminerCommentary,The following is part of an extract from a high-scoring response to Question 1c.:,,30
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERAER,EnhancedStrategies,Question 1c,StudentResponse,,"Thomas Paine transported the Enlightenment ideas of a republican government and liberty to a wider colonial audience, propelling the Revolution. Source 2 depicts how through 'Common Sense' (10 January 1776) Paine argued 'A government of their own was their natural right', evidencing how this pamphlet challenged existing notions of connection with Britain, as exemplified by the olive branch petition (5 July 1775). Thus, Paine was a key impetus in spreading further for a Republic, to escape the tyrannical encroachments of the British monarchy. Moreover, source to conveys pains argument that Britain acted as 'brutus' in making war upon the colonists. This exemplifies how liberty, and freedom from tyrannical overreach echoed through his pamphlet, necessitating a disruption to the colonists' connection with Great Britain. Furthermore, 'Common Sense' emphasises how Paine's ideas challenged the existing order. 100 copies were sold in a fortnight, and 100,000 in a year, as the ideas of republicanism and liberty were dispensed throughout the lower colonial classes. Hence, Thomas Paine's ideas on a decisive separation from British monarchy and the uplift of liberty furthered the revolutionary cause, underpinning the Declaration of Independence (6 July 1776).",31
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERACM,,Question 1d,ExaminerCommentary,"Question 1d. was handled with mixed success overall. Most students were able to utilise the source effectively, discussing how the settlers pushed ever increasingly westward, and many students were able to accurately detail the position of Native Americans prior to the revolution.",,32
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERALR,LimitedStrategies,Question 1d,ExaminerCommentary,"However, some students lacked the specificity of own knowledge to detail how the experiences of Native Americans were changed by the revolution. Lower-scoring responses clung to the source, most often simply transcribing the source material, or detailing the experience of Native Americans with more of a focus on their position prior to the revolution, while ignoring any real analysis on how this changed following the revolution up to 1789.",,33
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERAER,EnhancedStrategies,Question 1d,ExaminerCommentary,"Higher-scoring responses detailed ideas such as how Native Americans were left unprotected and how they were increasingly seen by many as a conquered people (as many sided with the British) and therefore their land was deemed conquered territory after the war. These responses provided a baseline reading for the status of Native Americans, then made a clear analytical statement on how this position changed. These responses that were able to cover the entire time period and provide a higher level of specificity to their evidence scored well here.",,34
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERAER,EnhancedStrategies,Question 1d,StudentResponse,The following is an example of a high-scoring response to Question 1d.:,"The experiences of Native Americans before and after the revolution was hallmarked by fluctuations in conflict and power. Source 3 argues how Native Americans were impacted as 'numerous British American settlers pushed westward' after the Proclamation Act (7 October 1763). 175,000 Native Americans were impacted by these encroachments of their land, provoking a period of conflict in Pontiacs rebellion (1763-66). This shifted during the war as 'Native Americans found themselves in a position of relative power', as their allegiances with the British afforded them protection. Yet, this would change again after the colonial victory, as the Treaty of Paris (10 February 1783) and the Northwest Ordinance (13 July 1787) sanctioned colonial expansion into Native American territory. Hence the Native Americans experienced unstable positions of power and weaknesses during the revolution, as their authority in their land changed.",35
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERAER,EnhancedStrategies,Question 1e,ExaminerCommentary,"Most responses demonstrated a solid understanding of the Bill of Rights; however, only the higher-scoring responses made a clear connection as to how it enabled the revolutionary leaders to achieve their ideals.",,36
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERALR,LimitedStrategies,Question 1e,ExaminerCommentary,"Lower-scoring responses focused their discussion on the ratification process that led to the Bill of Rights, without addressing the second portion of the prompt. Others provided an extended narration of the time period and ended with the ratification of the Bill, without any real evaluation as to whether or not it achieved any of the revolutionary leaders' aims. These responses highlighted little understanding of ideas such as how the Bill of Rights would act as the compromise that would save the Constitution.",,37
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERAER,EnhancedStrategies,Question 1e,ExaminerCommentary,"Higher-scoring responses were able to explicitly detail the aims of the revolutionary leaders and typically contended that the Bill was in itself a compromise of the aims of many of these individuals. Students typically knew the first few amendments well (many were contained in the source material). However, the higher-level responses were able to move beyond this to include specific own evidence, such as the 10th Amendment to the Constitution relating to State's Rights, which was utilised well to justify their arguments. Some of the more successful responses also recognised that the Bill of Rights only protected the liberties of a privileged section of the population, and that the rights of many living in the new Republic remained unprotected.",,38
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERAER,EnhancedStrategies,Question 1e,ExaminerCommentary,The following is an extract from a high-scoring response to Question 1e.:,,39
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERAER,EnhancedStrategies,Question 1e,StudentResponse,,"Whilst the Bill of Rights (16 December 1791) cemented key individual rights, its practical nature and exclusion of minorities acted as limitations on its achievement of revolutionary goals.",40
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA1,VCEHRERAER,EnhancedStrategies,Question 1e,StudentResponse,,"The Bill of Rights directly safeguarded the Americans from infringements on natural rights undertaken by the British, successfully achieving the ideal of securing individual liberty. As Source 4 captures, 'antipathy towards a strong central government was only one concern', as 'many ... feared it did not protect individual rights'. Amendment 4 of the bill, however, directly addresses the Writes of Assistance that had provoked leaders to pursue revolution, with the 'right of the people to be secure ... against unreasonable searches and seizures ... shall not be violated'. What James Otis claimed the 'most destructive of English liberty' was directly prohibited by the Bill, confirming Bailyn's view that it was the 'apotheosis of the revolution'. Similarly, Amendment 7 maintained 'in all criminal trials, the accused shall have access to an impartial jury' directly ensuring that the Administration of Justice Act (20 May 1774) could not be repeated. Alongside Amendment 1, preserving the freedom of speech, press, religion' (Source 4), it's clear that the bill ensured British tyranny could not occur again.",41
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERACM,,Question 2a,ExaminerCommentary,"Question 2a. required reference to two visual features from Source 5 that detailed inequality. Most students correctly detailed features such as the tired or old depiction of the peasantry, the rested and healthy depiction of the First and Second Estates, and the fact that the peasant is carrying the burden of the other parties.",,42
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERACM,,Question 2b,ExaminerCommentary,"Question 2b. was completed successfully, with written features such as 'wet with tears', 'tallies', 'tithes' and 'corvee' making up the bulk of responses evidencing the hardships experienced by members of the Third Estate.",,43
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERACM,,Question 2c,ExaminerCommentary,"Most students responded well to Question 2c. on Marie Antoinette, referencing source material effectively and bringing in their own knowledge pertaining to her weakening of support for the monarchy, typically in the context of difficult financial and economic circumstances. Most students referred to examples of her perceived excess in spending and gambling, the embarrassing Affair of the Diamond Necklace, and/or her lavish garden at Versailles.",,44
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERAER,EnhancedStrategies,Question 2c,ExaminerCommentary,"Higher-scoring responses used the source as a springboard for their own ideas, and matched its themes with the inclusion of relevant contextual knowledge of events and actions that caused damage to the monarchy.",,45
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERALR,LimitedStrategies,Question 2c,ExaminerCommentary,Lower-scoring responses clung to the source and/or provided general evidence with no real connection as to how the monarchy was weakened.,,46
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERAER,EnhancedStrategies,Question 2c,StudentResponse,The following is an example of a high-scoring response to Question 2c.:,"The actions of ""Madam deficit"", (S6) Marie Antoinette, seriously damaged the image of the old regime and angered the 'menu pueple'. S6 outlines the Queen's ""headless extravagance in difficult times"" (S6), such as the 2 million livres price tag of the 1783 renovations of the Petit Trianon whilst ""poverty was France's most visible social problem"" (Doyle). People resented the financial ""privileges of the monarchy"" (S6) and sought to address it's corruption. Importantly, Marie Antoinette's undermining of Calonne in 1787 and empowerment of Brienne in 1780 with ""gifts, offices and money"" (S6) characterised the monarchy as a corrupt functionless consumer of wealth, a stark juxtaposition to the economic suffering of ordinary people. Whilst not directly attributable to the Queen's actions, her rumoured sexual promiscuity delegitimized the idea of divine right monarchy as Louis XVI's heirs may not be his after all. This resulted in a flurry of crude political pamphlets as the Queens extravagance generated discontent with the monarchy and offended its traditional supporters before 1789.",47
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERALR,LimitedStrategies,Question 2d,ExaminerCommentary,"Students generally handled this question well, providing a detailed analysis of the changes of the power of the monarchy between 1789 and 1791. Lower-scoring responses tended to narrate or over-relied on the source material and lacked specific own knowledge. They also tended to fixate on the powers of the King without detailing how they changed between 1789 and 1791. A small number of responses misinterpreted elements of The Declaration of the Rights of Man and Citizen as the Constitution, declaring them the same document, which indicated a lack of understanding.",,48
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERACM,,Question 2d,ExaminerCommentary,"Higer-scoring responses were able to clearly articulate the weakening power of the monarchy with the move from absolute to constitutional monarchy, and utilised evidence such as the 1791 Constitution and the influence/control of the mob in events such as the Bastille and October days in 1789 to great effect.",,49
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERAER,EnhancedStrategies,Question 2d,StudentResponse,The following is an example of a high-scoring response to Question 2d.:,"The power of French monarchy was greatly curtailed from 1789-1791. Having ""inherited a power too contested to remain an absolute monarch"", (Furet) Louis XVI Conceded to the National Assembly on 15 July 1789 and committed the monarchy to the fate of ""constitutional"" restrictions and ""veto"" (S7). The survival of divine-right hereditary absolutism was attacked in the ""destruction of the old social order"" (S7) of privileges. On 5-6 October 1789, the women's March on Versailles brought the monarchy to the Tuileries Palace, effectively prisoners of the revolution, having ""surrendered ... his power to a mob"" (S7). However, Louis sought to avenge absolutism with the 20-25 June 1791 ""flight to Varennes"" (S7) when he failed to escape the revolution and encouraged republicanism. This undermined the 1791 constitution which granted the former despot a mere suspensive veto as the monarchy was merely symbolic and became a reminder of France's plutocracy. Absolute monarchy no longer had a role in France by 1791 as Louis' missteps and the National Constituent Assemblies persecution of symbols of long-term hardship condemned the monarchy to the dustbin of history for the time being.",50
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERACM,,Question 2e,ExaminerCommentary,"The survival of the new regime was generally addressed well, although many students tended to over-rely on the source material for their discussion.",,51
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERACM,,Question 2e,ExaminerCommentary,"Many concluded that the National Convention feared counter-revolution in the Vendée due to factors such as the war, the execution and treatment of King Louis XVI, and the changes imposed on the Church. However, most responses did not provide a secondary example or delve deeply into the Federalist revolts in Lyon or Nantes. These revolts reflected grievances about the centralisation of power in Paris, which prompted the revolutionary government to respond with terror as a means of suppressing the challenge. Responses that provided a more thorough exploration of ideas and detailed own knowledge tended to score highly.",,52
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERACM,,Question 2e,ExaminerCommentary,"Many responses also brought in references to external threats, such as the war with Austria and Prussia and how it impacted the survival of the new regime, which elevated them above the middle band. Most students were able to accurately distinguish between Federalist and counter-revolutionary revolts; however, many conflated the two, which limited their responses.",,53
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERAER,EnhancedStrategies,Question 2e,ExaminerCommentary,"The higher-scoring responses were able to utilise the source effectively as a springboard, then bring in a host of own knowledge to justify their position relating to the challenges posed to the new regime. Some of these responses emphasised the division in the direction of the revolution these revolts highlighted, such as the declaration of the emergency government and eventual introduction of the Terror. They also emphasised how the revolts were serious enough for troops to be diverted from fighting the International War as key factors in the declaration of the emergency government.",,54
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERAER,EnhancedStrategies,Question 2e,ExaminerCommentary,The following is an extract from a high-scoring response to Question 2e.:,,55
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERAER,EnhancedStrategies,Question 2e,StudentResponse,,"The federalist revolts and counter revolution in the Vendee proved a serious yet surmountable challenge to the survival of the new regime. The revolts of Lyon, Bordeaux and Marseilles were significant in their opposition to the National Convention's seemingly arbitrary rule and Paris' radicalism. Likewise the Vendee rebellion of 1793-1794 undermined the newly established order of France as ""the convention is weak because it has been abandoned"", raising a 40,000 strong army to repudiate the gains of the revolution. The opposition within France caused economic problems with hoarding of grain, sugar, candles, coffee and soap due to regional discontent, which in turn generated urban instability such as the 4-5 September 1793 day of the Enrages. By 1793, the assignattiad dropped 51% of the face value and wages were stagnant.",56
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA2,VCEHRERAER,EnhancedStrategies,Question 2e,StudentResponse,,"However, whilst a signal of instability, the revolts were eventually crushed through the application of Terror. Having ""revitalised justice in a republican style"" (S8) the convention established the machinery of state-sanctioned violence. Marseilles, a ""vile and rebellios city"" (S8) was dealt with ""swift and terrible mass shootings"" (S8), as Nante's in the Vendee Witnessed mass drownings that killed up to 4800. ""The Death of the scoundrels"" (S8) was endorsed by national government to ""replace the supreme tribunal of the peoples vengeance"" (Danton) with the Revolutionary Tribunal. Over 70% of deaths in the Terror occurred in the Vendee and Federalist regions an ""none played a greater role in terrorising the nations than the representatives on mission"" (Borsher). In this sense, internal dissidents posed a military and political threat to the new regime, however the Convention was well equipped with amoral deputies and the means to ""organise the despotism of liberty"" (Robespierre) to subdue these threats and ensure the survival of revolutionary gains.",57
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA3,VCEHRERALR,LimitedStrategies,Question 3a,ExaminerCommentary,"Students mostly responded well to Question 3a., with clear references made to the visual features of Nicholas displaying fear. Most students referred to features such as the clutching of royal garments/robe, the holding down of the crown, the presence of the fire extinguisher by his side and the startled expression of Nicholas, which were all valid answers. Lower-scoring responses attempted to explain the reasons why Nicholas was fearful, which was not the focus of this question.",,58
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA3,VCEHRERACM,,Question 3b,ExaminerCommentary,"The written features required for Question 3b. were correctly identified by most students. Most answers referenced words such as 'hate', 'discontent', 'tyranny', 'royal extinguisher' and 'despotism'. There was a misrepresentation of the word 'Aristocracy' on the steps to the throne as 'Autocracy' in the text below the image. Therefore, both terms were acceptable responses for this question and students were not penalised for their inclusion.",,59
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA3,VCEHRERACM,,Question 3c,ExaminerCommentary,"Many students responded well to Question 1c., which required an examination of how Tsarina Alexandra contributed to the outbreak of the February Revolution. Most students referenced the ways in which Alexandra sought to influence her husband to remain firm and unrelenting, and nearly all students made reference to her relationship with Rasputin.",,60
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA3,VCEHRERAER,EnhancedStrategies,Question 3c,ExaminerCommentary,"Higher-scoring responses provided relevant and specific evidence to expand upon their claims, utilising evidence such as the ministerial changes made to the Russian government under Alexandra, as well as the dismissal of protests for bread that led to the development of revolutionary tensions.",,61
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA3,VCEHRERALR,LimitedStrategies,Question 3c,ExaminerCommentary,"Lower-scoring responses failed to provide this level of specificity to their own evidence, merely paraphrasing the source material, or omitting it completely.",,62
Humanities,Revolutions,Year 12,Final Exam,Post Exam Report,2024,,VCEHRERA,VCEHR24EQA3,VCEHRERAER,EnhancedStrategies,Question 3c,StudentResponse,The following is an example of a high-scoring response to Question 3c.:,"Alexandra's poor leadership following Tsar Nicholas is taking control of the war effort (22 August 1915) contributed significantly to the outbreak of the February Revolution (22-27 February 1917). Indeed, her continuance of tsarist autocratic role, as exemplified in her exhortation to ""be firm to the end"" (source 10), manifested itself in ""ministerial leapfrogging"" (Figes) whereby 4 prime ministers were elected during her rule September (1915-February 1917). This bred discontent within the 4th Duma, who formed a liberal progressive block in opposition to the Tsarina. The progressive blocks opposition to the Tsarina was also derived from their, as well as the general public's distrust of the Tsarina's relationship with Grigori Rasputin, as evidenced by [Grigory Rasputin] ""said so and I absolutely believe it"" (S10). As such, the Tsarina's incompetent leadership and alleged affair with Rasputin sealed her unpopularity with the Russian people, contributing to the development of liberal opposition in the Duma, such as the incendiary ""stupidity or treason"" speech by Milyukov made in November 1917. Thus, this contributed to the outbreak of the February revolution.",63
